"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-03-09","Wake","North Carolina",37183,6,0,2020-03-09,48,1.79175946922805,1.71428571428571,0.538996500732684,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-10","Wake","North Carolina",37183,6,0,2020-03-10,49,1.79175946922805,2.42857142857143,0.887303195000903,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-11","Wake","North Carolina",37183,7,0,2020-03-11,50,1.94591014905531,3.28571428571429,1.18958406687384,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-12","Chatham","North Carolina",37037,1,0,2020-03-12,51,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-12","Wake","North Carolina",37183,8,0,2020-03-12,51,2.07944154167984,4.28571428571429,1.45528723260684,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-13","Chatham","North Carolina",37037,1,0,2020-03-13,52,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-13","Wake","North Carolina",37183,9,0,2020-03-13,52,2.19722457733622,5.42857142857143,1.69167601067107,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-14","Chatham","North Carolina",37037,1,0,2020-03-14,53,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-14","Wake","North Carolina",37183,11,0,2020-03-14,53,2.39789527279837,6.85714285714286,1.92529086185258,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-15","Chatham","North Carolina",37037,1,0,2020-03-15,54,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-15","Wake","North Carolina",37183,14,0,2020-03-15,54,2.63905732961526,8.71428571428571,2.164963715118,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-16","Chatham","North Carolina",37037,1,0,2020-03-16,55,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-16","Wake","North Carolina",37183,15,0,2020-03-16,55,2.70805020110221,10,2.30258509299405,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-17","Chatham","North Carolina",37037,1,0,2020-03-17,56,0,1,0,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-17","Wake","North Carolina",37183,17,0,2020-03-17,56,2.83321334405622,11.5714285714286,2.44853900561713,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-18","Cabarrus","North Carolina",37025,1,0,2020-03-18,57,0,1,0,57,0,0,0.146654926998265,0.0248194361632128,57.5
"2020-03-18","Chatham","North Carolina",37037,3,0,2020-03-18,57,1.09861228866811,1.28571428571429,0.251314428280909,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-18","Onslow","North Carolina",37133,1,0,2020-03-18,57,0,1,0,57,0,0,0.146654926998265,0.0248194361632128,57.5
"2020-03-18","Wake","North Carolina",37183,17,0,2020-03-18,57,2.83321334405622,13,2.56494935746154,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
"2020-03-19","Cabarrus","North Carolina",37025,1,0,2020-03-19,58,0,1,0,57,0,0,0.146654926998265,0.0248194361632128,57.5
"2020-03-19","Chatham","North Carolina",37037,3,0,2020-03-19,58,1.09861228866811,1.57142857142857,0.451985123743056,-2.78012929902704,0.0526246191381658,0.018825429104723,0.146654926998265,0.0248194361632128,53.9005489907336
"2020-03-19","Onslow","North Carolina",37133,1,0,2020-03-19,58,0,1,0,57,0,0,0.146654926998265,0.0248194361632128,57.5
"2020-03-19","Wake","North Carolina",37183,25,0,2020-03-19,58,3.2188758248682,15.4285714285714,2.7362210780689,-9.58130177329719,0.214922325254317,0.0113696269628667,0.146654926998265,0.0248194361632128,40.6609568991637
