"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
4025,"Yavapai","Arizona",0.0833816089390519,4.49569426800151,0.0833816089390509,4.4956942680015,"2020-04-16",86,4.14313472639153,0.0879908191986819,4.53256795007856,4.52795873981892,NA,NA,NA,NA,NA,NA
4025,"Yavapai","Arizona",0.0716559889064354,4.48527091667963,0.0716559889064352,4.48527091667963,"2020-04-17",87,4.14991441337691,0.0759211703105834,4.51939236791282,4.51512718650866,-0.0117256200326165,-0.0117256200326157,-0.0120696488880985,-1,-1,-1
4025,"Yavapai","Arizona",0.0492966215112253,4.37805196642439,0.0492966215112265,4.37805196642439,"2020-04-18",88,4.15216413311093,0.0551982135979441,4.42526470311813,4.41936311103142,-0.0223593673952101,-0.0223593673952087,-0.0207229567126393,-1,-1,-1
4025,"Yavapai","Arizona",0.0421375844484063,4.37007629143306,0.0421375844484064,4.37007629143306,"2020-04-19",89,4.14539973302238,0.0475112027122932,4.41306523754416,4.40769161928026,-0.007159037062819,-0.0071590370628201,-0.0076870108856509,-1,-1,-1
4025,"Yavapai","Arizona",0.0287101058824305,4.30479404735366,0.0287101058824311,4.30479404735366,"2020-04-20",90,4.13858926401986,0.0367519576401067,4.36912886141506,4.3610870096574,-0.0134274785659758,-0.0134274785659753,-0.0107592450721865,-1,-1,-1
4025,"Yavapai","Arizona",0.023311078868447,4.29031193712422,0.0233110788684465,4.29031193712422,"2020-04-21",91,4.1061790198691,0.0307115068580172,4.34951536104079,4.34211493305121,-0.0053990270139835,-0.0053990270139846,-0.0060404507820895,-1,-1,-1
4025,"Yavapai","Arizona",0.0114548789747675,4.21877341684323,0.0114548789747664,4.21877341684322,"2020-04-22",92,4.07268306544092,0.0219227815583775,4.30251663751211,4.2920487349285,-0.0118561998936795,-0.0118561998936801,-0.0087887252996397,-1,-1,-1
4025,"Yavapai","Arizona",0.00454546237167386,4.17495296299325,0.00454546237167452,4.17495296299325,"2020-04-23",93,4.04054185622913,0.018473552439353,4.28637768353468,4.272449593467,-0.00690941660309364,-0.00690941660309188,-0.0034492291190245,-1,-1,-1
4025,"Yavapai","Arizona",0.00677968698537712,4.19737222227455,0.00677968698537867,4.19737222227456,"2020-04-24",94,3.9810158769151,0.0165515647215892,4.27554724416424,4.26577536642804,0.00223422461370326,0.00223422461370415,-0.0019219877177638,1,1,-1
4025,"Yavapai","Arizona",0.00224971973401711,4.16791217124905,0.00224971973401633,4.16791217124904,"2020-04-25",95,3.92055790787798,0.0135884632769301,4.25862211959235,4.24728337604944,-0.00452996725136001,-0.00452996725136234,-0.0029631014446591,-1,-1,-1
