"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
53015,"Cowlitz","Washington",0.0133335308694664,3.16470440384588,0.013333530869466,3.16470440384587,"2020-04-23",93,3.00991690854595,0.0187153496005748,3.20775895369475,3.20237713496363,NA,NA,NA,NA,NA,NA
53015,"Cowlitz","Washington",-0.0133335308694661,2.96470144080388,0,3.05803615689015,"2020-04-26",96,2.99573227355399,-0.00918093934777596,2.9979221729774,2.99376958145572,-0.0266670617389325,-0.013333530869466,-0.0278962889483508,-1,-1,-1
53015,"Cowlitz","Washington",-0.0135137191667243,2.94992640355635,0,3.04452243772342,"2020-04-27",97,3.00991690854595,-0.0118040328089095,2.96360389441887,2.96189420806105,-0.0001801882972582,0,-0.00262309346113354,-1,0,-1
53015,"Cowlitz","Washington",-0.0413852161628488,2.72022039540601,0,3.00991690854595,"2020-04-30",100,3.02390315052069,-0.0346162291549575,2.77437229146914,2.76760330446125,-0.0278714969961245,0,-0.022812196346048,-1,0,-1
53015,"Cowlitz","Washington",0.014184634991957,3.10920935348965,0.0141846349919574,3.10920935348965,"2020-05-04",104,3.26902560855367,0.0122116907559192,3.09342579960134,3.09539874383738,0.0555698511548058,0.0141846349919574,0.0468279199108767,1,1,1
53015,"Cowlitz","Washington",0.0474665372389252,3.40363544843209,0.047466537238924,3.40363544843208,"2020-05-08",108,3.55942138687705,0.0431333418617697,3.36896988541485,3.373303080792,0.0332819022469682,0.0332819022469666,0.0309216511058505,1,1,1
53015,"Cowlitz","Washington",0.0578939784189,3.53452151511082,0.0578939784189028,3.53452151511083,"2020-05-09",109,3.58351893845611,0.0483234922359152,3.45795762564693,3.46752811182993,0.0104274411799748,0.0104274411799788,0.0051901503741455,1,1,1
53015,"Cowlitz","Washington",0.0547248996892417,3.56706286369245,0.0547248996892429,3.56706286369246,"2020-05-10",110,3.61091791264422,0.048521040200176,3.51743198777993,3.52363584726899,-0.0031690787296583,-0.0031690787296599,0.000197547964260802,-1,-1,1
53015,"Cowlitz","Washington",0.085037042685913,3.86428490735506,0.0850370426859146,3.86428490735508,"2020-05-11",111,3.61477148196021,0.0728809145981937,3.76703588265331,3.77919201074103,0.0303121429966713,0.0303121429966717,0.0243598743980177,1,1,1
53015,"Cowlitz","Washington",0.0933319397922203,4.01568112689143,0.0933319397922201,4.01568112689143,"2020-05-12",112,3.60704943586631,0.0810889042462745,3.91773684252387,3.92997987806981,0.00829489710630731,0.0082948971063055,0.00820798964808081,1,1,1
53015,"Cowlitz","Washington",0.0853598489511559,4.04523633995514,0.0853598489511542,4.04523633995513,"2020-05-13",113,3.58351893845611,0.0768625841001789,3.97725822114732,3.9857554859983,-0.0079720908410644,-0.0079720908410659,-0.0042263201460956,-1,-1,-1
53015,"Cowlitz","Washington",0.0616935690053418,3.94126594933978,0.0616935690053402,3.94126594933977,"2020-05-14",114,3.55534806148941,0.0633410959151979,3.95444616461863,3.95279863770878,-0.0236662799458141,-0.023666279945814,-0.013521488184981,-1,-1,-1
53015,"Cowlitz","Washington",0.0500104205746605,3.90949433089967,0.0500104205746612,3.90949433089968,"2020-05-15",115,3.53472877428668,0.0499481044541551,3.90899580193563,3.90905811805614,-0.0116831484306813,-0.011683148430679,-0.0133929914610428,-1,-1,-1
53015,"Cowlitz","Washington",0.0240975515790609,3.75220179950954,0.0240975515790613,3.75220179950954,"2020-05-16",116,3.52214999207982,0.0265650154307642,3.77194151032316,3.76947404647146,-0.0259128689955996,-0.0259128689955999,-0.0233830890233909,-1,-1,-1
53015,"Cowlitz","Washington",0.0273989741881154,3.80271073196103,0.0273989741881144,3.80271073196103,"2020-05-17",117,3.48781185449893,0.0302691419406381,3.82567207398121,3.82280190622869,0.0033014226090545,0.0033014226090531,0.0037041265098739,1,1,1
53015,"Cowlitz","Washington",0.0038535693159894,3.64174646717214,0.0038535693159889,3.64174646717214,"2020-05-18",118,3.45225255246244,0.00822138978357337,3.67668903091281,3.67232121044522,-0.023545404872126,-0.0235454048721255,-0.0220477521570647,-1,-1,-1
53015,"Cowlitz","Washington",-0.00772204609390796,3.55299511320895,0,3.60704943586631,"2020-05-19",119,3.43398720448515,-0.0121642488241577,3.51745749136695,3.52189969409721,-0.0115756154098974,-0.0038535693159889,-0.0203856386077311,-1,-1,-1
53015,"Cowlitz","Washington",-0.023530497410194,3.41880545658475,0,3.58351893845611,"2020-05-20",120,3.42472787907235,-0.0233360339553236,3.42036116422372,3.42016670076884,-0.015808451316286,0,-0.0111717851311659,-1,0,-1
53015,"Cowlitz","Washington",-0.0281708769666974,3.35815192272253,0,3.55534806148941,"2020-05-21",121,3.4106761256167,-0.0269264596671729,3.36810726111873,3.3668628438192,-0.0046403795565034,0,-0.0035904257118493,-1,0,-1
53015,"Cowlitz","Washington",-0.0206192872027341,3.39039376386754,0,3.53472877428668,"2020-05-22",122,3.3770998300831,-0.0213362632687371,3.38465795533951,3.38537493140552,0.0075515897639633,0,0.0055901963984358,1,0,1
53015,"Cowlitz","Washington",-0.0125787822068599,3.4340985166318,0,3.52214999207982,"2020-05-23",123,3.33729357968267,-0.0145219992988901,3.41855277989556,3.42049599698759,0.0080405049958742,0,0.006814263969847,1,0,1
53015,"Cowlitz","Washington",-0.0343381375808917,3.24744489143268,0,3.48781185449893,"2020-05-24",124,3.28519846779927,-0.0323606266961353,3.26326497851074,3.26128746762598,-0.0217593553740318,0,-0.0178386273972452,-1,0,-1
53015,"Cowlitz","Washington",-0.035559302036484,3.20333743820705,0,3.45225255246244,"2020-05-25",125,3.23023958351852,-0.0337747044875019,3.21761421859891,3.21582962104993,-0.0012211644555923,0,-0.0014140777913666,-1,0,-1
53015,"Cowlitz","Washington",-0.0182653479772933,3.30612976864409,0,3.43398720448515,"2020-05-26",126,3.13549421592915,-0.0192677679834079,3.29811040859518,3.29911282860129,0.0172939540591907,0,0.014506936504094,1,0,1
53015,"Cowlitz","Washington",-0.00925932541279788,3.35991260118276,0,3.42472787907235,"2020-05-27",127,3.02390315052069,-0.0121061866080097,3.33713771162107,3.33998457281628,0.00900602256449542,0,0.0071615813753982,1,0,1
53015,"Cowlitz","Washington",0.146603474191872,4.25079816532594,0.146603474191874,4.25079816532596,"2020-06-20",151,3.87120101090789,0.086721981708647,3.77174622546014,3.83162771794337,0.15586279960467,0.146603474191874,0.0988281683166567,1,1,1
53015,"Cowlitz","Washington",0.117783035656389,4.16683813123395,0.117783035656386,4.16683813123392,"2020-06-21",152,3.9756682705885,0.100396855489963,4.02774868990254,4.04513487006896,-0.028820438535483,-0.028820438535488,0.013674873781316,-1,-1,1
53015,"Cowlitz","Washington",0.0916303228459268,4.07539946440663,0.0916303228459241,4.07539946440662,"2020-06-22",153,4.06535702534885,0.0894837177408628,4.05822662356612,4.06037322867119,-0.0261527128104622,-0.0261527128104619,-0.0109131377491002,-1,-1,-1
53015,"Cowlitz","Washington",0.109040372616226,4.30631018541496,0.109040372616227,4.30631018541497,"2020-06-23",154,4.13630876132113,0.0983819405147828,4.22104272860341,4.23170116070485,0.0174100497702992,0.0174100497703029,0.00889822277391999,1,1,1
53015,"Cowlitz","Washington",0.0870113769896307,4.23911859301842,0.0870113769896288,4.2391185930184,"2020-06-24",155,4.20682254564879,0.0855629485678003,4.22753116564377,4.2289795940656,-0.0220289956265953,-0.0220289956265982,-0.0128189919469825,-1,-1,-1
53015,"Cowlitz","Washington",0.0694977944969212,4.18602131006637,0.0694977944969213,4.18602131006637,"2020-06-25",156,4.27069595202955,0.0726970791651553,4.21161558741224,4.20841630274401,-0.0175135824927095,-0.0175135824927075,-0.012865869402645,-1,-1,-1
53015,"Cowlitz","Washington",0.0814008499439623,4.35074354813962,0.0814008499439609,4.35074354813961,"2020-06-26",157,4.33448568990488,0.0827407983092922,4.36146313506226,4.36012318669693,0.0119030554470411,0.0119030554470396,0.0100437191441369,1,1,1
