"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
19091,"Humboldt","Iowa",0.00647251450561455,3.14282256940323,0.00647251450561548,3.14282256940324,"2020-06-27",158,3.2188758248682,0.00818229631655963,3.1565008238908,3.15479104207985,NA,NA,NA,NA,NA,NA
19091,"Humboldt","Iowa",-6.28036983473505e-16,3.09751496786393,0,3.09751496786393,"2020-06-28",159,3.23587340123677,0.00335996039719811,3.12439465104152,3.12103469064432,-0.00647251450561518,-0.00647251450561548,-0.00482233591936152,-1,-1,-1
19091,"Humboldt","Iowa",0.0128206884290629,3.20008047529643,0.0128206884290618,3.20008047529643,"2020-06-29",160,3.26357600378611,0.0152489017117056,3.21950618155757,3.21707796827493,0.0128206884290635,0.0128206884290618,0.0118889413145075,1,1,1
19091,"Humboldt","Iowa",0.0189280098855227,3.26175973537717,0.018928009885522,3.26175973537717,"2020-06-30",161,3.26357600378611,0.0211968969337204,3.27991083176275,3.27764194471456,0.0061073214564598,0.0061073214564602,0.0059479952220148,1,1,1
19091,"Humboldt","Iowa",0.0307716586667535,3.37543693551254,0.0307716586667532,3.37543693551254,"2020-07-01",162,3.27444567602301,0.0357411068794156,3.41519252121384,3.41022307300118,0.0118436487812308,0.0118436487812312,0.0145442099456952,1,1,1
19091,"Humboldt","Iowa",0.0298529631496799,3.39885903004271,0.0298529631496804,3.39885903004271,"2020-07-02",163,3.26357600378611,0.0339170646460709,3.43137184201384,3.42730774051745,-0.0009186955170736,-0.000918695517072802,-0.0018240422333447,-1,-1,-1
19091,"Humboldt","Iowa",0.0174931574475155,3.32983354757507,0.0174931574475159,3.32983354757508,"2020-07-03",164,3.25258688221051,0.0193115154899895,3.34438041191487,3.34256205387239,-0.0123598057021644,-0.0123598057021645,-0.0146055491560814,-1,-1,-1
19091,"Humboldt","Iowa",0.0114943794257355,3.29933648084835,0.0114943794257356,3.29933648084835,"2020-07-04",165,3.2470467018349,0.0143711590831124,3.32235071810736,3.31947393844999,-0.00599877802178,-0.0059987780217803,-0.0049403564068771,-1,-1,-1
19091,"Humboldt","Iowa",0.0169975763685703,3.35485643581676,0.0169975763685701,3.35485643581676,"2020-07-05",166,3.22457384598284,0.0184387093329449,3.36638549953176,3.36494436656738,0.0055031969428348,0.0055031969428345,0.0040675502498325,1,1,1
19091,"Humboldt","Iowa",0.0277026025493356,3.45749422163146,0.0277026025493354,3.45749422163145,"2020-07-06",167,3.18988828799495,0.0295560790512785,3.472322033647,3.47046855714506,0.0107050261807653,0.0107050261807653,0.0111173697183336,1,1,1
19091,"Humboldt","Iowa",-6.28036983473505e-16,3.2635760037861,0,3.26357600378611,"2020-07-07",168,3.17208366336144,0.00509939897434283,3.30437119558085,3.29927179660651,-0.0277026025493362,-0.0277026025493354,-0.0244566800769357,-1,-1,-1
19091,"Humboldt","Iowa",0.0108696722369051,3.35053338168135,0.0108696722369044,3.35053338168134,"2020-07-08",169,3.14168618617707,0.0129372665338661,3.36707413605704,3.36500654176007,0.0108696722369057,0.0108696722369044,0.00783786755952327,1,1,1
19091,"Humboldt","Iowa",-0.0108696722369055,3.18748829812777,0,3.26357600378611,"2020-07-09",170,3.13549421592915,-0.0155707866150719,3.14987938310243,3.15458049748061,-0.0217393444738106,-0.0108696722369044,-0.028508053148938,-1,-1,-1
19091,"Humboldt","Iowa",-0.0109891215755913,3.17566303118137,0,3.25258688221051,"2020-07-10",171,3.11668488397165,-0.0142895587316627,3.14925953393281,3.15255997108887,-0.000119449338685799,0,0.0012812278834092,-1,0,1
19091,"Humboldt","Iowa",-0.00554018037561813,3.20826543920557,0,3.2470467018349,"2020-07-11",172,3.09751496786393,-0.0110078230222446,3.16452429803255,3.16999194067919,0.00544894119997317,0,0.0032817357094181,1,0,1
19091,"Humboldt","Iowa",-0.0224728558520581,3.06726385501843,0,3.22457384598284,"2020-07-12",173,3.09104245335832,-0.0221846864291522,3.06956921040168,3.06928104097877,-0.01693267547644,0,-0.0111768634069076,-1,0,-1
19091,"Humboldt","Iowa",-0.0346855579878892,2.94708938207972,0,3.18988828799495,"2020-07-13",174,3.07797037179096,-0.0332733676119311,2.95838690508739,2.95697471471143,-0.0122127021358311,0,-0.0110886811827789,-1,0,-1
19091,"Humboldt","Iowa",-0.0178046246335064,3.0474512909269,0,3.17208366336144,"2020-07-14",175,3.07136968775961,-0.0191848526888574,3.03640946648409,3.03778969453944,0.0168809333543828,0,0.0140885149230737,1,0,1
19091,"Humboldt","Iowa",-0.0303974771843754,2.92890384588644,0,3.14168618617707,"2020-07-15",176,3.0513021247088,-0.0296758015742865,2.93467725076715,2.93395557515706,-0.012592852550869,0,-0.0104909488854291,-1,0,-1
19091,"Humboldt","Iowa",-0.00619197024792009,3.09215042419371,0,3.13549421592915,"2020-07-16",177,3.04452243772342,-0.0124175914474026,3.04234545459785,3.04857107579733,0.0242055069364553,0,0.0172582101268839,1,0,1
19091,"Humboldt","Iowa",-0.0188093319574956,2.98501956026919,0,3.11668488397165,"2020-07-17",178,3.05803615689015,-0.020073076486396,2.97490960403798,2.97617334856688,-0.0126173617095755,0,-0.0076554850389934,-1,0,-1
19091,"Humboldt","Iowa",-0.0191699161077222,2.96332555510988,0,3.09751496786393,"2020-07-18",179,3.08452777233712,-0.0204828536311366,2.95282205492256,2.95413499244597,-0.000360584150226603,0,-0.000409777144740602,-1,0,-1
19091,"Humboldt","Iowa",-0.00647251450561544,3.04573485181901,0,3.09104245335832,"2020-07-19",180,3.11033565629299,-0.0119874514483361,3.00161535627724,3.00713029321997,0.0126974016021068,0,0.0084954021828005,1,0,1
19091,"Humboldt","Iowa",-0.0130720815673532,2.98646580081949,0,3.07797037179096,"2020-07-20",181,3.13549421592915,-0.0159782360222713,2.96321656518015,2.96612271963506,-0.00659956706173776,0,-0.0039907845739352,-1,0,-1
19091,"Humboldt","Iowa",-0.0066006840313505,3.02516489954016,0,3.07136968775961,"2020-07-21",182,3.14784005175145,-0.0120042433174936,2.98193642525101,2.98733998453715,0.0064713975360027,0,0.0039739927047777,1,0,1
19091,"Humboldt","Iowa",-0.0200675630508113,2.91082918335312,0,3.0513021247088,"2020-07-22",183,3.17208366336144,-0.0202660066462055,2.90924163458997,2.90944007818536,-0.0134668790194608,0,-0.0082617633287119,-1,0,-1
19091,"Humboldt","Iowa",-0.00677968698537775,2.99706462882578,0,3.04452243772342,"2020-07-23",184,3.14784005175145,-0.0114000511425068,2.96010171556875,2.96472207972587,0.0132878760654335,0,0.0088659555036987,1,0,1
19091,"Humboldt","Iowa",0.013513719166724,3.15263219105721,0.0135137191667236,3.15263219105721,"2020-07-24",185,3.12926366617852,0.0133607426889668,3.15140837923515,3.15156135571292,0.0202934061521017,0.0135137191667236,0.0247607938314736,1,1,1
19091,"Humboldt","Iowa",0.0264916154469777,3.26996908046597,0.0264916154469774,3.26996908046597,"2020-07-25",186,3.09104245335832,0.02781997850601,3.28059598493823,3.27926762187919,0.0129778962802537,0.0129778962802538,0.0144592358170432,1,1,1
19091,"Humboldt","Iowa",0.0258078839558694,3.29099084398408,0.0258078839558693,3.29099084398408,"2020-07-26",187,3.04452243772342,0.0268935346243778,3.29967604933214,3.29859039866363,-0.0006837314911083,-0.000683731491108099,-0.0009264438816322,-1,-1,-1
