"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
46015,"Brule","South Dakota",0.0680534632450129,3.55434461450605,0.0680534632450143,3.55434461450606,"2020-09-11",234,3.36729582998647,0.0686678760583919,3.55925991701308,3.5586455041997,NA,NA,NA,NA,NA,NA
46015,"Brule","South Dakota",0.0637158143861077,3.58769688687982,0.0637158143861063,3.58769688687981,"2020-09-12",235,3.38680864421006,0.0640786277258683,3.59059939359791,3.59023658025815,-0.0043376488589052,-0.004337648858908,-0.00458924833252361,-1,-1,-1
46015,"Brule","South Dakota",0.0482021018178812,3.52730300072012,0.0482021018178802,3.52730300072011,"2020-09-13",236,3.391627930646,0.0527474296822071,3.56366562363473,3.5591202957704,-0.0155137125682265,-0.0155137125682261,-0.0113311980436612,-1,-1,-1
46015,"Brule","South Dakota",0.045985113241822,3.55776919392952,0.0459851132418216,3.55776919392952,"2020-09-14",237,3.3964241029095,0.0490252394740567,3.5820902037874,3.57905007755517,-0.0022169885760592,-0.0022169885760586,-0.0037221902081504,-1,-1,-1
46015,"Brule","South Dakota",0.0385722747862404,3.54445159952669,0.0385722747862398,3.54445159952669,"2020-09-15",238,3.40119738166216,0.0427842820832802,3.57814765790301,3.57393565060597,-0.0074128384555816,-0.0074128384555818,-0.0062409573907765,-1,-1,-1
46015,"Brule","South Dakota",0.0371395469494566,3.57156205161866,0.0371395469494566,3.57156205161866,"2020-09-16",239,3.41538201665411,0.041329514355431,3.60508179086646,3.60089182346049,-0.0014327278367838,-0.0014327278367832,-0.0014547677278492,-1,-1,-1
46015,"Brule","South Dakota",0.0307716586667547,3.55775849230651,0.030771658666755,3.55775849230651,"2020-09-17",240,3.44316158076119,0.0357834905962355,3.59785314774235,3.59284131581287,-0.0063678882827019,-0.0063678882827016,-0.0055460237591955,-1,-1,-1
46015,"Brule","South Dakota",0.0249389483472517,3.54186846841724,0.024938948347252,3.54186846841724,"2020-09-18",241,3.46573590279973,0.0311115122676208,3.59124897978019,3.58507641585982,-0.005832710319503,-0.005832710319503,-0.0046719783286147,-1,-1,-1
46015,"Brule","South Dakota",0.0195128142235806,3.52339834377512,0.0195128142235825,3.52339834377513,"2020-09-19",242,NA,0.0236168972731269,3.55623100817149,3.55212692512195,-0.0054261341236711,-0.0054261341236695,-0.0074946149944939,-1,-1,-1
46015,"Brule","South Dakota",0.00481928643594762,3.42536293569764,0.00481928643594776,3.42536293569764,"2020-09-20",243,NA,0.00828378562265542,3.4530789291913,3.44961443000459,-0.014693527787633,-0.0146935277876347,-0.0153331116504715,-1,-1,-1
46015,"Brule","South Dakota",0.0047961722634933,3.42999730875395,0.00479617226349482,3.42999730875396,"2020-09-21",244,NA,0.00826807457786808,3.45777252726894,3.45430062495458,-2.31141724543202e-05,-2.31141724529402e-05,-1.57110447873404e-05,-1,-1,-1
46015,"Brule","South Dakota",0.00477327875265649,3.43461033293075,0.00477327875265621,3.43461033293075,"2020-09-22",245,NA,0.00740021493323063,3.45562582237535,3.45299888619477,-2.28935108368099e-05,-2.28935108386105e-05,-0.00086785964463745,-1,-1,-1
46015,"Brule","South Dakota",0.0141846349919557,3.5146744615978,0.0141846349919552,3.5146744615978,"2020-09-23",246,NA,0.0165815497432625,3.53384977960826,3.53145286485695,0.00941135623929921,0.00941135623929899,0.00918133481003187,1,1,1
46015,"Brule","South Dakota",0.0277795641070781,3.63761852951073,0.0277795641070773,3.63761852951073,"2020-09-24",247,NA,0.0312246769679861,3.665179432398,3.66173431953709,0.0135949291151224,0.0135949291151221,0.0146431272247236,1,1,1
46015,"Brule","South Dakota",0.0225743220385388,3.6237561570695,0.0225743220385386,3.6237561570695,"2020-09-25",248,NA,NA,NA,NA,-0.0052052420685393,-0.0052052420685387,NA,-1,-1,NA
