"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
5079,"Lincoln","Arkansas",0.319147452963904,6.86876115897697,0.319147452963906,6.86876115897698,"2020-04-27",97,6.45497391996054,0.126528405496978,5.32780877924156,5.52042782670849,NA,NA,NA,NA,NA,NA
5079,"Lincoln","Arkansas",0.425149881968561,8.03592804397812,0.425149881968556,8.03592804397809,"2020-04-28",98,6.5218826920658,0.11691071484687,5.5700147070046,5.87825387412628,0.106002429004657,0.10600242900465,-0.00961769065010799,1,1,-1
5079,"Lincoln","Arkansas",0.34086614392304,7.78680802158251,0.340866143923035,7.78680802158248,"2020-04-29",99,6.58242078677138,0.136513287922331,6.15198517357684,6.35633802957754,-0.084283738045521,-0.084283738045521,0.019602573075461,-1,-1,1
5079,"Lincoln","Arkansas",0.311572362984805,7.89332391799967,0.311572362984813,7.89332391799973,"2020-04-30",100,6.61721197424932,0.144571252771304,6.55731503629167,6.72431614650517,-0.029293780938235,-0.029293780938222,0.008057964848973,-1,-1,1
5079,"Lincoln","Arkansas",0.253829362017644,7.7429522732472,0.253829362017652,7.74295227324726,"2020-05-01",101,6.63688349944487,0.153259196382907,6.9383909481693,7.03896111380404,-0.057743000967161,-0.057743000967161,0.00868794361160299,-1,-1,1
5079,"Lincoln","Arkansas",0.20166919779174,7.57950032145762,0.20166919779174,7.57950032145761,"2020-05-02",102,6.65396840897953,0.151741309482472,7.18007721498347,7.23000510329273,-0.052160164225904,-0.052160164225912,-0.001517886900435,-1,-1,-1
5079,"Lincoln","Arkansas",0.16926260677186,7.52191679109031,0.169262606771857,7.52191679109028,"2020-05-03",103,6.67058524343479,0.14023616159737,7.28970522969439,7.31873167486888,-0.03240659101988,-0.032406591019883,-0.011505147885102,-1,-1,-1
5079,"Lincoln","Arkansas",0.117895376273254,7.28024155387332,0.117895376273252,7.28024155387331,"2020-05-04",104,6.68568258266942,0.109223491221458,7.21086647345895,7.21953835851075,-0.051367230498606,-0.051367230498605,-0.031012670375912,-1,-1,-1
5079,"Lincoln","Arkansas",0.066908772105255,6.99024409680258,0.0669087721052559,6.99024409680259,"2020-05-05",105,6.6949156028062,0.0689067530893114,7.00622794467503,7.00422996369098,-0.050986604167999,-0.0509866041679961,-0.0403167381321466,-1,-1,-1
5079,"Lincoln","Arkansas",0.0605380947055805,7.00618744971044,0.0605380947055822,7.00618744971046,"2020-05-06",106,6.69914841335882,0.0614170671053653,7.01321922890872,7.01234025650894,-0.00637067739967451,-0.00637067739967371,-0.00748968598394611,-1,-1,-1
5079,"Lincoln","Arkansas",0.0347911874779455,6.86075028659494,0.0347911874779445,6.86075028659494,"2020-05-07",107,6.70528932220866,0.0455633526301908,6.94692760781291,6.93615544266066,-0.025746907227635,-0.0257469072276377,-0.0158537144751745,-1,-1,-1
5079,"Lincoln","Arkansas",0.019671525195549,6.77458417581372,0.019671525195549,6.77458417581372,"2020-05-08",108,6.71243532211681,0.0293082039955979,6.8516776062141,6.84204092741406,-0.0151196622823965,-0.0151196622823955,-0.0162551486345929,-1,-1,-1
5079,"Lincoln","Arkansas",0.0170849095346595,6.77356277572215,0.0170849095346588,6.77356277572214,"2020-05-09",109,6.7134768080641,0.0271169672585351,6.85381923751315,6.84378717978928,-0.0025866156608895,-0.0025866156608902,-0.0021912367370628,-1,-1,-1
5079,"Lincoln","Arkansas",0.0166168344552543,6.78690308462157,0.0166168344552551,6.78690308462157,"2020-05-10",110,6.71590273197087,0.0271094140244128,6.87084372117483,6.86035114160568,-0.0004680750794052,-0.000468075079403697,-7.55323412229836e-06,-1,-1,-1
5079,"Lincoln","Arkansas",0.0150973392346322,6.79136395731185,0.0150973392346332,6.79136395731185,"2020-05-11",111,6.71572964672595,0.0246645609781209,6.86790173125976,6.85833450951627,-0.0015194952206221,-0.0015194952206219,-0.0024448530462919,-1,-1,-1
5079,"Lincoln","Arkansas",0.00923302013678011,6.75954674376366,0.00923302013677851,6.75954674376365,"2020-05-12",112,6.69597548631824,0.0177757403637085,6.82788850557909,6.81934578535216,-0.00586431909785209,-0.00586431909785469,-0.0068888206144124,-1,-1,-1
