"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","r.grf.fonly","t0.grf.fonly","predicted.grf.fonly","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse","fonly.grf.mse"
13067,2020-07-17,178,"Cobb","Georgia",8.91054712105404,0.0276272225319252,-144.618079839894,9.10643204228264,0.022491404785395,-217.60152494776,9.05507386481734,0.0246603700776236,-183.070855756367,9.07676351773963,0.028464312199233,-135.218625876417,9.11480293895572,0.0285324707554965,-134.477573555818,9.11548452451836,24.3514466714788,2020-07-24,185,9.08776915374795,0.000348303408458603,0.00106898191825546,0.000121124023947487,0.00073082554266024,0.000768141776941622
13069,2020-07-17,178,"Coffee","Georgia",6.86589107488344,0.0461116711019716,28.5894175322337,7.21235333562144,0.0399236088743889,5.89613351731181,7.15047271334561,0.0441136233054608,21.9580116361469,7.19237285765633,0.0449385992084542,24.7675329556861,7.20062261668627,0.0441696993940592,22.1523076403421,7.19293361854232,15.4243165734802,2020-07-24,185,6.9825974101466,0.0527877852908006,0.0281821174241614,0.0440057383779094,0.0475349906866653,0.0442413205622867
13071,2020-07-17,178,"Colquitt","Georgia",7.16869006068735,0.0166129019146012,-253.769194808818,7.28922959650745,0.0142839361027121,-323.679112405787,7.26593993838856,0.0153095166391241,-290.272728412475,7.27619574375268,0.020663515312259,-169.71872136565,7.32973573048403,0.0198836123867331,-183.239762414307,7.32193670122877,33.5444947331263,2020-07-24,185,7.22058303210515,0.0047123508042394,0.0020572489476022,0.00309277369679154,0.0119143115633907,0.0102725662448206
13073,2020-07-17,178,"Columbia","Georgia",6.88550967003482,0.0559757702499034,54.9433772973397,7.28001963188249,0.0438107203871817,21.6069064833344,7.15836913325527,0.0464688237452698,30.3812774297406,7.18495016683615,0.0519809138593049,45.7167413875606,7.2400710679765,0.0525480931412447,47.1121637788079,7.2457428607959,13.3346478370131,2020-07-24,185,7.16040248538625,0.0143082617359027,4.13452088855501e-06,0.000602588664565816,0.00634708305194,0.00728297967506007
13075,2020-07-17,178,"Cook","Georgia",5.54294291853496,0.0378770147432324,31.4218976798053,5.81708004581967,0.0316133838572734,2.97444516094914,5.75444373696009,0.032805283941764,9.2245746739627,5.76636273780499,0.0388810773430249,35.1296499474965,5.8271206718176,0.0401578793375177,39.576765802805,5.83988869176253,17.8273655959868,2020-07-24,185,5.70758490292092,0.0119891863184184,0.0021957503275101,0.00345483387365915,0.0142888000457206,0.0175042925418449
13077,2020-07-17,178,"Coweta","Georgia",6.81939237090387,0.019063987761377,-179.785654190702,6.95426924701746,0.0153059595315023,-266.895155640714,6.91668896471871,0.016807492237367,-227.417521536412,6.93170429177736,0.0234347963229476,-113.614813467812,6.99797733263317,0.0237284015852025,-110.043615142692,7.00091338525571,29.5776916943464,2020-07-24,185,6.95722521205633,8.73772931100709e-06,0.00164318734821613,0.00065131737188539,0.00166073533150927,0.0019086564774997
13079,2020-07-17,178,"Crawford","Georgia",4.06290308552733,0.0085092108351727,-298.552584716279,4.11465089324353,0.00718861545453299,-385.547272333346,4.10144493943713,0.00919045805225918,-263.450266785263,4.1214633654144,0.0151736793235698,-90.5624057266424,4.1812955781275,0.0156606884539481,-82.3040640417011,4.18616566943128,45.6808902955565,2020-07-24,185,4.25662538837552,0.0201567572679847,0.0240809717327206,0.0182687724509448,0.00567458031200333,0.00496457199370126
13081,2020-07-17,178,"Crisp","Georgia",5.75709762371737,0.00873805487246429,-480.791704995056,5.81772445187835,0.00686952064366631,-659.169398477182,5.79903910959037,0.00763157229920993,-575.873303493037,5.80665962614581,0.0144642717118942,-221.172307689821,5.87498662027265,0.0146328782867838,-216.607432990766,5.87667268602155,47.9213329482715,2020-07-24,185,5.83062479523731,0.000166418858778905,0.000997655537786854,0.000574329329584034,0.00196797152046666,0.00212040824567745
13083,2020-07-17,178,"Dade","Georgia",4.38381079211801,0.00703537483490281,-444.762909651486,4.43061812651724,0.00581514446618122,-574.811875444528,4.41841582283002,0.00765255614240098,-394.778815997053,4.43678993959222,0.0143935257140888,-127.932336717213,4.5041996353091,0.0151363400230304,-113.065963868011,4.51162777839851,48.1568723555671,2020-07-24,185,4.48219510747419,0.00266018496463443,0.00406779714972249,0.00206162927039047,0.000484199245236973,0.000866282117739181
13085,2020-07-17,178,"Dawson","Georgia",5.211046137618,0.020392757954256,-77.6033744169062,5.35520705245483,0.0162867420539649,-141.286673899782,5.31414689345192,0.0180871114453449,-109.803877527832,5.33215058736572,0.0235642575549574,-43.6056344401378,5.38692204846184,0.0233025942669989,-46.0603426335022,5.38430541558226,29.4151928590732,2020-07-24,185,5.34096633114165,0.000202798143519529,0.000719282237993521,7.77173383228951e-05,0.0021119279544133,0.00187827624015006
13087,2020-07-17,178,"Decatur","Georgia",5.79039707849733,0.0263856316488178,-41.5605553671935,5.97794336007036,0.0206270498184725,-102.019112954531,5.9203575417669,0.0226576329888485,-77.1925854476722,5.94066337347066,0.0264347469719599,-41.1581894331457,5.97843451330178,0.0263968449709574,-41.4685609158591,5.97805549329175,26.2210635605927,2020-07-24,185,6.01056668402001,0.00106428126552412,0.00813768934604142,0.0048864728257586,0.00103247639506574,0.00105697752256926
