"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse"
2020,2020-03-29,68,"Anchorage","Alaska",3.57954279007647,0.30225995141208,55.9860249431618,5.74716317683041,0.30225995141208,55.9860249431618,5.74716317683043,0.219284592975961,52.5752161803346,4.91740959246923,0.222131575328133,52.7344602689424,4.94587941599096,3.12043517242439,2020-04-05,75,4.26468992796934,2.1977269335887,2.19772693358875,0.426042960424855,0.464019118591151
2090,2020-03-29,68,"Fairbanks North Star Borough","Alaska",2.77258872223978,0.180797224102078,52.8114205238628,4.01163357605395,0.180797224102078,52.8114205238627,4.01163357605395,0.219284592975961,54.9506786814031,4.39650726479278,0.222131575328133,55.0794773017842,4.42497708831451,3.12043517242439,2020-04-05,75,3.72051653905712,0.0847491292298157,0.0847491292298167,0.456963461280632,0.496264665460019
2130,2020-03-29,68,"Ketchikan Gateway Borough","Alaska",2.34454929209308,0.179259409686882,54.3951016861705,3.6936219083953,0.179259409686882,54.3951016861705,3.6936219083953,0.219284592975961,56.3307734678155,4.09387374128609,0.222131575328133,56.4418838982334,4.12234356480781,3.12043517242439,2020-04-05,75,2.61843804241252,1.15602034566967,1.15602034566967,2.17691050151053,2.26173182029104
4009,2020-03-29,68,"Graham","Arizona",0.82667857318447,0.106294807910928,59.6046710303571,1.63644353555374,0.106294807910928,59.6046710303571,1.63644353555374,0.251041267796675,62.7155331413123,3.08390813441121,0.254037759844603,62.7424794770853,3.11387305489049,2.72852028369306,2020-04-05,75,0.762140052046895,0.764406581272206,0.764406581272209,5.39060702828566,5.53064811666376
4013,2020-03-29,68,"Maricopa","Arizona",5.78908604496747,0.311737007255692,49.1373913408395,8.06233222323185,0.311737007255692,49.1373913408395,8.06233222323186,0.251041267796675,45.3021941608422,7.45537482864168,0.254037759844603,45.5345388272208,7.48533974912097,2.72852028369306,2020-04-05,75,6.88740678844401,1.38044977731141,1.38044977731142,0.322587694685987,0.357523825463912
4017,2020-03-29,68,"Navajo","Arizona",3.7744016275521,0.274914738675489,53.8730306653718,5.80811525363439,0.274914738675489,53.8730306653717,5.80811525363439,0.251041267796675,52.8148804229389,5.56938054484625,0.254037759844603,52.9586095045449,5.59934546532554,2.72852028369306,2020-04-05,75,4.88927443709199,0.8442684461443,0.844268446144313,0.462544317804655,0.504200865136648
4019,2020-03-29,68,"Pima","Arizona",4.39091558209113,0.332665979639913,54.6374201251118,6.77393758207568,0.332665979639914,54.6374201251118,6.77393758207569,0.251041267796675,51.2680832680124,5.9576904636433,0.254037759844603,51.43005753245,5.98765538412258,2.72852028369306,2020-04-05,75,5.56123093067229,1.47065742235802,1.47065742235804,0.157180161283586,0.181837814500376
4021,2020-03-29,68,"Pinal","Arizona",3.47019025314911,0.172217814979196,47.8035701312407,4.68370972723266,0.172217814979196,47.8035701312407,4.68370972723267,0.251041267796675,53.2030089975512,5.47194425540746,0.254037759844603,53.342159924366,5.50190917588674,2.72852028369306,2020-04-05,75,4.32507828280299,0.128616512933716,0.12861651293372,1.315301559118,1.38493095091631
5023,2020-03-29,68,"Cleburne","Arkansas",3.76120011569356,0.207747120042723,49.3260031803097,5.3336988992767,0.207747120042723,49.3260031803097,5.33369889927669,0.18686403475727,47.5743476903986,5.12486804642216,0.186631124932063,47.552601019606,5.12253894817009,3.71399562003531,2020-04-05,75,4.14313472639153,1.41744304975773,1.41744304975772,0.963800311658361,0.959232629637666
5025,2020-03-29,68,"Cleveland","Arkansas",1.31218638896617,0.21891642953753,61.7670433522858,2.89691162154252,0.21891642953753,61.7670433522858,2.89691162154252,0.18686403475727,61.2125010996014,2.57638767373992,0.186631124932063,61.2077744190587,2.57405857548785,3.71399562003531,2020-04-05,75,1.58045037556085,1.7330702121716,1.73307021217161,0.99189110190422,0.987257254962169
5041,2020-03-29,68,"Desha","Arkansas",0.619039208406225,0.102454233460612,61.7211260812369,1.360476848567,0.102454233460613,61.7211260812368,1.360476848567,0.18686403475727,63.2022516296555,2.20457486153358,0.186631124932063,63.2000080957388,2.20224576328151,3.71399562003531,2020-04-05,75,1.09861228866811,0.0685730477310381,0.0685730477310399,1.2231532125792,1.21800684628724
5051,2020-03-29,68,"Garland","Arkansas",2.86627420631711,0.202430318408374,53.4973162742969,4.35279511322864,0.202430318408374,53.4973162742969,4.35279511322864,0.18686403475727,52.5391113535061,4.1971322767176,0.186631124932063,52.5235605529758,4.19480317846553,3.71399562003531,2020-04-05,75,3.58747933967221,0.585708233254282,0.585708233254285,0.371676703648079,0.368842245166664
5069,2020-03-29,68,"Jefferson","Arkansas",3.13549421592915,0.0557398600125639,11.210994712137,3.55559022508618,0.0557398600125638,11.2109947121369,3.55559022508618,0.18686403475727,48.9552237601254,4.86683197253324,0.186631124932063,48.9352003796155,4.86450287428118,3.71399562003531,2020-04-05,75,3.88008995832514,0.105300076872153,0.105300076872152,0.973659802603474,0.969068789101071
5079,2020-03-29,68,"Lincoln","Arkansas",1.48807705542983,0.255199674128408,61.9122972018448,3.33997748917868,0.255199674128409,61.9122972018447,3.33997748917868,0.18686403475727,60.7831331806671,2.6566210954673,0.186631124932063,60.7778706623483,2.65429199721523,3.71399562003531,2020-04-05,75,1.81528996663825,2.32467204139047,2.32467204139049,0.707838068336762,0.703924407312295
5119,2020-03-29,68,"Pulaski","Arkansas",4.37305796469112,0.17352743819416,42.3006846472742,5.67422842386146,0.17352743819416,42.3006846472742,5.67422842386146,0.18686403475727,43.920748195144,5.80759438949256,0.186631124932063,43.8944419460917,5.8052652912405,3.71399562003531,2020-04-05,75,4.8317364445798,0.709792735153923,0.709792735153926,0.952298728649364,0.947758415280504
5125,2020-03-29,68,"Saline","Arkansas",1.34992671694902,0.214506589045731,61.4729817521806,2.9016345442991,0.214506589045732,61.4729817521806,2.90163454429911,0.18686403475727,60.951234517522,2.6252090014145,0.186631124932063,60.9461817844306,2.62287990316243,3.71399562003531,2020-04-05,75,2.85811089567794,0.0018943079892985,0.00189430798929912,0.0542432923515008,0.0553336198398337
6001,2020-03-29,68,"Alameda","California",5.33616350903815,0.15638001294321,33.7516573379948,6.45041635937032,0.15638001294321,33.7516573379948,6.45041635937032,0.165066514336734,35.3960779109349,6.53728137330556,0.176089686433627,37.2492763266967,6.64751309427449,3.93633037004248,2020-04-05,75,6.04365030027855,0.165458626829046,0.165458626829047,0.243671636257796,0.364650273972588
6013,2020-03-29,68,"Contra Costa","California",4.84531131367087,0.161372686489932,37.9049391261929,5.98612962871382,0.161372686489932,37.9049391261929,5.98612962871382,0.17631543615557,40.2012480634051,6.1355571253702,0.180422674483471,40.7657801252965,6.17662950864921,3.84179639584849,2020-04-05,75,5.64544689764324,0.116064723249713,0.116064723249712,0.240208035322573,0.282154966235124
6019,2020-03-29,68,"Fresno","California",3.32194801000801,0.214589568656583,52.4258527807419,4.84417651457081,0.214589568656583,52.4258527807419,4.8441765145708,0.226563550800208,53.090401927076,4.96391633600705,0.229896038198837,53.2630390277921,4.99724120999334,3.0150462182408,2020-04-05,75,4.46426473291085,0.14433296184404,0.144332961844038,0.249651724476601,0.284063925123258
6023,2020-03-29,68,"Humboldt","California",2.42353770341171,0.337747162890954,60.5246715102532,4.8890011293266,0.337747162890954,60.5246715102532,4.88900112932659,0.288915901034082,59.768271683881,4.40068851075787,0.26497975617532,59.295679329492,4.16132706217025,2.61584956739614,2020-04-05,75,3.53472877428668,1.83405361162538,1.83405361162535,0.749886265189263,0.392625414378621
6029,2020-03-29,68,"Kern","California",3.42472787907235,0.400086778101804,59.0373838287738,6.38643167402165,0.400086778101804,59.0373838287738,6.38643167402165,0.288919110130102,56.7431425981848,5.27475499430462,0.269121604405407,56.1357399259185,5.07677993705768,2.57559099386083,2020-04-05,75,5.03043792139244,1.83871905716946,1.83871905716945,0.0596908321163789,0.00214758241591775
6037,2020-03-29,68,"Los Angeles","California",7.11569816912047,0.233516407701201,37.5204725782136,8.75208460587422,0.233516407701201,37.5204725782136,8.75208460587421,0.240091748707006,38.2730484765929,8.81783801593227,0.224680804995237,36.4398364871523,8.66372857881457,3.0850306975473,2020-04-05,75,8.32329632706646,0.183859388042917,0.183859388042912,0.244571482026241,0.115894118030289
6039,2020-03-29,68,"Madera","California",2.30258509299405,0.202229162050823,56.8059006875789,3.67937745822037,0.202229162050824,56.805900687579,3.67937745822037,0.231891568942852,57.854048789844,3.97600152714065,0.233540024920697,57.9044889060244,3.99248608691911,2.9680016553707,2020-04-05,75,3.26357600378611,0.172890849509648,0.172890849509651,0.507550126327,0.531309909292962
6041,2020-03-29,68,"Marin","California",4.17218704898604,0.124418137971955,34.3072784050563,5.06291264985407,0.124418137971955,34.3072784050563,5.06291264985408,0.143750307721999,38.4349697705021,5.25623434735451,0.164188862532345,41.741837349764,5.46061989545797,4.22164554811625,2020-04-05,75,4.78271846402938,0.0785087817699602,0.0785087817699612,0.224217291761172,0.459550350732927
6053,2020-03-29,68,"Monterey","California",3.21314515015922,0.188213817309655,50.4317418956843,4.62408564246212,0.188213817309655,50.4317418956843,4.62408564246212,0.200586771099515,51.3303673799842,4.74781518036072,0.206042770298625,51.6923383655171,4.80237517235182,3.36409367606223,2020-04-05,75,3.89763426797605,0.527731599492708,0.52773159949271,0.722807583783234,0.818556104050685
6055,2020-03-29,68,"Napa","California",1.96611285637283,0.267641411539404,60.433068815535,3.89871402400758,0.267641411539404,60.433068815535,3.89871402400758,0.287068752734684,60.7421353004476,4.09298743596039,0.248966499759058,60.0905045064438,3.71196490620412,2.78409818682735,2020-04-05,75,2.93689177353106,0.925102041511714,0.925102041511721,1.33655718068791,0.600738360991634
6057,2020-03-29,68,"Nevada","California",2.06142303617716,0.31490532686834,61.3037039463604,4.31303658565694,0.314905326868341,61.3037039463604,4.31303658565695,0.288915901034082,60.9712036865834,4.05314232731436,0.259143565449921,60.508345673362,3.75541897147275,2.67476130212423,2020-04-05,75,3.29053181377464,1.04551600852208,1.04551600852209,0.581574795361322,0.216120069392628
6059,2020-03-29,68,"Orange","California",5.54573532454982,0.218801927571205,42.5730796493201,7.09507267792668,0.218801927571205,42.5730796493201,7.09507267792668,0.214660280365656,42.1403755093589,7.05365620587119,0.210778150022141,41.7193449525049,7.01483490243604,3.28851534415277,2020-04-05,75,6.47894843115813,0.379609087456114,0.379609087456116,0.330289026315638,0.287174310098694
6061,2020-03-29,68,"Placer","California",3.55125807623789,0.186826073271155,48.9575893551865,4.86540131928544,0.186826073271155,48.9575893551864,4.86540131928544,0.19598207730033,49.7070679734608,4.95696135957719,0.192972818101111,49.4685867363791,4.926868767585,3.59194205370811,2020-04-05,75,4.43251603459627,0.187389669700417,0.18738966970042,0.275042898894335,0.244384624613422
6065,2020-03-29,68,"Riverside","California",4.84080680154977,0.253766939607117,48.7626608350784,6.6581692633161,0.253766939607117,48.7626608350784,6.6581692633161,0.260000110797523,49.1519303410844,6.72050097522016,0.251252205878297,48.6001445127975,6.63302192602789,2.75877052755388,2020-04-05,75,6.25052666217971,0.166172490261238,0.166172490261235,0.220875854917836,0.146302626866288
6067,2020-03-29,68,"Sacramento","California",4.84531131367087,0.151986115589488,36.0926744365851,5.91337328035904,0.151986115589489,36.0926744365852,5.91337328035904,0.158139014135367,37.2174053728241,5.97490226581783,0.178848461383683,40.4344427093574,6.18199673830098,3.87561165020558,2020-04-05,75,5.81327728945248,0.0100192073955647,0.0100192073955658,0.026122632985098,0.135954031959142
6069,2020-03-29,68,"San Benito","California",2.25878247033565,0.113708677703985,48.2963960314338,3.03643149719656,0.113708677703985,48.2963960314338,3.03643149719656,0.144817238575828,51.884539859789,3.34751710591499,0.172171771340248,53.9683151577549,3.62106243355918,4.02590491556331,2020-04-05,75,3.08452777233712,0.0023132516823972,0.00231325168239703,0.0691633895757303,0.28786944269267
6071,2020-03-29,68,"San Bernardino","California",4.05302641289137,0.295120643537339,53.9996320649243,6.19764209952046,0.29512064353734,53.9996320649243,6.19764209952046,0.282447498772672,53.5060562467223,6.07091065187379,0.260978987278418,52.5605476977206,5.85622553693125,2.65595015057852,2020-04-05,75,5.61936513284362,0.334404250188968,0.33440425018897,0.203893355756225,0.056102851024555
6073,2020-03-29,68,"San Diego","California",5.89164421182577,0.160996457922374,31.2827541700841,7.03832172873813,0.160996457922374,31.2827541700841,7.03832172873813,0.172470134898701,33.525813743332,7.15305849850141,0.195103211202374,37.1769974155692,7.37938926153813,3.55272051284163,2020-04-05,75,6.87862067247115,0.0255044273727893,0.0255044273727904,0.0753161203562148,0.250769179796135
6075,2020-03-29,68,"San Francisco","California",5.44796814105244,0.174630759767544,36.7437363599452,6.68072038533024,0.174630759767544,36.7437363599452,6.68072038533024,0.183027275946022,38.0400140517305,6.76468554711502,0.182204429280291,37.9182610590436,6.75645708045771,3.80422793945175,2020-04-05,75,6.14387902673401,0.288198644299446,0.288198644299448,0.385400735747578,0.375251871903922
6077,2020-03-29,68,"San Joaquin","California",4.42911467077278,0.186789607181566,44.0735431531858,5.77674072593406,0.186789607181566,44.0735431531859,5.77674072593406,0.192102554823316,44.652302606212,5.82987020235156,0.204667708403654,45.901507694564,5.95552173815494,3.38669537059013,2020-04-05,75,5.14832469686944,0.394906705585339,0.394906705585344,0.464504276042881,0.651567063460065
6079,2020-03-29,68,"San Luis Obispo","California",3.97298370521783,0.174865039464045,44.953002565973,5.2541693920772,0.174865039464046,44.953002565973,5.2541693920772,0.18681014895009,46.2348578643159,5.37362048693764,0.200651300175302,47.5292983679941,5.51203199918977,3.45448636492446,2020-04-05,75,4.46754880811204,0.618771943117684,0.618771943117692,0.820965887169845,1.09094513644391
6081,2020-03-29,68,"San Mateo","California",5.33547551451497,0.121060933791308,23.9660254673223,6.17822061200778,0.121060933791308,23.9660254673223,6.17822061200779,0.14434266083502,30.5845940115198,6.41103788244491,0.162007102204374,34.3370771620371,6.58768229613846,4.27849872708376,2020-04-05,75,6.07304453410041,0.0110620073639788,0.0110620073639801,0.114239503525126,0.264852026115533
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
6083,2020-03-29,68,"Santa Barbara","California",3.68530163276605,0.219167951225684,51.1337340107531,5.23072062027046,0.219167951225684,51.1337340107531,5.23072062027045,0.226864271773788,51.6041440362019,5.30768382575149,0.221570482489405,51.2840885939808,5.25474593290766,3.1283371899192,2020-04-05,75,4.89034912822175,0.115852752599462,0.115852752599453,0.174168249762236,0.132785031265296
