"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","lm_mse","grf_mse","Predicted_Double_Days","Predicted_Outbreak_Class","Actual_Outbreak_Class"
17031,"2020-02-05",15,"Cook","Illinois",0.693147180559945,0.092736374316102,7.30976336995276,0.620428288387357,0.092197229149408,7.28233609873138,1.35692783124923,"2020-02-12",22,0.693147180559945,0.00528803727880846,0.440604752229495,7.51809123717463,3,0
