"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse"
6037,2020-02-17,27,"Los Angeles","California",0,0,21,0,0,21,0,0.00104051634566313,24,0.0104051634566313,-6.06500033779506e-05,24,-0.000606500033779506,-11428.6420767445,2020-02-24,34,0,0,0,0.000108267426559215,3.67842290974542e-07
6059,2020-02-17,27,"Orange","California",0,0,21,0,0,21,0,0.00104051634566313,24,0.0104051634566313,-6.06500033779506e-05,24,-0.000606500033779506,-11428.6420767445,2020-02-24,34,0,0,0,0.000108267426559215,3.67842290974542e-07
6075,2020-02-17,27,"San Francisco","California",0.693147180559945,-4.19624860425158e-17,16518258233262440,0.693147180559945,0,21,0.693147180559945,0.00104051634566313,-642.156935879944,0.703552344016577,-6.06500033779506e-05,11452.6420767445,0.692540680526166,-11428.6420767445,2020-02-24,34,0.762140052046895,0.0047600163160149,0.00476001631601483,0.0034325195322459,0.00484407251608056
6085,2020-02-17,27,"Santa Clara","California",0.693147180559945,6.29437290637738e-17,-11012172155508234,0.693147180559946,0,21,0.693147180559945,0.00104051634566313,-642.156935879944,0.703552344016577,-6.06500033779506e-05,11452.6420767445,0.692540680526166,-11428.6420767445,2020-02-24,34,0.693147180559945,1.97215226305253e-31,0,0.000108267426559214,3.67842290974521e-07
17031,2020-02-17,27,"Cook","Illinois",0.693147180559945,6.29437290637737e-17,-11012172155508240,0.693147180559946,0,21,0.693147180559945,9.34179395783249e-19,-741985087327671040,0.693147180559945,6.82444368135415e-18,-101568305480162832,0.693147180559945,101568305480162848,2020-02-24,34,0.693147180559945,1.97215226305253e-31,0,0,1.23259516440783e-32
