"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.x","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","r.y","lm_mse","grf_mse","Predicted_Double_Days","Predicted_Outbreak_Class","Actual_Outbreak_Class"
1001,"2020-04-06",76,"Autauga","Alabama",2.371577964481,0.103144736353711,52.6714778164133,2.30306953379403,0.105793159625377,53.1678645372534,3.15603586897621,"2020-04-13",83,2.79902197930793,0.0615773010393949,0.24596882821122,0.127458917416071,6.55190924455268,1,1
1003,"2020-04-06",76,"Baldwin","Alabama",3.3322045101752,0.167367465919009,55.6170644092697,3.24407281189191,0.169512521824176,55.8307055037194,4.60553562624824,"2020-04-13",83,4.10382330617665,0.111413641782506,0.739170912422841,0.251715252111619,4.08906181738539,1,1
1007,"2020-04-06",76,"Bibb","Alabama",1.51982575374441,0.169899036795399,67.0545357854226,1.34992671694902,0.170487366111407,67.0836799636574,2.71353148118227,"2020-04-13",83,2.496741107435,0.140329174067852,1.31518324622574,0.0469980661494799,4.06568062120803,1,1
1009,"2020-04-06",76,"Blount","Alabama",2.06142303617716,0.106224518034841,56.5377669224674,1.96114181050779,0.108222732669378,56.8417240878551,2.83092010113188,"2020-04-13",83,2.47293045874129,0.0555195239322308,0.261927620460674,0.128156584058947,6.40482053504895,1,1
1011,"2020-04-06",76,"Bullock","Alabama",0.82667857318447,-0.035628440320978,99.9490475231876,0.888895650745134,0.0538188047571119,55.9905381031883,1.45361695641916,"2020-04-13",83,1.34992671694902,0.0823880883983382,0.212549644005088,0.0107516657613765,12.8792748870616,1,1
1013,"2020-04-06",76,"Butler","Alabama",0,0,70,0,0.0542997273196067,73,0.542997273196068,"2020-04-13",83,1.51982575374441,0.219234095601157,2.30987032174477,0.954193880410389,12.7652055502986,1,1
1015,"2020-04-06",76,"Calhoun","Alabama",2.95936462938312,0.247521322688809,63.9847133838831,2.72651831301758,0.236338850688029,63.5818090205669,4.58927293851986,"2020-04-13",83,4.00992722040952,0.147772493131208,1.64713842357297,0.335641461092786,2.93285331016063,1,1
1017,"2020-04-06",76,"Chambers","Alabama",4.27268997063642,0.207670763716441,55.0460194850254,4.14385837272777,0.205883163726509,54.8944736527771,5.78645468256501,"2020-04-13",83,5.11884887873649,0.121269462829701,0.950606486807135,0.445697509305527,3.36670161859718,1,1
1019,"2020-04-06",76,"Cherokee","Alabama",1.48807705542983,0.20309022882854,68.4461783994254,1.33101712856212,0.208528448811028,68.5649376563332,3.01012115901532,"2020-04-13",83,2.00533356952611,0.0686655355116938,0.45470266255435,1.00959809999153,3.32399336643072,1,1
1021,"2020-04-06",76,"Chilton","Alabama",2.71752894505675,0.125806198653862,54.1143609794,2.62754285163846,0.131678344555272,54.9565588984646,3.69271389988346,"2020-04-13",83,3.28519846779927,0.082516721793767,0.432510909467857,0.166068827386759,5.26394209238404,1,1
1023,"2020-04-06",76,"Choctaw","Alabama",1.45528723260684,0.165267629786859,67.0893349212062,1.30737686760993,0.164140013165188,67.0452946390141,2.61880554799892,"2020-04-13",83,2.04307389750896,0.0836189131004237,0.54125011980226,0.331466933375898,4.22290194324752,1,1
1027,"2020-04-06",76,"Clay","Alabama",1.90423745265474,0.255595920083568,68.2047391732644,1.7368409432173,0.240512900246813,67.9040192779996,3.63077810551829,"2020-04-13",83,2.46080909820894,0.0733708971405969,0.524129889441999,1.36882747806443,2.88195427292524,1,1
1029,"2020-04-06",76,"Cleburne","Alabama",1.90423745265474,0.106832193842452,57.7386224870052,1.84407082845601,0.11007791909605,58.1886149905462,2.7311856317316,"2020-04-13",83,2.484906649788,0.0818357308295383,0.410670549902251,0.0606533369471769,6.29687757773773,1,1
1033,"2020-04-06",76,"Colbert","Alabama",1.6376087894008,0.160098094771647,65.3603800220139,1.54328479279829,0.157795379592909,65.248894698879,2.80104239918408,"2020-04-13",83,2.09714111877924,0.065367200860508,0.306756829829111,0.495477012555581,4.39269630294735,1,1
1037,"2020-04-06",76,"Coosa","Alabama",1.76766191764899,0.132873889706072,62.4917791492934,1.66201595773598,0.13339466408447,62.5347553763422,2.72995443197933,"2020-04-13",83,2.496741107435,0.0987995776704452,0.696766075540054,0.0543884547450207,5.19621369653153,1,1
1039,"2020-04-06",76,"Covington","Alabama",1.27296567581289,0.109324490071898,64.4155779126994,1.15713654739988,0.108013226413433,64.299224529065,2.01993109504887,"2020-04-13",83,2.33075596996074,0.155088234390608,1.3773825490121,0.096612102863982,6.41724355040414,1,1
1041,"2020-04-06",76,"Crenshaw","Alabama",0.356674943938733,0.0763099827760265,71.8804636084976,0.238051768304732,0.0643044039992789,71.5780975103652,0.734478632133843,"2020-04-13",83,0.82667857318447,0.0640161911651768,0.346481515422929,0.00850082912973901,10.7791556635486,1,1
1043,"2020-04-06",76,"Cullman","Alabama",2.56494935746154,0.108082624856642,52.5323653817141,2.4283609238643,0.11303133530643,53.4065835073797,3.34498338244021,"2020-04-13",83,3.4106761256167,0.120768608076552,0.964943155593864,0.00431553650605198,6.13234532424845,1,1
