"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse"
1003,2020-03-30,69,"Baldwin","Alabama",2.164963715118,0.231802691946691,60.0078398237789,3.70702577889071,0.231802691946691,60.0078398237789,3.7070257788907,0.233131887286246,60.0420039678298,3.72031773228626,0.234920039722602,60.087354739664,3.73819925664982,2.95056641986961,2020-04-06,76,3.3322045101752,0.140490983481499,0.140490983481498,0.150631873177424,0.164831734164987
1015,2020-03-30,69,"Calhoun","Alabama",1.23214368129263,0.15406782819512,61.7712496909074,2.19219265805253,0.15406782819512,61.7712496909074,2.19219265805253,0.224469179416107,63.0975330430838,2.89620617026241,0.22641331226528,63.1224555235605,2.91564749875413,3.06142414341703,2020-04-06,76,2.95936462938312,0.588552833595253,0.588552833595253,0.00398899095850222,0.00191118751043146
1051,2020-03-30,69,"Elmore","Alabama",2.41079867763427,0.108019453274843,46.5934544161368,3.17647897667067,0.108019453274843,46.5934544161368,3.17647897667067,0.218139000184774,56.3901437058638,4.27767444576998,0.226659968857931,56.7514129888716,4.36288413250155,3.05809263123302,2020-04-06,76,2.84988039654143,0.106666632542437,0.106666632542438,2.03859584701246,2.28918030502929
1073,2020-03-30,69,"Jefferson","Alabama",5.21571185388387,0.187749724488924,40.9913654687379,6.57286148797791,0.187749724488924,40.9913654687379,6.57286148797791,0.217465327630798,44.4086764807849,6.87001751939665,0.229505028475077,45.5413448050069,6.99041452783943,3.02018297884579,2020-04-06,76,5.88610403145016,0.471635804096468,0.471635804096467,0.968085751763038,1.21950167243553
1081,2020-03-30,69,"Lee","Alabama",3.92055790787798,0.205712947206345,49.6754614044287,5.41529841834216,0.205712947206345,49.6754614044287,5.41529841834216,0.221584870076342,50.844773268492,5.57401764704213,0.228155598336363,51.2812336371959,5.63972492964234,3.03804590206925,2020-04-06,76,4.57618264911484,0.704115274165964,0.704115274165967,0.995674683088568,1.13112218246964
1083,2020-03-30,69,"Limestone","Alabama",2.56494935746154,0.375331052793797,61.7167916755091,5.36093161770428,0.375331052793797,61.7167916755091,5.36093161770429,0.238378295957837,59.2560089696645,3.99140404934469,0.237172732095963,59.2217288405825,3.97934841072595,2.92254161949566,2020-04-06,76,3.3322045101752,4.11573367682331,4.11573367682333,0.43454403244126,0.418795228020028
1089,2020-03-30,69,"Madison","Alabama",4.04054185622913,0.265326121512188,53.5250325429851,5.9631959464824,0.265326121512188,53.5250325429851,5.9631959464824,0.231993823467898,51.7326601118821,5.62987296603951,0.234486444749085,51.8843237829702,5.65479917885137,2.9560223888492,2020-04-06,76,4.79932620042905,1.3545927857783,1.35459278577831,0.689807929865995,0.731834016810763
1101,2020-03-30,69,"Montgomery","Alabama",2.89037175789616,0.251138548776929,57.2819266689854,4.70082977225113,0.251138548776929,57.2819266689854,4.70082977225113,0.236698785851889,56.7500823183273,4.55643214300073,0.231651423183642,56.5485394633377,4.50595851631826,2.99219910257341,2020-04-06,76,3.98898404656427,0.50672433717865,0.50672433717865,0.321997342149357,0.267262602377417
1115,2020-03-30,69,"St. Clair","Alabama",2.18122423598978,0.249090096777201,60.0477950879764,3.97353626534571,0.249090096777201,60.0477950879764,3.97353626534571,0.23824035461182,59.7767247702873,3.8650388436919,0.234468370225119,59.6766085073642,3.82731899982489,2.95625026051248,2020-04-06,76,3.11668488397165,0.734194289762619,0.734194289762628,0.560033649028971,0.505000846614516
1117,2020-03-30,69,"Shelby","Alabama",4.12019794104843,0.235470459112094,51.1873022739398,5.842657325365,0.235470459112094,51.1873022739398,5.842657325365,0.229974133359229,50.8332824074795,5.78769406783634,0.235171147011441,51.1684495374155,5.83966420435847,2.9474159112139,2020-04-06,76,4.7548209604925,1.18338795673902,1.18338795673902,1.06682685587414,1.17688486376164
