"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block new cases","block.mse.0","block.mse.last","block.rmse","block.rmse.0","block.rmse.last","block.mape","block.mape.0","block.mape.last"
1001,"Autauga","Alabama","2020-05-10",26,110,3.65989191724069,58.2733150507996,0.0761811874922211,1.19089523345931e-05,4.47386859691164,4.19296843839388,4.19316022968624,9.09866600111376,3.59581134527736,3.49091765243344,3.49020531876147,3.34235688163922,0.00410631970314754,10.5714285714289,0.0285523021671506,0.028793541703448,0.0640805719633302,0.16897426480725,0.16968659847922,0.0175088700465348,0.0461691953282175,0.0463638277622013
1003,"Baldwin","Alabama","2020-05-10",35,110,4.70824237112791,446.27693012419,-0.0137959585179537,1.42759752691614e-06,4.54269086891247,4.60813120315146,4.61167066150223,-50.2427707112849,4.62433770739047,4.72009125534567,4.7237698775354,4.83628190695148,0.00703999259689282,-15.1428571428569,0.000140396057205882,0.000241103455234636,0.0839046637374397,0.01184888421776,0.0155275064074898,0.0178208038422073,0.00251662579870999,0.00329794118134365
1005,"Barbour","Alabama","2020-05-10",14,110,3.64880123054653,-45.2676908277524,0.0242820077319818,9.47776234300683e-07,3.94018532333031,3.8204999449783,3.8187752846704,28.5457112200406,3.80467065818803,3.68651344489782,3.68270480565109,3.53888678443534,0.0242952784732888,4.00000000000023,0.00142221111127764,0.00114945240487054,0.1558694276415,0.03771221435129,0.03390357510456,0.0427179826449887,0.0103355080116659,0.00929170238727468
1007,"Bibb","Alabama","2020-05-10",3,110,3.16003532484527,163.256181769036,-0.0547800384901339,6.56358009217746e-06,2.53391541771441,2.78063551694713,2.77657505541433,-12.6532802762595,3.27867347097568,3.37439656476176,3.37342158221888,3.48781185449893,0.0140750097172606,-9.1428571428572,0.045950741178535,0.0455336948359166,0.11863814613041,0.21436123991649,0.21338625737361,0.0375432974427966,0.0678350771053441,0.0675265417749907
1009,"Blount","Alabama","2020-05-10",4,110,3.24147565678544,248.853498772253,-0.0226208078297168,4.88250902687123e-06,2.98263265740293,3.08260954114838,3.08313000197742,-30.6420171099886,3.43777004791476,3.43444364814216,3.4335703462132,3.27444567602301,0.0385314879888305,-0.857142857142861,0.0372366456882471,0.0369003697063475,0.19629439112932,0.19296799135672,0.19209468942776,0.0605571079080645,0.0595309086936304,0.0592614937661631
1011,"Bullock","Alabama","2020-05-10",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,"Butler","Alabama","2020-05-10",84,110,4.93550115458722,44.4840132582593,0.0805776511317672,1.09468361244126e-05,5.84316788115183,5.49776692205762,5.49954471250959,8.60222618584965,5.70705261010692,5.0003051126073,5.04100118806823,4.10852919721406,0.595291648514567,78.2857142857139,0.00419955297506836,0.0111302570644943,0.7715514555197,0.0648039580200805,0.10550003348101,0.156326871649618,0.0131301677358235,0.0213757489212529
1015,"Calhoun","Alabama","2020-05-10",19,110,4.01251454397447,-49.3359443695339,0.0270111828480291,5.77123994798897e-06,4.49293060756508,4.20242450117693,4.20159282391067,25.6614893342415,3.17385758580975,3.47053544244143,3.46565558392946,3.87417278129705,0.703345493478101,7.14285714285717,0.293741346498561,0.29905472218151,0.83865695816472,0.54197910153304,0.54685896004501,0.20901032232372,0.135072183687638,0.136288343394598
1017,"Chambers","Alabama","2020-05-10",16,110,4.44433051801004,179.55716910071,-0.0597983092199114,6.22598143839916e-06,3.74081294180653,4.03090194052552,4.02574235347066,-11.5914177106724,4.39069221650541,4.68570285631815,4.66989757537055,5.06078507778173,0.00287706738830164,-72.5714285714286,0.0582606057003245,0.0508804973662796,0.0536383015046304,0.24137233830811,0.22556705736051,0.0120689272067567,0.054310168276185,0.0507538889032736
1019,"Cherokee","Alabama","2020-05-10",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
