"cutoff","lm.rmse","slm.rmse"
58,0.473386945579604,0.473386945579578
59,0.535703227347729,0.535703227347738
60,0.521098990888706,0.52109899088869
61,0.261144497529343,0.261144497529341
62,0.515456863374228,0.51545686337423
63,0.417472789140013,0.417472789140021
64,0.313707718433997,0.313707718433986
65,0.268156499112172,0.268156499112169
66,0.484496963179994,0.484496963179991
67,0.489076848107565,0.489076848107568
68,0.487152937083767,0.487152937083749
69,0.392945706634778,0.392945706634781
70,0.288413877370154,0.288413877370144
71,0.289639377910781,0.289639377910792
72,0.34071953039832,0.340719530398329
73,0.373535658619446,0.373535658619426
74,0.377488297994952,0.377488297994951
75,0.31505399498501,0.315053994985001
76,0.302704549554024,0.302704549554022
77,0.286991589918046,0.286991589918045
78,0.292159884523797,0.292159884523785
79,0.297454088638058,0.297454088638057
80,0.286860662785512,0.286860662785502
81,0.299912836448866,0.299912836448865
82,0.26102658068622,0.26110090907569
83,0.255636302892966,0.255595541117226
84,0.252074080838378,0.251978555700233
85,0.241134774684404,0.240447436785435
86,0.226521340150528,0.226562772384313
87,0.220901460510879,0.220922358047286
88,0.201247593966055,0.201885146985504
89,0.196792490649785,0.197367606351373
90,0.192556745896097,0.194169562232383
91,0.179402230008614,0.182332612941428
92,0.177728924128026,0.181462963574089
93,0.168248462793132,0.174561779224793
94,0.167039971931248,0.176801172201634
95,0.162805550691257,0.175790057986733
96,0.162772915873988,0.179040059876394
97,0.161831825223741,0.18108166819303
98,0.164242907724216,0.186256207327462
99,0.161583999364579,0.189694168534282
100,0.161600993538414,0.195792164697123
101,0.158796555754401,0.198303008779229
102,0.152279513224467,0.198676255865343
103,0.147482487483587,0.196892588426429
104,0.15390384917368,0.198855776967722
105,0.161189264217806,0.205851838041264
106,0.159686156661764,0.203318657657475
107,0.154271771562149,0.194577526078822
108,0.153532761991801,0.191187332907173
109,0.148258939742421,0.182420165632852
110,0.148483272601424,0.175662552161824
111,0.150577428804024,0.177573135629008
112,0.155512048490854,0.177950812289956
113,0.154110842492776,0.181186460325409
114,0.154941252344788,0.18148084299545
115,0.147568641566955,0.17587941425761
116,0.147667605158502,0.178638936955546
117,0.151275693755018,0.182069681421219
118,0.153881761004342,0.185597933159853
119,0.151948889950692,0.187614931829174
120,0.1576418026077,0.192746874120899
121,0.155520854071411,0.191531600416484
122,0.150446104039773,0.187809294361341
123,0.149228491009454,0.188323051951574
124,0.148826371426481,0.186646010295718
125,0.149678462133297,0.189472997652254
126,0.150857779090897,0.191790261972206
127,0.15471564892109,0.194824831589627
128,0.157795282217989,0.19031915984665
129,0.165165551637242,0.195349263835377
130,0.166502452987416,0.202919099139851
131,0.166067770362734,0.206981184897544
132,0.167530483864826,0.207813582533909
133,0.172076010820858,0.20874922288529
134,0.160371208595889,0.202140497030742
135,0.154435962828159,0.190391516990483
136,0.161897875901568,0.181716252992751
137,0.163276904368223,0.179781063092696
138,0.170701578879122,0.182057889677684
139,0.180724715485606,0.189691906719991
140,0.180044901321017,0.188971491146689
141,0.162923337966366,0.190790180701281
142,0.158748940642222,0.190851779449788
143,0.159607852153696,0.193325056892665
144,0.160314297569112,0.196342136287186
145,0.165187166806775,0.2031393483445
146,0.165809437268757,0.204767004528583
147,0.164933328007239,0.208514428949705
148,0.171779910769238,0.213688336304188
149,0.159312033653532,0.203483081714377
150,0.152968932298979,0.20070493901512
151,0.149379457910881,0.201495426405315
152,0.156353631919208,0.203978503417757
153,0.162836626722415,0.201905003166252
154,0.164976511058654,0.208173176035274
155,0.16380225711802,0.198539194719919
156,0.167505609223631,0.197673494315768
157,0.160568920796471,0.193420917240702
158,0.163445695217725,0.191721416395756
159,0.176456284231085,0.196669680963914
160,0.171205569878784,0.19108354009235
161,0.173237909870613,0.186916021053762
162,0.177032617288571,0.185605013308068
163,0.169987017637964,0.179927094285929
164,0.161260140810805,0.168440504537619
165,0.16163474072031,0.165858262049684
166,0.168202503522772,0.164033852336058
167,0.164600710197007,0.15455192627803
168,0.155621252243058,0.152255549717021
169,0.154069686800029,0.147831650952767
170,0.155405248889292,0.147949000852898
171,0.153407018353895,0.150222194298844
172,0.142781092454889,0.145827924460692
173,0.140279176352845,0.144689620432365
174,0.140602423334813,0.142850146569608
175,0.142161554300628,0.140717330316737
176,0.143857397192529,0.138872564945063
177,0.137506688359543,0.133096469856636
178,0.136551406310199,0.131731274268416
179,0.135993218181582,0.134688982913651
180,0.137009798810804,0.137183336134344
181,0.139758324596033,0.142901199809516
182,0.141125694051996,0.14225824554934
183,0.138231710207309,0.140407357059578
184,0.138689619510333,0.141096730190208
185,0.132131554129891,0.134863564094506
186,0.127797686533767,0.1312652761028
187,0.126570721618702,0.128701366608525
188,0.128305769796345,0.128543054700028
189,0.128589915729878,0.126609983304264
190,0.126571631617188,0.122838726725557
191,0.125899742442518,0.121442690769921
192,0.121794695353952,0.120779431440433
193,0.121222061915652,0.122537281412469
194,0.120190115243272,0.123715114551175
195,0.124523695557966,0.128234070939237
196,0.124504105922725,0.130122921826027
197,0.125960490622074,0.133570285427907
198,0.125472257936129,0.135977071932177
199,0.125921560199631,0.138527301327171
200,0.122013134363865,0.138820497623113
201,0.119728961242127,0.137223409127593
202,0.120408985282225,0.13793586040896
203,0.121067145087056,0.13889637699662
204,0.11950316659094,0.139067437068218
205,0.116428048966612,0.135978700415293
206,0.112268104106226,0.135039547138923
207,0.11347076278656,0.138613735346832
208,0.118091615274058,0.145336064252898
209,0.120264529251798,0.149580155604539
210,0.120335286294245,0.153878237276648
211,0.122586860613397,0.158580122946575
212,0.123920366970019,0.163826621265304
213,0.122260215663068,0.16589016073965
214,0.120603425645606,0.168149492063653
215,0.117330580458703,0.167280847976269
216,0.121343811905351,0.170245311147515
217,0.121530597895384,0.16728307061558
218,0.121620790058628,0.164798862792584
219,0.121487867275256,0.163229375505838
220,0.124305179300459,0.161859514780464
221,0.123982068103079,0.158150000182195
222,0.125716578547034,0.159599631012335
223,0.135848161447792,0.165988151944331
224,0.132185312520685,0.168008793113643
225,0.134122382691957,0.172315648104499
226,0.130309240579269,0.171190352260124
227,0.133612225758781,0.175984869645218
228,0.130883048038391,0.174007276998468
229,0.139826959210414,0.179287272322113
230,0.143338135831468,0.177894855888549
231,0.143468155825767,0.178110035888165
232,0.142272125892386,0.179441695568794
233,0.134137915233906,0.17379675404578
234,0.128666265771725,0.169152692413204
235,0.122807940208883,0.163858384491247
236,0.129302300533322,0.163287512129608
237,0.134529693293645,0.165632529077723
238,0.138638474088059,0.161048600658953
239,0.139026677881473,0.160053641353944
240,0.131542626879055,0.150884589248485
241,0.124902915910165,0.14301388709918
242,0.123550340011318,0.143147685658779
243,0.125507081333495,0.141601466088953
244,0.138050787798522,0.147300667185052
245,0.14672996103299,0.15336186798553
