"cutoff","lm.mape","slm.mape"
59,0.132005550314254,0.135859896039828
60,0.131793903558528,0.135811355950309
61,0.0881483577623613,0.0734149728155265
62,0.0973296049983925,0.11011353557003
63,0.0780433994429711,0.0918144143770657
64,0.0659962520501116,0.0686548706788569
65,0.0585247703106842,0.0719877876061244
66,0.0529802371341664,0.0567136812754401
67,0.0610394236820868,0.0691688025409212
68,0.0807542989026833,0.0671195013540375
69,0.0801026010762499,0.0781693525508081
70,0.0801160405841787,0.0743714988137781
71,0.0851960861946008,0.0792675627793662
72,0.0849839537233237,0.0855609960010832
73,0.0832478261968553,0.0845397707706322
74,0.0928041617509536,0.0868766710659327
75,0.0920711969803672,0.0913056048385797
76,0.0957243254844094,0.0935305233910236
77,0.0946394199509929,0.0975766764686942
78,0.0919181142745942,0.0962958833837441
79,0.0894460357863944,0.0946286361198509
80,0.0878427051214123,0.092331405095086
81,0.0881980840775382,0.0912885969271612
82,0.0869820350608035,0.092479053998616
83,0.0851000295462172,0.0912027897012888
84,0.0834973611253694,0.0890315151936601
85,0.0822517116730876,0.0885426802462579
86,0.0809421074770992,0.0876955380976598
87,0.0784481670341838,0.0853662388064058
88,0.0760814575856056,0.0826351614883963
89,0.0739323130779798,0.0809305050953744
90,0.0723269906873736,0.0793634685445591
91,0.069536005352555,0.0768463725726163
92,0.0675298930595994,0.0744082265512244
93,0.0645769952200864,0.0718272593616969
94,0.0621650957385885,0.068891441269364
95,0.0594565791243663,0.0667209771195422
96,0.0575798304723968,0.0649630874798125
97,0.0564236204426673,0.0637153063598486
98,0.0553443056464578,0.0634423995167871
99,0.0545223113343245,0.0632643288413718
100,0.054706666551681,0.0645446063188462
101,0.053793820048294,0.06557095451272
102,0.0512801016038979,0.0649375440112054
103,0.0487900611199247,0.0630459692266972
104,0.0474662958056258,0.0627626103696457
105,0.048205724642502,0.063690111431382
106,0.0491995349620212,0.0647278890607547
107,0.0486717436698182,0.0637916952287541
108,0.0485972598694677,0.0627647503054269
109,0.0471904034168106,0.0603356656279367
110,0.0464955161549474,0.0580497937937747
111,0.0461028787272943,0.0569103970912948
112,0.0457726073676649,0.0551557983808876
113,0.046255466200892,0.0552090936313121
114,0.0471279814808487,0.0555649354392538
115,0.0471522962289847,0.0554832631462146
116,0.046599625881058,0.0558124330685859
117,0.0460610213188186,0.0561093260057514
118,0.0467148713788402,0.057071485158625
119,0.0466225342495757,0.0580991242063197
120,0.0472910424410477,0.0589858711851263
121,0.0469553154283556,0.059655383763036
122,0.0472418259251286,0.0594313027379632
123,0.048000876076104,0.0598896266563479
124,0.0464605348784497,0.0581649186903891
125,0.0456397224544071,0.0574832792808429
126,0.0455261633600787,0.057950729248495
127,0.045326748164608,0.0583759666184298
128,0.0465039417946639,0.0585010863442275
129,0.0485070283765501,0.05992404695257
