"cutoff","lm.mse","slm.mse"
59,0.694765314778715,0.73592965006588
60,0.721762954455749,0.766436387520307
61,0.385379225842782,0.310873751536995
62,0.477371333228898,0.621020950268345
63,0.385544118985197,0.46975075942869
64,0.31415285391481,0.337920488676697
65,0.260269957342669,0.38183444650038
66,0.174074235297975,0.210676639629741
67,0.23895149319519,0.282692872137019
68,0.466034474146539,0.312649978190567
69,0.51314329260642,0.476616797329276
70,0.531331302865097,0.513602353636016
71,0.640730105227224,0.569663258129882
72,0.576506976067203,0.643799415978454
73,0.47706504841951,0.551601118416939
74,0.471894698937064,0.47241566358959
75,0.432212002515475,0.469144714693882
76,0.430391181005586,0.437774609946263
77,0.411836606897794,0.456383570892499
78,0.371228327218913,0.427027850792765
79,0.338775462007203,0.398467985757233
80,0.314249551529037,0.362354250904705
81,0.309427738352232,0.338966120606532
82,0.298501669810249,0.340605353732797
83,0.28432556449894,0.328010213587506
84,0.265261389972041,0.307515556437074
85,0.250582114407589,0.294108836655001
86,0.229697078014337,0.273687365567367
87,0.206049232710265,0.249558935214127
88,0.183839646844126,0.220251795625283
89,0.168919844114899,0.202149727664869
90,0.159290714831163,0.191470921145421
91,0.144389885267295,0.176745755032048
92,0.133848304342445,0.162340068885523
93,0.120199637989069,0.146933823276756
94,0.108743964816814,0.132974741515858
95,0.0999828580030314,0.123320345230352
96,0.0953250529654146,0.118312191503261
97,0.0948737417621266,0.116315831604846
98,0.0973727126173425,0.121238548939683
99,0.0986710664274622,0.126374072635016
100,0.100389486377459,0.132137178298101
101,0.100246872042676,0.138723639364503
102,0.0978446571244294,0.145147513452855
103,0.0936644112033251,0.140151612652182
104,0.0889608693426433,0.13926192884141
105,0.100718009760981,0.149869962346237
106,0.101917306723726,0.155543162817995
107,0.0959707690772941,0.145526526243431
108,0.0938525332015679,0.135403250526763
109,0.0904596110976566,0.127261102591005
110,0.0887482015912929,0.119813579383024
111,0.0910979511319851,0.11787522203016
112,0.0938721844365585,0.117671167411934
113,0.0952208046787237,0.119731833251037
114,0.0976932447904212,0.126057166959075
115,0.0911160675742505,0.117908177683906
116,0.0863163558328073,0.115487268388851
117,0.0832862465637396,0.115616025062754
118,0.0829413388289288,0.116724065878224
119,0.0812577152627852,0.118145699862794
120,0.0814603832990242,0.1182681436424
121,0.0837733722374581,0.125433084045358
122,0.0842108356940508,0.125813778083079
123,0.0876232131930467,0.130286988464246
124,0.0844882209625141,0.123922071772014
125,0.079853852570338,0.11999686311686
126,0.0797985640426801,0.124023363203549
127,0.0789822748391178,0.124740934886819
128,0.0793276021549939,0.123429331489702
129,0.0889701887809136,0.131286539708377
130,0.0958782921121985,0.136488067333488
131,0.0969937459828949,0.136490381127523
132,0.0983484243448826,0.133823202032751
133,0.104928039940033,0.140834605954462
134,0.102886355124471,0.141525480156293
135,0.0942807565208285,0.13971208465495
136,0.0868363147940621,0.128171276365506
137,0.0919744247423867,0.121095093223296
138,0.0947432697494631,0.116688073209905
139,0.0911402551521155,0.112000469787281
140,0.0958516767468172,0.110299388574752
141,0.0943753636454839,0.112590545421573
142,0.0924246423386957,0.114439239400595
143,0.086476842888374,0.11640106061889
144,0.0847767570744511,0.12066689499019
145,0.0847498727135809,0.122476323254409
146,0.0884441419006328,0.127702330965818
147,0.0896370289002941,0.132077632316923
148,0.0933409127381368,0.141089325755357
149,0.0947373827941711,0.144577242932917
150,0.0950510110253038,0.14342836658149
151,0.0940985275315166,0.14393840318243
152,0.0949680656293309,0.141773315562884
153,0.0964562183242658,0.139658099382018
154,0.0917175807432871,0.131034356710065
155,0.0922409269302437,0.129129221684623
156,0.0940759486856752,0.1305559309209
157,0.092346545605755,0.124212664147139
158,0.0931335081107095,0.124695190501296
159,0.104833406186397,0.139176469372565
160,0.0989538951862568,0.136972832009755
161,0.0929951526072537,0.118945589735182
162,0.0929782689404428,0.115194963463436
163,0.0940926443480784,0.110237682354071
164,0.089681672329897,0.10517532160376
165,0.0875591412994158,0.0996145320830386
166,0.0890177963225692,0.0960949174100106
167,0.0914172233926283,0.091625367723663
168,0.088650214672881,0.0835448659339757
169,0.0897195522825191,0.0791440039704886
170,0.0873566390622471,0.0768694627589583
171,0.0853241518587413,0.0756160999083349
172,0.0791467156406522,0.0725993962354358
173,0.0723037138274649,0.0722161906340738
174,0.0669654146498233,0.0705472513574246
175,0.0633007230951324,0.0705488014630442
176,0.0619325594799769,0.0682305707849051
177,0.0601569682177408,0.0653914417979861
178,0.0594616928608718,0.0617400252011581
179,0.056909289858777,0.0578859904764437
180,0.0570252123739244,0.0570502869683522
181,0.0583990758956155,0.0581359616281005
182,0.0608985143625341,0.0612666308813498
183,0.0612942564880984,0.064549623509246
184,0.0627355496267495,0.0682251167396503
185,0.0618441427831926,0.0694707637692536
186,0.0593537772035687,0.0690843754679738
187,0.0515370843533505,0.0616831962716593
188,0.0500513617094863,0.0581356112694496
189,0.0499080680315255,0.0564395685536451
190,0.0506207924591056,0.0552157256793081
191,0.0520091197254993,0.0547959883378316
192,0.0519650791662399,0.0542328220983031
193,0.0503124191906889,0.0522750636425213
194,0.0494978120260003,0.0533496384739791
195,0.0473257249693798,0.0532425273949967
196,0.0484364282756858,0.0539164960736
197,0.0486748757536026,0.0558315155447447
198,0.0507696659439456,0.0598426799482638
199,0.0522224281769804,0.0627095749051431
200,0.0512168086016687,0.0633860353842423
201,0.0490184785039565,0.0622145704006626
202,0.0471326867528811,0.0611740598191093
203,0.0467139610952448,0.0629712069438513
204,0.0461826500732108,0.0630414767362332
205,0.0466134329969439,0.0619068697837129
206,0.0469338501619279,0.0626855672824878
207,0.0462442383449297,0.0628253726202581
208,0.0458921728936187,0.063793658343809
209,0.0469472666063437,0.0655059485843695
210,0.0460368734404565,0.0656011111923536
211,0.0461365944507222,0.0690057773038904
212,0.0452507629067339,0.070873631547382
213,0.0456590082623265,0.0734083167778562
214,0.0474340772671896,0.0776567419666606
215,0.0470640753868798,0.0798047499710756
216,0.0501845992789526,0.084987000580809
217,0.0483539939360388,0.0853073200918106
218,0.0492451486806158,0.0864666405963502
219,0.051372829588501,0.0875536419007737
220,0.0488381986233671,0.0840840703432654
221,0.05003800226218,0.0800797859893259
222,0.0544688398237732,0.0789774943896041
223,0.0634370510004433,0.0810448276007974
224,0.0591922610121903,0.082508105817784
