"cutoff","block.mape","block.mape.0","block.mape.last","lm.mape","slm.mape","compare.mape"
102,0.0520870399627429,0.0352963107263333,0.0347559522654064,0.0337402224576481,0.0449782748840756,-0.0301044194072306
103,0.0496907076077095,0.0331699182819774,0.0327479732800832,0.0326339412574107,0.0442705243802754,-0.00349427676458203
104,0.0501083059249569,0.0334169876824903,0.0331667585111351,0.0344814192489395,0.0449841784361848,0.0381266423030089
105,0.0534184938153544,0.0345103268702543,0.0343515055961746,0.0361098987732548,0.0465254824148624,0.0486955997335161
106,0.0553339003206383,0.0348178574181206,0.0346591036012112,0.0360393009846147,0.0463335711010672,0.038297007591593
107,0.0541602219356176,0.0335486999561657,0.0334128867017434,0.0348385662036748,0.0442512388613429,0.0409224505278583
108,0.0542359246143569,0.0325219688209948,0.0321495445736072,0.0344675043492984,0.0431221754337917,0.0672505833959047
109,0.0538555791023233,0.0313093830906119,0.0311875924713716,0.0335070722078149,0.041158868489519,0.0692235872492114
110,0.0572166817870354,0.0319934728324026,0.0319841384615684,0.0338329108196881,0.0396298560796256,0.0546442003755664
111,0.0586895344530713,0.0328219598986029,0.0327725330239785,0.0342678637061602,0.0402303161601834,0.0436365305699781
112,0.0588315519875534,0.0334561004662522,0.0335154463776815,0.0353950554848429,0.0399440204837697,0.0531037197544808
113,0.0581832895409135,0.0338011772044538,0.0337829360769514,0.03496162820392,0.0406279717895125,0.0337138796881444
114,0.0581417014099854,0.0336280239937538,0.0336405206005782,0.0347825813431776,0.0402835189953546,0.0328342721700673
115,0.0569441427755579,0.0327797970605964,0.0326638515372186,0.0332937333166207,0.0392572149589651,0.0189189290792949
116,0.0552942045090255,0.0322867652529917,0.0321613668388826,0.0330271687777352,0.0399199178918873,0.0262148398089838
117,0.0553526411093444,0.0331091265038157,0.0329847991310518,0.0341768802412205,0.0407342087517683,0.0348797520942519
118,0.0554222544778492,0.0339608651965793,0.0338967981878506,0.0349759532399498,0.0416199944090872,0.0308541998754327
119,0.0542993433209203,0.0337808101459745,0.0337516297453565,0.0346077195333872,0.0421547056333254,0.0247369604115291
120,0.0555473643570489,0.0355668750108985,0.0354387900484648,0.0360608631687071,0.0434570077550164,0.0172506442048266
121,0.0547655963609502,0.0344441174068396,0.0343395077522209,0.0354604764802058,0.043139125673022,0.0316117784996666
122,0.0526311315815531,0.0335105861700422,0.0334531186418777,0.034314510253533,0.0425478662008438,0.025102838574437
123,0.0530022471258759,0.0335659515915068,0.0335098724976057,0.0342251079816887,0.0429561214766452,0.0208979759674
124,0.0520546956887688,0.0335160163861477,0.0334924678915947,0.0342291589720562,0.042631332859877,0.021522324900326
125,0.0512934252836641,0.033056610142625,0.0328503041641705,0.0342168724552991,0.0431198489402457,0.0399384336751959
126,0.0533765731302998,0.0341248203817935,0.0340063665990297,0.0348396175719245,0.0439252289827846,0.023916765767437
127,0.0555149649940988,0.0347103736703376,0.0345532658338365,0.0357505602670747,0.044537961661919,0.0334902285249186
128,0.0567263754509192,0.0351038929347519,0.0351026888109232,0.0367738119599866,0.0434948335248611,0.045443294018084
129,0.0582795361001635,0.0359516899036483,0.035877144475818,0.038486606125383,0.0444109088797921,0.067801812429597
130,0.0579892559551834,0.0364676096975363,0.0364538706141762,0.0390003434943297,0.0464961652580372,0.0652936013377352
131,0.0589779454755293,0.0369200651617781,0.0370390619261793,0.0390534256386303,0.047402315216038,0.0515796931897944
132,0.0601279435601422,0.0383154280649444,0.0383025833941232,0.0396650399245991,0.0477132367590271,0.0343490522905271
133,0.0607663189783871,0.0390491560929713,0.0390867367888954,0.0407364423560384,0.0483191224072387,0.0404970456851509
134,0.0572210539221066,0.0354993833859074,0.0354309070597611,0.0368445416482696,0.0463687491343408,0.0383675444249932
135,0.0583374552691265,0.0348902579469806,0.0347908301312936,0.0356066424609939,0.0436640714024654,0.0229118016559409
136,0.0587950756154211,0.0346016791211983,0.0343161431128002,0.0375778750754018,0.041305767772935,0.0867992656864386
137,0.0591850993283952,0.0348418102413863,0.0349713474910718,0.0379276551605261,0.0406652283557488,0.0779459646778039
138,0.0619942762898663,0.0368884291902045,0.0369133818775568,0.0396417254504147,0.0410957584128717,0.0688250458792621
139,0.0649532011051129,0.0397587296908481,0.0398810158845912,0.0422152367381876,0.0427898709071802,0.0552933261531346
140,0.0634353130357976,0.0395261844747138,0.0396195539178415,0.0417748278063589,0.0424820690949847,0.0515926456599141
141,0.0560927234360141,0.0360286963441639,0.0359157064292183,0.0371750682830789,0.0428956125909487,0.0338765175700788
142,0.0562651397674897,0.0343371836392498,0.0341945894796529,0.0361343899423361,0.0428510034459427,0.0536829448560989
143,0.0551349224955761,0.0335044168752442,0.0335693538925652,0.0363954364808497,0.0435648256708549,0.0776493665564777
144,0.056634860584301,0.0339430120299477,0.0340058300203839,0.0366611109867636,0.0441903208271366,0.0724277277723084
145,0.0567306995586844,0.0353831660658962,0.0355377677203938,0.0378646285434766,0.045903003667055,0.0614520969197169
146,0.0570444523414067,0.0359863058406734,0.0361209326701287,0.0378695679186478,0.0460490028106642,0.0461752099278121
147,0.0569002894574461,0.0372216268306781,0.0371647120075176,0.0378004931008737,0.0468304240037745,0.0168193862355041
148,0.0596015521117433,0.0394099829120309,0.0392746036165597,0.0396948857749492,0.0482433921744684,0.0105878162938243
149,0.0560256317703649,0.0364136784500183,0.0362357621032065,0.0369849907867742,0.0460470676815872,0.0202576414818419
150,0.0560372974896999,0.0349386300598181,0.0346849811961849,0.0355919562433055,0.0453633438875177,0.0254825849110555
151,0.0552006451159317,0.0334358241269483,0.0330928433369702,0.0348208605241252,0.045782542365236,0.049625918519669
152,0.054545552601414,0.0334832098166397,0.0333678032084206,0.0359160335714917,0.0459088897291361,0.0709496597946649
153,0.0564700458105603,0.0341671739057728,0.03431627248671,0.0371586913065428,0.0454238860547277,0.0764940507830079
154,0.0568029635662132,0.0344189629318479,0.0341781900046164,0.0369449019438306,0.0463654694667458,0.0748875161022374
155,0.0579210378163602,0.0348299652912958,0.0346960890615971,0.0371822401275417,0.0445179812486419,0.0668639398114975
156,0.0589986719909408,0.0359636141004692,0.035972569784274,0.0382544677713347,0.0444659105021586,0.0596504962688461
157,0.0588287566286838,0.0352862190155728,0.0350183754843382,0.0364903883334996,0.0432330385678969,0.0403397419536377
158,0.0602020663215585,0.0357337321755089,0.035535807634226,0.0373549128184319,0.0430290419318037,0.0486978832756988
159,0.063418305356806,0.0380880882422259,0.037954317251805,0.0399345422055735,0.0439582814960631,0.0495867698589049
160,0.0634817825044483,0.036909870938984,0.0368277011207245,0.0386872148072904,0.0429981404811189,0.0480653284509767
161,0.0641899535086159,0.0367246228133573,0.0366909941964274,0.0392454736043529,0.0417720205079976,0.0650897842048762
162,0.0660587572997434,0.0376488531356925,0.037694930930286,0.0403987079368174,0.0418899380885984,0.0669273138824152
163,0.0664324400235342,0.0361317918753767,0.0361440788371299,0.0385920305624787,0.0404657135978963,0.0634315346891551
164,0.0626179816355771,0.0336903690376499,0.0337169157600963,0.0362922187900281,0.0376945177213829,0.0709601979650638
165,0.0637479357059659,0.0337805731011672,0.033768161861447,0.0361629673525799,0.0370270911502493,0.0662225936213736
166,0.0637291223428163,0.0345626490941804,0.0346071918017613,0.0373999199832268,0.0364303784470365,0.0746720362695427
167,0.0628061114131557,0.034362075681006,0.0344053681964862,0.0367585878096583,0.0343007492192602,0.0640182268523872
168,0.0598963220672748,0.0323660274890655,0.032274085336836,0.0346508752791913,0.0336045092147006,0.0685924936442406
169,0.0616432743434201,0.0326322298356864,0.0325527965043702,0.0342569360625685,0.0327110679181268,0.0497458253442683
170,0.0623131790844167,0.0323509951422353,0.032214766397844,0.0345320979319638,0.0327255228019579,0.067106595686294
171,0.0619767650185766,0.031018869993871,0.031003570541625,0.0338053050888541,0.0332926501758161,0.0828785464253318
172,0.0597894611568281,0.0299883642351951,0.0299056251499917,0.0317958882634015,0.0324740295368001,0.0594499231394513
173,0.0584623796046548,0.0295750056183895,0.0295867873272493,0.0311022705325082,0.0321069604022085,0.0487258061650164
174,0.0578130218103532,0.0292998482604317,0.0292712218308363,0.0310419486563879,0.0314403929041379,0.0570430305504424
175,0.0562173119310695,0.0295242965680803,0.0295754489395346,0.0314649552108971,0.0309873611082231,0.0600511349435552
176,0.0572616709144783,0.0288014159130676,0.028856573199283,0.031612623883286,0.0302881907174419,0.0871819654761451
177,0.0552401860843466,0.028031686467654,0.0280580392494417,0.0300256799989739,0.0290206174725254,0.0655319296548635
178,0.0568908546284598,0.0277627236776954,0.0277974620381246,0.0296545354539171,0.0285449567234419,0.0626235881751841
179,0.0568524870365981,0.0268469766270956,0.0267927376473153,0.0294629007502615,0.0290992347801774,0.0906279773868668
180,0.0596883629464239,0.0273252375353165,0.0273854116613284,0.0296558536857862,0.0296483430607591,0.0765596582891831
181,0.0603452203753848,0.0274603225463934,0.0276013968121824,0.030098317154636,0.0307963074194614,0.0829588023019753
182,0.0614883647589439,0.0281261174630595,0.0282446282165655,0.0304105098445704,0.0305723420583137,0.0712214835948107
183,0.0615868461700835,0.0279352077710157,0.0279956872822983,0.0297409461348268,0.0301504892706936,0.0586820219039633
184,0.0600295603595324,0.0275792364739718,0.0276703316936964,0.0298043328782647,0.0303101627302053,0.0716003674125032
185,0.0580867885788021,0.0269292812114638,0.0270203951095889,0.028493288277757,0.0290963578118899,0.0516926356063263
186,0.05585604032065,0.0261007951285364,0.0260634245288593,0.0275978194787476,0.0284067755631402,0.0555984124423272
187,0.0556532431433942,0.0256456196367691,0.0256621149860734,0.0271424281444264,0.0276958751500998,0.0545387151980719
188,0.0552316570491901,0.0259870427822998,0.026041558437531,0.0276225119802117,0.0276579675583263,0.0572342422663539
189,0.0566416756293361,0.0263594136460893,0.0264526012609133,0.0279354708031989,0.0273924123977813,0.0530819599473439
190,0.0528260651511158,0.0258833475019103,0.0259927419091303,0.0274553902064913,0.0265181670313942,0.0532736299269637
191,0.0530412195590928,0.025904677695324,0.025954069639993,0.0272926035929294,0.0262007533203556,0.0490438352053436
192,0.0527165575175478,0.0255275515240793,0.0255507303144246,0.0265413088463445,0.0260712186006776,0.0373221432919775
193,0.0517128652670314,0.0254191758530725,0.0253368812745425,0.0263366702122782,0.0264690214898837,0.0379618581117973
194,0.051337641963901,0.0251310435107224,0.025120232979342,0.0261315655931359,0.0267856932893039,0.0387015699533729
195,0.0518456688833879,0.0258478069864595,0.0258648137649997,0.0270784951303176,0.0278151839662012,0.0448208572698355
196,0.0509385857009578,0.0259196352215863,0.0259550229728461,0.0270037950299207,0.0281089002496491,0.0388379505885206
197,0.0511937969150698,0.0264985375387947,0.0264902689269125,0.0273397597663755,0.0288312198959865,0.0310716277949072
198,0.0501106280495106,0.0264477265800064,0.0264506107546337,0.0272798637325492,0.0292916718606563,0.0303979882760951
199,0.0493320812343292,0.0268101312570279,0.0267845555573433,0.0272666664001502,0.0297236248890304,0.0176813269261343
200,0.0476742493578108,0.0259794350466571,0.0258880588031603,0.0262850909320257,0.0297192468593093,0.0151048413677601
201,0.0442309029857157,0.0253888724549015,0.0253379487730707,0.0257815501460472,0.0293619444363596,0.0172061559705909
202,0.0428116367298222,0.0254372097415248,0.0254023460550912,0.0261772153188715,0.0296316153503568,0.0296009049985422
203,0.0417455666221925,0.0257163843950429,0.0256578626434662,0.026658122897186,0.0300206489300063,0.0375217811688228
204,0.04063017055539,0.0253484329689612,0.0253271147724007,0.0264581109113757,0.0301987741975566,0.042746670114257
205,0.0388935614979064,0.0245365525492044,0.0245909818867758,0.0259442934323757,0.0295978197825609,0.0521622047301976
206,0.0377302321846981,0.0236780030620541,0.0236838949002041,0.024703898336283,0.0292210826357319,0.0412891691098326
207,0.0366306701511949,0.0236690079424958,0.0236401512933014,0.0249048915789415,0.0299756293207643,0.0507828063266701
208,0.038588746152221,0.0248890066057867,0.0248676796940952,0.0258339654816094,0.0313470482792785,0.0374036958515747
209,0.0392668238511483,0.0254261381970205,0.0254281231335122,0.026455884783984,0.0322851819582144,0.038848129966683
210,0.0397892425264478,0.0257003156322358,0.0256973998912,0.0266933935079699,0.0332404885947635,0.0373123640676307
211,0.0402474045533145,0.0263603616439598,0.0263736848467343,0.0273253938646513,0.0343488496819333,0.0348287392537149
212,0.0406388185429857,0.0262583182191582,0.0262056260301511,0.0273099032424239,0.0351877173783659,0.0404350466741086
213,0.0395770588153896,0.025681992256705,0.0256633941578004,0.0270809993727809,0.0356399043863969,0.0523468574946807
214,0.0387729409850238,0.0255202641619217,0.0255534999899457,0.0269262856667928,0.0363538677767465,0.0509831060189674
215,0.0379848098520783,0.0248699874257291,0.024878428126118,0.026147668752634,0.0361144784571846,0.0485412538503319
216,0.039903485839619,0.0259733019040958,0.0259940868576808,0.027119417460471,0.0369579142998721,0.0414953825770952
217,0.0395667604224626,0.0257397159941894,0.0258069416447333,0.0271793519474374,0.0362536600685836,0.0504945925627007
218,0.0405405174305926,0.0260501585406795,0.0261079229746307,0.0273726995849425,0.0357504050585982,0.0462057681372261
219,0.0413342653822498,0.0260171809416649,0.0260448842368525,0.0275245040090683,0.0355734307741259,0.0537564554016421
220,0.0421247198991114,0.0261666203991492,0.0262230601376577,0.0280318459017603,0.035290447239565,0.064526102577819
221,0.0416995442702511,0.0259823257470919,0.0260712850250018,0.0278431203377674,0.0343505813093928,0.0636363773625696
222,0.0416247878750845,0.026248143999313,0.0263065124201629,0.0280036859002007,0.0346612377363254,0.060605360525974
223,0.0435594960227585,0.0282359290926493,0.0282768811168868,0.0301993051560623,0.0361652524815229,0.0636578897839174
