"cutoff","block.mape","block.mape.0","block.mape.last","lm.mape","slm.mape","compare.mape"
60,0.26685002875788,0.0924760254000556,0.0910213350378076,0.093620459607831,0.0957721353313566,0.0277623564433558
61,0.224757333234108,0.0559026836192721,0.054337074082821,0.0635070499584525,0.0684867888785801,0.144393037963985
62,0.161732868995959,0.0620261238525089,0.0639156382333658,0.0838727138192564,0.085617899743412,0.237944793689371
63,0.174618314813218,0.114418673080554,0.107351835642849,0.0739511807063922,0.0760262257347411,-0.451658169854882
64,0.186713654943473,0.111419656066306,0.0987042505014891,0.0505140095160694,0.0536010241328674,-0.953997543396145
65,0.166889853194856,0.108703681830905,0.0925850075485528,0.0552861169872164,0.0579755405318555,-0.674652021048266
66,0.193910534773468,0.0970455371237365,0.0784404765085201,0.0528604043794094,0.0516379086103204,-0.483917450678354
67,0.221643780743521,0.0844261211948705,0.0681553121213564,0.0686269019579481,0.06773621320705,0.00687179259353232
68,0.204232384143722,0.068598247430495,0.0580120122571763,0.0755031993982154,0.0780675809909303,0.231661535940853
69,0.233376838989373,0.0629003228425547,0.0612204610146207,0.0672989788480124,0.0701976653685422,0.09032110051951
70,0.223148712324791,0.0591946578824516,0.0562545025762033,0.0560262461202793,0.0600466299183489,-0.00407409868999542
71,0.225914117378852,0.055433653877506,0.0525923553806339,0.0496126065908753,0.0543206309926126,-0.0600603152003434
72,0.239373580835263,0.0668405151712006,0.0643120971274081,0.0532494280345138,0.0548528610372825,-0.207751885817891
73,0.235575351811126,0.0673545516717052,0.0658508594369081,0.0603029658000986,0.0609378419217987,-0.0920003446464059
74,0.234573674106346,0.0694072819361471,0.067753829057725,0.0707453295016707,0.0732631163536468,0.0422854832257873
75,0.214673910426767,0.061703284595141,0.0599174441915073,0.0677189184595964,0.0715025350751366,0.115203763520585
76,0.208305081714303,0.0616080372754367,0.0597893780436131,0.0662000516393107,0.0704538887615937,0.0968378941851282
77,0.198175688440409,0.0586042576879016,0.0567800951741067,0.0614811756976243,0.0649860844215176,0.0764637382121379
78,0.195302277880037,0.0600264358955803,0.0585018260729352,0.0601026554674838,0.0628368813473952,0.0266349195738059
79,0.189909827427609,0.0596057953368362,0.058294457215896,0.0617353562040525,0.0643076038817202,0.0557362781998596
80,0.181232957260523,0.0587437103937662,0.0573563783646048,0.0625901032552818,0.0653448604134359,0.0836190486750051
81,0.179009340248215,0.0603810494117045,0.0592021117787282,0.0635715803591024,0.0665191167562475,0.0687330495119359
82,0.162357815726401,0.0551243730638517,0.0538492006539105,0.060248967746971,0.0632080884475697,0.106222020598556
83,0.156954873395812,0.0545747988224484,0.0532874036934462,0.0578763287790878,0.0610212226061643,0.079288461836572
84,0.149936518338183,0.0531704098203643,0.0521439288751835,0.0565371155838629,0.0589698693977368,0.0777044718909099
85,0.140932954601099,0.050900694241965,0.049979667674402,0.0560542560355555,0.0584255728444837,0.108369797242521
86,0.133570940574371,0.0497691272133442,0.0488081566014878,0.0550193694013243,0.0577267889845882,0.112891384750895
87,0.126499901356101,0.0490851620831279,0.0481587052692424,0.0533353510305818,0.0559089077489636,0.0970584361274978
88,0.115182828991211,0.0453839871133878,0.044500716909073,0.0516447818732524,0.0542619678966623,0.138330818817524
89,0.10729867231562,0.0440324444330656,0.0432619696781181,0.0500925461546533,0.0528825238531179,0.136359139250914
