"cutoff","block.mse","block.mse.0","block.mse.last","lm.mse","slm.mse","compare.rmse"
169,0.132653635487246,0.0414139763702317,0.0416891094882616,0.0634910822283279,0.0576645730441128,0.189683011198389
170,0.135926890323537,0.0418633295494462,0.0418814393013904,0.0604941623835506,0.0557124534672065,0.167941109724156
171,0.137239569843276,0.0404863162185799,0.0408943253669199,0.0614951595336174,0.0549369832433554,0.184524237019312
172,0.123153005595117,0.0344999844585595,0.0342832994249965,0.0556680439671091,0.0551370832036936,0.215237349915602
173,0.118705118240241,0.0330991328547935,0.0327642081476266,0.0473993411785782,0.0555891815306701,0.168592983170963
174,0.11711890217612,0.0335784394411495,0.0333774232192656,0.0448919196116194,0.0530370872272871,0.137731909895966
175,0.108757603837573,0.0340039268963408,0.0338462343997557,0.0448564122230602,0.0511983714462603,0.131353824646308
176,0.113678832518272,0.0321764052936352,0.0325831974497391,0.0472748932035528,0.0480860593009661,0.169802212031905
177,0.106603455169239,0.0301918397569017,0.0303311425150221,0.0471824701983431,0.0455158559736332,0.198222162045603
178,0.11440743788637,0.0311822092601625,0.0314407512531614,0.0458994941218218,0.0444411719247132,0.172358026116235
179,0.111972474056534,0.0277276268100204,0.0273362902533118,0.0424441089836263,0.042439917007251,0.197470365941323
180,0.121485227092046,0.0280732031767498,0.0283775089900947,0.045524256518825,0.0450773483670748,0.210475331365047
181,0.125422715642675,0.028221553336455,0.0286385175150725,0.0479226846734896,0.0494219598693139,0.226955140545539
182,0.1307512924118,0.0304944438176351,0.0309961681912804,0.0476464510033448,0.0496231642666811,0.1934362008519
183,0.127601591214787,0.0305174497815112,0.0307913035368868,0.0455859137482775,0.0502712234345121,0.178138369794215
184,0.122612137862275,0.0307448578106139,0.030742262664958,0.0456409555405117,0.0504060027318699,0.179288440610746
185,0.114942401388472,0.02884182238177,0.0290045434992235,0.0443185535244493,0.0508932146234828,0.19101544806094
186,0.107828372358979,0.0273669109437235,0.027195734019152,0.040231553776352,0.0492214941102466,0.17781984562905
187,0.103248719440375,0.0234585932488757,0.0234117225001162,0.0353711022077929,0.0419421071938414,0.186434755432198
188,0.102363497277011,0.0248430844143002,0.0249971555912046,0.0368159550736679,0.041279025501767,0.17599990639767
189,0.105993426942084,0.0263272721075194,0.0265274634220711,0.0370512493202027,0.0402009977283692,0.153851801817257
190,0.0955816809511801,0.0264267362040098,0.026748553910211,0.0378908446593533,0.0393917090865714,0.159799354830049
191,0.0967429195335363,0.0275142877592469,0.0277729788334196,0.0390336736901282,0.0382058584799605,0.156487509336692
192,0.0938852546191893,0.0251755628890411,0.0253078407968287,0.0375167324546947,0.0369090361559569,0.178674997251937
193,0.0890989641761072,0.0237442506321582,0.0235121980202843,0.033618672460589,0.0356070387159816,0.163711094381883
194,0.0890413645270136,0.0234253019678649,0.023400776723997,0.0328341075551213,0.0367941482093675,0.155786042378837
195,0.0903182622070489,0.0248683661287657,0.0247741523257691,0.0336475508206131,0.03848071199175,0.141930089796738
196,0.0885213996432844,0.0252014629838483,0.025327999775253,0.0356477527228113,0.0401884059134699,0.157083862281626
197,0.0894850861134871,0.0253756706770444,0.0254387448453644,0.0368606553854497,0.0440004180434361,0.169257721607111
198,0.0864793558993202,0.0258509471680901,0.0258970187209458,0.0368441927391807,0.0447879850774607,0.161621055616639
199,0.0827096241589128,0.0256177108632004,0.025492371644916,0.036588456322004,0.0450946287531495,0.165294880409837
200,0.0779964403065088,0.0246308795434113,0.0244741842230571,0.0344868749278468,0.0452417260207921,0.157582866093089
201,0.0680189432815195,0.0235654430580993,0.0234171095083438,0.0326436144169513,0.0452040188561609,0.153030982847119
202,0.0634443679722162,0.0233333636147669,0.0231988787056568,0.0317356205239199,0.0450419842689074,0.145012038282434
203,0.0609283272770044,0.0241078436245014,0.0240155813387265,0.0330981578711941,0.0458149441530451,0.148186261321511
204,0.0587310712832388,0.0243040831711913,0.0243045693930217,0.03395877646019,0.0462019897517748,0.15400470360152
