"cutoff","lm.mse","slm.mse"
58,0.60793632764527,0.707584897367474
59,0.43856530902018,0.500770857483804
60,0.364204646697311,0.381138030779996
61,0.187574314013691,0.21871566495888
62,0.466173486966327,0.472795906079373
63,0.390657479665721,0.415699838191143
64,0.175659939462493,0.213205697512629
65,0.191390494927538,0.210555544059235
66,0.275923393337431,0.257869863568162
67,0.436587064370092,0.42177851262709
68,0.562358804750327,0.597013857080245
69,0.442545567627273,0.472714481827868
70,0.317844138655278,0.357607447002254
71,0.251449765125073,0.29120495408411
72,0.211515715315158,0.232269305293879
73,0.214155135684013,0.222721373605055
74,0.262319916009017,0.282293746208608
75,0.2370154318895,0.262813279109641
76,0.215362669841049,0.243819105347002
77,0.177182887620113,0.19841830970124
78,0.162471604561226,0.178348606626727
79,0.166361239009414,0.180090874834627
80,0.173087189559092,0.185543707143149
81,0.179685048175791,0.197813567760904
82,0.156331705078263,0.171253515096323
83,0.140143983642673,0.156374252407118
84,0.12645594163328,0.137562414331018
85,0.119152448523152,0.129923599183922
86,0.108775896178584,0.120184030293019
87,0.0981484049851659,0.108048479867294
88,0.08807420031864,0.0972054260296855
89,0.0813371781522824,0.0903716899568957
90,0.0768561895687004,0.0853723637389543
91,0.0693619936285221,0.0771131749900789
92,0.0685157113586241,0.0763138628561659
93,0.0614876237467747,0.069984475562711
94,0.056627796868706,0.0657150752826137
95,0.0565095069035188,0.0675819663693838
96,0.0599626534706987,0.0731599391395068
97,0.0637889535146567,0.080878577321717
98,0.0662172801775149,0.0865615982063803
99,0.0656464241230629,0.0902102296225736
100,0.0637226828261923,0.094352799010287
101,0.059635100713283,0.0952520129240753
102,0.0581542160789719,0.100100423348368
103,0.0598849515214296,0.104296051953104
104,0.0610701381765403,0.105199744062001
105,0.0686125037809678,0.11247552899817
106,0.0681774622110355,0.110825991180692
107,0.0629062749101683,0.100738437388027
108,0.0637327038375317,0.0946099513304994
109,0.0733005516596894,0.100148681251889
110,0.0745316321779596,0.109957959923489
111,0.0636771650738627,0.0917551811983562
112,0.0637730562933506,0.084743674039773
113,0.0643182968133824,0.0851012713700468
114,0.0655149299295911,0.0878295475492863
115,0.0590889892543244,0.0847222106094449
116,0.05606592963503,0.085205184564932
117,0.0568975301752554,0.0865868872044612
118,0.0595478944846472,0.0915850915791137
119,0.0586131763102808,0.0940332096082199
120,0.0583149973862788,0.0928802737006836
121,0.0631336235626627,0.0989062267986537
122,0.0641759696712606,0.101986370885875
123,0.0653424813441799,0.103341219071829
124,0.0643828747623211,0.0993092713530447
125,0.0598524706142417,0.0972528274491229
126,0.0590714845230842,0.102721490843893
127,0.0605443356998384,0.107223649578073
128,0.0598010374394882,0.102154390862029
129,0.0699819929517523,0.107982480963642
130,0.0786751657949168,0.111760649770476
131,0.0804987601446095,0.11435558810179
132,0.0794421095745661,0.119538066172949
133,0.0824097717788309,0.126032089676884
134,0.0727544231345991,0.118112826487404
135,0.0672852067610977,0.11300254552797
136,0.0753156858322577,0.102511401290707
137,0.0922260542906813,0.0951670649609543
138,0.0876524965948973,0.0944330561790105
139,0.0781974929068399,0.0931529195139845
140,0.0870169411174442,0.0918657561178866
141,0.0804061936666777,0.0976262106314486
142,0.0682022825127553,0.0982961770149187
143,0.062041884055832,0.0960962388692305
144,0.0645469517693484,0.097459613485009
145,0.0708393029756112,0.101886064379004
146,0.0737107371150233,0.108060590601893
147,0.06818827077615,0.1116740220397
148,0.0699652659691901,0.116844243027876
149,0.0713630610432997,0.116986517627946
150,0.0689757115577305,0.1128931404674
151,0.0667822257586739,0.112317254372732
152,0.075134474824416,0.118061520193295
153,0.0839457879329616,0.114542503598168
154,0.0766691875785737,0.102635411473201
155,0.0830549306265696,0.112667574249352
156,0.087406031327005,0.127648034480072
157,0.0665564554099516,0.0987166455164903
158,0.0639859701483592,0.0966494784407928
159,0.0755134831063377,0.105408208887617
160,0.0727410228579436,0.100652268403125
161,0.0705273549994803,0.095044377948641
162,0.0717180503283855,0.0933321202025434
163,0.0739559702349505,0.0881098776490844
164,0.0678349794757588,0.0824658440346068
165,0.0627753259903783,0.0770782354690421
166,0.068069893440897,0.0717824938456962
167,0.0769816799191081,0.0663492715794299
168,0.0707070773019958,0.0609794339689061
169,0.0634910822283279,0.0576645730441128
170,0.0604941623835506,0.0557124534672065
171,0.0614951595336174,0.0549369832433554
172,0.0556680439671091,0.0551370832036936
173,0.0473993411785781,0.0555891815306701
174,0.0448919196116194,0.053037087227287
175,0.0448564122230602,0.0511983714462603
176,0.0472748932035528,0.0480860593009661
177,0.0471824701983431,0.0455158559736332
178,0.0458994941218219,0.0444411719247132
179,0.0424441089836263,0.042439917007251
180,0.045524256518825,0.0450773483670748
181,0.047922684673489,0.0494219598693139
182,0.0476464510033446,0.0496231642666811
183,0.0455859137482775,0.0502712234345121
184,0.0456409555405117,0.0504060027318699
185,0.0443185535244493,0.0508932146234827
186,0.040231553776352,0.0492214941102466
187,0.0353711022077929,0.0419421071938415
188,0.0368159550736679,0.041279025501767
189,0.037054557139717,0.0402041231289926
190,0.0378969337759244,0.0393974489293376
191,0.0390406548800877,0.0382134189765825
192,0.0375224708013088,0.0369126978803146
193,0.0336181210306638,0.0356069739368772
194,0.0328338378556371,0.0367933370938355
195,0.0336462653864385,0.0384803188975152
