"cutoff","lm.mape","slm.mape"
134,0.0377540439952669,0.0455556819599402
135,0.0371268767327145,0.0438294170780472
136,0.03830772094995,0.0418061471706717
137,0.0376866564218651,0.0420377673052164
138,0.037522914573176,0.0423941348477684
139,0.0392816015503821,0.0440248395301608
140,0.0385704942161344,0.0429756442977884
141,0.0381715277505454,0.0437943269300615
142,0.0374458957309456,0.0440778748019979
143,0.0376158758332319,0.0446611392368766
144,0.0375834335323095,0.045000405251571
145,0.0384206762613082,0.04638469315309
146,0.0389109986177673,0.0470191389108834
147,0.0382610860502737,0.0471259457692072
148,0.0398974010027312,0.0482813392867725
149,0.0388814623198619,0.047769355436163
150,0.0378778821751883,0.0474834016832014
151,0.0364894054638481,0.0471367875615218
152,0.0371423613748135,0.0467269962875286
153,0.0381351081357648,0.0460496722094576
154,0.0385497031006952,0.0475204225381019
155,0.0388654377051391,0.0458308606411454
156,0.0398201170710757,0.0457853909921512
157,0.0376776607211067,0.0443370959399479
158,0.0379291660735647,0.0435868037062559
159,0.0406010330486149,0.0445717743394728
160,0.0390566467508465,0.0433173838962588
161,0.0401827704943377,0.0427314360084708
162,0.0407564777799808,0.0423041754573551
163,0.0386770523119114,0.040474984890338
164,0.0369833577427256,0.037894110104606
165,0.0369828852377752,0.0372229409169076
166,0.0383531284268562,0.0370913375778648
167,0.037609540759555,0.0353315394388317
168,0.035622548641791,0.0348286311932311
169,0.0350847050024475,0.0341785973976652
170,0.034587694360517,0.0341502474871944
171,0.0346172580860948,0.0345458974589658
172,0.0325098428981691,0.033644701978636
173,0.031766370230182,0.0329723663834196
174,0.0320891563818565,0.0325073557656948
175,0.0324846767217045,0.0320739043259508
176,0.0327961808352458,0.0315699845859437
177,0.0314898569048057,0.0305003922027343
178,0.0309050509752467,0.0298234021317779
179,0.0304232351242012,0.03006419695358
180,0.0309982646158708,0.0309867704359808
181,0.0315782841974527,0.032269272784331
182,0.0321031241546101,0.032286168935863
183,0.0314043887550837,0.031821574892267
184,0.0310050534354441,0.0314975678697717
185,0.0298439670652593,0.0304758899374946
186,0.0289760944991981,0.0298604847421934
187,0.0282305688097875,0.0287125202841406
188,0.028594721365106,0.0286894639339625
189,0.0295217688817443,0.0290350265749376
190,0.0285646505135486,0.0277816418868049
191,0.0283225561792838,0.0272542089393719
192,0.0273635878305712,0.0269227796796792
193,0.0270947689893343,0.0271489432602015
194,0.0272109861374017,0.0277116187525032
195,0.0280634909436881,0.0286619985106464
196,0.0282932716225031,0.0294068545405462
197,0.028391792062568,0.0300466959563353
198,0.0281227100199665,0.0304710773751331
199,0.0282419960260315,0.0308431817518084
200,0.0271192685991573,0.0306271462176068
201,0.0267007024963404,0.0303056831513166
202,0.0270931054866349,0.0305856555378446
203,0.0275078369221913,0.0309001268417296
204,0.0273613492436297,0.0310984638141981
205,0.0267091982904198,0.0304293768862791
206,0.0249242525276827,0.0296078531936953
207,0.0254216053423273,0.030679000894911
208,0.0265985480973268,0.0322579095395225
209,0.0272050484898313,0.0331381749030488
210,0.0273980787005159,0.0340548870213615
211,0.0281460022122227,0.0353004387097785
212,0.0280909164391949,0.0361460037223321
213,0.0277062483696543,0.0364402075880973
214,0.0276349707665638,0.0372624403963942
215,0.0273336796524051,0.0374182735494467
216,0.0282797619364509,0.0382473774629603
217,0.02817100087374,0.0373077353364051
218,0.0282553522064919,0.0366565153579517
219,0.0281370829180284,0.0362065383590934
220,0.0284752577208844,0.0358145122520359
221,0.0284246250236934,0.034930550871251
222,0.0285799820474368,0.0351984029122421
223,0.0307221093800684,0.0365157912368059
224,0.0303292645109773,0.0372213218119462
225,0.0306181944700415,0.0380771337994702
226,0.0295743308672215,0.0377606389662723
227,0.0300327856962078,0.038604861882199
228,0.0297567952076165,0.0384081205562728
229,0.0316861125615763,0.0395002494404564
230,0.0323378698806136,0.0390491684492385
231,0.0324671798052149,0.0391642834098096
232,0.0321237500086821,0.0394966851609902
233,0.030039056349731,0.0380730782971213
234,0.0290338024839391,0.0372715724775917
235,0.0277969749547309,0.0360757401301045
236,0.0293787891887553,0.0362780596850064
237,0.0310215106238951,0.0374272946587627
238,0.0319195049982195,0.0364092508626553
239,0.0316347250188078,0.0364648652189973
240,0.0295808425768768,0.0340019077836283
241,0.0280323621957936,0.0320210635295671
242,0.02782674773527,0.0324649019085973
243,0.0282303420000163,0.0321469506003549
244,0.0305335042148119,0.0331388387435855
245,0.0326110687736275,0.0346626166846612
246,0.0319339556895199,0.0343002870537852
247,0.0306359193985821,0.0345384174188857
248,0.0290555016571441,0.033211822793727
249,0.0305454190231343,0.0333052017778397
250,0.0306243004439998,0.0343407165440453
251,0.0331817443835952,0.0356146007339885
252,0.0331009646235409,0.035032478277165
253,0.0323882989509914,0.0341361211480981
254,0.032673742226918,0.0340937943940249
255,0.0306074330032022,0.0331450543811105
256,0.0293360213810163,0.0319596792583011
257,0.0309113814227617,0.032487102695794
258,0.0325002914831162,0.0309150402376174
259,0.0339318995027627,0.0324185521285408
260,0.0328891198241461,0.0323929380040529
261,0.0319524177058264,0.0312996938904364
262,0.0310255649441775,0.0310483195439412
263,0.0296579519978854,0.0311422317270319
264,0.0309485606475671,0.031751427535659
265,0.0303196201968256,0.031333488684986
266,0.0314125682495377,0.0312931155424676
267,0.0311525992005616,0.0309531381723355
268,0.0302135585592289,0.0305510894604645
269,0.0304101482046685,0.0307953763390369
270,0.0299159825822651,0.0315072367274454
271,0.0312858816160897,0.0324710022686313
272,0.0289345952870951,0.0292868706450277
273,0.027898382235986,0.0288012671176392
274,0.0262450186257273,0.0278340427571122
275,0.0257371626437841,0.0269173263398161
276,0.0261680127960769,0.0267324370192401
277,0.0248500923557968,0.0248112158766717
278,0.0266356519611195,0.0243088364575214
279,0.0294611425981376,0.0244847126075565
280,0.0256474092698749,0.024683487266906
281,0.0253989149267703,0.024822065780191
282,0.0251992421750299,0.0249994835218602
283,0.0260939280870387,0.0255266772570477
284,0.0253564630286733,0.0258768734768507
285,0.0273562578263205,0.0277883021721641
286,0.0296175014903946,0.0295221672022854
287,0.0253449933673462,0.0280085544639101
288,0.0248356347337494,0.0271733067731762
289,0.0244168081158977,0.0261893984044072
290,0.0240941039407422,0.0246994507720223
291,0.0247242291441932,0.0230758635273745
292,0.0270125545714664,0.022549633665273
293,0.0298061195594647,0.0233261850071297
294,0.0244057372580594,0.0231457633703176
295,0.0247769416041952,0.0235738201267871
296,0.0247399845650007,0.0236735073613541
297,0.0229901081350748,0.0223585706022011
298,0.0227287835877948,0.0222641456018689
299,0.0232468642363801,0.022640142491619
300,0.0239083447685992,0.022927901564409
301,0.024003925176707,0.0230421543716555
302,0.024671814297419,0.0235512180017767
303,0.024021705873082,0.0230789065052711
304,0.0227875225197564,0.0227052003770586
305,0.0218478176924093,0.022261126405333
306,0.021322989012456,0.0213926728455824
307,0.0215033305099126,0.0212987227209823
308,0.0219368204912473,0.0215759748035092
309,0.0217120133901731,0.021025430061327
310,0.021987224631123,0.0212163737834581
311,0.0215708993086879,0.020666240357899
312,0.0205880220420521,0.0201986679479399
313,0.0208064476071054,0.0211960556633773
314,0.0218328911809204,0.0224640076880597
315,0.0219234985501615,0.022624649162442
316,0.0228732695397645,0.0239100891064917
317,0.0213141560794872,0.0223579815298963
318,0.019507248239272,0.0205528537543822
319,0.0189445029157411,0.0202314963407284
320,0.0184955966599488,0.0202606007992521
321,0.01877856785717,0.0205666430171411
322,0.0189989228476747,0.0208585063213006
323,0.0184843613823394,0.0209880913097453
324,0.0188747826221045,0.021842521424942
325,0.0194632723340793,0.0226952843575941
326,0.0198757922393432,0.023548002970361
327,0.0201438439008161,0.0246490118071931
328,0.0219058723396715,0.0264165056640382
329,0.0223341319470201,0.0271436683936195
330,0.0239540915847718,0.0289958001143434
331,0.0244575886317906,0.0304725351356646
332,0.0234129659116992,0.0301671231457253
333,0.021582524461958,0.0288421366463236
334,0.0202306461018994,0.0271747517978891
335,0.0209333125016737,0.0270320030383447
336,0.0210132084573903,0.0266319999166194
337,0.0211289863518097,0.02613161958379
338,0.0214282471199628,0.0256504349398186
339,0.0163546363593794,0.0216132183195121
340,0.0144655411035469,0.0215142046091714
341,0.0158809084584679,0.0237171601208165
342,0.0182551222845391,0.026454664400252
343,0.020134306954785,0.0289948263324992
344,0.0223516670229427,0.0315231860507943
345,0.0225606587123771,0.0330055188050019
346,0.0189013334130566,0.0311254302253409
347,0.0160772619419675,0.0298619606872818
348,0.016619345748344,0.0297476643538359
349,0.0191209448604963,0.0296587291024226
350,0.0213553593305129,0.030170905904435
351,0.0224470359356848,0.0299696971955968
352,0.0237118961498266,0.0298581503091064
353,0.0267666281247952,0.0305643333551603
354,0.0196971128078684,0.0274922396851756
355,0.020223506198119,0.0261454113118907
356,0.021996939301143,0.0245137316442881
357,0.023061433479484,0.0233857965533513
358,0.0245263930347257,0.0221506499262859
359,0.0244693326221203,0.0211591039177181
360,0.0264526868218557,0.0214328825877638
361,0.0169306877042353,0.0203141116120236
362,0.0164761247702289,0.0198294226276189
363,0.0180488603343685,0.0202490561107749
364,0.0184711449655141,0.0196708094460632
365,0.0180631874306563,0.0190334705738154
366,0.0175514862406468,0.0179554753969731
367,0.0161903051940011,0.0171290525431512
368,0.0159871342279208,0.0186518402672082
369,0.0161150724127498,0.0197327305556042
370,0.0177287147184329,0.0218202608825823
371,0.0193203838396904,0.0237435460498315
372,0.0192206741989334,0.0249414974171405
373,0.0189741509685344,0.0262449999590308
374,0.0186810565210423,0.0277811525560973
375,0.0195620079035541,0.0305454346447937
376,0.0187490848089406,0.0322940727508434
377,0.0209503569115188,0.0352961036176711
378,0.0232535869140607,0.0387050823054184
379,0.0227841056037918,0.0413552017710174
380,0.0231172854305065,0.0440131148400435
381,0.0224066664554964,0.0457734262891115
382,0.0208349829115027,0.0460743113626027
383,0.0202336463838666,0.0461694714970916
384,0.0215863443722591,0.0470873096708158
385,0.0212734433413393,0.0459016511568625
386,0.0217133645197058,0.0449769335432085
387,0.0217727815159862,0.0447266402355208
388,0.0207718433018387,0.0444301977408479
389,0.0194147221844984,0.0441171820336149
390,0.0198319007562911,0.0446527877432439
391,0.0195897508328332,0.0438384235986713
392,0.0216712658070932,0.0451445054437443
393,0.0228458067917832,0.0467728730025573
394,0.023548918918457,0.048200206815279
395,0.0206008174149825,0.0497697740140887
396,0.0208864297299469,0.051713772533166
397,0.0219224523747449,0.0537701562331441
398,0.0227730455896744,0.0546674279581132
399,0.0234058340266121,0.0559368611981069
400,0.0235618380583153,0.0563023731532891
401,0.0232997517192019,0.0561301634178219
402,0.0236635698634837,0.0562911095386461
403,0.0228266680588409,0.056182267333075
404,0.0253223616837177,0.0572105848258029
405,0.0286570939247587,0.0580615527331403
406,0.028575959334918,0.0577681828402982
407,0.028321930945547,0.0572045047324298
408,0.0279780482541106,0.058101446939635
409,0.0271796069289296,0.0574732537944704
410,0.0257995040853236,0.0566571624746835
411,0.0298053569702418,0.0569127686537551
