"cutoff","block.mse","block.mse.0","block.mse.last"
51,NA,NA,NA
52,NA,NA,NA
53,NA,NA,NA
54,NA,NA,NA
55,NA,NA,NA
56,NA,NA,NA
57,NA,NA,NA
58,3.90140058261922,0.893363539697687,0.712192059647183
59,3.14201722786047,0.806360245899114,0.66191859176562
60,2.85634736570128,0.74012115451394,0.580984425300669
61,2.30758497512694,0.736526507981755,0.618494276111751
62,1.97119907013973,0.798070312579841,0.687317618537039
63,1.9908037285418,0.714896074596904,0.595913353213192
64,1.90451609515275,0.397078519856343,0.328063192656907
65,2.61409742280684,0.240174254190341,0.20266025861926
66,3.46020686084256,0.282962916270916,0.250419187401384
67,3.89617160563934,0.345055037026113,0.318730414658254
68,4.15089325831891,0.380989517541802,0.360493824878111
69,3.65330960736629,0.338252760310496,0.322915928645013
70,3.28003962217067,0.304918804864266,0.286210777326631
71,3.11096280882711,0.274483046508541,0.258143920194058
72,3.04021250059555,0.277936325964119,0.265037774567979
73,2.96599688975687,0.28603946959155,0.275453288350625
74,2.61195006677244,0.255863766635223,0.245957157559513
75,2.24360255954622,0.231593454450307,0.219129308022798
76,1.93687175500397,0.198811700446683,0.189392017796144
77,1.79218588805017,0.186730744055211,0.17860966156739
78,1.59443648250134,0.169220657592333,0.162550759372304
79,1.49173560413071,0.164469821847754,0.159526523135303
80,1.38654244590234,0.163008136172984,0.157424750157019
81,1.29889404977934,0.162360230370687,0.15743110185402
82,1.06547164437192,0.135357824217815,0.129805849200299
83,0.920906054941541,0.122398351475835,0.117758837445013
84,0.819622814024347,0.114267328466987,0.110131995581611
85,0.716565365039994,0.103438707185294,0.0998941545936214
86,0.633259195594822,0.0948847931585482,0.0920814639915261
87,0.581069038002977,0.0971130251824741,0.0936704005519687
88,0.481628800074459,0.0874329282925829,0.0839284923774856
89,0.411173048333911,0.0823313427632982,0.0791382168010111
90,0.358454429403217,0.0812183035943638,0.0771263667140208
91,0.288862368005014,0.0731317188583786,0.0695732182706867
92,0.262763171042533,0.0727077385882097,0.0682655489226825
93,0.227967631427665,0.0691630501490577,0.0643185437580623
94,0.200900743601193,0.0620197340523332,0.0576203167751817
95,0.181727551341359,0.0593194133434124,0.0549888648759985
96,0.163886844739712,0.0570343935813021,0.0532593419900707
97,0.147486240713972,0.0540019182382548,0.0509148954740158
98,0.137262112948592,0.0577892856792691,0.0538851332435291
99,0.128501865270443,0.0567863191619103,0.0538424051176224
100,0.133033710139036,0.0602161685797025,0.0555963738039886
101,0.133163113885474,0.0579095188189631,0.0546800038691168
102,0.139202299689713,0.0532631478712968,0.051311330860144
103,0.127119184319644,0.0505992924417429,0.0486101688761277
104,0.137972011910529,0.0562857416039238,0.0549454019815106
105,0.139725151766923,0.0584834017449192,0.057139307479586
106,0.135470435805472,0.0579091276289889,0.0551392886326256
107,0.126504606018043,0.0526465795562093,0.050604899458025
108,0.118296324343932,0.046110455635693,0.042320669338252
109,0.114755690218578,0.0405596466668408,0.0393277795578884
110,0.121446937539996,0.0409938325846994,0.0406793012624323
111,0.122921645467596,0.0429630072124936,0.042381443378122
112,0.136463487207983,0.0452112370924568,0.0451710066491385
113,0.128187249056586,0.0458669042609098,0.0454783409576448
114,0.137393374323205,0.0478359085871158,0.0474610972667738
115,0.126168642050239,0.0446883708994513,0.0440128728897379
116,0.124335988790663,0.0467845788694119,0.0456941292151028
117,0.119495399326931,0.0474255177297217,0.0461837813197456
118,0.11462110437381,0.0466664013680198,0.0460222728139477
119,0.114260063696541,0.0469777062272725,0.0464095150921742
120,0.114262314041362,0.0502230373804485,0.0494595501441921
121,0.113027997928728,0.0526371841529689,0.0511082181670869
122,0.101078374013216,0.0472207313680176,0.0464335971157199
123,0.103874186518078,0.0484306856327101,0.0478080955280917
124,0.105686560793153,0.0497042263626758,0.0495570508819957
125,0.100656596383239,0.046715128909146,0.0453669270851548
126,0.10285764071657,0.0489187249702628,0.0479795782147219
127,0.107656921698381,0.0493604291950346,0.0484307286191531
128,0.10051099397182,0.0462299031046608,0.0454112997970084
129,0.10581710811621,0.049302324943861,0.0479575232555068
130,0.102721759301023,0.0483389487038964,0.0477263479368333
131,0.113542297019591,0.0495547911071426,0.0494843823167064
132,0.111260891973122,0.0516551221492393,0.0511567862749729
133,0.123460204934455,0.0571697195442997,0.0567846595049264
134,0.115527598199536,0.0552019410002121,0.0540484560251793
135,0.108465267861334,0.0506945936828751,0.0495691397189857
136,0.112805577420127,0.0497191882894275,0.0488496949590769
137,0.115373553935214,0.0491756016088975,0.0493853314467842
138,0.108452956699419,0.0484315663702848,0.0477463668164955
139,0.112727731824921,0.0498800436519536,0.0485565243701285
140,0.109402235226261,0.0466357191116802,0.0457892116219855
141,0.111336534798827,0.0484893034204679,0.0478624925831688
142,0.113427135166326,0.0480584710389728,0.0473496300511513
143,0.104418350946832,0.0432942059905081,0.0431247134855577
144,0.104029797641857,0.0434395321313131,0.0432016171099505
145,0.108463976792886,0.0468186636641552,0.0470296315944955
146,0.109072219363812,0.0510382589775062,0.0505755606985105
147,0.101086453009484,0.0535517803095403,0.0515523793154765
148,0.111514640872944,0.0588748565041393,0.0569632930227306
149,0.111395397576984,0.0580304290593605,0.0570131625652505
150,0.10819321616088,0.05355516092223,0.0514947451885486
151,0.0954148520139409,0.0478831142917826,0.0458691766930469
152,0.102432013630358,0.0498473927896029,0.04930542584633
153,0.107867269409883,0.053527112185589,0.0531437254535872
154,0.10514488864939,0.0526269948507934,0.0465998979191481
155,0.105807892191862,0.0475465076287352,0.0452591259141132
156,0.115555225902582,0.0498589744785202,0.0495989245782234
157,0.107945508836403,0.0464053843090424,0.0452555139734206
158,0.115882878987262,0.0499917579288693,0.0490380292359326
159,0.136055058437316,0.0613444700945174,0.0607163948963925
160,0.126287965405162,0.0539711291301493,0.0531207083229927
161,0.128826606587092,0.0506114512052105,0.0489879701392289
162,0.132366560517773,0.0515836325338404,0.0502597992686493
163,0.133125422427677,0.0460353262969817,0.0455458601711931
164,0.130960539135174,0.0432559149957408,0.0429133262169614
165,0.138094823239021,0.0428004023810413,0.0422408258938037
166,0.135785646306324,0.0435475527078664,0.0438164135815679
167,0.138869904728556,0.0462506219147625,0.0468488628937709
168,0.123802399010946,0.0381141723695022,0.0379759533952964
169,0.129892278311097,0.0403937796712857,0.0403069534820345
170,0.130762185456632,0.0387680029089729,0.0383933253334284
171,0.141657585310009,0.0396737711171544,0.0399810447958707
172,0.120791454906682,0.0329708632753082,0.0324818797727305
173,0.120300765632307,0.032961405984723,0.0323227249581666
174,0.118855116514172,0.0353854610634442,0.0348715132942692
175,0.115588971611057,0.035841629110921,0.0354203975776239
176,0.111494321279841,0.0324143047721202,0.0322130176553617
177,0.108492459716651,0.0313135483886982,0.030912266151513
178,0.115261778388068,0.031125412303746,0.0309234135255275
179,0.111879602015531,0.0276968035081292,0.0272048798078762
180,0.12153938151496,0.0293970760235312,0.0293608567627637
181,0.128741633477819,0.0295463832415555,0.0298094988190695
182,0.135327688066129,0.0315940622516674,0.0321029733015118
183,0.131756230743324,0.0316077206186425,0.0315433610285516
184,0.128902425602815,0.0310136351242099,0.0309490483810817
185,0.117166820920283,0.0293977733744098,0.0292781711191267
186,0.111503697782854,0.0283456255025193,0.0279017434700513
187,0.103135415991471,0.0242886974917373,0.0240400851071665
188,0.106001440651042,0.0254264392294477,0.0253188070191141
189,0.106528729320279,0.0267756521814876,0.0265550023903539
190,0.0987343066280822,0.0261951264126021,0.0263289648220499
191,0.0998517048248513,0.0270680968695736,0.027290119194338
192,0.0922360379415238,0.0253749737083294,0.0253046253637967
193,0.0907783176068034,0.0244020822780399,0.0240074029010577
194,0.0892134755824236,0.0240439188733237,0.0237679211537353
195,0.0915887156207006,0.0252955144468649,0.0251440705884051
196,0.0914722870834268,0.0261597480452651,0.026295173614607
197,0.0925521809666695,0.0268415566245881,0.026801834414423
198,0.0930760680884133,0.0277898257512294,0.0276586183644761
199,0.0865217154663342,0.0271077275121626,0.0268236998632272
200,0.0787887369223805,0.0260006586829055,0.0256002193424476
201,0.0695990751469617,0.0250109505455448,0.0246432892533619
202,0.0628670311463354,0.0239787218296173,0.0237339305953832
203,0.0578867622810448,0.0245287108402038,0.0242303032254832
204,0.055897845118107,0.0247015560130529,0.02457090698282
205,0.0506112968342389,0.0239334562519913,0.0240288775519918
206,0.0488019381869801,0.0229877200737258,0.0229581932688733
207,0.0484818685472865,0.0238873322979457,0.0238459278394986
208,0.0522460264618152,0.0260921582966727,0.0257411190081921
209,0.0541322581559564,0.0279400175945603,0.0275809702122716
210,0.0528212844384081,0.0259543125147152,0.0257618692689216
211,0.0538285299364066,0.0272650445587004,0.0269653628511476
212,0.0541576521272095,0.0272615706014906,0.0264083238103543
213,0.0522604421593493,0.0261894853114177,0.025683795817257
214,0.0512440784448413,0.0258093168523947,0.025502435023628
215,0.0498103074566856,0.0243590064780156,0.0242241964441986
216,0.0544468659816928,0.0281618724949033,0.0280620008575354
217,0.0538619946782631,0.0261970215671206,0.0262245852375376
218,0.0548518043490036,0.0268852428821424,0.0268491127333529
219,0.0539096043870712,0.0268720557452468,0.0268872480232582
220,0.0575708145176553,0.0286255612810697,0.0285187094814523
221,0.0600754769754168,0.030231288578902,0.0300879607160036
222,0.0600406594161182,0.0321666686218183,0.0323340805636439
223,0.0670178917794176,0.0372899996411846,0.0386041791842743
224,0.0598770194318183,0.0345022033556826,0.0336444462782433
225,0.0603385083398927,0.0342502978623917,0.0338355015623244
226,0.0616741402631242,0.0340358021647888,0.0334483095879269
227,0.0642995826921553,0.0357020503523808,0.0346294611622871
228,0.0674855687133582,0.0361979502653222,0.0358580345865756
229,0.0804406979370118,0.044132041896117,0.043976517626142
230,0.0763403683840894,0.0379237975790175,0.0364749894135051
231,0.0746897599736399,0.0369129333476097,0.0364969617193048
232,0.0796822056957838,0.0373316203799212,0.0369400471797516
233,0.0701802285370245,0.0336965678734364,0.0331619167778956
234,0.0742916789832195,0.0285684320445388,0.0281567087357558
235,0.0660896530607364,0.0252050375130231,0.0246556698161227
236,0.0884027652975482,0.030985066689362,0.0308501596728904
237,0.0791330216645941,0.0305542204775355,0.0309651731598029
238,0.0907347925353751,0.0364625708302722,0.0361602140974986
239,0.0754625269570842,0.0317966894730358,0.0325411476334877
240,0.0709127517902176,0.0295343631359449,0.0293640032769782
241,0.0615750303516215,0.0260812504653412,0.0261541411317903
242,0.0664026443406017,0.0303945185941086,0.0301850982654704
243,0.0656607949336794,0.0299198861296013,0.0299408709756118
244,0.078013842853866,0.0370865785582345,0.0369110449404285
245,0.0851221788792452,0.0424577626818831,0.0424412340267656
246,0.0933674419326689,0.0472155919150702,0.0471004343689035
247,0.0854370918957707,0.0453457607170092,0.0449985359732775
248,0.089430987958085,0.0490837023237462,0.0488984666122596
249,0.0933378090685266,0.0526748739372247,0.0529050661901456
250,0.100190875240138,0.0595887106646338,0.059072381398962
251,0.0855991127079075,0.0454046544261865,0.0418779152487791
252,0.0785665832517519,0.0379122274952682,0.0367262333882348
253,0.0962394391213989,0.0424869800469214,0.0423784654291952
254,0.0885365308630676,0.0401029548730584,0.0388298356259141
255,0.0937662430399598,0.0367311922135202,0.0355847244583811
256,0.0910833177442038,0.0347632576280685,0.0343757576847226
257,0.0956198018152262,0.0376697296062988,0.0377897023964802
258,0.0963224174958459,0.0382994946254695,0.0385897352093298
259,0.117904808092833,0.0482106317663299,0.0493695163508744
260,0.112158766934928,0.0476260329248311,0.0475936889468114
261,0.0930776689727383,0.0418604859628505,0.041961919701468
262,0.0892426006082064,0.0429165346713897,0.0432737320088769
263,0.0900458844783161,0.0460682463691015,0.0458530473350149
264,0.0965474169972692,0.0518040690984698,0.0519347464969691
265,0.105794063414113,0.0324646270712355,0.0328477805194978
266,0.102060186934864,0.0351577235986806,0.0361708363169491
267,0.107636509667869,0.0379918164301354,0.03829280484072
268,0.0979488510629756,0.0361303403659975,0.0362301869397444
269,0.0999785024342364,0.0391193257991346,0.0387832530816003
270,0.0981751886370398,0.0362441222448354,0.0361028394337001
271,0.107513679544738,0.0446715679466367,0.0449314778197702
272,0.0869226045267884,0.0421938296875003,0.0425344378687035
273,0.0733826236598609,0.0335619120046275,0.0332167096503055
274,0.069637150097493,0.0293166790133172,0.0288171796170077
275,0.0696072567131285,0.0260045398390676,0.0255913296025706
276,0.0728252562133404,0.0254747888966645,0.0251252437558271
277,0.0649107660900277,0.020417014754743,0.0203655100664146
278,0.0726473235538181,0.0244511048496051,0.0251225952860846
279,0.101969621954966,0.0339684735510743,0.0375649896376324
280,0.0668201760926587,0.0252081344368134,0.0252303280188282
281,0.0638482361598461,0.0245984554662206,0.0244412490863669
282,0.0606173576171716,0.0242071211465043,0.0240772533433376
283,0.0629602390380822,0.0256882749631895,0.0253819467874499
284,0.0648697940962517,0.0253545298453816,0.0249131787063899
285,0.074137263418708,0.0307926745761475,0.0307470850998154
286,0.0824879783914434,0.0396320316324103,0.0396850373714878
287,0.0652525043139211,0.0246108463124243,0.024547777844223
288,0.0700863579683582,0.0243745401674843,0.0243634663917374
289,0.0715172907991067,0.0229712924410675,0.0228995593514493
290,0.0742305211585101,0.0222187747648187,0.0221462862812981
291,0.0771850549033907,0.0249964720642416,0.0250167759419599
292,0.0882269606939169,0.0328779726117288,0.03355987648329
293,0.114546970897861,0.0462622755913756,0.0477475278423804
294,0.059146161478527,0.0258273467190283,0.0256829761308419
295,0.060564054664935,0.0285273404003702,0.0283606790097223
296,0.0619177810075056,0.0298042885203301,0.0296954323545309
297,0.0601769020041674,0.0255986450884247,0.0250497590052892
298,0.0606621440760988,0.0228895077475747,0.0213761236464307
299,0.0672307436989896,0.0247923680101717,0.02447418837287
300,0.0737924753592291,0.0267823933068718,0.0267773275826708
301,0.0792232948983095,0.0291816274187109,0.0293155089437329
302,0.0883206377363864,0.0313444417881261,0.0314125805004061
303,0.0841375553121419,0.0307308418657209,0.0307505269286463
304,0.0965724254325013,0.0212079816114728,0.0211750643456808
