"cutoff","lm.rmse","slm.rmse"
236,0.189923468514555,0.230103151475465
237,0.188024226652875,0.229370441920837
238,0.187875196021021,0.228076705448674
239,0.189817860190409,0.225244052195902
240,0.191025877140042,0.222365731361516
241,0.193245280645549,0.219602201958986
242,0.196890266303422,0.217190273766727
243,0.197378671998656,0.212956012747385
244,0.20302463355868,0.210427141363828
245,0.206391967260585,0.210309903298284
