"cutoff","block.mse","block.mse.0","block.mse.last"
51,NA,NA,NA
52,NA,NA,NA
53,NA,NA,NA
54,NA,NA,NA
55,4.05683802327491,1.37207467487813,1.36283606859424
56,3.19062223369131,1.06735605013488,1.0771500438634
57,1.78868773701859,0.558369238867157,0.550308959829978
58,1.92969362293705,0.611919323594243,0.605176062439395
59,1.56640618675345,0.530297703099027,0.46381693890231
60,1.3569383539624,0.439818931093625,0.401313145096342
61,1.52196967750266,0.557682483657552,0.458256894265166
62,1.59321555378461,0.752039489774773,0.534614703337179
63,1.72721709104041,0.949777025985086,0.567840210914767
64,1.88626547734125,1.00144197242445,0.595737439341964
65,2.09131971261871,0.777814980054309,0.620857411073721
66,1.9913806642427,0.647693789413261,0.580738905679421
67,2.08912120486578,0.635936313457191,0.610566560843993
68,2.52005193904974,0.782232081557173,0.757091139814016
69,2.42025113012717,0.787380822856539,0.749739860247856
70,2.42601511237511,0.795686331156595,0.761729287309711
71,2.44654250535588,0.809645136567023,0.793065642720913
72,2.29685188388069,0.786746380492995,0.755246348544992
73,2.00899510055828,0.682062959001896,0.659136225571269
74,1.70502958335033,0.576450773296726,0.553185905541593
75,1.53493871648638,0.519186383030688,0.498179395496124
76,1.42822646581736,0.488177778244709,0.469086184872734
77,1.28241992911473,0.439452282819753,0.425687802337782
78,1.1853926309045,0.408106063806089,0.398902315280639
79,1.01875053101338,0.354049039568667,0.343816457395673
80,0.900682562408014,0.314663940821569,0.305556447477671
81,0.785520453932953,0.276878850224827,0.267886685813004
82,0.685644290245922,0.241708047167671,0.235153398708627
83,0.589443524327439,0.207167182805628,0.202768852534756
84,0.50609275099263,0.177816401121401,0.174469438023893
85,0.43282459920881,0.152063790778779,0.149377429405804
86,0.369901149016885,0.130379151787156,0.128103471152753
87,0.316839632812803,0.112478021881532,0.110336804613773
88,0.2635285649729,0.092766932909454,0.0908725941543449
89,0.228934314541469,0.0810269478951551,0.0791728664149123
90,0.192997191333236,0.068072050697985,0.0661792717951666
91,0.179329824176507,0.0636546222279979,0.0613431343881675
92,0.163528665252564,0.0584112057398331,0.0563563747618121
93,0.154042498596541,0.054260253644281,0.0522742657798461
94,0.141098403725078,0.0490146525968397,0.0480814420148712
95,0.132187834206901,0.044608220341916,0.0447943495363364
96,0.120548045445119,0.0407714890982617,0.0410652439693814
97,0.116060971252811,0.0393735532076577,0.0395105020556113
98,0.113724187549993,0.0399387681895237,0.0396417980323202
99,0.1113266023772,0.0388392489257187,0.0383923929338947
100,0.110417730077186,0.0387398815824366,0.0387775059277746
101,0.106812262629388,0.0371521333143968,0.0375897971914599
102,0.108967329154612,0.0399922540129146,0.0405331956036789
103,0.107204692640364,0.039645974035088,0.0400008883176111
104,0.103432795478255,0.0390741225406631,0.0380928961933183
105,0.0981579241898475,0.0372220514963968,0.0351364737349521
106,0.0930587044995496,0.0348397096339003,0.0332867032078649
107,0.0855677324042086,0.0312229865561577,0.0302550214897727
108,0.0841000383074462,0.0309165487069824,0.031075517542624
109,0.0827539901118414,0.0301388952145098,0.0300750593842784
110,0.0832785757863223,0.0309890487444087,0.0307818944997721
111,0.0805350955790466,0.0301833059820688,0.0299499349447055
112,0.0755944946216701,0.0285973274269598,0.0281755484403511
113,0.0698773428132562,0.0267832648430706,0.0264928317313858
114,0.063868527186521,0.0248975670195964,0.0247354197155503
115,0.0569757785000286,0.0220895972446544,0.0217960457048494
116,0.0513933958383855,0.0195123615397495,0.0193431870689985
117,0.0473029557474605,0.0175347640918104,0.0173847237074777
118,0.0480413880477895,0.0177667823605636,0.0178535708463636
119,0.043919382233103,0.016277823614404,0.0163350907385781
120,0.0405490174022375,0.0150359917778003,0.0151118673138681
121,0.0381529259259273,0.013822715049388,0.0139051865659563
122,0.0367966779967435,0.0137967103282501,0.0138026265230132
123,0.0366928661060417,0.0135466975638446,0.0136640783025845
124,0.0353925505286375,0.0133354278960003,0.0135213140745841
125,0.0340345098750681,0.0124554344709489,0.012476130567547
126,0.034259796560398,0.0123681081892785,0.0123392740199347
127,0.0332018575267208,0.0118894461613207,0.0119087683038868
128,0.0347424526719045,0.0126423866064972,0.0127216481865433
129,0.0346817182400204,0.0130643156169901,0.013203053573384
130,0.0357336619549906,0.0136507125463637,0.0139010055023038
131,0.0359002057895769,0.0140499397937073,0.0142873875355749
132,0.032269854194553,0.0121389749808311,0.0122966843861772
133,0.0298381198971531,0.0110088960065878,0.0111891474513127
134,0.0298028052173429,0.0111839542818846,0.0111948245626352
135,0.0299814938305113,0.0114052072856781,0.0113447824165869
136,0.0293267936707053,0.011102222958802,0.0110705894081584
137,0.0284752775795719,0.0101679964815141,0.010234078348655
138,0.0279288561401283,0.0100633841761198,0.010259070709019
139,0.0281036034951391,0.0103415624655798,0.0105809702439559
140,0.0295263361386095,0.0107271481572803,0.0110166754408453
141,0.0299391329631281,0.0107227800001909,0.0109649268829655
142,0.0300025449499794,0.0112013149132918,0.0112935425120739
143,0.0283943594543783,0.0106138136341599,0.0106795364315304
144,0.0271078837895735,0.010522391314596,0.010436443688021
145,0.0260140268708836,0.0104816959911276,0.0103474255093511
146,0.0255524373498544,0.00986468416585539,0.00959585257758946
147,0.0255055646355121,0.00983510174494479,0.00971832405706815
148,0.0254889198507793,0.00986866218968335,0.00987921147181911
149,0.0256108252424137,0.00981228035478872,0.00992589051048131
150,0.0254920563889904,0.00966578753109717,0.009957647164269
151,0.0248168502835162,0.00901230035444805,0.00903492188573522
152,0.0249264437473858,0.00908781977485628,0.00905032969795586
153,0.0247125738698847,0.0090564778338766,0.00899691369838634
154,0.0259728879744618,0.00898806395889312,0.0092462729368716
155,0.0252485301258138,0.00874131822682176,0.00894594236075394
156,0.0271301118104271,0.00958329062012085,0.00994121498122595
157,0.026901560079587,0.00918189807974105,0.00939626943382282
158,0.0265439960267046,0.00890111828886213,0.00899987617489361
159,0.0278299305230383,0.00921937063425146,0.00929518099742428
160,0.0299008992508378,0.0100785469466452,0.0103429032576816
161,0.0323052467539797,0.0104005561298299,0.0107642009350142
