"cutoff","lm.mape","slm.mape"
65,0.069369686391056,0.130204967775396
66,0.0622573755328744,0.119449757768492
67,0.0676512915298782,0.13020001109758
68,0.0845714433208724,0.107489485759385
69,0.0786552328198752,0.09737541410224
70,0.0788634760085001,0.0852667733998094
71,0.0875343659918118,0.0803575301702262
72,0.0909246846931609,0.0694461576338981
73,0.0922512865663988,0.0659767212979887
74,0.101703455830013,0.060348224933167
75,0.102384730680622,0.0600610802605141
76,0.107957734584466,0.0597583610221584
77,0.108752615080656,0.0616386487491439
78,0.108549895182616,0.0667576643372886
79,0.109122705268532,0.0701176308918158
80,0.109337328059931,0.0727902378974673
81,0.109978758669866,0.076448507536342
82,0.109374985979291,0.0801766262387431
83,0.108118741117685,0.0845291824047027
84,0.106945642059041,0.0861328735465414
85,0.106038123294604,0.0857473463437845
86,0.105198170724366,0.0850845645087303
87,0.103500744269801,0.0864547086621007
88,0.101974698401547,0.0884918968306749
89,0.100070927032839,0.0901416207639727
90,0.0985894928997609,0.0915803894500126
91,0.0960312404486064,0.0924360686979437
92,0.0938629621389041,0.0923911217297747
93,0.0908687293020306,0.091873069787933
94,0.0878612297873354,0.0900787219132032
95,0.0844124265576338,0.0882608896519502
96,0.0814540855012266,0.0869713198174743
97,0.0787575905006269,0.0849264358290673
98,0.0761985823328323,0.0833267205489713
99,0.0743249183349697,0.0820268321460094
100,0.0731190483697078,0.0806558413540244
101,0.0712961247056864,0.0794036647718724
102,0.0684065761827706,0.0783805021855462
103,0.0648731351349645,0.0754995869935065
104,0.0622072032358889,0.0736886568028701
105,0.0609403922258527,0.0719992070972247
106,0.0595317731442943,0.0703815600116935
107,0.0577098944190931,0.0688745100180199
108,0.056377732230362,0.0673011527445755
109,0.0549003772635169,0.0648769969399012
110,0.0537368219094919,0.0632613166916072
111,0.0535128231816069,0.06261046440539
112,0.0533903812270768,0.0610819881802973
113,0.0535002169691649,0.0605732250191373
114,0.0541049293631887,0.0602628146365545
115,0.0543603700000194,0.0601342517105369
116,0.0545097708729725,0.0600626733035798
117,0.0547043286931623,0.0601758106526761
118,0.0554284477020875,0.0612857095382482
119,0.0549562485922338,0.062395697923014
120,0.0555262161353242,0.0629324081643936
121,0.0552835162198816,0.0635782744153193
122,0.0555358921612743,0.0635359099926649
123,0.0564716141519792,0.064580925420292
124,0.0550012162541521,0.0635381044203938
125,0.0540835741067577,0.062772715067549
126,0.0544825935814109,0.0633390022710138
127,0.0537837700096691,0.0625466615179645
128,0.0534431158280998,0.0616827988935002
129,0.0541743978829348,0.0625908978867001
130,0.0552898735603498,0.0640225402830805
131,0.0551489709157275,0.0645040328941354
132,0.0554286238576403,0.0639082168082972
133,0.0568695275174024,0.0647954522030577
134,0.0573191731604468,0.0640293214456434
135,0.0558888306049487,0.0629206012783188
136,0.0534017325695734,0.0611393497020021
137,0.0528772940308383,0.0602153455978945
138,0.0521463944191655,0.0593415354908506
139,0.0529798392785339,0.0582922545897511
140,0.0539843836941625,0.0580357796492547
141,0.054784748970632,0.0591949917334537
142,0.0552881628323775,0.0601221203361311
143,0.0552713690340223,0.0608772047243474
144,0.055140856140783,0.0613661859886012
145,0.0549447094240957,0.0615305897002885
146,0.0543692949163384,0.0622837601438016
147,0.0538183559620298,0.0626146423784013
148,0.0543138813234662,0.065184971273593
149,0.0546062012334926,0.0661016213070442
150,0.0550757819486544,0.0666093428326523
151,0.0556385551507525,0.0677445000587748
152,0.0555418925651583,0.0675536802455709
153,0.0551807531119663,0.0676623618764035
154,0.0549657780479577,0.0673039811700983
155,0.0541557803043583,0.0664838060658717
156,0.05322895102707,0.065982955876121
157,0.0521546207527852,0.0639048245984384
158,0.0527293509735849,0.0634480808204155
159,0.0548185357534671,0.0634456536081939
160,0.0553476649103067,0.0622611975556414
161,0.0550888291983903,0.0600429238222359
162,0.0556481251812691,0.0597094348302342
163,0.0558137737835794,0.0584822197903228
164,0.0552083874521641,0.0568773428002001
165,0.0548717078290267,0.0555972680368905
166,0.054334166349561,0.0541731836727234
167,0.053440816978036,0.0528923606704199
168,0.0526871126961407,0.0515085656943543
169,0.0528748513135193,0.0509186100254883
170,0.0528349653098499,0.0503297754442568
171,0.0526960049764942,0.0496882649254509
172,0.0517891508050422,0.0491633994259433
173,0.0508289948112762,0.0489508708321835
174,0.0495331890426789,0.0480472795905984
175,0.0488682542559898,0.047422005068897
176,0.0478534823169618,0.0463164489959709
177,0.0467591981929097,0.0456964347914759
178,0.0458169379975424,0.0450525544532299
179,0.0446840508631392,0.044381744076062
180,0.0442666719774674,0.0436270471663817
181,0.0441847397839493,0.0433841490020259
182,0.0440353347994234,0.0435023303463793
183,0.043930824621426,0.0438784470326263
184,0.0442205979698069,0.0444705057165891
185,0.0445202818112481,0.0449220043252684
186,0.0440726204398145,0.0444479000631658
187,0.0430948399319734,0.0438332903891855
188,0.0428505567866864,0.0435142494978494
189,0.0425112281237385,0.0433089213471013
190,0.0421702954782445,0.0430858224266466
191,0.0423789013981548,0.0431421386151197
192,0.04213976314748,0.0429922583224725
193,0.0420757552721433,0.0426822139462164
194,0.0419809573721041,0.0424414506639011
195,0.0418794627316272,0.0427826415955192
196,0.0422541693330156,0.0432175150607692
197,0.0423960715927376,0.0438136507341823
198,0.0428739454714456,0.044723126677071
199,0.0437279777145383,0.0455181414051078
200,0.0440863172938422,0.0464280243607185
201,0.0440542580011142,0.046775701383549
202,0.0437956100286237,0.0470358310724847
203,0.0435179453294139,0.0476530138355216
204,0.0433186467144895,0.0482324405899997
205,0.0431033837565896,0.0482832151548491
206,0.0428472306973343,0.0483251681280034
207,0.0420512075211882,0.0483180726052717
208,0.0413985764696383,0.0482657755010961
209,0.0411182634394153,0.0482476549196581
210,0.0404517522477818,0.0479115365181715
211,0.0400418940195503,0.0479919051178362
212,0.0397199948188706,0.0480308027754447
213,0.039970062987137,0.0484994185880845
214,0.0402297223651102,0.0493456835378524
215,0.0398808805229947,0.0498435251338989
216,0.04028675294064,0.0507282751772148
217,0.0399896989615953,0.0510451397713118
218,0.0402279310020063,0.0511714378514113
219,0.0406788409022194,0.0513370551439928
220,0.0400928391936766,0.0509477283980027
221,0.0398067028561575,0.0501355153095668
222,0.0398649648604094,0.0498421671928886
223,0.0401668324628691,0.0502635190345671
224,0.0401297217743016,0.0504369973765462
225,0.0405434842161409,0.0505686318213951
226,0.0410733573225563,0.0505824605731361
227,0.0414858988632606,0.050782182313242
228,0.0417686111482154,0.0508579975807687
229,0.0431174380531512,0.0514389872607943
230,0.0425946224020011,0.0509166489603086
231,0.0431938686318193,0.0515490496574183
232,0.0441852153343518,0.0524641551566715
233,0.0440529252914974,0.0522312873410469
234,0.0431387273639551,0.0518774310263592
235,0.0419022504581957,0.0512881083990031
236,0.0407315084303916,0.0509008547143317
237,0.0406651726246884,0.0506661199845745
238,0.0405777342086789,0.0502120090238203
239,0.0410001045160044,0.0492922672803
240,0.0410938240937391,0.04817634006584
241,0.041558393699739,0.0474244853102133
242,0.0423905352584106,0.0470638671248754
243,0.0423854873518993,0.0460321444247652
244,0.0433528515273939,0.0453589565686852
245,0.044125047176817,0.0455690849659837
