"cutoff","block.mse","block.mse.0","block.mse.last","lm.mse","slm.mse","compare.rmse"
134,0.120580357613171,0.0530990756392696,0.0528307496124765,0.0656059433564482,0.106813178764824,0.102629488389965
135,0.116415293298809,0.0495919730996284,0.049071011203135,0.0608332850571376,0.0985853540793298,0.101864487037796
136,0.13250958417117,0.0522514413393296,0.0517975090095946,0.0778833613878731,0.0885359241834035,0.184484736697067
137,0.134424508261581,0.052896430822557,0.0533948443893855,0.0944075397193166,0.0838257691272161,0.247950680536609
138,0.142963994402039,0.056785478759714,0.0571192191936785,0.0750536141370964,0.0844013153616663,0.127620752248031
139,0.155182580705583,0.0621958502782442,0.0625592932508764,0.0754092827871207,0.0832711216901329,0.0891780005926009
140,0.159097438013357,0.0663807596535868,0.0670606371164386,0.0874683517054802,0.0844940426115755,0.124394730968952
141,0.117480263391815,0.0494901063615349,0.049064742053405,0.0696252058861414,0.0873911088539686,0.160537087444424
142,0.11954379048774,0.0479097146944132,0.0474465309629295,0.0593996040994502,0.0873858324000244,0.106261519621163
143,0.114129317898012,0.0436325642498824,0.0436937760836494,0.0573743387202502,0.0848759636794153,0.127328198607468
144,0.120444053027359,0.0449652459059383,0.0451212461430967,0.0619081494023663,0.0886195212388413,0.146277688337629
145,0.122868860479995,0.0479977182546236,0.0484210882904501,0.0651631173932269,0.0917361716647643,0.137981975724952
146,0.123990473087608,0.0513634227325713,0.0520084952476387,0.0662693705809542,0.0963254415288955,0.11410811912302
147,0.115413721185247,0.0505511785403964,0.0504200246573841,0.0607111567596123,0.0994992146424636,0.0886876140080989
148,0.128534787785574,0.0585224398514583,0.0580131852361711,0.0642810377121841,0.104741616117635,0.0500036951222222
149,0.116332795964619,0.0546674631040424,0.0543445994174444,0.0654298816989616,0.105088593764276,0.088639653529152
150,0.113937762385982,0.0496774291856203,0.0494007912294003,0.0605253503309898,0.0985324545474787,0.0965621190259232
151,0.107205819120516,0.0458552036134326,0.0454942722175437,0.0617548038488684,0.10130598083184,0.141692341520447
152,0.108351070513345,0.048753227010531,0.0486221340258164,0.0696758498442834,0.103918315064915,0.16463577810418
153,0.119795664090838,0.0520219048734616,0.0525675153646785,0.0843428291051044,0.0990385760131107,0.210531796822294
154,0.114943502154794,0.0485621194390224,0.0451421596901345,0.0774587511054903,0.095364094011077,0.236593380917325
155,0.117936634030504,0.0458298271110896,0.0451528789098996,0.089444298595687,0.127234237593957,0.289496222091709
156,0.119689772923418,0.0483646162837761,0.048799979918007,0.0696533306097569,0.0944887507358737,0.162974136296216
157,0.116799455905907,0.0443464054445519,0.0439491516396391,0.0567200732603369,0.0848137106703621,0.11974833229895
158,0.130800752762175,0.0490035795993329,0.0487987065431082,0.0581532646283745,0.0867553967601893,0.0839543742922548
159,0.145030358973662,0.0624493563852009,0.0619631950201074,0.0706233535300455,0.0943144318715625,0.0633167942912481
160,0.140465441931101,0.0534237978656694,0.0532364012017097,0.0668569659174841,0.0912191060378637,0.107658660876646
161,0.142581415511104,0.0505324030705809,0.050564627295363,0.0629883577848626,0.0838321689588717,0.104030424825541
162,0.153548200677468,0.0543413153288639,0.0544079997907544,0.0671685403783268,0.0825033714467993,0.0999877416635814
163,0.144932431762295,0.0481746452432392,0.0483648698899661,0.067367737347884,0.0783630845687635,0.152696439610916
164,0.140320262497715,0.044374918384221,0.0445438279640618,0.0604518162075344,0.0731495341742418,0.141601220438217
165,0.143072574258304,0.0430436202701444,0.0432927277582399,0.0561665559993876,0.0658106627778955,0.122052436696073
166,0.148788051258676,0.0453814755066572,0.0462245803768807,0.0665901830788874,0.0633822730374573,0.166834296672499
167,0.149087022183887,0.0479247025009686,0.0490480038298916,0.0741317980688906,0.0571193402496629,0.186592071112437
168,0.127241999347943,0.0382530490711079,0.0385928730787158,0.0599792335650801,0.0525561262903887,0.197854595719654
169,0.137317621160584,0.0414078239998005,0.0419078642911718,0.0565915018671403,0.0504594944458708,0.139457835480535
170,0.141545938805061,0.0422219514729025,0.0424189255205995,0.0548455648774917,0.0484113045173872,0.120554208712274
171,0.145017193908252,0.0413104134586499,0.0418897226649724,0.0576313325340458,0.0500500958175862,0.147441061815353
172,0.129408957283757,0.0344055264601635,0.0344920878001757,0.0475028875994046,0.0490594071306145,0.147882005951718
173,0.123933214510407,0.0330994268786954,0.0329484174479019,0.041116604917342,0.0481631413782751,0.104823533437754
174,0.12219054564238,0.0343334722245417,0.0341998975325418,0.0404538044934425,0.0461155532724926,0.080540261951233
175,0.115640405819637,0.0342794567786916,0.0343191589649416,0.0415478088778899,0.0448993115420953,0.0911457224153465
176,0.12003532203207,0.0327736836152996,0.0333262465029413,0.0448711335634081,0.0413315969389775,0.138193668135717
177,0.111476314379232,0.0308365798414397,0.0310349960278573,0.0435508870836671,0.0411853769928877,0.155834995274161
178,0.120616761173916,0.0317032079204461,0.0321056761395091,0.0410034707669114,0.0380385370720175,0.115127699270545
179,0.120433925079214,0.0280200377652412,0.0280129599976451,0.0397242083463586,0.0386373422285518,0.160246398618441
180,0.127658478148283,0.0284835684244923,0.0289680946282126,0.0441034050983912,0.0436288102437944,0.189554333235682
181,0.133338926583926,0.0293727542274537,0.0298046340397999,0.0423949329684413,0.0429654316099863,0.161535035187465
182,0.135422016121415,0.0314680237646927,0.0320046239516689,0.0424939087388833,0.0441772200601166,0.132153284973781
183,0.132487831308122,0.0312413067341732,0.0315795469981478,0.0410062942632917,0.043645609194043,0.12243824907814
184,0.129932754654106,0.0317337974295568,0.0318031670551564,0.0417435265763349,0.0453790725565568,0.127147988528818
185,0.115804879085322,0.0288624203178589,0.0290960402548275,0.0391242217658132,0.0442084572328082,0.137629109319115
186,0.110657117792887,0.0275859141615332,0.0275015014893905,0.0345884615662703,0.0417492952050105,0.108312702721808
187,0.104119911122571,0.0234473163384284,0.0234677646772709,0.0327375546493036,0.0378125848729407,0.153332783105404
188,0.106480804456917,0.025459019624487,0.0256502562163333,0.0327170473825958,0.0353568768512323,0.114560683324614
189,0.110269588615541,0.0269845232005154,0.0272032626011587,0.0336631065743147,0.0352075769267682,0.101054420919135
190,0.100894501892923,0.0273609626350811,0.0276718987635989,0.0345384431819337,0.0339693641368907,0.104907122910244
191,0.101256346391611,0.0281275757856491,0.0284296041381242,0.0359159796022226,0.0330133067993556,0.110304184155577
192,0.0966101456491718,0.0256320436476322,0.0257737502714646,0.0328315027544891,0.0321132823325204,0.113980199839162
193,0.0948138636874364,0.0241411909075465,0.0240567549497135,0.0290637701752156,0.0311150750212022,0.0902070925224596
194,0.0913816074654193,0.0236115168176283,0.0236474761102525,0.0299274327856435,0.0332755320078358,0.111090258449352
195,0.0934420076253804,0.0253749923068428,0.0252839303635377,0.0303430884366199,0.0336631551201838,0.087164752303054
196,0.0901874865369675,0.025365739268675,0.0255650905038771,0.0331298205924809,0.036663827206421,0.121555910201777
197,0.0906855449114234,0.0253905190809288,0.0255156688113437,0.0324540846107174,0.0379983510165261,0.113316154360482
198,0.0893818817454698,0.0260947699921353,0.0262258244925439,0.0335146934899921,0.0394323132779012,0.115399970916466
199,0.0864475057663244,0.0260197206326384,0.0259607512175106,0.0321313263031842,0.0393167989259459,0.101135349369943
200,0.0805620638889208,0.0246841575329056,0.0246271469336968,0.0302173767666406,0.0397677798221068,0.0972267730720997
201,0.0694146276615061,0.0234757317562421,0.023409475487811,0.0286257046074927,0.0398190290082603,0.0956891349659997
202,0.0659604443348326,0.0234013918523408,0.0233650696467872,0.0283120413439381,0.0391089448951999,0.0915564452060412
203,0.0623960947470167,0.0241081422968614,0.0241263891299998,0.0304249075996725,0.0405031734469724,0.109504908107113
204,0.0613900378306578,0.0246163176977169,0.0246858261113441,0.0310637824331399,0.0410333684952927,0.108550666045734
205,0.0572009101049266,0.0240560990051728,0.02440516268212,0.0328225815394021,0.0404277706820517,0.137707744616804
206,0.0561484116133611,0.0233827514581255,0.0235442597595338,0.0302362310744312,0.0415721134105368,0.117573193986567
207,0.0572160526501298,0.0243772033918856,0.0245798294815238,0.0316905895284604,0.0440127056515251,0.119307549037737
208,0.0575534177862669,0.0254494249668273,0.0254070418867196,0.0316648980817405,0.0477692606034506,0.104247550341201
209,0.0619578615295417,0.0276617271813742,0.0276521521571825,0.0324080601338251,0.0504815428948807,0.0762850959865061
210,0.0592028470637696,0.0258907928486334,0.0258972678597003,0.0313125620716263,0.0501088949245977,0.0905733591411388
211,0.0637293015398993,0.0273604757732603,0.0273946982500706,0.0317404245448817,0.0523838991649983,0.0709760826934029
212,0.0613045946889621,0.0265161327510871,0.0261052699801926,0.0315626653255972,0.0538484334939652,0.090553283368463
213,0.0600809114427991,0.0260254276332588,0.0258128582154052,0.0342274500640713,0.0586899610005233,0.131578083655432
214,0.0603516594954781,0.0260722409628284,0.026195949729055,0.0349019456109423,0.0618362583565759,0.133652242737207
215,0.0564916273130651,0.0240040258159064,0.0240941408317211,0.0315224890617565,0.0607725067095051,0.125730211812387
216,0.0608661189732412,0.0279156162756913,0.0280365158465223,0.0343634026614125,0.06423394268831,0.0967375829949233
217,0.0595868681806321,0.026201765507788,0.0263688734339982,0.0321512434008789,0.061976912966607,0.0943781312650286
218,0.0603550484731051,0.0266782442882616,0.0268369633256553,0.0329317272640872,0.0609116749682486,0.0972667657798908
219,0.0623432370157779,0.0271372990476121,0.0273845709137023,0.0351637050482664,0.0623194270469753,0.117518406226998
220,0.0675361378217178,0.0289652349292886,0.0291801063071494,0.0350004372432815,0.0603372224857744,0.0869244785669978
221,0.0672168094285594,0.0302411394924418,0.0305870645116254,0.0406167081148733,0.0581798925645192,0.132206208841391
222,0.069713025490681,0.032171493488864,0.0328586883188817,0.0466126951704345,0.0585457649650917,0.160398890029038
223,0.0772328430308596,0.0373780019233153,0.0393293794064621,0.0659199128378082,0.0615552784988024,0.22758582606834
