"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",113,"2020-05-13",3.91772102654278,59.9808593257587,0.0807745307591969,2.2749623844091e-05,4.84801792453207,4.4810296128106,4.48314274185716,8.58125914251782
1003,"Baldwin","Alabama",113,"2020-05-13",4.69657665231195,646.932016315509,-0.00871459944877799,3.61474321301417e-06,4.59200145892661,4.62816278850214,4.6355744561705,-79.5386161617723
1005,"Barbour","Alabama",113,"2020-05-13",3.71705033108063,-85.7284764093902,0.0192136530136774,6.27255925906622e-06,3.95279556076253,3.85324597269734,3.85154590217637,36.0757623793104
1009,"Blount","Alabama",113,"2020-05-13",3.17208366336144,190.596843897539,-0.0386180924583367,3.61106873427471e-05,2.72631544490191,2.90420041049253,2.90175701615308,-17.9487679591567
1013,"Butler","Alabama",113,"2020-05-13",5.17695650954377,38.8413970908677,0.0748562910726492,2.32367526997406e-05,6.07523200241556,5.69784529665525,5.70095054705232,9.25970510464157
1015,"Calhoun","Alabama",113,"2020-05-13",3.99426110366512,295.796168135311,-0.0212691299472478,5.01481897323461e-06,3.73903154429815,3.84494215098998,3.84537719403439,-32.5893528451378
1017,"Chambers","Alabama",113,"2020-05-13",4.30213272545312,204.61379710397,-0.0445291754843609,3.09034450131107e-05,3.76778261964079,3.99312244850944,3.99042849706259,-15.5661355284556
1021,"Chilton","Alabama",113,"2020-05-13",3.27444567602301,-276.054386448976,0.00852599473293098,1.31394232014738e-05,3.37675761281818,3.33723356641712,3.33412763915353,81.2981009573838
1023,"Choctaw","Alabama",113,"2020-05-13",3.90629233071916,1.46621152534825,0.0366671681036539,7.51880538566364e-06,4.34629834796301,4.16453835573712,4.16296250744474,18.9037554959384
1025,"Clarke","Alabama",113,"2020-05-13",3.52214999207982,61.8412454960022,0.0740022210361427,6.46629102130031e-05,4.3038770059916,4.03973516558619,4.04016553933282,9.36657266302065
1031,"Coffee","Alabama",113,"2020-05-13",4.52952256764878,358.084106509991,-0.0181119969231944,7.49175509612648e-06,4.31217860457045,4.40294771541081,4.40273858918642,-38.2700584313976
1033,"Colbert","Alabama",113,"2020-05-13",3.94019388239484,53.4970294456421,0.0711551594090088,2.13770556791747e-05,4.73202947096796,4.43746165804182,4.4382799982579,9.74134815123733
1039,"Covington","Alabama",113,"2020-05-13",3.44316158076119,-430.917100549849,0.00645050281385576,1.80176692877208e-05,3.55369230729806,3.49476560327204,3.48831510045818,107.456302332131
1041,"Crenshaw","Alabama",113,"2020-05-13",3.54302757710137,59.0384413052091,0.0706154246492614,5.54722517893946e-05,4.30482635451353,4.0351136503432,4.0373355496462,9.81580418163209
1045,"Dale","Alabama",113,"2020-05-13",3.31158522297247,48.7073966823831,0.0552848704258509,3.68576632618449e-05,3.94140233673604,3.70037550142829,3.69857931595343,12.537737272797
1047,"Dallas","Alabama",113,"2020-05-13",4.44600696433729,45.8199460046466,0.0709209552233846,2.16598269551306e-05,5.26092028787271,4.94222578698235,4.94245365090098,9.77351726829809
1049,"DeKalb","Alabama",113,"2020-05-13",4.70953020131233,36.1083167209376,0.0655086928905436,1.25727642848942e-05,5.49563451599885,5.16983312607769,5.16809105154614,10.5809954370194
1051,"Elmore","Alabama",113,"2020-05-13",4.43081679884331,-264.633980962076,0.0118226685878117,7.01602650011549e-06,4.54740008452529,4.51514164737861,4.51357547895799,58.6286569239139
1053,"Escambia","Alabama",113,"2020-05-13",3.10394585819422,-153.817141529304,0.0117965075231192,1.66837986033486e-05,3.23008597000943,3.19188702804888,3.18652141085605,58.7586774476675
1055,"Etowah","Alabama",113,"2020-05-13",4.45931830897553,-232.818580346635,0.0130841408483073,6.83986672654692e-06,4.61632799915522,4.55235373168178,4.55090729491368,52.9761326017532
1059,"Franklin","Alabama",113,"2020-05-13",5.35860579740484,31.8589873399552,0.0703773907149094,0.000122622209422085,6.20313448598375,5.8520073969788,5.85124753240921,9.84900368596789
1063,"Greene","Alabama",113,"2020-05-13",3.79066214842388,370.782017547243,-0.0144457823471113,1.22121840575983e-05,3.6227424420569,3.68791657807605,3.6895416719941,-47.9826681521721
1065,"Hale","Alabama",113,"2020-05-13",3.76120011569356,414.510165169246,-0.0122710452803963,1.38035519353536e-05,3.6139475723288,3.67294919010774,3.67530279873079,-56.4864006872576
1069,"Houston","Alabama",113,"2020-05-13",3.75787232560089,324.963260936987,-0.0173279854128811,9.56069457314685e-06,3.55160039569265,3.63577774424905,3.63657642771072,-40.0016022661631
1071,"Jackson","Alabama",113,"2020-05-13",3.14784005175145,215.861929879277,-0.028994567961556,7.44079766577702e-06,2.77947524081062,2.9460972866555,2.94487807602056,-23.9061048082865
1073,"Jefferson","Alabama",113,"2020-05-13",6.13184741468161,-151.868876067267,0.0235959284831569,1.00165925190925e-05,6.41499855647949,6.29833242056722,6.29701891406371,29.375711197579
1077,"Lauderdale","Alabama",113,"2020-05-13",4.22995712105045,37.8370869188313,0.060287649632748,1.39235362776952e-05,4.95340891664343,4.6522831734897,4.65197066847969,11.4973329493248
1081,"Lee","Alabama",113,"2020-05-13",4.80752776954246,267.253234353551,-0.0304948360622239,5.41489891881547e-06,4.49046324124376,4.59571880745482,4.59406391710689,-22.7299854685429
1085,"Lowndes","Alabama",113,"2020-05-13",4.26869794936688,-18.5693297658875,0.0336058376345365,4.03595031473511e-06,4.65673839723896,4.50502145873761,4.50393881280864,20.625796865947
1087,"Macon","Alabama",113,"2020-05-13",3.16003532484527,-36.5996928967213,0.021725597240714,1.7757988945888e-05,3.40222185589366,3.31549096410278,3.31211450553027,31.9046317981529
1089,"Madison","Alabama",113,"2020-05-13",3.86523084392139,-30.6630090847011,0.0277372423553937,1.05978315764106e-05,4.17897639697524,4.05981297211757,4.05939154040915,24.9897654452717
1091,"Marengo","Alabama",113,"2020-05-13",3.99426110366512,-23.142653640892,0.0302933660470366,2.7446687779977e-06,4.33627280368771,4.2072334233615,4.20631466599438,22.8811542264301
