"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",112,"2020-05-12",3.83483336673702,63.7732758868648,0.0887144109440332,0.00015240353392386,4.89940629806542,4.45078049483678,4.45583424334525,7.81324221379577
1003,"Baldwin","Alabama",112,"2020-05-12",4.69787958409236,752.730813031226,-0.00727529101800069,2.58993248177933e-05,4.61057609187635,4.64097849230632,4.64695254696635,-95.274151761757
1005,"Barbour","Alabama",112,"2020-05-12",3.69953674858792,-21.1978147878778,0.0287744534410643,1.3067760597204e-05,4.03411549415275,3.90105657613977,3.90095792267537,24.0889781618145
1007,"Bibb","Alabama",112,"2020-05-12",3.03082359336526,154.074424382626,-0.0659474598483328,5.97093815833096e-05,2.31306919367661,2.58275597750633,2.56919137442693,-10.5105971049387
1009,"Blount","Alabama",112,"2020-05-12",3.21314515015922,341.803048711868,-0.0136097018662435,6.94959715299594e-06,3.03228306785866,3.11569623105289,3.11787723709552,-50.9303721251363
1013,"Butler","Alabama",112,"2020-05-12",5.09899496807406,46.0466857542983,0.0836541052963929,4.80124808500362e-05,6.10284423163078,5.67891530171212,5.68457370514881,8.28587166289176
1015,"Calhoun","Alabama",112,"2020-05-12",4.01509519056796,318.40989356933,-0.0191050619499653,2.43344308227243e-06,3.80973837007804,3.88013512024609,3.8813597569182,-36.2808130313969
1017,"Chambers","Alabama",112,"2020-05-12",4.34935585238433,211.8451663656,-0.0418882841465483,2.43978658829011e-05,3.88912471035581,4.05934288150005,4.05613786335849,-16.5475190660695
1021,"Chilton","Alabama",112,"2020-05-12",3.26902560855367,461.325536769007,-0.00924366092414571,5.89819838619462e-06,3.16434118756887,3.20049638862984,3.20431998208465,-74.986218798804
1023,"Choctaw","Alabama",112,"2020-05-12",3.87120101090789,-46.2185201211393,0.0250030582245347,1.04171165260118e-05,4.1309682783603,4.04712792512511,4.04622241847963,27.7224959577058
1025,"Clarke","Alabama",112,"2020-05-12",3.44771739729705,60.4127561306853,0.0731681512692389,4.15904140643419e-05,4.28672032187781,3.95755505494281,3.95989445618172,9.47334555453441
1031,"Coffee","Alabama",112,"2020-05-12",4.54784369079637,500.377757580402,-0.0115610087331052,5.27311030941816e-06,4.40911158599911,4.46588995461649,4.46691662966463,-59.9555970038413
1033,"Colbert","Alabama",112,"2020-05-12",3.86822038276975,54.0549800792671,0.073061080882793,5.50767365958493e-05,4.74495335336326,4.37837141018626,4.3796479489493,9.48722866106943
1039,"Covington","Alabama",112,"2020-05-12",3.44316158076119,557.214141714553,-0.00773183682533644,5.49566595413375e-06,3.38820023829178,3.38586270269436,3.38903872298384,-89.6484491613394
1041,"Crenshaw","Alabama",112,"2020-05-12",3.47019025314911,62.7944714766419,0.077666918431145,0.000148105610439021,4.36531019920305,4.01296327809516,4.01385868216712,8.92461287973527
1045,"Dale","Alabama",112,"2020-05-12",3.25809653802148,38.0930340087631,0.0472825423548009,4.81478674304626e-05,3.82548704627909,3.58564178428087,3.58907433450509,14.6596850769715
1047,"Dallas","Alabama",112,"2020-05-12",4.37485814519527,53.0774139619162,0.0802400910381378,2.79073795000122e-05,5.28963430516531,4.93433520428929,4.93653878246223,8.63841468263658
1049,"DeKalb","Alabama",112,"2020-05-12",4.64576358295334,41.8003143109469,0.0712543861807812,1.16518133116315e-05,5.50081621712271,5.14474606794963,5.14454428621881,9.72778263504152
1051,"Elmore","Alabama",112,"2020-05-12",4.42056029867612,-398.128049291196,0.00877489463228733,1.01237414955263e-05,4.53774414393053,4.48386287667536,4.48198456110213,78.9920802022514
1053,"Escambia","Alabama",112,"2020-05-12",3.09751496786393,-293.41294512236,0.00769926743888016,1.15796534067236e-05,3.17527755975326,3.15263659286936,3.15140983993609,90.0276793944907
1055,"Etowah","Alabama",112,"2020-05-12",4.44768060489532,-15.8151184130026,0.0362144389254966,1.92235946420708e-05,4.88225387200128,4.69991302304455,4.7011816773738,19.1400778564027
1059,"Franklin","Alabama",112,"2020-05-12",5.28898827125952,41.5463022601916,0.08080503399952,3.68844067917888e-05,6.25864867925376,5.85748648755648,5.85462350925616,8.57801978728284
1063,"Greene","Alabama",112,"2020-05-12",3.80348283685294,469.888619578577,-0.0104951829248151,5.42035321824706e-05,3.68264024871302,3.72587060113308,3.73001655637923,-66.0443162854313
1065,"Hale","Alabama",112,"2020-05-12",3.77111755235091,485.86351711145,-0.00995376271936355,1.0377968615099e-05,3.65167239971855,3.69477152579719,3.70144121331537,-69.6366992164211
1069,"Houston","Alabama",112,"2020-05-12",3.7744016275521,267.611191605029,-0.023500240486566,5.34143565576652e-06,3.49239874171331,3.60909111486164,3.60989994414614,-29.4953228651505
1071,"Jackson","Alabama",112,"2020-05-12",3.17805383034795,203.223474620702,-0.033169963927267,1.48409355772802e-05,2.79368961499777,2.94778543874108,2.94586408285708,-20.8968325102745
1073,"Jefferson","Alabama",112,"2020-05-12",6.10956499270196,-206.379914961917,0.019495713353054,7.44144000924451e-06,6.34351355293861,6.2456582506877,6.24603498617334,35.5538249874485
1077,"Lauderdale","Alabama",112,"2020-05-12",4.16998197642772,45.7363335590569,0.0678839684320524,3.43541389957672e-05,4.9734284198934,4.64689505363307,4.64516975545209,10.2107639928821
1081,"Lee","Alabama",112,"2020-05-12",4.83967749595261,232.759282429233,-0.0386594170091633,5.58745184124692e-06,4.3978675380949,4.57135973842797,4.56906157688847,-17.9295818246729
1085,"Lowndes","Alabama",112,"2020-05-12",4.23617475766132,-16.6881973540457,0.0342488195986532,2.12672707031831e-05,4.64716059284516,4.47654870365155,4.47591649485189,20.2385713926095
1087,"Macon","Alabama",112,"2020-05-12",3.14168618617707,-305.00288937158,0.00765017109808282,1.75737544937431e-05,3.24369464977407,3.19669558471381,3.19523738386365,90.6054481230691
1089,"Madison","Alabama",112,"2020-05-12",3.83791503327442,-278.955743450814,0.00994392517380304,2.2372576855807e-05,3.95724213536006,3.90819279787952,3.90752250949104,69.7055909457183
1091,"Marengo","Alabama",112,"2020-05-12",3.96488649498521,11.9624100955858,0.0412751280570305,1.01043085650321e-05,4.41799023022061,4.2535877885347,4.25381239138442,16.7933380994533
1093,"Marion","Alabama",112,"2020-05-12",3.54715129428523,-556.452574896422,0.00533038191865695,1.50668276026279e-05,3.60042019213817,3.58567063245063,3.58446396771583,130.037057595038
1095,"Marshall","Alabama",112,"2020-05-12",6.00247513605659,-100.334879515481,0.0288691963552329,7.95050843115667e-06,6.33202170428377,6.20548992692915,6.20455951054322,24.0099229653237
1097,"Mobile","Alabama",112,"2020-05-12",6.70143372682597,-682.949960715756,0.00848336484598841,7.51118683986631e-06,6.80323410497783,6.75995066127454,6.76081728074789,81.7066332927693
1101,"Montgomery","Alabama",112,"2020-05-12",5.91850975593925,-7.84108131515019,0.0515365206262514,1.02790460061305e-05,6.53694800345427,6.27307838847588,6.27926540032301,13.4496309051736
1103,"Morgan","Alabama",112,"2020-05-12",3.80348283685294,23.0758545976936,0.0453633550420702,2.22193126765771e-05,4.35144106499199,4.12410695603012,4.12102632214743,15.2798923253608
1107,"Pickens","Alabama",112,"2020-05-12",3.47019025314911,305.436562738688,-0.0174876555270655,8.31610596425738e-06,3.26033838682432,3.34791061028241,3.34777666445965,-39.6363697516323
1109,"Pike","Alabama",112,"2020-05-12",4.09196077086682,586.730533398461,-0.00852970675407909,5.69807272604118e-06,3.98960428981787,4.02848503059444,4.03225282358827,-81.2627210458867
1111,"Randolph","Alabama",112,"2020-05-12",3.9756682705885,31.7817331345343,0.0521507455170738,3.94365204008696e-05,4.54849763974113,4.34059272821505,4.34072348920802,13.291222851896
1113,"Russell","Alabama",112,"2020-05-12",3.630038954091,-494.081235007413,0.00602967518381188,1.00133047041447e-05,3.69668070838493,3.67827635556149,3.67224668037768,114.955973486079
1115,"St. Clair","Alabama",112,"2020-05-12",3.391627930646,278.829728757136,-0.0198348276586197,1.86504218508686e-05,3.17019512462172,3.25199750434774,3.25278413703566,-34.9459643658019
1117,"Shelby","Alabama",112,"2020-05-12",4.68345310438213,-2018.16552567307,0.00221096780857362,1.20928564530274e-05,4.72520417885648,4.70114084685072,4.69892987904215,313.503967752078
1119,"Sumter","Alabama",112,"2020-05-12",4.17438726989564,-102.492416126671,0.0199261975544335,9.48272098309491e-06,4.41350164054884,4.31605802599373,4.31387065277668,34.7857225979235
1121,"Talladega","Alabama",112,"2020-05-12",3.3770998300831,345.195755175096,-0.0142875511860163,5.4087798069933e-06,3.23178343012378,3.27250823472193,3.27708697178099,-48.5140645542081
1123,"Tallapoosa","Alabama",112,"2020-05-12",5.02950377840064,212.897764514945,-0.0474939560947091,6.34472757836696e-05,4.45957630526413,4.70322576633668,4.69704608573768,-14.5944292191141
1125,"Tuscaloosa","Alabama",112,"2020-05-12",4.88496408559086,-178.727086505729,0.0170966083241566,1.09092911163422e-05,5.09012338548074,5.00540561479789,5.00464034385996,40.5429642779243
