"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",191,"2020-07-30",5.86808552594748,2710.60517701229,-0.00233166321389602,8.28415001541894e-06,5.85854906228426,5.849836179038,5.85176388345021,-297.275857177398
1003,"Baldwin","Alabama",191,"2020-07-30",7.53598291344276,-241.719291806296,0.0176189923106289,1.72905782850738e-06,7.74741082117031,7.6604893879255,7.65931585961716,39.3409094197626
1005,"Barbour","Alabama",191,"2020-07-30",5.36664334904728,-323.746043430035,0.0105280725926495,7.33762593312303e-06,5.49298022015907,5.44350264707893,5.44033985719583,65.8379940354787
1007,"Bibb","Alabama",191,"2020-07-30",4.92621795228367,49.3665003996903,0.0360032045850294,4.21098892623658e-06,5.35128229429884,5.17622422643877,5.17824038437888,19.2523745746834
1009,"Blount","Alabama",191,"2020-07-30",6.05309706418864,7.70668230073614,0.0339502183385173,2.6084712863363e-06,6.46049968425085,6.28984731649376,6.29074859255826,20.4165750466928
1011,"Bullock","Alabama",191,"2020-07-30",3.89182029811063,118.895002672475,0.0581231595911068,1.04062862780344e-05,4.59783238412182,4.29672745089619,4.29868241524838,11.9254903800172
1013,"Butler","Alabama",191,"2020-07-30",4.60944674275535,-159.400410009328,0.0133561757839816,2.08575049283453e-06,4.77350270135168,4.70341121772334,4.70293997324322,51.8971292210197
1015,"Calhoun","Alabama",191,"2020-07-30",6.70756066065347,37.9265714648416,0.0452988812848406,8.60155985120739e-06,7.25114723607156,7.02186810337556,7.02465282964735,15.301640148714
1017,"Chambers","Alabama",191,"2020-07-30",5.22035582507832,1079.16860035835,-0.005853764778404,3.84456647895017e-06,5.15815371661329,5.17814821122996,5.17937947162949,-118.410494237339
1019,"Cherokee","Alabama",191,"2020-07-30",4.78749174278205,-397.041614894785,0.00823638558149215,2.40073062132732e-06,4.90099217730722,4.84860954868132,4.8451464418525,84.1567182232829
1021,"Chilton","Alabama",191,"2020-07-30",5.93224518744801,-30.9329830504316,0.0273459807910764,4.47580363935676e-06,6.26039695694093,6.12335087814444,6.12366705298555,25.347314687873
1023,"Choctaw","Alabama",191,"2020-07-30",4.20894794496111,71.1876704809847,0.0366593724088145,6.21902459354334e-06,4.64886041386688,4.46766224916616,4.46556355182281,18.9077754204347
1025,"Clarke","Alabama",191,"2020-07-30",5.1793729424554,41.6287003466352,0.0361607162528966,2.78702871394098e-06,5.65449819686199,5.43178435964325,5.43249795622568,19.1685135801043
1027,"Clay","Alabama",191,"2020-07-30",4.66074003714291,106.606302208517,0.0587041562087675,5.27768332635841e-06,5.36518991164812,5.07050851137535,5.07166913060428,11.8074634800121
1029,"Cleburne","Alabama",191,"2020-07-30",4.16333743370905,74.8798654471263,0.0373915406624431,5.86675035944645e-06,4.60365151749924,4.42626671034463,4.42507821834615,18.5375399964773
1031,"Coffee","Alabama",191,"2020-07-30",5.62401750618734,0.98995903839179,0.0303984447382204,1.61119986456937e-06,5.98879884304599,5.83736772899577,5.83680661935488,22.802060649124
1033,"Colbert","Alabama",191,"2020-07-30",6.24582987222214,-20.5143703814856,0.0302440448123996,6.34399828873819e-06,6.60875840997094,6.45627470181158,6.45753818590894,22.9184682425733
1035,"Conecuh","Alabama",191,"2020-07-30",4.93138592244212,-192.942443194538,0.0129874470552235,1.50475789930588e-06,5.07734428262878,5.02283720535734,5.02229805182868,53.3705490857931
1037,"Coosa","Alabama",191,"2020-07-30",3.44771739729705,121.471806747816,0.052948844303553,2.88574711550633e-05,4.05207938934211,3.82001485733792,3.81835930742192,13.090884034903
1039,"Covington","Alabama",191,"2020-07-30",5.85097019372821,-185.157491816211,0.0157641171813541,2.01141427511552e-06,6.04013959990446,5.96092367451343,5.96131901399769,43.9699332722422
1041,"Crenshaw","Alabama",191,"2020-07-30",4.76339419120298,121.303943242207,0.0733935001908199,4.25364108828052e-05,5.62899205628825,5.27323962986687,5.27714869253872,9.44425839832945
1043,"Cullman","Alabama",191,"2020-07-30",6.31896811374643,-68.3279431076247,0.0248457485108996,1.32639557715713e-06,6.61711709587723,6.49165700490344,6.49288835332273,27.8980196654517
1045,"Dale","Alabama",191,"2020-07-30",6.01580866692605,-35.9248131370902,0.0271074179668674,3.43822872741317e-06,6.34109768252846,6.20510442821595,6.20556059269412,25.5703874639465
1047,"Dallas","Alabama",191,"2020-07-30",5.92501944769983,919.316125521164,-0.00808623677442549,1.39983505596874e-06,5.83273298017535,5.86831286904642,5.86841579027885,-85.719377245071
1049,"DeKalb","Alabama",191,"2020-07-30",6.68407586983605,-942.508022040846,0.00592293164008552,1.76721849575129e-06,6.75515104951708,6.73056558797901,6.72553639131665,117.027719156647
1051,"Elmore","Alabama",191,"2020-07-30",6.36499660811314,2417.68696470585,-0.00285210099300468,2.05988921596887e-05,6.33077139619708,6.34316260123101,6.34503190116211,-243.030377346392
1053,"Escambia","Alabama",191,"2020-07-30",6.26611565556812,-439.687605355497,0.0100147671169032,4.08240240166144e-06,6.38629286097096,6.34024575065873,6.33621902538644,69.2125111316901
1055,"Etowah","Alabama",191,"2020-07-30",6.87641202841643,-244.723725229183,0.0159647858375054,1.46552661133752e-06,7.0679894584665,6.98778279695605,6.98816552927897,43.417255177427
1057,"Fayette","Alabama",191,"2020-07-30",4.37125453769197,111.137176650832,0.0582192411281257,6.5647732129228e-06,5.057087657635,4.77751136785234,4.77878922558885,11.9058092673263
1059,"Franklin","Alabama",191,"2020-07-30",5.36062124988419,3.42829898036567,0.0293191272776183,2.56274567790022e-06,5.70467246681735,5.56519927188435,5.56585514082752,23.6414670190092
1061,"Geneva","Alabama",191,"2020-07-30",4.7523579050601,8.19575048625236,0.0267280333178575,2.15285844117765e-06,5.07309430487439,4.93994706294861,4.9394541382851,25.933340186943
1063,"Greene","Alabama",191,"2020-07-30",3.94573406277046,363.593220497047,-0.0224527877799812,1.36690598077249e-05,3.71802943762384,3.79066961131227,3.78856454831059,-30.8713192923843
1065,"Hale","Alabama",191,"2020-07-30",4.77431000607998,-203.598336512552,0.0123180460737697,6.26638841382397e-06,4.94690681231088,4.86193855979314,4.86053632859637,56.2708709164474
1067,"Henry","Alabama",191,"2020-07-30",4.54025063988878,49.6617832631234,0.0331374847381102,6.6704126885111e-06,4.91555539319674,4.77281472774226,4.77221303305555,20.9173142149435
1069,"Houston","Alabama",191,"2020-07-30",6.47035712377096,-39.8507052992428,0.0286449022834575,1.49592039226538e-06,6.81321021134826,6.67056133977406,6.67087143975516,24.1979244230217
1071,"Jackson","Alabama",191,"2020-07-30",5.95583736946483,-733.508914702959,0.00647719372181271,1.89387485279395e-06,6.03356369412658,6.00580272385892,6.00117772551752,107.013501576414
1073,"Jefferson","Alabama",191,"2020-07-30",8.58298093195424,-1028.66275067003,0.00706614319671835,5.76137227482927e-06,8.66777465031486,8.63602622032614,8.63244393433127,98.0941315881988
1075,"Lamar","Alabama",191,"2020-07-30",4.56731996185699,81.1537692015562,0.0435620806496821,3.89267273455574e-06,5.09006492965317,4.87183681293792,4.87225452640476,15.9117096847165
1077,"Lauderdale","Alabama",191,"2020-07-30",6.06478139007499,-4.98495212054428,0.031755283977803,1.73357400443342e-06,6.44584479780863,6.28644309263483,6.28706837791961,21.8277745853086
