"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days","predicted.grf.past","predicted.grf.past0","predicted.grf.past6","block.mse","block.mse0","block.mse6"
6001,"Alameda","California",59,"2020-03-20",3.85922481986117,40.3498987176887,0.206927821004461,5.30771956689239,5.84401795182687,5.30771956689239,3.34970511550984,NA,NA,NA,NA,NA,NA
6037,"Los Angeles","California",59,"2020-03-20",5.03230359357538,34.6808747651825,0.206927821004461,6.4807983406066,6.07202769279226,6.4807983406066,3.34970511550984,NA,NA,NA,NA,NA,NA
6085,"Santa Clara","California",59,"2020-03-20",5.01822546336293,34.7489087788985,0.206927821004461,6.46672021039415,6.75786668004548,6.46672021039415,3.34970511550984,NA,NA,NA,NA,NA,NA
17031,"Cook","Illinois",59,"2020-03-20",5.1273595684044,34.2215069799924,0.206927821004461,6.57585431543562,5.90893749792619,6.57585431543562,3.34970511550984,NA,NA,NA,NA,NA,NA
25017,"Middlesex","Massachusetts",59,"2020-03-20",4.56880254181722,36.9207913192169,0.206927821004461,6.01729728884844,6.38250619333642,6.01729728884844,3.34970511550984,NA,NA,NA,NA,NA,NA
31055,"Douglas","Nebraska",59,"2020-03-20",3.52214999207982,41.9788475276899,0.206927821004461,4.97064473911104,5.74809782994814,4.97064473911104,3.34970511550984,NA,NA,NA,NA,NA,NA
36059,"Nassau","New York",59,"2020-03-20",5.51342874616498,32.3557879293276,0.206927821004461,6.9619234931962,6.22479044734467,6.9619234931962,3.34970511550984,NA,NA,NA,NA,NA,NA
36119,"Westchester","New York",59,"2020-03-20",6.18444339837592,29.1130405357982,0.206927821004461,7.63293814540714,7.53199650631226,7.63293814540714,3.34970511550984,NA,NA,NA,NA,NA,NA
53033,"King","Washington",59,"2020-03-20",6.31432414255198,28.4853784672296,0.206927821004461,7.7628188895832,8.13618309151727,7.7628188895832,3.34970511550984,7.13211625401723,7.16474284152959,7.13211625401724,0.668783937574792,0.723211963570771,0.668783937574808
53061,"Snohomish","Washington",59,"2020-03-20",5.56779909878439,32.0930376023997,0.206927821004461,7.01629384581561,7.14772572193749,7.01629384581561,3.34970511550984,NA,NA,NA,NA,NA,NA
