"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","Predicted_Double_Days","predicted.grf.past","block.mse"
1003,"Baldwin","Alabama",86,"2020-04-16",4.38381075646738,26.4427768882861,0.0727731307818591,4.84357750198613,9.5247679069585,NA,NA
1015,"Calhoun","Alabama",86,"2020-04-16",4.09196077086682,29.0743934083849,0.0741803095374641,4.74202128433616,9.34408584814381,NA,NA
1017,"Chambers","Alabama",86,"2020-04-16",5.32926217039746,25.5708108376343,0.0886850312720956,5.97995974951645,7.81583059302638,5.38709482152411,0.00334461553633689
1021,"Chilton","Alabama",86,"2020-04-16",3.47903986842609,42.0999431881932,0.0825062876797219,4.19957473022912,8.40114371950229,NA,NA
1043,"Cullman","Alabama",86,"2020-04-16",3.61861025826738,44.3599049133729,0.0843285605527853,4.10174920380587,8.21960171045575,NA,NA
1051,"Elmore","Alabama",86,"2020-04-16",3.67449071666184,39.9461359200339,0.0775228251929819,4.11288543088343,8.94120123762847,NA,NA
1055,"Etowah","Alabama",86,"2020-04-16",4.34935585238433,31.4629845898212,0.0797060039206665,4.90486959154983,8.69629822679171,NA,NA
1069,"Houston","Alabama",86,"2020-04-16",3.84098723231139,41.1255385661142,0.0826569554612491,4.28778504831698,8.38583004529974,NA,NA
1073,"Jefferson","Alabama",86,"2020-04-16",6.40404712298501,-21.1559781805338,0.0603944007288091,6.89438189182435,11.4770106532294,6.92555677175867,0.271972313764026
1081,"Lee","Alabama",86,"2020-04-16",5.53056223210859,8.91149368982145,0.0716853158947475,6.02791113796262,9.66930496027476,5.5731594163616,0.00181452010628488
1083,"Limestone","Alabama",86,"2020-04-16",3.61091791264422,21.9374822931496,0.058241012595719,4.13875298884818,11.9013586760834,4.21340437516851,0.362989937525033
1089,"Madison","Alabama",86,"2020-04-16",5.24023415546701,-13.6370675304546,0.0542290513868632,5.78282701485343,12.7818422567476,5.71184575123863,0.222417497266254
1093,"Marion","Alabama",86,"2020-04-16",3.95672318434605,45.358503845391,0.0942894274429267,4.49208939494248,7.35127149838201,NA,NA
