"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days","predicted.grf.past","block.mse"
6085,"Santa Clara","California",55,"2020-03-16",4.4188406077966,33.1227621439184,0.201983478758413,5.83272495910549,6.05051310293172,5.83272495910549,3.43170235912711,NA,NA
36119,"Westchester","New York",55,"2020-03-16",5.07784880568313,29.8600784732666,0.201983478758413,6.49173315699202,6.70332266776509,6.49173315699202,3.43170235912711,NA,NA
53033,"King","Washington",55,"2020-03-16",5.80556516896614,26.257227548249,0.201983478758413,7.21944952027503,7.10149734261058,7.21944952027503,3.43170235912711,NA,NA
53061,"Snohomish","Washington",55,"2020-03-16",4.85314571300348,30.9725610092685,0.201983478758413,6.26703006431237,6.03173320828012,6.26703006431237,3.43170235912711,NA,NA
