"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",124,"2020-05-24",4.61228765375696,42.1913658018014,0.0597078808950166,5.30257535315514,5.03003504758125,5.03024282002208,11.6089730563155
1003,"Baldwin","Alabama",124,"2020-05-24",4.57176112385696,565.192897785449,-0.0102461539539235,4.44880727640988,4.50007853693585,4.50003804617949,-67.6494988926574
1005,"Barbour","Alabama",124,"2020-05-24",4.10382330617665,32.6538156365736,0.0475275582404879,4.6741540050625,4.43819738397513,4.43651621386006,14.5841109078788
1011,"Bullock","Alabama",124,"2020-05-24",4.14765962098982,90.3586461183913,0.140333674258112,5.70335051703034,5.08755588905011,5.1299953407966,4.93927907342509
1013,"Butler","Alabama",124,"2020-05-24",5.57649008233181,-722.928107117477,0.00662347537181545,5.6559717867936,5.62514183515228,5.62285440993452,104.650072907263
1015,"Calhoun","Alabama",124,"2020-05-24",3.77111755235091,-207.408037987619,0.0115533844558508,3.90975816582112,3.85362719134037,3.85199124354187,59.9951627342348
1017,"Chambers","Alabama",124,"2020-05-24",3.6959969218828,365.723821776535,-0.0149465496003115,3.50831124455765,3.5834916923034,3.59137107468062,-46.3750630811476
1021,"Chilton","Alabama",124,"2020-05-24",3.43858491373377,-10.1933562116015,0.0264238399125002,3.73087064124397,3.62677273595411,3.62355179312127,26.2318869193589
1023,"Choctaw","Alabama",124,"2020-05-24",4.39091558209113,52.9929179974488,0.0665218859685604,5.18917821371385,4.85914194523933,4.85656878387105,10.4198365766049
1025,"Clarke","Alabama",124,"2020-05-24",4.07511320029421,11.0311871588277,0.037477407511937,4.49612008757191,4.33784539172738,4.33745505287777,18.4950674706934
1031,"Coffee","Alabama",124,"2020-05-24",4.3603651378927,-454.803570368129,0.00756830723022816,4.43354139711058,4.41358555564246,4.4133432885043,91.5854971890523
1033,"Colbert","Alabama",124,"2020-05-24",4.43421238784445,34.8653582337677,0.0527037649980716,5.06665756782131,4.80186944408436,4.80313874283095,13.1517583342539
1039,"Covington","Alabama",124,"2020-05-24",3.20738144544246,289.614583485246,-0.0188313572624337,2.98692788864278,3.07392298788337,3.07556194460542,-36.8081371353243
1041,"Crenshaw","Alabama",124,"2020-05-24",3.630038954091,279.68026977191,-0.022195345651039,3.30000997907728,3.47494904473475,3.47467153453373,-31.2293933808369
1045,"Dale","Alabama",124,"2020-05-24",3.85318250540521,57.8641039676807,0.0636237517620807,4.65318009405762,4.29965216252053,4.29854876773978,10.8944719756853
1047,"Dallas","Alabama",124,"2020-05-24",4.91893762891555,-15.5746998922656,0.0365396791508287,5.35579250569239,5.175119355793,5.17471538297135,18.969711739908
1049,"DeKalb","Alabama",124,"2020-05-24",4.88496408559086,-165.900816991154,0.0171461919175281,5.0907183886012,5.00580228354487,5.00498742901356,40.4257215767754
