"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
21239,"Woodford","Kentucky",0.0852975805118886,3.72007711674814,0.0852975805118925,3.72007711674817,"2020-06-19",150,3.3770998300831,0.0776876853831178,3.65919795571797,3.66680785084674,NA,NA,NA,NA,NA,NA
21239,"Woodford","Kentucky",0.0550597771830262,3.56347227062913,0.0550597771830281,3.56347227062914,"2020-06-20",151,3.42472787907235,0.058786612406193,3.59328695241446,3.5895601171913,-0.0302378033288624,-0.0302378033288644,-0.0189010729769248,-1,-1,-1
21239,"Woodford","Kentucky",0.0855221734381627,3.86223121785325,0.0855221734381604,3.86223121785323,"2020-06-21",152,3.44771739729705,0.0824150821618112,3.83737448764244,3.84048157891879,0.0304623962551365,0.0304623962551323,0.0236284697556182,1,1,1
21239,"Woodford","Kentucky",0.0162605208717839,3.39366017076038,0.016260520871783,3.39366017076037,"2020-06-22",153,3.47019025314911,0.0213886225668959,3.43468498432128,3.42955688262616,-0.0692616525663788,-0.0692616525663774,-0.0610264595949153,-1,-1,-1
21239,"Woodford","Kentucky",0.0160003413464394,3.4078392554294,0.01600034134644,3.40783925542941,"2020-06-23",154,3.500827222611,0.0208417820175353,3.44657078079817,3.44172934012708,-0.0002601795253445,-0.000260179525343001,-0.000546840549360602,-1,-1,-1
21239,"Woodford","Kentucky",0.0157483569681391,3.42182372174944,0.015748356968138,3.42182372174943,"2020-06-24",155,3.52214999207982,0.0169310131321366,3.43128497106142,3.43010231489743,-0.000251984378300298,-0.000251984378302001,-0.0039107688853987,-1,-1,-1
21239,"Woodford","Kentucky",0.025708356710206,3.51725207665412,0.0257083567102065,3.51725207665412,"2020-06-25",156,3.53472877428668,0.028363839348875,3.53849593776347,3.5358404551248,0.0099599997420669,0.0099599997420685,0.0114328262167384,1,1,1
21239,"Woodford","Kentucky",0.0398062504004221,3.65574358288605,0.0398062504004217,3.65574358288605,"2020-06-26",157,3.5305534028762,0.0428053652610584,3.67973650177114,3.67673738691051,0.0140978936902161,0.0140978936902152,0.0144415259121834,1,1,1
21239,"Woodford","Kentucky",0.0476280489892537,3.75812422199712,0.0476280489892535,3.75812422199712,"2020-06-27",158,3.5305534028762,0.0455318517197921,3.74135464384144,3.74345084111089,0.0078217985888316,0.0078217985888318,0.0027264864587337,1,1,1
21239,"Woodford","Kentucky",0.0229895182246974,3.60864402486993,0.0229895182246982,3.60864402486993,"2020-06-28",159,3.54715129428523,0.0260179577126516,3.63287154077356,3.62984310128561,-0.0246385307645563,-0.0246385307645553,-0.0195138940071405,-1,-1,-1
21239,"Woodford","Kentucky",0.0224728558520599,3.62750024411352,0.0224728558520586,3.62750024411352,"2020-06-29",160,3.56347818757266,0.0255023317701673,3.65173605145839,3.64870657554028,-0.000516662372637498,-0.000516662372639601,-0.000515625942484298,-1,-1,-1
21239,"Woodford","Kentucky",0.0306369694618886,3.71528600884422,0.0306369694618898,3.71528600884422,"2020-06-30",161,3.52214999207982,0.0333901572371895,3.73731151104663,3.73455832327133,0.0081641136098287,0.0081641136098312,0.0078878254670222,1,1,1
21239,"Woodford","Kentucky",0.0213227694688236,3.67140937836158,0.0213227694688234,3.67140937836158,"2020-07-01",162,3.48781185449893,0.0226195466231305,3.68178359559604,3.68048681844173,-0.009314199993065,-0.0093141999930664,-0.010770610614059,-1,-1,-1
21239,"Woodford","Kentucky",0.0125787822068589,3.62278024973469,0.0125787822068593,3.62278024973469,"2020-07-02",163,3.44771739729705,0.0140823412325329,3.63480872194008,3.63330516291441,-0.0087439872619647,-0.0087439872619641,-0.0085372053905976,-1,-1,-1
21239,"Woodford","Kentucky",-0.00417537141048234,3.50132580300282,0,3.5305534028762,"2020-07-03",164,3.42006586596654,-0.0120245396600225,3.4385324570065,3.44638162525604,-0.0167541536173412,-0.0125787822068593,-0.0261068808925554,-1,-1,-1
21239,"Woodford","Kentucky",0,3.5305534028762,0,3.5305534028762,"2020-07-04",165,3.3964241029095,-0.0177897215359068,3.38823563058895,3.40602535212485,0.00417537141048234,0,-0.0057651818758843,1,0,-1
21239,"Woodford","Kentucky",0.0165978914090387,3.66333653414851,0.0165978914090386,3.6633365341485,"2020-07-05",166,3.3322045101752,0.0171386337801583,3.66766247311747,3.66712173074634,0.0165978914090387,0.0165978914090386,0.0349283553160651,1,1,1
21239,"Woodford","Kentucky",0.0163268932874299,3.67776644058467,0.0163268932874296,3.67776644058467,"2020-07-06",167,3.23587340123677,0.0169413768014367,3.68268230869672,3.68206782518272,-0.000270998121608797,-0.000270998121609002,-0.0001972569787216,-1,-1,-1
21239,"Woodford","Kentucky",-0.0413281954928458,3.2328526236299,0,3.52214999207982,"2020-07-07",168,3.20738144544246,-0.0354956084706616,3.27951331980737,3.27368073278519,-0.0576550887802757,-0.0163268932874296,-0.0524369852720983,-1,-1,-1
21239,"Woodford","Kentucky",-0.0343381375808917,3.24744489143268,0,3.48781185449893,"2020-07-08",169,3.18398856586776,-0.0306039226638113,3.27731861076933,3.27358439585225,0.0069900579119541,0,0.0048916858068503,1,0,1
21239,"Woodford","Kentucky",-0.0400944572018802,3.16705619688389,0,3.44771739729705,"2020-07-09",170,3.15395627876888,-0.0356041787010197,3.20297842489077,3.19848814638991,-0.0057563196209885,0,-0.0050002560372084,-1,0,-1
21239,"Woodford","Kentucky",-0.0276515313305056,3.226505146653,0,3.42006586596654,"2020-07-10",171,3.12299405316492,-0.0264052946569696,3.23647504004129,3.23522880336775,0.0124429258713746,0,0.0091988840440501,1,0,1
21239,"Woodford","Kentucky",-0.0236417630570403,3.23093176151022,0,3.3964241029095,"2020-07-11",172,3.07797037179096,-0.0237410650003506,3.23013734596374,3.23023664790705,0.0040097682734653,0,0.002664229656619,1,0,1
