"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
13255,"Spalding","Georgia",0.208754813862117,4.84809234124488,0.208754813862111,4.84809234124483,"2020-04-14",84,4.21529717263976,0.181463606203276,4.62976267997415,4.65705388763299,NA,NA,NA,NA,NA,NA
13255,"Spalding","Georgia",0.172612742666998,4.76771058554603,0.172612742666992,4.76771058554599,"2020-04-15",85,4.28653786749521,0.168737114970469,4.73670556397381,4.74058119167033,-0.036142071195119,-0.036142071195119,-0.012726491232807,-1,-1,-1
13255,"Spalding","Georgia",0.16109515218007,4.84818260431761,0.161095152180071,4.84818260431761,"2020-04-16",86,4.38381075646738,0.161068438374875,4.84796889387605,4.84799560768125,-0.011517590486928,-0.011517590486921,-0.007668676595594,-1,-1,-1
13255,"Spalding","Georgia",0.135691687264632,4.80605003717417,0.135691687264631,4.80605003717416,"2020-04-17",87,4.46590811865458,0.136352873991611,4.81133953099001,4.81067834426303,-0.025403464915438,-0.02540346491544,-0.024715564383264,-1,-1,-1
13255,"Spalding","Georgia",0.116775478896083,4.79041205749041,0.116775478896082,4.79041205749041,"2020-04-18",88,4.5417738694293,0.116202273792952,4.78582641666537,4.7863996217685,-0.018916208368549,-0.018916208368549,-0.020150600198659,-1,-1,-1
13255,"Spalding","Georgia",0.11419236752566,4.88652264542311,0.114192367525657,4.88652264542309,"2020-04-19",89,4.60944674275535,0.10702462182604,4.82918067982615,4.83634842552577,-0.002583111370423,-0.00258311137042501,-0.009177651966912,-1,-1,-1
13255,"Spalding","Georgia",0.073936665943454,4.67866940029112,0.0739366659434513,4.6786694002911,"2020-04-20",90,4.67416305747504,0.0759832180452271,4.69504181710531,4.69299526500353,-0.040255701582206,-0.0402557015822057,-0.0310414037808129,-1,-1,-1
13255,"Spalding","Georgia",0.0541844339528236,4.59458821030953,0.0541844339528224,4.59458821030952,"2020-04-21",91,4.72991307257953,0.0568153846598078,4.6156358159654,4.61300486525841,-0.0197522319906304,-0.0197522319906289,-0.0191678333854193,-1,-1,-1
13255,"Spalding","Georgia",0.0712406948554478,4.78522273148334,0.0712406948554465,4.78522273148333,"2020-04-22",92,4.76704605162176,0.0701481643059923,4.7764824870877,4.77757501763716,0.0170562609026242,0.0170562609026241,0.0133327796461845,1,1,1
13255,"Spalding","Georgia",0.0972728889721741,5.0647209792726,0.0972728889721735,5.0647209792726,"2020-04-23",93,4.78032325330343,0.092018631597299,5.0226869202736,5.02794117764847,0.0260321941167263,0.026032194116727,0.0218704672913067,1,1,1
13255,"Spalding","Georgia",0.0820973621872012,5.04058965396499,0.0820973621872012,5.04058965396499,"2020-04-24",94,4.79697048673659,0.0779846038945569,5.00768758762383,5.01180034591648,-0.0151755267849729,-0.0151755267849723,-0.0140340277027421,-1,-1,-1
13255,"Spalding","Georgia",0.0758657507747146,5.0728341248523,0.0758657507747138,5.07283412485229,"2020-04-25",95,4.8553728854163,0.0738719138681962,5.05688342960015,5.05887726650667,-0.00623161141248661,-0.0062316114124874,-0.00411269002636069,-1,-1,-1
13255,"Spalding","Georgia",0.0676728733260508,5.0831568560377,0.0676728733260497,5.08315685603769,"2020-04-26",96,4.90633241999656,0.0637087772213109,5.05144408719979,5.05540818330453,-0.00819287744866379,-0.00819287744866411,-0.0101631366468853,-1,-1,-1
13255,"Spalding","Georgia",0.0647163147196955,5.12717726051291,0.0647163147196945,5.1271772605129,"2020-04-27",97,4.95582705760126,0.0616791557145142,5.10287998847146,5.10591714747664,-0.00295655860635531,-0.0029565586063552,-0.0020296215067967,-1,-1,-1
13255,"Spalding","Georgia",0.0557500151044911,5.12016317831097,0.0557500151044907,5.12016317831097,"2020-04-28",98,4.99043258677874,0.0529596232603973,5.09784004355822,5.10063043540231,-0.00896629961520439,-0.00896629961520379,-0.0087195324541169,-1,-1,-1
13255,"Spalding","Georgia",0.0371329790422286,5.02697690491736,0.0371329790422275,5.02697690491735,"2020-04-29",99,5.01917019654609,0.0363537309582485,5.02074292024552,5.0215221683295,-0.0186170360622625,-0.0186170360622632,-0.0166058923021488,-1,-1,-1
13255,"Spalding","Georgia",0.0132772016816737,4.87326366507515,0.0132772016816727,4.87326366507514,"2020-04-30",100,5.04802282616788,0.0221987013037608,4.94463566205185,4.93571416242976,-0.0238557773605549,-0.0238557773605548,-0.0141550296544877,-1,-1,-1
13255,"Spalding","Georgia",0.0166472334331557,4.91350112076868,0.0166472334331562,4.91350112076868,"2020-05-01",101,5.07249165001389,0.0213072066789201,4.95078090673479,4.94612093348903,0.003370031751482,0.0033700317514835,-0.0008914946248407,1,1,-1
13255,"Spalding","Georgia",0.0584023986797151,5.26418967617431,0.0584023986797151,5.26418967617431,"2020-05-02",102,5.05806398766736,0.0487583289724396,5.18703711851611,5.19668118822338,0.0417551652465594,0.0417551652465589,0.0274511222935195,1,1,1
13255,"Spalding","Georgia",0.050959534580261,5.26304916205839,0.0509595345802598,5.26304916205838,"2020-05-03",103,5.04526673806589,0.0456141491634385,5.22028607872381,5.22563146414063,-0.0074428640994541,-0.0074428640994553,-0.0031441798090011,-1,-1,-1
13255,"Spalding","Georgia",0.0494946376046952,5.30228952083413,0.0494946376046972,5.30228952083414,"2020-05-04",104,5.02199905274657,0.0435353856690484,5.25461550534895,5.2605747572846,-0.0014648969755658,-0.0014648969755626,-0.0020787634943901,-1,-1,-1
13255,"Spalding","Georgia",0.0346055291774758,5.23267129102107,0.0346055291774752,5.23267129102106,"2020-05-05",105,5.00968245934098,0.0326988877388997,5.21741815951246,5.21932480095104,-0.0148891084272194,-0.014889108427222,-0.0108364979301487,-1,-1,-1
13255,"Spalding","Georgia",0.0287376097673559,5.22033346491758,0.0287376097673553,5.22033346491758,"2020-05-06",106,4.99914091467052,0.026632446389294,5.20349215789309,5.20559732127115,-0.0058679194101199,-0.0058679194101199,-0.0060664413496057,-1,-1,-1
13255,"Spalding","Georgia",0.0288526296217859,5.24999123352038,0.0288526296217864,5.24999123352038,"2020-05-07",107,4.9737737007921,0.0270643244835627,5.23568479241459,5.23747309755282,0.000115019854430003,0.0001150198544311,0.000431878094268701,1,1,1
13255,"Spalding","Georgia",0.0244688238460132,5.24377341693598,0.0244688238460125,5.24377341693598,"2020-05-08",108,4.92414326274281,0.0248360382437403,5.2467111321178,5.24634391772007,-0.0043838057757727,-0.0043838057757739,-0.0022282862398224,-1,-1,-1
13255,"Spalding","Georgia",-0.0144276623465261,4.95707035124168,0,5.05806398766736,"2020-05-09",109,4.8795498872,-0.0140407748054767,4.96016545157008,4.95977856402902,-0.0388964861925393,-0.0244688238460125,-0.038876813049217,-1,-1,-1
13255,"Spalding","Georgia",-0.0127972496014702,4.9556859908556,0,5.04526673806589,"2020-05-10",110,4.83401175841694,-0.0123752523184903,4.95906196911944,4.95863997183646,0.0016304127450559,0,0.0016655224869864,1,0,1
13255,"Spalding","Georgia",-0.0232676853193232,4.85912525551131,0,5.02199905274657,"2020-05-11",111,4.79105680894654,-0.0228785669399136,4.86223820254658,4.86184908416717,-0.010470435717853,0,-0.0105033146214233,-1,0,-1
13255,"Spalding","Georgia",-0.0123165934055879,4.92346630550187,0,5.00968245934098,"2020-05-12",112,4.73995079801304,-0.0148654844429592,4.9030751772029,4.90562406824027,0.0109510919137353,0,0.0080130824969544,1,0,1
13255,"Spalding","Georgia",-0.0105415446704681,4.92535010197724,0,4.99914091467052,"2020-05-13",113,4.68872320880638,-0.0138622020661669,4.89878484281164,4.90210550020735,0.0017750487351198,0,0.0010032823767923,1,0,1
13255,"Spalding","Georgia",-0.0253672138784166,4.79620320364318,0,4.9737737007921,"2020-05-14",114,4.65531996967356,-0.0227082291449917,4.81747508151059,4.81481609677716,-0.0148256692079485,0,-0.0088460270788248,-1,0,-1
13255,"Spalding","Georgia",-0.0496304380492846,4.57673019639782,0,4.92414326274281,"2020-05-15",115,4.64713438508712,-0.0383649429161939,4.66685415746255,4.65558866232945,-0.024263224170868,0,-0.0156567137712022,-1,0,-1
13255,"Spalding","Georgia",-0.0445933755428181,4.56739625840027,0,4.8795498872,"2020-05-16",116,4.6291656915443,-0.0335680689807566,4.65559871089676,4.6445734043347,0.0050370625064665,0,0.0047968739354373,1,0,1
13255,"Spalding","Georgia",-0.0455381287830555,4.51524485693555,0,4.83401175841694,"2020-05-17",117,4.54329478227,-0.0374838171254426,4.57967935019646,4.57162503853884,-0.000944753240237399,0,-0.003915748144686,-1,0,-1
