"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","block.mse","block.mse.0","block.mse.last"
1073,"Jefferson","Alabama",66,"2020-03-27",4.72612279640575,41.5712246149089,0.22055029797428,6.93162577614855,6.29507426321224,6.26997488222571,3.14280772652041,NA,NA,NA,NA,NA,NA
6001,"Alameda","California",66,"2020-03-27",5.05715530973115,33.4760397284783,0.171289869760772,6.77005400733887,6.29055085470192,6.25618439805655,4.04663265567318,6.46786658293952,5.91169907428301,5.85212430661297,1.99010629635718,0.730245045534464,0.631975706003287
6013,"Contra Costa","California",66,"2020-03-27",4.54481338544719,37.6842937479467,0.17952544322474,6.34006781769459,5.83579628847653,5.80149148802037,3.8609969044456,5.72693811000131,5.38988767157156,5.17901526480164,1.39741886440215,0.714150549068613,0.402212023776716
6037,"Los Angeles","California",66,"2020-03-27",6.65746073860198,34.3227787458083,0.232151528196927,8.97897602057125,8.27029598333958,8.28252143598047,2.98575325324575,8.00502888126094,7.30306698345504,7.32379986429704,1.81593989910932,0.41680742339327,0.444007830432057
6059,"Orange","California",66,"2020-03-27",5.15576582256413,40.553814459476,0.229694520401071,7.45271102657484,6.76449401212275,6.76362746537163,3.01769140748171,NA,NA,NA,NA,NA,NA
6067,"Sacramento","California",66,"2020-03-27",4.55537952148507,37.1951948452474,0.176532219257857,6.32070171406364,5.84285963648429,5.79110505629007,3.92646273566344,5.80228981389867,5.48588876909788,5.24779903108722,1.55478527732697,0.865847459892958,0.479444777277682
6073,"San Diego","California",66,"2020-03-27",5.59895091960314,32.5439362841246,0.183836984708062,7.43732076668376,6.94258221829437,6.88580981255957,3.77044467771641,7.23754103414096,6.54027013639715,6.54631242052021,2.68497756346107,0.886081867905689,0.897493813419844
6075,"San Francisco","California",66,"2020-03-27",5.11884887873649,35.0134963463507,0.182904193467161,6.9478908134081,6.41108970323885,6.39917823300662,3.78967353028127,6.29489777318222,5.82142793596,5.73052755711267,1.38309100212703,0.493617331649077,0.374150805580031
6081,"San Mateo","California",66,"2020-03-27",5.08317741509435,29.3399124281001,0.151014978919362,6.59332720428797,6.24760058590458,6.14028226752988,4.5899233673374,6.46538102748014,5.99594703652951,5.90817369572725,1.91048682609233,0.833148381814886,0.680618863058118
6085,"Santa Clara","California",66,"2020-03-27",6.00459228575354,25.2722185239752,0.1591557216151,7.59614950190454,7.15333714491559,7.11868233705924,4.35515087692695,7.23842997491675,6.82355745970669,6.69683037601362,1.52235544319961,0.670703956148113,0.479193573606923
8005,"Arapahoe","Colorado",66,"2020-03-27",4.40671924726425,43.5736195207363,0.226842012693416,6.67513937419841,5.9749991581475,5.99461333611816,3.05563846983123,NA,NA,NA,NA,NA,NA
8031,"Denver","Colorado",66,"2020-03-27",5.25077642177904,37.5122267538854,0.206011579398348,7.31089221576252,6.70998615888948,6.69285747756748,3.36460301204556,6.73426547551721,6.06266013873203,6.04778792216324,2.20073977256097,0.659155169853402,0.635227331744673
8037,"Eagle","Colorado",66,"2020-03-27",4.71210089681543,34.7468848707494,0.166781640723821,6.37991730405364,5.92241543222559,5.87957238188218,4.15601607917834,6.10115609037447,5.60720203244849,5.50686864557666,1.92947433075334,0.801206043011593,0.631655774470992
8059,"Jefferson","Colorado",66,"2020-03-27",4.4576640488795,41.8242303310512,0.210507769897782,6.56274174785732,5.92748854571628,5.93121843816397,3.29273917488424,NA,NA,NA,NA,NA,NA
9001,"Fairfield","Connecticut",66,"2020-03-27",6.02896675150356,40.4737482182731,0.267641807874766,8.70538483025122,7.89677390382598,7.90245940662692,2.58983148434074,NA,NA,NA,NA,NA,NA
11001,"District of Columbia","District of Columbia",66,"2020-03-27",5.06530383829505,41.3945091264802,0.234445209689876,7.40975593519381,6.75117134416301,6.70642030612418,2.9565423046043,NA,NA,NA,NA,NA,NA
12011,"Broward","Florida",66,"2020-03-27",5.87933514237646,38.3195601433795,0.238218410066113,8.26151924303759,7.57434698565016,7.54686401283925,2.90971289904746,7.5114812841015,6.72422081197107,6.7471898386479,2.66390102794794,0.713831794686332,0.753171773840393
12086,"Miami-Dade","Florida",66,"2020-03-27",6.07731453566136,39.6111289209427,0.259837873966609,8.67569327532745,7.85438490814241,7.89617965342762,2.66761411636635,NA,NA,NA,NA,NA,NA
12099,"Palm Beach","Florida",66,"2020-03-27",4.82028156560504,43.5512161526982,0.247844883435926,7.2987303999643,6.53642575241049,6.55519574965652,2.79669755917774,NA,NA,NA,NA,NA,NA
13015,"Bartow","Georgia",66,"2020-03-27",4.32696685749085,38.116079492907,0.173886058519496,6.06582744268581,5.64802235834207,5.54416926712732,3.98621480331174,NA,NA,NA,NA,NA,NA
13067,"Cobb","Georgia",66,"2020-03-27",4.58058471051548,38.0505100955497,0.183594323092691,6.41652794144239,5.90619024156995,5.86574497216432,3.77542817710108,NA,NA,NA,NA,NA,NA
13089,"DeKalb","Georgia",66,"2020-03-27",4.68345310438213,43.6361204930634,0.24186543314858,7.10210743586793,6.34767491328252,6.37651113642219,2.86583812964352,NA,NA,NA,NA,NA,NA
13121,"Fulton","Georgia",66,"2020-03-27",5.25152520504128,36.0470706199503,0.194840610124123,7.19993130628251,6.6436781219265,6.61540947591014,3.55750877662709,NA,NA,NA,NA,NA,NA
17031,"Cook","Illinois",66,"2020-03-27",7.16239749735572,33.7740115502311,0.245069469922833,9.61309219658405,8.88018373597137,8.87788378681555,2.82837017919124,8.76706585852103,7.75331010531304,7.97928069744844,2.57496054932497,0.349177710242922,0.667298162593723
17043,"DuPage","Illinois",66,"2020-03-27",4.80752776954246,39.414616217996,0.203835045211801,6.84587822166047,6.30904640414756,6.23437308602507,3.40052997186872,NA,NA,NA,NA,NA,NA
17097,"Lake","Illinois",66,"2020-03-27",4.84867643182119,42.7550138248028,0.23950011078602,7.24367753968139,6.54940991082495,6.52517720732333,2.89414137757637,NA,NA,NA,NA,NA,NA
19103,"Johnson","Iowa",66,"2020-03-27",3.69244452027843,40.0308644361097,0.160756790781596,5.30001242809439,4.93977241799116,4.8177420557496,4.31177542914285,NA,NA,NA,NA,NA,NA
22051,"Jefferson","Louisiana",66,"2020-03-27",5.77720994321102,38.2550487975134,0.233470249989035,8.11191244310137,7.40360670211058,7.41150169313426,2.96888867250753,NA,NA,NA,NA,NA,NA
22071,"Orleans","Louisiana",66,"2020-03-27",6.59206558154345,30.1334840602647,0.200570866520528,8.59777424674873,8.02811801616269,7.99606164718714,3.45587169554859,8.28950686118973,7.56303047581191,7.54740525351389,2.8813068978472,0.942772825901763,0.912673888840589
23005,"Cumberland","Maine",66,"2020-03-27",4.28062652023215,38.3126508866634,0.173393526400114,6.01456178423329,5.60215564677089,5.49438120503295,3.99753782595364,NA,NA,NA,NA,NA,NA
24031,"Montgomery","Maryland",66,"2020-03-27",4.79932620042905,41.3216699676157,0.221388187801346,7.01320807844251,6.41215736308379,6.34904351503847,3.13091311439756,NA,NA,NA,NA,NA,NA
24033,"Prince George's","Maryland",66,"2020-03-27",4.29045944114839,45.216022975193,0.241254216374864,6.70300160489703,6.02731364570885,5.97923895577244,2.8730987212382,NA,NA,NA,NA,NA,NA
25017,"Middlesex","Massachusetts",66,"2020-03-27",5.9100220506633,38.4436489541375,0.24067183433017,8.316740393965,7.61150965183891,7.59472489097449,2.88005109733381,6.91284091685718,6.4615294206236,6.34502285321527,1.00564567839438,0.304160379120527,0.189225698220858
25021,"Norfolk","Massachusetts",66,"2020-03-27",5.19454289404584,43.8970690762604,0.271923869419979,7.91378158824563,7.01943531062604,7.09800997998569,2.54904868056801,6.02569595498274,5.66235431968582,5.45334968637761,0.690815410704777,0.21884752995931,0.0669809557570598
25025,"Suffolk","Massachusetts",66,"2020-03-27",5.67626444576231,42.7468114441797,0.280265224911021,8.47891669487252,7.58057454087611,7.63812102013946,2.47318296724114,6.72104514312864,6.12320814237302,6.05939900837957,1.09156670558927,0.199758667940046,0.146792093071919
26099,"Macomb","Michigan",66,"2020-03-27",5.47646355193151,40.7848419876719,0.246519225696814,7.94165580889965,7.19384349972725,7.20209813180921,2.81173680714227,NA,NA,NA,NA,NA,NA
