"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-03-16","Oakland","Michigan",26125,14,0,2020-03-16,55,2.63905732961526,6.85714285714286,1.92529086185258,-26.7989791701138,0.518901400479457,0.0325042270113493,0.329746468819804,0.0466683941012059,48.0004931986197
"2020-03-16","Wayne","Michigan",26163,13,0,2020-03-16,55,2.56494935746154,6.14285714285714,1.81528996663825,-31.2690012912797,0.597348753371329,0.0364048481956363,0.329746468819804,0.0466683941012059,47.7581119932996
"2020-03-17","Oakland","Michigan",26125,16,0,2020-03-17,56,2.77258872223978,9,2.19722457733622,-26.7989791701138,0.518901400479457,0.0325042270113493,0.329746468819804,0.0466683941012059,48.0004931986197
"2020-03-17","Wayne","Michigan",26163,17,0,2020-03-17,56,2.83321334405622,8.42857142857143,2.13162729485041,-31.2690012912797,0.597348753371329,0.0364048481956363,0.329746468819804,0.0466683941012059,47.7581119932996
"2020-03-18","Ingham","Michigan",26065,2,0,2020-03-18,57,0.693147180559945,1.28571428571429,0.251314428280909,-21.1023675460877,0.375863198211909,0.0220364886654328,0.329746468819804,0.0466683941012059,55.7442831086036
"2020-03-18","Kent","Michigan",26081,5,0,2020-03-18,57,1.6094379124341,4.14285714285714,1.42138568093116,-13.34867272715,0.259110775954117,0.00884145446105349,0.329746468819804,0.0466683941012059,53.1201400546236
"2020-03-18","Montcalm","Michigan",26117,1,0,2020-03-18,57,0,1,0,57,0,0,0.329746468819804,0.0466683941012059,59
"2020-03-18","Oakland","Michigan",26125,23,0,2020-03-18,57,3.13549421592915,12.1428571428571,2.496741107435,-26.7989791701138,0.518901400479457,0.0325042270113493,0.329746468819804,0.0466683941012059,48.0004931986197
"2020-03-18","St. Clair","Michigan",26147,2,0,2020-03-18,57,0.693147180559945,1.57142857142857,0.451985123743056,-14.879172548861,0.269122307177976,0.0167013163395877,0.329746468819804,0.0466683941012059,55.9702675567225
"2020-03-18","Washtenaw","Michigan",26161,7,0,2020-03-18,57,1.94591014905531,5.28571428571429,1.66500776358891,-14.4449427795479,0.282464889204448,0.00818005520294633,0.329746468819804,0.0466683941012059,52.2660819948677
"2020-03-18","Wayne","Michigan",26163,23,1,2020-03-18,57,3.13549421592915,11.5714285714286,2.44853900561713,-31.2690012912797,0.597348753371329,0.0364048481956363,0.329746468819804,0.0466683941012059,47.7581119932996
"2020-03-19","Bay","Michigan",26017,1,0,2020-03-19,58,0,1,0,58,0,0,0.329746468819804,0.0466683941012059,59.5
"2020-03-19","Charlevoix","Michigan",26029,1,0,2020-03-19,58,0,1,0,-2.35015251019155,0.040059417787356,0.0231283156431097,0.329746468819804,0.0466683941012059,59.3987620753738
"2020-03-19","Ingham","Michigan",26065,7,0,2020-03-19,58,1.94591014905531,2.14285714285714,0.762140052046895,-21.1023675460877,0.375863198211909,0.0220364886654328,0.329746468819804,0.0466683941012059,55.7442831086036
"2020-03-19","Kent","Michigan",26081,12,0,2020-03-19,58,2.484906649788,5.42857142857143,1.69167601067107,-13.34867272715,0.259110775954117,0.00884145446105349,0.329746468819804,0.0466683941012059,53.1201400546236
"2020-03-19","Leelanau","Michigan",26089,1,0,2020-03-19,58,0,1,0,58,0,0,0.329746468819804,0.0466683941012059,59.5
"2020-03-19","Macomb","Michigan",26099,55,0,2020-03-19,58,4.00733318523247,12.4285714285714,2.51999796959927,-26.8424003331688,0.50759594669077,0.0455959640594384,0.329746468819804,0.0466683941012059,49.3116922769295
"2020-03-19","Montcalm","Michigan",26117,1,0,2020-03-19,58,0,1,0,57,0,0,0.329746468819804,0.0466683941012059,59
"2020-03-19","Oakland","Michigan",26125,105,0,2020-03-19,58,4.65396035015752,26.7142857142857,3.28519846779927,-26.7989791701138,0.518901400479457,0.0325042270113493,0.329746468819804,0.0466683941012059,48.0004931986197
"2020-03-19","St. Clair","Michigan",26147,4,0,2020-03-19,58,1.38629436111989,2,0.693147180559945,-14.879172548861,0.269122307177976,0.0167013163395877,0.329746468819804,0.0466683941012059,55.9702675567225
"2020-03-19","Washtenaw","Michigan",26161,14,0,2020-03-19,58,2.63905732961526,7,1.94591014905531,-14.4449427795479,0.282464889204448,0.00818005520294633,0.329746468819804,0.0466683941012059,52.2660819948677
"2020-03-19","Wayne","Michigan",26163,119,3,2020-03-19,58,4.77912349311153,28.4285714285714,3.34739467566918,-31.2690012912797,0.597348753371329,0.0364048481956363,0.329746468819804,0.0466683941012059,47.7581119932996
"2020-03-20","Bay","Michigan",26017,1,0,2020-03-20,59,0,1,0,58,0,0,0.329746468819804,0.0466683941012059,59.5
