"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-03-16","Oakland","Michigan",26125,14,0,2020-03-16,55,2.63905732961526,6.85714285714286,1.92529086185258,-25.5636958034049,0.497229762467021,0.0272674073869498,0.245058913915308,0.0565810198364204,44.1187834810456
"2020-03-16","Wayne","Michigan",26163,13,0,2020-03-16,55,2.56494935746154,6.14285714285714,1.81528996663825,-30.3401181658598,0.581052558188523,0.0287194529370772,0.245058913915308,0.0565810198364204,43.5996789717644
"2020-03-17","Oakland","Michigan",26125,16,0,2020-03-17,56,2.77258872223978,9,2.19722457733622,-25.5636958034049,0.497229762467021,0.0272674073869498,0.245058913915308,0.0565810198364204,44.1187834810456
"2020-03-17","Wayne","Michigan",26163,17,0,2020-03-17,56,2.83321334405622,8.42857142857143,2.13162729485041,-30.3401181658598,0.581052558188523,0.0287194529370772,0.245058913915308,0.0565810198364204,43.5996789717644
"2020-03-18","Ingham","Michigan",26065,2,0,2020-03-18,57,0.693147180559945,1.28571428571429,0.251314428280909,-19.4705577667165,0.347889316279831,0.0216555590430053,0.245058913915308,0.0565810198364204,54.4854647917106
"2020-03-18","Kent","Michigan",26081,5,0,2020-03-18,57,1.6094379124341,4.14285714285714,1.42138568093116,-13.2010507944903,0.25658011425138,0.00596965179433587,0.245058913915308,0.0565810198364204,51.0715532625735
"2020-03-18","Montcalm","Michigan",26117,1,0,2020-03-18,57,0,1,0,57,0,0,0.245058913915308,0.0565810198364204,59.5
"2020-03-18","Oakland","Michigan",26125,23,0,2020-03-18,57,3.13549421592915,12.1428571428571,2.496741107435,-25.5636958034049,0.497229762467021,0.0272674073869498,0.245058913915308,0.0565810198364204,44.1187834810456
"2020-03-18","St. Clair","Michigan",26147,2,0,2020-03-18,57,0.693147180559945,1.57142857142857,0.451985123743056,-13.4724916590889,0.245007777639025,0.0177025414525583,0.245058913915308,0.0565810198364204,54.9889577662328
"2020-03-18","Washtenaw","Michigan",26161,7,0,2020-03-18,57,1.94591014905531,5.28571428571429,1.66500776358891,-14.3629078275673,0.281058575741923,0.00541630585315518,0.245058913915308,0.0565810198364204,49.8693467363822
"2020-03-18","Wayne","Michigan",26163,23,1,2020-03-18,57,3.13549421592915,11.5714285714286,2.44853900561713,-30.3401181658598,0.581052558188523,0.0287194529370772,0.245058913915308,0.0565810198364204,43.5996789717644
"2020-03-19","Bay","Michigan",26017,1,0,2020-03-19,58,0,1,0,58,0,0,0.245058913915308,0.0565810198364204,60
"2020-03-19","Charlevoix","Michigan",26029,1,0,2020-03-19,58,0,1,0,-3.73999233093694,0.0636160249186337,0.0190598419373009,0.245058913915308,0.0565810198364204,59.685915672475
"2020-03-19","Ingham","Michigan",26065,7,0,2020-03-19,58,1.94591014905531,2.14285714285714,0.762140052046895,-19.4705577667165,0.347889316279831,0.0216555590430053,0.245058913915308,0.0565810198364204,54.4854647917106
"2020-03-19","Kent","Michigan",26081,12,0,2020-03-19,58,2.484906649788,5.42857142857143,1.69167601067107,-13.2010507944903,0.25658011425138,0.00596965179433587,0.245058913915308,0.0565810198364204,51.0715532625735
"2020-03-19","Leelanau","Michigan",26089,1,0,2020-03-19,58,0,1,0,58,0,0,0.245058913915308,0.0565810198364204,60
"2020-03-19","Macomb","Michigan",26099,55,0,2020-03-19,58,4.00733318523247,12.4285714285714,2.51999796959927,-24.2453563881488,0.463578252707381,0.0365902961731872,0.245058913915308,0.0565810198364204,45.4347727358018
"2020-03-19","Montcalm","Michigan",26117,1,0,2020-03-19,58,0,1,0,57,0,0,0.245058913915308,0.0565810198364204,59.5
"2020-03-19","Oakland","Michigan",26125,105,0,2020-03-19,58,4.65396035015752,26.7142857142857,3.28519846779927,-25.5636958034049,0.497229762467021,0.0272674073869498,0.245058913915308,0.0565810198364204,44.1187834810456
"2020-03-19","St. Clair","Michigan",26147,4,0,2020-03-19,58,1.38629436111989,2,0.693147180559945,-13.4724916590889,0.245007777639025,0.0177025414525583,0.245058913915308,0.0565810198364204,54.9889577662328
"2020-03-19","Washtenaw","Michigan",26161,14,0,2020-03-19,58,2.63905732961526,7,1.94591014905531,-14.3629078275673,0.281058575741923,0.00541630585315518,0.245058913915308,0.0565810198364204,49.8693467363822
"2020-03-19","Wayne","Michigan",26163,119,3,2020-03-19,58,4.77912349311153,28.4285714285714,3.34739467566918,-30.3401181658598,0.581052558188523,0.0287194529370772,0.245058913915308,0.0565810198364204,43.5996789717644
"2020-03-20","Bay","Michigan",26017,1,0,2020-03-20,59,0,1,0,58,0,0,0.245058913915308,0.0565810198364204,60
"2020-03-20","Charlevoix","Michigan",26029,1,0,2020-03-20,59,0,1,0,-3.73999233093694,0.0636160249186337,0.0190598419373009,0.245058913915308,0.0565810198364204,59.685915672475
"2020-03-20","Ingham","Michigan",26065,7,0,2020-03-20,59,1.94591014905531,3,1.09861228866811,-19.4705577667165,0.347889316279831,0.0216555590430053,0.245058913915308,0.0565810198364204,54.4854647917106
"2020-03-20","Kent","Michigan",26081,12,0,2020-03-20,59,2.484906649788,6.71428571428571,1.90423745265474,-13.2010507944903,0.25658011425138,0.00596965179433587,0.245058913915308,0.0565810198364204,51.0715532625735
"2020-03-20","Leelanau","Michigan",26089,1,0,2020-03-20,59,0,1,0,58,0,0,0.245058913915308,0.0565810198364204,60
