"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-03-13","St. Louis","Missouri",29189,2,0,2020-03-13,52,0.693147180559945,1.14285714285714,0.13353139262452,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-14","St. Louis","Missouri",29189,2,0,2020-03-14,53,0.693147180559945,1.28571428571429,0.251314428280909,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-15","St. Louis","Missouri",29189,2,0,2020-03-15,54,0.693147180559945,1.42857142857143,0.356674943938733,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-16","St. Louis","Missouri",29189,4,0,2020-03-16,55,1.38629436111989,1.85714285714286,0.619039208406225,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-17","St. Louis","Missouri",29189,5,0,2020-03-17,56,1.6094379124341,2.42857142857143,0.887303195000903,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-18","Greene","Missouri",29077,4,0,2020-03-18,57,1.38629436111989,2.42857142857143,0.887303195000903,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-18","St. Louis","Missouri",29189,6,0,2020-03-18,57,1.79175946922805,3.14285714285714,1.145132304303,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-19","Greene","Missouri",29077,6,0,2020-03-19,58,1.79175946922805,3.14285714285714,1.145132304303,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-19","Henry","Missouri",29083,1,0,2020-03-19,58,0,1,0,58,0,0,0.195272521237823,0.0281550954336247,62.5
"2020-03-19","St. Louis","Missouri",29189,10,0,2020-03-19,58,2.30258509299405,4.42857142857143,1.48807705542983,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-20","Greene","Missouri",29077,8,0,2020-03-20,59,2.07944154167984,4.14285714285714,1.42138568093116,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-20","Henry","Missouri",29083,1,0,2020-03-20,59,0,1,0,58,0,0,0.195272521237823,0.0281550954336247,62.5
"2020-03-20","St. Louis","Missouri",29189,13,1,2020-03-20,59,2.56494935746154,6,1.79175946922805,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-21","Greene","Missouri",29077,10,0,2020-03-21,60,2.30258509299405,5.28571428571429,1.66500776358891,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-21","Henry","Missouri",29083,1,0,2020-03-21,60,0,1,0,58,0,0,0.195272521237823,0.0281550954336247,62.5
"2020-03-21","St. Louis","Missouri",29189,22,1,2020-03-21,60,3.09104245335832,8.85714285714286,2.18122423598978,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-22","Cass","Missouri",29037,6,0,2020-03-22,61,1.79175946922805,3.85714285714286,1.34992671694902,-4.91436025505011,0.10373611044717,0.0109178696629416,0.195272521237823,0.0281550954336247,55.167467892381
"2020-03-22","Greene","Missouri",29077,10,0,2020-03-22,61,2.30258509299405,6.42857142857143,1.86075234071501,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-22","Henry","Missouri",29083,1,0,2020-03-22,61,0,1,0,58,0,0,0.195272521237823,0.0281550954336247,62.5
"2020-03-22","St. Louis","Missouri",29189,55,1,2020-03-22,61,4.00733318523247,16.4285714285714,2.79902197930793,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
"2020-03-23","Boone","Missouri",29019,17,1,2020-03-23,62,2.83321334405622,7.71428571428571,2.04307389750896,-12.4106514759046,0.233752000440493,0.0069449261752068,0.235755490492613,0.0217611039439205,53.1901783414001
"2020-03-23","Cass","Missouri",29037,6,0,2020-03-23,62,1.79175946922805,4.57142857142857,1.51982575374441,-4.91436025505011,0.10373611044717,0.0109178696629416,0.195272521237823,0.0281550954336247,55.167467892381
"2020-03-23","Cole","Missouri",29051,5,0,2020-03-23,62,1.6094379124341,2.71428571428571,0.998528830111126,-11.5748605622822,0.202387192771592,0.0103158903669014,0.198976133687782,0.027626344953579,57.0663779666844
"2020-03-23","Greene","Missouri",29077,17,0,2020-03-23,62,2.83321334405622,8.42857142857143,2.13162729485041,-12.0296372622435,0.227683421910908,0.00414257841517626,0.216836062302692,0.0232226476893985,52.3764398132273
"2020-03-23","Henry","Missouri",29083,1,0,2020-03-23,62,0,1,0,58,0,0,0.195272521237823,0.0281550954336247,62.5
"2020-03-23","Jackson","Missouri",29095,10,1,2020-03-23,62,2.30258509299405,4.71428571428571,1.55059741241117,-18.5343791976448,0.323697722547004,0.00817049834291185,0.244763248015468,0.0259105965214337,54.9228926293343
"2020-03-23","St. Louis","Missouri",29189,68,1,2020-03-23,62,4.21950770517611,25.5714285714286,3.24147565678544,-18.5438684802524,0.349916150461474,0.012122619565617,0.246374726536205,0.0271153994223383,50.2614611928516
