"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","Predicted_Double_Days","predicted.grf.past","block.mse"
1001,"Autauga","Alabama",131,"2020-05-31",5.30045793104715,0.511912782172858,0.0404451977646193,5.56073287780425,17.1379352523848,5.13788056015503,0.0264314015261941
1003,"Baldwin","Alabama",131,"2020-05-31",5.63937092958381,-172.133888998609,0.0187253161398727,5.80735511718713,37.0165809422034,5.75068976800544,0.0123918837875409
1005,"Barbour","Alabama",131,"2020-05-31",4.92206425991498,24.5155675460728,0.0455681460023851,5.17127518705837,15.2112219032055,4.85747408245405,0.00417189102443447
1007,"Bibb","Alabama",131,"2020-05-31",4.23823874188217,-2.0715372098661,0.0317035386902955,4.44076339934216,21.863401033277,4.13950339634515,0.00974866845831472
1009,"Blount","Alabama",131,"2020-05-31",4.03044076024262,-30.7741094318058,0.0250352964195182,4.22530985756546,27.68679742971,4.05426327152864,0.000567512043972539
1011,"Bullock","Alabama",131,"2020-05-31",5.20243559484476,60.42614108194,0.0723847794043627,5.61516666532893,9.57586921261196,4.26752495853947,0.874057897876762
1013,"Butler","Alabama",131,"2020-05-31",5.96651297241839,-44.7002141171348,0.0340785224228128,6.22615334344348,20.3397075718265,6.00578520372611,0.00154230815188707
1015,"Calhoun","Alabama",131,"2020-05-31",5.02669610224644,-81.3879321055323,0.0237715543912752,5.21519216083606,29.1586813866218,5.10363109250998,0.00591899272685101
1017,"Chambers","Alabama",131,"2020-05-31",5.84726419813389,-217.867091922118,0.0168366287984351,5.99160212827128,41.1690005676417,5.96470731844576,0.0137928865085885
1019,"Cherokee","Alabama",131,"2020-05-31",3.54715129428523,-18.9956324184143,0.0249962187334701,3.92429716813016,27.7300814155469,3.65292128343197,0.0111872906041015
1021,"Chilton","Alabama",131,"2020-05-31",4.55687989686031,-46.7736776151027,0.0257158278130496,4.75160807793392,26.9541072369525,4.62380237159113,0.00447861762409723
1023,"Choctaw","Alabama",131,"2020-05-31",5.00106584308011,3.12901142839662,0.0396822316452254,5.35198181071891,17.4674445418532,5.03204707489671,0.000959836724873871
1025,"Clarke","Alabama",131,"2020-05-31",4.86312915698766,22.1232384283561,0.043593426800163,5.05146512341341,15.9002682614837,4.74079789500709,0.0149649376577588
1027,"Clay","Alabama",131,"2020-05-31",3.29583686600433,-128.545724507499,0.0130253318787469,3.47184652257122,53.2153181978368,3.50621621133912,0.0442594689434949
1031,"Coffee","Alabama",131,"2020-05-31",5.40396355568302,-59.6988024699299,0.0283983045374687,5.61431079923393,24.4080480102398,5.41069208891405,4.52731594410849e-05
1033,"Colbert","Alabama",131,"2020-05-31",5.09812274821937,2.35456642713053,0.038922004719834,5.27959220574715,17.8086197139463,4.86119611089118,0.0561342314756436
1035,"Conecuh","Alabama",131,"2020-05-31",3.55942138687705,55.5604812850536,0.0460654943746053,3.79761718560853,15.0469931989281,NA,NA
1037,"Coosa","Alabama",131,"2020-05-31",3.58747933967221,-60.2625322077706,0.0190395365036858,3.77482671928303,36.4056751290012,3.6543072038385,0.00446596342902811
1039,"Covington","Alabama",131,"2020-05-31",4.31558153526573,-31.2585194132105,0.0265393831821867,4.49201670355679,26.1176823817513,4.38807482278923,0.00525527673596481
1041,"Crenshaw","Alabama",131,"2020-05-31",4.23617475766132,-3.82498077396203,0.031281840423782,4.43654641667703,22.1581329988814,4.22294726621301,0.000174966530015095
1043,"Cullman","Alabama",131,"2020-05-31",4.64439089914137,-7.01692776894818,0.0324943697815046,4.71223367550194,21.3313009367696,4.4568852623389,0.0351583638326998
1045,"Dale","Alabama",131,"2020-05-31",4.60944674275535,5.99995775428963,0.0377461968871551,4.98249958371938,18.3633647286946,4.52027267510705,0.00795201434094361
1047,"Dallas","Alabama",131,"2020-05-31",5.48716519984327,3.15915212722347,0.0428617354233172,5.77951274577871,16.1717012555415,5.44707461410568,0.00160725506478307
1049,"DeKalb","Alabama",131,"2020-05-31",5.47765829520385,-66.2593610046068,0.0279062972307362,5.70012244035481,24.8383787655106,5.58312050989926,0.0111222787284608
1051,"Elmore","Alabama",131,"2020-05-31",5.74620319054015,-21.3781981328817,0.0377296209894369,6.013279009533,18.3714323754804,5.57707592795595,0.028604030949225
1053,"Escambia","Alabama",131,"2020-05-31",3.94573406277046,15.344164073545,0.0334405334023039,4.10167657828613,20.7277549141064,3.88958468518238,0.00315275260352877
1055,"Etowah","Alabama",131,"2020-05-31",5.50067495010241,-94.0500405110604,0.0246076983723178,5.71021740418031,28.1678997390383,5.57834379554886,0.00603244955298451
1059,"Franklin","Alabama",131,"2020-05-31",6.24444425470795,-24.0181464330317,0.0404323223126111,6.55076991707216,17.1433927341776,6.26021858596628,0.000248829526647515
1061,"Geneva","Alabama",131,"2020-05-31",3.67810735713203,42.4347066838031,0.0408591349511658,3.90471521625423,16.9643136446326,NA,NA
1063,"Greene","Alabama",131,"2020-05-31",4.52488935472729,-44.9275028166859,0.0260417213749907,4.76374706017496,26.6167958169468,4.77623624010108,0.0631752567871052
1065,"Hale","Alabama",131,"2020-05-31",5.00872871582568,6.89699948777424,0.0403485063515798,5.28981024887871,17.1790047076379,4.8854998677158,0.0151853490064879
1067,"Henry","Alabama",131,"2020-05-31",4.27069595202955,18.427063425556,0.0366190305851843,4.37864502157987,18.9286054131751,4.02053243855647,0.0625817834731962
1069,"Houston","Alabama",131,"2020-05-31",5.27006485359615,-35.5645177009557,0.0315383265410955,5.4739344352005,21.9779315068208,5.20831289104669,0.00381330487870989
1071,"Jackson","Alabama",131,"2020-05-31",4.31367131500961,-58.2276475435238,0.0229133173943563,4.49622636971263,30.250843587174,4.36203863301362,0.00233939745090108
1073,"Jefferson","Alabama",131,"2020-05-31",7.44850025024894,-180.925148590591,0.0239166341282081,7.62761609312558,28.9818030766471,7.46852916466469,0.000401157412673445
1077,"Lauderdale","Alabama",131,"2020-05-31",5.01538589685486,-40.2380597391933,0.0289809221855826,5.16550333981079,23.9173610874526,4.97984135181181,0.00126341468231738
1079,"Lawrence","Alabama",131,"2020-05-31",3.84098723231139,15.7103420494317,0.0333902586397374,4.08328330793449,20.7589641050291,3.7686802620366,0.00522829795031937
1081,"Lee","Alabama",131,"2020-05-31",6.27422380809655,-152.838089269092,0.0221677714022169,6.44723227797478,31.2682392823045,6.302399465817,0.000793867687979988
1083,"Limestone","Alabama",131,"2020-05-31",4.49024021931411,-6.70802209792089,0.0321298085010645,4.64944103857401,21.5733368139116,4.43723285939853,0.00280978020521984
1085,"Lowndes","Alabama",131,"2020-05-31",5.39945469136155,3.56502679032031,0.0420765791815301,5.65656379502396,16.473467996757,5.40530949191381,3.42786895067474e-05
1087,"Macon","Alabama",131,"2020-05-31",4.25662536813261,-8.89914926252981,0.0301656116364751,4.43130268638207,22.9780582244789,4.32281018507034,0.00438042999308079
1089,"Madison","Alabama",131,"2020-05-31",5.76563883057383,-157.708554316011,0.019999628372703,5.91406119294948,34.6580030209964,5.80838623594417,0.00182734066589612
1091,"Marengo","Alabama",131,"2020-05-31",5.04250303294428,-19.965255018014,0.0333976740901022,5.27567210465151,20.7543548898026,5.07334486666612,0.000951218707325607
1093,"Marion","Alabama",131,"2020-05-31",4.77551555173533,-100.040547242274,0.0207642822060665,4.94274109942508,33.3817068021467,4.83963794707672,0.00411168158431752
1095,"Marshall","Alabama",131,"2020-05-31",6.5091948500475,-196.134134571018,0.0200088932163215,6.68565421855951,34.6419551079684,6.64882032034815,0.0194952719566778
1097,"Mobile","Alabama",131,"2020-05-31",7.66240064926677,-185.967975033219,0.0242443396156138,7.85438961128806,28.5900623217448,7.70739052376955,0.00202408880777587
1099,"Monroe","Alabama",131,"2020-05-31",3.5715427474094,55.0320464495048,0.0455997978373415,3.78332190888052,15.2006634554053,NA,NA
1101,"Montgomery","Alabama",131,"2020-05-31",7.32052696227274,-61.4272700550399,0.0378168074826077,7.54170267845347,18.329077114157,7.13893317836096,0.032976302355398
1103,"Morgan","Alabama",131,"2020-05-31",5.4299719991597,4.27875835265987,0.041811376576279,5.59106919076454,16.5779564634854,5.04847004432603,0.145543741541912
1105,"Perry","Alabama",131,"2020-05-31",3.58747933967221,41.161414790996,0.0392660918127563,3.80247277783418,17.652563536633,NA,NA
1107,"Pickens","Alabama",131,"2020-05-31",4.63472898822964,-16.2446241115788,0.0313223345990439,4.83130172652662,22.1294864968687,4.65525370144745,0.00042126385267335
1109,"Pike","Alabama",131,"2020-05-31",5.18418836107026,5.27216296534239,0.040863389356324,5.42370928316993,16.9625474410794,5.00233571165877,0.0330703860979783
1111,"Randolph","Alabama",131,"2020-05-31",4.82717022660022,-179.959696390637,0.0158510001142974,5.03997918382994,43.7289240780925,4.98424668545665,0.0246730139268758
1113,"Russell","Alabama",131,"2020-05-31",5.04618627836057,-8.45331608128126,0.0360807100245164,5.28413962965756,19.2110183000545,4.98197014477435,0.00412371181276318
1115,"St. Clair","Alabama",131,"2020-05-31",4.72991307257953,-52.2025658363754,0.0257401507882151,4.89584272493371,26.9286371421451,4.72443197601336,3.00424195676783e-05
1117,"Shelby","Alabama",131,"2020-05-31",6.18119903629106,-154.504467839128,0.0216351624773326,6.32838168704524,32.0379928408748,6.16705904062252,0.000199939477506348
1119,"Sumter","Alabama",131,"2020-05-31",5.35388721770285,-9.68471283704721,0.038267144117024,5.65147219001659,18.1133762801908,5.27195120563673,0.00671351007329927
1121,"Talladega","Alabama",131,"2020-05-31",4.61935482098004,-36.9613432653065,0.0274563315030573,4.80379664091246,25.245440399886,4.59865067003518,0.000428661866347529
1123,"Tallapoosa","Alabama",131,"2020-05-31",6.0293106895981,-176.30187621432,0.0197006815103463,6.19196116140259,35.1839189012788,6.10705399703901,0.00604402185185185
1125,"Tuscaloosa","Alabama",131,"2020-05-31",6.51280611260195,-45.6633776085933,0.0364579309746999,6.69598674343433,19.0122467739861,6.25084695835733,0.068622598492557
1127,"Walker","Alabama",131,"2020-05-31",5.71326121861075,9.16603789571962,0.0453185772362501,5.83857186227494,15.2949898878445,5.29302879226773,0.176595292150142
1129,"Washington","Alabama",131,"2020-05-31",4.19827548507033,-37.3294589936745,0.025448200378115,4.46181920465752,27.2375716263237,4.35748750690337,0.0253484678961642
1131,"Wilcox","Alabama",131,"2020-05-31",4.89890533015295,-17.6431574403001,0.0327496065839794,5.0972521736582,21.1650536559124,4.99308694828509,0.00887017719398824
1133,"Winston","Alabama",131,"2020-05-31",4.39268392914787,41.2204869876519,0.0485773612270752,4.70129336298126,14.2689343976472,4.01955081684651,0.139228319495699
2020,"Anchorage","Alaska",131,"2020-05-31",5.37130225930452,-296.317829127896,0.0126048091155514,5.47449333163779,54.9906923782577,5.42833014593305,0.00325217985331651
2090,"Fairbanks North Star Borough","Alaska",131,"2020-05-31",4.44265125649032,-371.324052623174,0.00889733076776709,4.53162456416799,77.905070481481,4.58070907829859,0.0190599621624441
2110,"Juneau City and Borough","Alaska",131,"2020-05-31",3.46573590279973,-158.264939045192,0.0120450950605975,3.56853935392145,57.5460116398254,3.51544343973865,0.00247083922853407
2122,"Kenai Peninsula Borough","Alaska",131,"2020-05-31",3.55534806148941,-30.4206177291239,0.0214797073055397,3.61762557303978,32.2698615348999,3.31885627788153,0.0559283637140363
2170,"Matanuska-Susitna Borough","Alaska",131,"2020-05-31",3.21314515015922,-85.1019089279337,0.0150819386235776,3.36480929725409,45.9587588744294,3.20611859872004,4.93724251274467e-05
4001,"Apache","Arizona",131,"2020-05-31",7.19978502942734,-80.3041608444212,0.034105912404424,7.44546258728112,20.3233730369293,7.2815279813842,0.00668191019462156
4003,"Cochise","Arizona",131,"2020-05-31",4.19827548507033,-23.3257660770948,0.0270802218974111,4.36873754313756,25.5960672399886,4.17514973613706,0.000534800263724655
4005,"Coconino","Arizona",131,"2020-05-31",6.98880846496145,-190.228804818046,0.0218065121582832,7.15752542296346,31.7862469490177,7.04961160359975,0.00369702166826832
4007,"Gila","Arizona",131,"2020-05-31",3.28519846779927,-2.27595095815655,0.0259632375574621,3.64201783832552,26.6972552643277,3.27079622913439,0.000207424478560161
4009,"Graham","Arizona",131,"2020-05-31",3.27444567602301,23.9931132140137,0.0302281681762667,3.44621934701939,22.9305056303135,3.28388993727692,8.91940706321028e-05
4012,"La Paz","Arizona",131,"2020-05-31",4.07268306544092,36.6233097445897,0.0430123275462338,4.3604474068188,16.1150818870447,4.01593346970889,0.00322051661574882
4013,"Maricopa","Arizona",131,"2020-05-31",9.10178427970732,-298.591243870032,0.0211872801968492,9.25018101536526,32.7152505710962,9.14582240237635,0.00193935624821246
4015,"Mohave","Arizona",131,"2020-05-31",5.87211778947542,-85.625407219126,0.026993612405293,6.0364575664489,25.678192683245,5.82771820739508,0.00197132288890891
4017,"Navajo","Arizona",131,"2020-05-31",7.4361962657753,-114.357726749986,0.0303420785288394,7.65705796240746,22.8444198343606,7.46973852810235,0.00112508336201661
4019,"Pima","Arizona",131,"2020-05-31",7.68963259671207,-244.471188812908,0.0204934335714187,7.83814790091885,33.8228915200744,7.74785536899349,0.00338989121213418
4021,"Pinal","Arizona",131,"2020-05-31",6.68621758045302,-206.92004105976,0.0198338473336205,6.84109143668539,34.9476916354492,6.78635858477186,0.010028220745986
