"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","Predicted_Double_Days","predicted.grf.past","block.mse"
1003,"Baldwin","Alabama",80,"2020-04-10",3.79066214842388,43.1193327875413,0.100150372717556,4.39466517642279,6.92106441295786,NA,NA
1017,"Chambers","Alabama",80,"2020-04-10",4.79579054559674,35.3935349889387,0.105876524966092,5.46391318115537,6.5467503847707,NA,NA
1073,"Jefferson","Alabama",80,"2020-04-10",6.14449214753801,14.8727157960256,0.0957472054877259,6.90598590194955,7.23934632900384,6.90875126257544,0.584091994917796
1081,"Lee","Alabama",80,"2020-04-10",5.03509559166642,29.6912690534206,0.0993936948786852,5.69612651758897,6.97375403345217,5.45145384232697,0.173354192893113
1083,"Limestone","Alabama",80,"2020-04-10",3.49650756146648,35.1562652747269,0.0837705338997082,4.34297733729097,8.2743555316216,NA,NA
1089,"Madison","Alabama",80,"2020-04-10",5.03230359357538,20.6709354992968,0.0862385143950847,5.72011998375639,8.03755938308989,5.84443493811172,0.659557320778405
1097,"Mobile","Alabama",80,"2020-04-10",5.40074501412123,41.9256908499972,0.132600333837846,5.97686844080065,5.22734114235021,NA,NA
1101,"Montgomery","Alabama",80,"2020-04-10",4.34935585238433,40.6365376622321,0.112471383175369,5.21456273792789,6.16287593333112,NA,NA
1103,"Morgan","Alabama",80,"2020-04-10",3.43858491373377,39.1180309029711,0.0892777922228603,4.27479648826596,7.76393729394284,NA,NA
1117,"Shelby","Alabama",80,"2020-04-10",5.06980227143192,24.0621744753313,0.0914508212338671,5.7557158309048,7.57945277262585,5.67938922067212,0.371596248683975
1125,"Tuscaloosa","Alabama",80,"2020-04-10",4.30599373411057,43.9974079271012,0.116709387613255,5.01880618661064,5.93908677558018,NA,NA
1127,"Walker","Alabama",80,"2020-04-10",4.11321304652648,35.6435870524583,0.0939813708881054,4.82654609270562,7.37536784162479,NA,NA
2020,"Anchorage","Alaska",80,"2020-04-10",4.57028292698765,21.6732384708733,0.0792533214019377,5.17736282761562,8.7459701158089,5.37139221137026,0.641776085524018
2090,"Fairbanks North Star Borough","Alaska",80,"2020-04-10",4.13630876132113,29.2799736259587,0.0821912517986728,4.74408122153486,8.43334497761157,NA,NA
4005,"Coconino","Arizona",80,"2020-04-10",5.19136828820507,27.6867202489817,0.0997387060150757,5.91582977187675,6.94963077278318,5.52750665308749,0.112989000345827
4013,"Maricopa","Arizona",80,"2020-04-10",7.30499618466753,5.06426122679586,0.0981487251918345,8.04188830824115,7.06221277153798,7.93294778705989,0.394323214947132
4017,"Navajo","Arizona",80,"2020-04-10",5.44241771052179,32.3590220553935,0.114570719526732,6.26025615875788,6.04995048842489,5.71197811176848,0.0726628099202767
4019,"Pima","Arizona",80,"2020-04-10",6.07600262993039,23.3775444283301,0.107617723862239,6.84690385514955,6.44082736266787,6.56134220050343,0.235554498764022
4021,"Pinal","Arizona",80,"2020-04-10",4.76095218754743,34.532324474044,0.105907305333698,5.55671013207679,6.54484767010119,5.42016371062063,0.434559832152489
4025,"Yavapai","Arizona",80,"2020-04-10",3.9863350383927,42.7080456946988,0.103807201995557,4.59782384734838,6.67725521192271,NA,NA
5007,"Benton","Arkansas",80,"2020-04-10",3.78418963391826,22.7107173892642,0.068634586066469,4.4124683004981,10.0990946443338,NA,NA
5019,"Clark","Arkansas",80,"2020-04-10",3.29583686600433,24.6302757660422,0.066690181146365,4.15944820721147,10.39354172751,NA,NA
5023,"Cleburne","Arkansas",80,"2020-04-10",4.20682254564879,11.1617047216766,0.0633354929879818,4.80325581882075,10.9440559765039,5.16536931854951,0.918811915838385
5035,"Crittenden","Arkansas",80,"2020-04-10",4.15664844555826,42.615585905614,0.110990279319033,4.92623851774751,6.24511610217278,NA,NA
5045,"Faulkner","Arkansas",80,"2020-04-10",3.94573406277046,26.1396395429655,0.0741664841873916,4.5137989614756,9.34582767613219,NA,NA
5051,"Garland","Arkansas",80,"2020-04-10",3.97029191355212,29.5939613248594,0.0787586599883469,4.5212226812933,8.80090114106186,NA,NA
5069,"Jefferson","Arkansas",80,"2020-04-10",4.32129039948605,33.7374882038599,0.0976146868460875,5.19920340961626,7.10084929794278,4.89665326176779,0.331042423293037
5119,"Pulaski","Arkansas",80,"2020-04-10",5.23034438296183,23.2632782104312,0.0928706352389923,5.91926984064818,7.46357746747621,5.89086003480476,0.436280926329491
5143,"Washington","Arkansas",80,"2020-04-10",3.46126162240481,34.7084175267961,0.0774709076315181,4.05107635568749,8.94719323357904,NA,NA
6001,"Alameda","California",80,"2020-04-10",6.46814228344141,0.997409938036025,0.0818528062872035,7.03955334453971,8.46821522682856,6.88258987711748,0.171766807903885
6013,"Contra Costa","California",80,"2020-04-10",6.07862472255038,8.36315907703236,0.0849306672011658,6.67867936617958,8.16132974580507,6.45054834270483,0.138327179228792
6019,"Fresno","California",80,"2020-04-10",4.96284463025991,36.1925637573067,0.113721846516028,5.77791546626447,6.09511014633631,5.66532549780087,0.4934793692611
6023,"Humboldt","California",80,"2020-04-10",3.87417278129705,33.0438191125977,0.083232384156053,4.49090157521375,8.32785444737902,NA,NA
6025,"Imperial","California",80,"2020-04-10",4.24029847484518,37.8259830070226,0.102729524281082,5.05162337267843,6.74730254433377,NA,NA
6029,"Kern","California",80,"2020-04-10",5.62710710699723,32.1176001213352,0.117661043925657,6.45752046286903,5.89105074571586,5.74312536041652,0.0134602351264625
6037,"Los Angeles","California",80,"2020-04-10",8.84138626510972,-5.95282960213836,0.102955316612574,9.56998800172283,6.73250496784241,9.3915202239145,0.302647372630218
6039,"Madera","California",80,"2020-04-10",3.40119738166216,35.5276516459101,0.0818918150033307,4.21516402920012,8.46418143903336,NA,NA
6041,"Marin","California",80,"2020-04-10",4.9875128766754,4.97817069776249,0.0676499739062152,5.5487746120364,10.2460820091501,5.5864433503463,0.358717712291648
6053,"Monterey","California",80,"2020-04-10",4.20682254564879,29.4131059764458,0.0845406265878902,4.8684321040017,8.19898324078939,4.9059260263202,0.488745676686881
6057,"Nevada","California",80,"2020-04-10",3.49216915986788,26.5961296741686,0.0676440710695547,4.0859636971967,10.2469761148353,NA,NA
6059,"Orange","California",80,"2020-04-10",6.85886510981237,-2.77989126036378,0.0831848744464833,7.46832898231228,8.33261076814968,7.46220773635084,0.36402232499834
6061,"Placer","California",80,"2020-04-10",4.71466500078438,11.908145359947,0.0700316967518799,5.25880999268844,9.89762083040404,5.42745500447564,0.508069589362187
6065,"Riverside","California",80,"2020-04-10",6.94077549001027,19.0088950833729,0.112772939788247,7.66755678089921,6.1463963062545,7.17071513714494,0.0528722413244166
6067,"Sacramento","California",80,"2020-04-10",6.26475788210766,15.7954834254423,0.098015716342726,6.97916169889278,7.07179630393412,6.69141604082461,0.182037184399738
6069,"San Benito","California",80,"2020-04-10",3.3964241029095,34.5669886412733,0.077227292486974,4.04925950417322,8.9754173458413,NA,NA
6071,"San Bernardino","California",80,"2020-04-10",6.34362933556883,27.8234005471134,0.120637435899687,7.13891322325903,5.74570551330614,6.54091814468301,0.0389228742016915
6073,"San Diego","California",80,"2020-04-10",7.2888301097444,-0.930173776996047,0.0905197739907632,7.95941945726222,7.65741174553391,7.8296891727784,0.292528526066016
6075,"San Francisco","California",80,"2020-04-10",6.46902880832217,-7.51848295469831,0.0741892100054928,7.01225158132671,9.34296483961247,7.03741509978623,0.323062976324268
6077,"San Joaquin","California",80,"2020-04-10",5.41164605185504,21.7189528029852,0.0950853788837186,6.20727310665407,7.28973464372063,6.27361131923727,0.742984122173319
6079,"San Luis Obispo","California",80,"2020-04-10",4.59800169650948,7.42894322538409,0.0649881460436959,5.17117545851996,10.6657478749109,5.40746671329273,0.655233613395907
6081,"San Mateo","California",80,"2020-04-10",6.38471247127756,-7.06073226735656,0.0738941268784078,6.95053568444,9.38027431734207,6.84461135911736,0.211506987036286
6083,"Santa Barbara","California",80,"2020-04-10",5.35591219308262,19.3917021140504,0.0882784740165074,5.96835736822509,7.85182558128873,5.75235633438798,0.157167957175344
6085,"Santa Clara","California",80,"2020-04-10",7.1777824161952,-16.7780673613494,0.0749359313231735,7.77670612864176,9.24986409484435,7.76288409878233,0.342343978966291
6087,"Santa Cruz","California",80,"2020-04-10",4.29631311639985,20.962489590675,0.0739655295572044,4.88449942806512,9.37121906257523,5.05706186359583,0.578738656360253
6095,"Solano","California",80,"2020-04-10",4.62777001790533,27.0033627773259,0.087321621911428,5.23900367151545,7.93786424699049,5.06975322210151,0.195349152791523
6097,"Sonoma","California",80,"2020-04-10",4.80050197951806,8.32875660212642,0.0705016737808885,5.54645433797376,9.83164148292664,5.37792413274206,0.333416343033841
6099,"Stanislaus","California",80,"2020-04-10",4.48542093287817,37.6852280072091,0.104169742933897,5.13710712133277,6.65401642586173,NA,NA
6107,"Tulare","California",80,"2020-04-10",5.03230359357538,39.243642069247,0.120267597356741,5.7435424268402,5.76337430691257,NA,NA
6111,"Ventura","California",80,"2020-04-10",5.50880980030869,11.4809162690655,0.0809427839819773,6.11272488094989,8.56342154866184,6.13315909711479,0.389812044422272
6113,"Yolo","California",80,"2020-04-10",4.01766919456313,40.1606755660213,0.0964149365372813,4.51601049275119,7.18920952970728,NA,NA
8001,"Adams","Colorado",80,"2020-04-10",6.01406437902522,17.4293065825589,0.0961760033252636,6.69103124145671,7.2070699196737,6.36270617630765,0.121551102812322
8005,"Arapahoe","Colorado",80,"2020-04-10",6.59147774964644,5.28129708215772,0.0878595906423057,7.17977178618181,7.88926030149502,6.96936102596883,0.142795770524143
8013,"Boulder","Colorado",80,"2020-04-10",5.29042919369903,13.512012395351,0.0796791705150823,5.85546189516108,8.69922686291947,5.74341280761214,0.205194154473782
8014,"Broomfield","Colorado",80,"2020-04-10",3.9810158769151,35.0978766799784,0.085246886415976,4.42449441140987,8.13105568662791,NA,NA
