"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
6001,"Alameda","California",62,"2020-03-23",4.41366371961706,35.8584300708673,0.208767075217773,0.000162118767410512,6.91886862223034,5.8980125565888,5.87503324614147,3.32019395221635
6013,"Contra Costa","California",62,"2020-03-23",3.90052862600241,37.9808003904918,0.205083742012594,0.000144092565104888,6.36153353015353,5.42810106394318,5.33611482009057,3.3798251083081
6037,"Los Angeles","California",62,"2020-03-23",5.73102699676277,32.2114023157544,0.231196095469536,0.000147548138943911,8.5053801423972,7.35140989474888,7.34939966504952,2.99809207050938
6067,"Sacramento","California",62,"2020-03-23",3.90629233071916,39.0320050603908,0.217402795573367,0.000442013363194259,6.51512587759956,5.48028757187144,5.42811189973273,3.18830849774436
6073,"San Diego","California",62,"2020-03-23",4.92621795228367,34.6725541396326,0.220635086659331,0.000391406870171984,7.57383899219564,6.49246851198699,6.47066355889899,3.14159996515056
6075,"San Francisco","California",62,"2020-03-23",4.37665509087197,35.9562463211486,0.207978821538404,3.22621477649747e-05,6.87240094933281,5.86424968092081,5.83250684164079,3.33277770992637
6081,"San Mateo","California",62,"2020-03-23",4.60802325497049,33.7742788136722,0.198401729617037,0.000108984992795473,6.98884401037494,6.04156113318981,5.99683536228975,3.49365492880473
6085,"Santa Clara","California",62,"2020-03-23",5.4192699769657,29.181278169894,0.194806577026154,0.00010538207015462,7.75694890127955,6.85819753474845,6.78291601614878,3.5581302805135
8031,"Denver","Colorado",62,"2020-03-23",4.44600696433729,38.4759816484648,0.240013094349414,8.55715741313812e-05,7.32616409653026,6.14171109662834,6.12609862478319,2.88795568607958
8037,"Eagle","Colorado",62,"2020-03-23",4.12019794104843,36.7658851871886,0.203626300392429,4.49291188079901e-05,6.56371354575757,5.60467867372793,5.54558204379543,3.40401598037244
12011,"Broward","Florida",62,"2020-03-23",4.9638431325895,39.099113766875,0.277295943225653,0.000146382613628731,8.29139445129733,6.93046844262065,6.90491473516907,2.49966578124761
17031,"Cook","Illinois",62,"2020-03-23",6.13618312912307,35.5714780699827,0.286355874155157,0.000481782538220886,9.57245361898496,8.12440381164427,8.14067424820917,2.42057957639233
22071,"Orleans","Louisiana",62,"2020-03-23",5.8158348356036,34.7713270115954,0.261636618552866,0.000434184357343346,8.955474258238,7.68461283595413,7.64729116547366,2.64927434238296
25017,"Middlesex","Massachusetts",62,"2020-03-23",5.0201140380508,33.0773403758061,0.209847655608232,0.000440746378456148,7.53828590534959,6.5474139930705,6.48904762730843,3.30309708989073
25021,"Norfolk","Massachusetts",62,"2020-03-23",4.11787505963229,37.4462704374284,0.210592820487527,0.000422368299095267,6.64498890548261,5.68947496743262,5.59202480304498,3.29140936027779
25025,"Suffolk","Massachusetts",62,"2020-03-23",4.50456027308886,38.0632462893669,0.237873943016934,0.000167293997375244,7.35904758929207,6.21283143683352,6.1696778742074,2.91392647622022
34003,"Bergen","New Jersey",62,"2020-03-23",5.78777342172059,36.0088469426881,0.275724416182298,0.00047159752667065,9.09646641590817,7.71922407562337,7.71784433499668,2.51391295031943
36059,"Nassau","New York",62,"2020-03-23",6.91146268377046,34.0709125482341,0.30142772573525,0.000684557792176174,10.5285953925935,8.9193389726211,9.02145676391721,2.29954686108984
36103,"Suffolk","New York",62,"2020-03-23",6.3235906181253,35.9285340022962,0.300102072575985,0.000585533581323091,9.92481548903712,8.28214733330538,8.4243051261572,2.30970474349004
36119,"Westchester","New York",62,"2020-03-23",7.15439211771194,33.4259291016027,0.303485645247564,0.000550335795699517,10.7962198606827,9.22757786532814,9.27879163444489,2.2839537599695
42091,"Montgomery","Pennsylvania",62,"2020-03-23",4.26066577766961,40.8165360722291,0.263272794791373,0.000204272463879334,7.41993931516608,6.14420848996286,6.10357534120922,2.63280974818998
53033,"King","Washington",62,"2020-03-23",6.70037961569533,22.423714613426,0.193785409299551,0.0001124443081311,9.02580452728994,8.12615576909114,8.05687748079219,3.57688013285091
53053,"Pierce","Washington",62,"2020-03-23",4.4274096405217,35.2103179100763,0.203188354114128,8.28317062830053e-05,6.86566988989124,5.90217295192908,5.8497281193206,3.41135289757116
53061,"Snohomish","Washington",62,"2020-03-23",5.96943802020776,27.3295528946249,0.201191373996057,7.46161041749321e-05,8.38373450816045,7.45555679985121,7.37777763818016,3.44521321561991
99999,"New York City","New York",62,"2020-03-23",8.55929436743487,28.9881580731549,0.305559855356462,0.000588231086546071,12.2260126317124,10.6107356950359,10.6982133549301,2.26844976003582
