"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","tau.var.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",155,"2020-06-24",5.38055546478501,-38.2071354515177,0.0285884775403271,1.38938294189718e-06,5.72361719526893,5.58056595379869,5.5806748075673,24.2456835829116
1003,"Baldwin","Alabama",155,"2020-06-24",4.94469897109185,36.6928890477746,0.0436397939152886,1.10736209983206e-06,5.46837649807531,5.25121347684336,5.25017752849887,15.8833742869054
1005,"Barbour","Alabama",155,"2020-06-24",4.79105680894654,404.510577881668,-0.0188292434975032,1.9967745843439e-06,4.56629072165416,4.66038829221221,4.65925210446402,-36.8122692051784
1007,"Bibb","Alabama",155,"2020-06-24",4.01251454397447,-6.24631315764743,0.0257461760128146,1.47338665980495e-06,4.33169919206392,4.19230444649522,4.19273777606417,26.9223351931932
1009,"Blount","Alabama",155,"2020-06-24",4.47895887485007,64.8627350432925,0.0523657611341687,3.3061002081718e-06,5.08666681394941,4.84633572959505,4.84551920278925,13.2366486335222
1011,"Bullock","Alabama",155,"2020-06-24",4.84643427841549,339.627778399445,-0.0257156379220728,2.87356415845503e-06,4.56781163422231,4.66728881284363,4.66642481296098,-26.9543062731097
1013,"Butler","Alabama",155,"2020-06-24",5.14416668672078,633.102846347429,-0.0106481812839937,2.52735907673986e-06,5.01638851131286,5.0656257791675,5.06962941773282,-65.0953587352875
1015,"Calhoun","Alabama",155,"2020-06-24",3.99162605602711,310.969893421479,-0.0249492862967395,2.66667445927886e-06,3.71669252056725,3.82064229969446,3.81698105194993,-27.7822448432335
1017,"Chambers","Alabama",155,"2020-06-24",5.11112683264258,-82.7283034224239,0.021961775845396,1.31010918600264e-06,5.37466814278733,5.26505265698895,5.26485926356035,31.5615269657374
1021,"Chilton","Alabama",155,"2020-06-24",4.19612725653204,48.7309083523349,0.0414354191220672,8.76217514255109e-07,4.69335228599685,4.4881317985348,4.48617519038651,16.7283738223562
1023,"Choctaw","Alabama",155,"2020-06-24",3.54302757710137,395.645266830149,-0.0144064578217213,3.00099248686871e-06,3.36600068183337,3.43600641366412,3.44218237234932,-48.1136438351177
1025,"Clarke","Alabama",155,"2020-06-24",4.34380542185368,-343.64842716423,0.00879939078669151,1.46633032120369e-06,4.44939811129398,4.40675172413422,4.40540115736052,78.7721783658346
1031,"Coffee","Alabama",155,"2020-06-24",4.45101950616083,-358.30972873267,0.00872146580470185,1.41274744175525e-06,4.53786350699568,4.51410224444766,4.51206976679374,79.4759959026912
1033,"Colbert","Alabama",155,"2020-06-24",4.86091921133686,-504.400301834932,0.00742805160344041,8.23518678789405e-07,4.95005583057814,4.91479729824382,4.91291557256094,93.314804145801
1035,"Conecuh","Alabama",155,"2020-06-24",4.61370508843793,46.9377479501694,0.0447661970961706,4.16662678244325e-06,5.15089945359198,4.92693211858658,4.92706846811112,15.4837181963629
1039,"Covington","Alabama",155,"2020-06-24",5.00681849556955,60.6761239048403,0.056052409662962,4.17818732988985e-06,5.67944741152509,5.39819182599625,5.39918536321028,12.3660549961683
1041,"Crenshaw","Alabama",155,"2020-06-24",3.78093759853188,252.250685836428,-0.0375285464762795,6.18954057152911e-06,3.38697705792849,3.52218247492822,3.51823777319792,-18.4698648267143
1043,"Cullman","Alabama",155,"2020-06-24",5.23947686652511,462.165996449479,-0.0167842651862086,4.54640214923999e-06,5.03806568429061,5.12545090586538,5.12198701022165,-41.2974397669488
1045,"Dale","Alabama",155,"2020-06-24",4.53413441287134,562.664574870812,-0.0109874573418152,1.69146167228487e-06,4.40228492476956,4.45691372671267,4.45722221147863,-63.0853125519789
1047,"Dallas","Alabama",155,"2020-06-24",5.91966160862948,-11.6868924778572,0.0366118831150161,2.28690942387293e-06,6.35900420600967,6.17502294799065,6.17594479043459,18.9323007063697
1049,"DeKalb","Alabama",155,"2020-06-24",5.10334469220053,61.8378877462353,0.0578859167701328,5.65034048585416e-06,5.79797569344212,5.50651245108031,5.50854610959146,11.9743664648598
1051,"Elmore","Alabama",155,"2020-06-24",5.80513496891649,-172.537340493008,0.0179983345805579,3.05630277367375e-07,6.02111498388318,5.93219783091745,5.9311233109804,38.511739931132
1053,"Escambia","Alabama",155,"2020-06-24",4.49663001741289,59.0881074300998,0.048878117390175,1.37554192420033e-06,5.03013956587666,4.83870554401672,4.83877683914412,14.181134985761
1055,"Etowah","Alabama",155,"2020-06-24",5.05168583392661,86.2772063352054,0.0792759630172579,9.63107656443453e-06,6.0029973901337,5.60302844780131,5.60661757504742,8.74347222258342
1057,"Fayette","Alabama",155,"2020-06-24",3.80348283685294,-40.3223580687277,0.0201519440969276,2.65591867473911e-06,4.07718884935957,3.94540518669368,3.94454644553143,34.3960452265061
1059,"Franklin","Alabama",155,"2020-06-24",5.47586564458933,366.756888700268,-0.0252627064238838,3.46312608947978e-06,5.17271316750272,5.30206776936112,5.29902669962214,-27.4375662262628
1063,"Greene","Alabama",155,"2020-06-24",4.07995582477,62.4495486594976,0.0466011969361777,6.18412352871758e-06,4.63917018800413,4.40831363768859,4.40616420332324,14.8740209722347
1065,"Hale","Alabama",155,"2020-06-24",4.60802325497049,328.878292892468,-0.0257725819036919,3.14957615610372e-06,4.30088447151942,4.42993433460797,4.42761518164465,-26.8947512961693
1067,"Henry","Alabama",155,"2020-06-24",3.70657903121334,-307.76445802984,0.00824728626328072,2.57701837928689e-06,3.87428196168701,3.76551503869417,3.76431003505631,84.0454858037407
1069,"Houston","Alabama",155,"2020-06-24",5.00872871582568,890.648961461243,-0.00672622912422521,2.104220186615e-06,4.90105986591707,4.95872841124854,4.9616451119561,-103.05137808397
1071,"Jackson","Alabama",155,"2020-06-24",4.32129039948605,11.5429245487449,0.031196594630022,1.3849960572354e-06,4.69374839207144,4.54198723302437,4.5396665618962,22.2186808778448
