"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days"
1001,"Autauga","Alabama",110,"2020-05-10",4.12713438504509,36.7605725706385,0.0557257117767409,4.47139920605932,4.52472729458247,4.51721436748228,12.4385523030547
1003,"Baldwin","Alabama",110,"2020-05-10",5.31531494291661,-124.055301030182,0.0228193043373678,5.50071427634352,5.48083931745604,5.47505007327818,30.3754737792283
1005,"Barbour","Alabama",110,"2020-05-10",3.94019388239484,7.97253345058777,0.0382239279718533,4.16745802833837,4.21396139471472,4.20776137819781,18.1338553450172
1007,"Bibb","Alabama",110,"2020-05-10",3.78093759853188,-358.382031000683,0.00830795111359772,3.94945067383647,3.84906857176128,3.83909325632706,83.4317837313057
1009,"Blount","Alabama",110,"2020-05-10",3.75118333745009,-78.5409132538367,0.0203907108626649,3.98721822398042,3.90266540094103,3.89391831348874,33.9932818050541
1013,"Butler","Alabama",110,"2020-05-10",5.00872871582568,66.6812409819363,0.115624935463573,5.81810326407069,5.82061227456276,5.81810326407069,5.99478977247358
1015,"Calhoun","Alabama",110,"2020-05-10",4.76826038085416,-31.9427977027094,0.0335928307601841,5.00341019617545,5.01141777838577,5.00341019617545,20.6337830088883
1017,"Chambers","Alabama",110,"2020-05-10",5.73241620745157,-540.237105456775,0.00881588601964617,5.79412740958909,5.79964295009054,5.79412740958909,78.6247892741886
1021,"Chilton","Alabama",110,"2020-05-10",4.12713438504509,-64.7194139992166,0.0239853689203401,4.35860718475922,4.30343585199153,4.29503196748747,28.8987500197315
1023,"Choctaw","Alabama",110,"2020-05-10",4.04805127825126,4.23471634579354,0.0370623445204793,4.17934579274177,4.30109143249576,4.30748768989462,18.7021946271353
1025,"Clarke","Alabama",110,"2020-05-10",3.88890058800729,42.8026959673421,0.0554829288447128,4.11668374011348,4.28879667209094,4.27728108992028,12.492981084325
1027,"Clay","Alabama",110,"2020-05-10",3.21314515015922,5.81401861395245,0.0296940348572448,3.30156040691427,3.4305448908676,3.42100339415993,23.3429772643656
1031,"Coffee","Alabama",110,"2020-05-10",4.94368115929915,-48.6999946605166,0.0307586966461735,5.0967158700354,5.16569330240112,5.15899203582236,22.5349984277105
1033,"Colbert","Alabama",110,"2020-05-10",3.97029191355212,61.6595135426172,0.078393023366372,4.33830804796,4.54125929584266,4.51904307711672,8.84194984189476
1037,"Coosa","Alabama",110,"2020-05-10",3.42936825862885,-338.573953484865,0.00794204463268655,3.61818867206626,3.50444396188708,3.48496257105766,87.2756591806605
1039,"Covington","Alabama",110,"2020-05-10",3.87713574642771,-2.30202580419199,0.0337959522937149,4.03192557262201,4.12105834445361,4.11370741248371,20.50976917401
1041,"Crenshaw","Alabama",110,"2020-05-10",3.45676723281697,71.201149449942,0.0831853346618399,3.80979271013417,4.07714162415791,4.03906457544985,8.3325646687326
1043,"Cullman","Alabama",110,"2020-05-10",4.10852919721406,-185.690677437971,0.0140359984845434,4.24856588980477,4.20781967103421,4.20678118660586,49.3835320175653
