"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","block.mse"
6085,"Santa Clara","California",53,"2020-03-14",4.06780500698749,27.9303302525278,0.193064488230791,6.19151437752619,5.47864560136162,5.41925642460302,3.5902365417474,NA,NA
53033,"King","Washington",53,"2020-03-14",5.44612141845928,20.7911798883026,0.193064488230791,7.56983078899798,6.73479266784122,6.79757283607481,3.5902365417474,NA,NA
