"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","block.mse","block.mse.0","block.mse.last"
1003,"Baldwin","Alabama",87,"2020-04-17",4.45931830897553,24.1126526814511,0.0778179052957874,5.43848697500864,5.00442624086626,5.00404364604604,8.90729682230946,5.33437268704244,4.92901609524725,4.92357993516918,0.765720164574066,0.220616010428554,0.215538857555972
1015,"Calhoun","Alabama",87,"2020-04-17",4.11321304652648,-72.3549767423952,0.0264762232454702,4.40445150222665,4.30853301985227,4.29854660924477,26.1799870069662,4.61399065157013,4.41357689263292,4.40728655938196,0.250778209713254,0.0902184400478537,0.0864792309631626
1017,"Chambers","Alabama",87,"2020-04-17",5.37329230971254,-33.4686800309526,0.046135083769169,5.8807782311734,5.69260128442952,5.69623789609672,15.024296564151,6.27969373761179,5.88814809111462,5.89137795491463,0.821563548497799,0.265076475643146,0.268412735764466
1021,"Chilton","Alabama",87,"2020-04-17",3.52214999207982,15.4740015503997,0.0517421886038096,4.06310702208168,3.89040757650664,3.88434531230649,13.3961704996165,NA,NA,NA,NA,NA,NA
1043,"Cullman","Alabama",87,"2020-04-17",3.70306408910589,31.6497036459595,0.0721137822374907,4.49631569371829,4.21654263724709,4.20786056476833,9.61185447571199,NA,NA,NA,NA,NA,NA
1051,"Elmore","Alabama",87,"2020-04-17",3.75787232560089,43.5191734331068,0.0933160562349252,4.71067165070171,4.4193872961908,4.41108471924537,7.42795193589121,4.47444655081501,4.14055896543518,4.13575707928628,0.513478620241216,0.14644906430766,0.142796887067868
1055,"Etowah","Alabama",87,"2020-04-17",4.39268392914787,2.27624610378005,0.0539031165041832,4.94419619246897,4.76969934706082,4.77000574467715,12.8591299634067,5.13462200098833,4.80292408025676,4.79801325334207,0.55047210244634,0.168296981581845,0.164291861051727
1069,"Houston","Alabama",87,"2020-04-17",3.93182563272433,39.6270747589909,0.0900211518563735,4.89471335999613,4.57139048240092,4.56197369571894,7.69982572169088,NA,NA,NA,NA,NA,NA
1073,"Jefferson","Alabama",87,"2020-04-17",6.42510053218284,-114.273787768257,0.032569458947737,6.78336458060795,6.6705806759104,6.653086744817,21.2821214399727,6.89525102107135,6.70050995334419,6.69023145698158,0.221041482202105,0.0758503492644299,0.0702944072846355
1081,"Lee","Alabama",87,"2020-04-17",5.57757116351818,-32.7052767569663,0.0482049852854474,6.1078260016581,5.91329260554087,5.91500606051631,14.3791596751965,6.39501119562271,6.03550069122319,6.04088600115107,0.668208206087055,0.209699452344133,0.214660638770791
1083,"Limestone","Alabama",87,"2020-04-17",3.62624388312245,-99.2954708673879,0.0202192504112529,3.90828952882876,3.78124054912553,3.76777863600122,34.2815468655642,3.96859411278069,3.79693879497503,3.77625788811558,0.11720367974705,0.0291367529323601,0.0225042016940788
1089,"Madison","Alabama",87,"2020-04-17",5.26932982967478,-100.449751131928,0.0287235594333695,5.58528898344184,5.48272142929464,5.47039474570837,24.131660359429,5.6859747296521,5.50484368150524,5.49327298503138,0.173592972677111,0.0554667744040197,0.0501505368310702
1093,"Marion","Alabama",87,"2020-04-17",4.01766919456313,25.3661621224997,0.0704371904037621,4.83437470671843,4.514024671959,4.51072952738946,9.84064208959311,NA,NA,NA,NA,NA,NA
1095,"Marshall","Alabama",87,"2020-04-17",4.65938777189289,20.8521978445072,0.0749726878552387,5.48408733830051,5.18246904053453,5.18419658687956,9.24532920439389,5.84594625690244,5.31814555829529,5.32068545824726,1.40792103834816,0.433961821145791,0.437314629977643
1097,"Mobile","Alabama",87,"2020-04-17",6.26067346526544,-4.71222174736003,0.0713774356702334,7.04582525763801,6.7532305469521,6.76031551495707,9.71101264778287,7.36026783914495,6.85457613472106,6.8680631567634,1.20910778706747,0.352720380786511,0.368922237337987
1101,"Montgomery","Alabama",87,"2020-04-17",5.08671411197269,35.8121367027662,0.107797085024421,6.27248204724133,5.83440606627962,5.84129370714364,6.43011061387154,5.94365547890327,5.53392288683324,5.53683841561755,0.73434850635685,0.199995688312274,0.202611888731769
1103,"Morgan","Alabama",87,"2020-04-17",3.73426245996176,-20.1012281974184,0.0364145891740027,4.15494934905813,3.99494925989878,3.98916458417978,19.0348757539959,4.1776262651293,3.9606237228467,3.95162862074992,0.19657146373264,0.0512394213348648,0.0472480478557842
1115,"St. Clair","Alabama",87,"2020-04-17",3.81928095372953,-2.56116846914261,0.0448361306677444,4.32942916691256,4.13436882922267,4.13313386840374,15.4595673229805,4.23288361803568,4.06743776195172,4.0611848316494,0.171067163921146,0.061581801467025,0.0585174861526713
1117,"Shelby","Alabama",87,"2020-04-17",5.4349688865088,-54.99644950074,0.0393848458143096,5.86820219046621,5.71037580541141,5.71066280720897,17.5993371620134,5.93817452649845,5.70522714013472,5.70731284706595,0.253215916117393,0.0730395236529318,0.0741712328519543
1121,"Talladega","Alabama",87,"2020-04-17",3.630038954091,-3.54538437518587,0.0419437614183362,4.0914203296927,3.92875192900292,3.92364528401935,16.5256323496282,NA,NA,NA,NA,NA,NA
1123,"Tallapoosa","Alabama",87,"2020-04-17",4.81102224019224,48.8930437195322,0.141056921075874,6.36264837202685,5.78663159754823,5.79842068772336,4.91395370941851,5.94353836406843,5.36075821300734,5.42203460074679,1.28259277083955,0.302209639806965,0.373336104750444
1125,"Tuscaloosa","Alabama",87,"2020-04-17",4.83059684331687,9.21579422547732,0.0654692531092454,5.55075862751857,5.28840409843354,5.28888161508159,10.5873696069714,5.42420752597176,5.10892001625291,5.1063289037809,0.352373642562005,0.0774637885931848,0.0760281691677399
1127,"Walker","Alabama",87,"2020-04-17",4.4188406077966,-95.8557389389206,0.0247061717673238,4.69060849723716,4.60080435923191,4.59178381016787,28.0556286537559,4.93555014197538,4.69827435830654,4.69575164723243,0.266988742711252,0.0780832209240511,0.0766797237614317
2020,"Anchorage","Alaska",87,"2020-04-17",4.90738894413076,-34.6491010844973,0.041457796267603,5.33350822277136,5.20143390371073,5.19759351800398,16.7193445615343,5.36132828005401,5.15525046420334,5.15222729000233,0.206060920698441,0.06143533313269,0.0599458156091262
2090,"Fairbanks North Star Borough","Alaska",87,"2020-04-17",4.3640081291712,-150.983856873102,0.0191447566063599,4.69015631232285,4.51981193924841,4.49802142541572,36.2055885489649,4.77127598605947,4.61553285890902,4.6117615457144,0.165867107254364,0.0632646896696835,0.0613817554088285
4001,"Apache","Arizona",87,"2020-04-17",4.59511985013459,46.3609777952452,0.122262105266324,5.82444714758246,5.44786807718808,5.45095458699886,5.66935420464143,5.85214302494613,5.21414681219997,5.24995547279555,1.58010726201328,0.383194379763894,0.428809692705768
4005,"Coconino","Arizona",87,"2020-04-17",5.58938655338878,-30.3292135629535,0.0493199094713908,6.13190555757408,5.93281691139921,5.93462591968852,14.0541048835871,6.0628673530222,5.83356272604449,5.83657402456852,0.224184067621502,0.0596220032927909,0.0611016459082348
4013,"Maricopa","Arizona",87,"2020-04-17",7.65247785699196,-90.8956285463248,0.0440061542717469,8.13654555398118,7.96081240135145,7.96052093689419,15.7511419034624,8.06916373449571,7.87628963732194,7.86958127934194,0.17362712051107,0.0500917130144751,0.0471338959960737
4015,"Mohave","Arizona",87,"2020-04-17",3.73084365321297,43.0078557842461,0.0920386129571365,4.69324622532826,4.38369557810364,4.37511394391293,7.53104765803839,NA,NA,NA,NA,NA,NA
4017,"Navajo","Arizona",87,"2020-04-17",5.9138890315068,-24.6559912978771,0.0549332086418066,6.51815432656667,6.29738006597648,6.29842149199945,12.61799916112,6.44316565631181,6.18272416169333,6.18605500375172,0.280133745564983,0.0722723272224086,0.0740743164480227
4019,"Pima","Arizona",87,"2020-04-17",6.53979237526955,-31.5553857376501,0.0570884758770461,7.16776560991706,6.93912826977003,6.93941170640887,12.1416305114329,7.11701256524713,6.84404107507384,6.84506867178955,0.333183147717753,0.0925672713326012,0.0931936172169668
4021,"Pinal","Arizona",87,"2020-04-17",5.1793729424554,-7.11742770133797,0.0574735994420589,5.81158253631805,5.58256623327358,5.58168813854981,12.0602709294157,5.67428529432912,5.43684389410314,5.43330417705367,0.244938236037177,0.0662912909423928,0.0644810719046018
