"fips","date.x","county","state","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","log_rolled_cases","lm_mse","grf_mse"
17001,"2020-07-11","Adams","Illinois",0.0550397451542957,82.0440217146096,4.89611437477895,0.0552803165185112,82.4202647238864,5.33895833533758,"2020-07-18",5.34642702711856,0.202781484857135,5.57813569193093e-05
17003,"2020-07-11","Alexander","Illinois",0.00107528373632566,-2707.62959676176,3.09534358830362,0.000222426437161423,-13735.6717272051,3.094990856553,"2020-07-18",3.28519846779927,0.0360448752683093,0.0361789353760134
17005,"2020-07-11","Bond","Illinois",0.0408766240469116,101.755286039775,2.83049013978805,0.0422232824849509,103.884024663568,3.17164304576275,"2020-07-18",3.11668488397165,0.0819074315983201,0.00302039954745645
17007,"2020-07-11","Boone","Illinois",0.00711087720175486,-732.70619480283,6.42614377770808,0.0080663667411989,-625.955148186236,6.49306343548628,"2020-07-18",6.46481079785041,0.00149513844668713,0.000798211533384007
17009,"2020-07-11","Brown","Illinois",1.04672830578919e-16,-21997925156499728,2.30258509299405,0.000237392567703076,-9530.98265555668,2.30507771495493,"2020-07-18",2.30258509299405,1.97215226305253e-31,6.21316423987378e-06
17011,"2020-07-11","Bureau","Illinois",0.0174708421801289,-25.9943581815388,3.44165734216544,0.0191776746749387,-8.6841630599561,3.59934582080198,"2020-07-18",3.78093759853188,0.115111092360078,0.0329755737391079
17013,"2020-07-11","Calhoun","Illinois",0,165,0,-0.00876622485800474,168.5,-0.0920453610090499,"2020-07-18",0.619039208406225,0.383209541544206,0.505641264860507
17015,"2020-07-11","Carroll","Illinois",-0.00209580893531637,1626.00497140462,3.04941241999955,-0.00873680938140636,518.130146313909,2.96291544383307,"2020-07-18",3.07136968775961,0.00048212160748722,0.0117623230256777
17017,"2020-07-11","Cass","Illinois",0.00562163014477795,-703.230611357708,4.91460115829615,0.00752497443948711,-482.737704837735,4.97955931454882,"2020-07-18",4.95381295822956,0.00153756525401785,0.000662874863718261
17019,"2020-07-11","Champaign","Illinois",0.0154987308032428,-273.280256920834,6.88578010321155,0.0138985822464918,-324.142569923399,6.99296838979161,"2020-07-18",7.00682461805156,0.0146517745728526,0.000191995061591866
17021,"2020-07-11","Christian","Illinois",0.0117093473713571,-157.642787518629,3.84819256014674,0.0121279745655688,-146.385158364383,3.94626292465682,"2020-07-18",3.97029191355212,0.0149082521020117,0.000577392307330356
17023,"2020-07-11","Clark","Illinois",0.0586273046545309,120.886003749102,2.9380485256574,0.0632028186942288,124.332978311836,3.45510986031048,"2020-07-18",3.78743112784243,0.721450804894608,0.110437424854044
17025,"2020-07-11","Clay","Illinois",0.0161796678700798,124.159369022541,0.757865852040265,0.0216082470999051,135.298941207581,0.944303276914069,"2020-07-18",2.02438176449681,1.60406255650563,1.16656953933902
17027,"2020-07-11","Clinton","Illinois",0.00373722462307038,-1298.96363189527,5.49358428013699,0.00396674871864789,-1214.05322118026,5.52589208012511,"2020-07-18",5.5446192530054,0.00260456845567947,0.000350707004088062
17029,"2020-07-11","Coles","Illinois",0.0129369995245557,-230.56559911434,5.19505396482013,0.0126475983925486,-239.696979835349,5.2955112491305,"2020-07-18",5.34438273339128,0.0222990811229773,0.00238842197385193
17031,"2020-07-11","Cook","Illinois",0.00412883672441909,-2600.48743215615,11.4430190911523,0.00263091642337777,-4177.01888374435,11.4603216217867,"2020-07-18",11.4803801360657,0.00139584767702108,0.000402343995080151
17033,"2020-07-11","Crawford","Illinois",0.00243142118341554,-1021.87427051,2.90037977046937,0.00205896655343931,-1237.20579579167,2.91592036632194,"2020-07-18",3.03082359336526,0.0170155909316951,0.0132027515849688
17035,"2020-07-11","Cumberland","Illinois",0.0901453186880447,137.767621821692,2.99574332164517,0.0863951042380687,136.433599370503,3.67752861942478,"2020-07-18",3.43858491373377,0.19610867568357,0.0570940944893501
17037,"2020-07-11","DeKalb","Illinois",0.0104060386994732,-446.370652706222,6.42438290397996,0.0103074672109074,-452.250731126317,6.50659621294581,"2020-07-18",6.54185423167011,0.0137995128292866,0.00124312788436329
17039,"2020-07-11","De Witt","Illinois",0.114126101816195,148.116974786302,2.61155046540108,0.0893305079711889,142.459230013437,3.26420554455807,"2020-07-18",2.91390225530636,0.0914166048589267,0.122712394460567
17041,"2020-07-11","Douglas","Illinois",0.00771688776842242,-347.491696161954,4.00114222814077,0.00891361947502431,-278.215278779484,4.07544301320747,"2020-07-18",4.17658266045907,0.0307793452920315,0.0102292282461777
17043,"2020-07-11","DuPage","Illinois",0.0056041076385419,-1461.69501905265,9.14979862768229,0.00527634145655275,-1562.96268751051,9.19118994387974,"2020-07-18",9.19936608849098,0.00245693317102071,6.68493407038372e-05
17045,"2020-07-11","Edgar","Illinois",0.0520931809788086,122.226978125854,2.54074185537326,0.0522301949703985,122.348364833936,2.95892595011543,"2020-07-18",3.02390315052069,0.233444837128538,0.00422203657250575
17047,"2020-07-11","Edwards","Illinois",0.0250495875642986,139.230632145182,0.795809561941674,0.0320580022532221,145.629404782008,1.06979461668976,"2020-07-18",1.6094379124341,0.661991092725027,0.291214886641814
17049,"2020-07-11","Effingham","Illinois",0.0758480829577448,131.669827235143,2.98311820661128,0.0735878416675638,130.538593116555,3.56617033672634,"2020-07-18",3.55534806148941,0.327447006813851,0.000117121641303729
17051,"2020-07-11","Fayette","Illinois",0.00169224503556416,-1686.6447150225,3.14359004683882,0.00235454603755628,-1164.81834849497,3.16408216764425,"2020-07-18",3.34739467566918,0.0415363267326818,0.0336034755983904
