"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days"
1001,"Autauga","Alabama",123,"2020-05-23",4.90421601709019,-6.27952883781319,0.0379349774954915,5.16976085955863,5.09115640395087,5.16976085955863,18.2719808030023
1003,"Baldwin","Alabama",123,"2020-05-23",5.58242161765194,-142.006387835737,0.0210652341750803,5.7298782568775,5.75269965704394,5.7298782568775,32.9047934999899
1005,"Barbour","Alabama",123,"2020-05-23",4.54784369079637,13.6731753275463,0.0422720366660851,4.91737179780321,4.83803705332217,4.84374794745897,16.3972979592927
1007,"Bibb","Alabama",123,"2020-05-23",3.96217278911362,-49.4926961377815,0.022970090199928,4.12296342051312,4.16084351352419,4.12296342051312,30.1760756935172
1009,"Blount","Alabama",123,"2020-05-23",3.86223234092513,-80.6134790492141,0.0189831556333911,3.99810845128118,4.05661308776568,3.99511443035887,36.5138017064302
1011,"Bullock","Alabama",123,"2020-05-23",4.17658266045907,62.4129336414991,0.0586437640893952,3.96355997502222,4.1635663148243,4.58708900908484,11.8196229611614
1013,"Butler","Alabama",123,"2020-05-23",5.7268477475872,-25.8705782031289,0.0384686337401949,5.99612818376856,5.99256561961152,5.99612818376856,18.018502690822
1015,"Calhoun","Alabama",123,"2020-05-23",4.90315613357815,-127.164388695412,0.01959973663377,5.04035429001454,5.10571014545855,5.04035429001454,35.3651272724586
1017,"Chambers","Alabama",123,"2020-05-23",5.79779310911844,-242.590648825913,0.0158587018780101,5.90880402226451,5.98998830674387,5.90880402226451,43.7076871670734
1019,"Cherokee","Alabama",123,"2020-05-23",3.40594798442075,4.80624689737893,0.0291196413510158,3.64559718973595,3.60879492108173,3.60978547387786,23.8034243692966
1021,"Chilton","Alabama",123,"2020-05-23",4.40671924726425,-53.6475507958514,0.0247099530748779,4.53792236248174,4.6136438659576,4.57968891878839,28.0513353651268
1023,"Choctaw","Alabama",123,"2020-05-23",4.7361984483945,14.2281812053696,0.0435425140526225,5.04099604676286,4.90053837258897,5.04099604676286,15.9188598922482
1025,"Clarke","Alabama",123,"2020-05-23",4.44935144906014,3.68892967448878,0.0372920252657291,4.71039562592024,4.70849691189062,4.71039562592024,18.5870082308707
1027,"Clay","Alabama",123,"2020-05-23",3.29583686600433,-56.6691887482958,0.0192983481057371,3.60240698508015,3.54671539137891,3.43092530274449,35.9174358738966
1031,"Coffee","Alabama",123,"2020-05-23",5.19691725210631,-75.6482160669426,0.0261574265079214,5.37922809825619,5.4098488160349,5.38001923766176,26.4990587032725
1033,"Colbert","Alabama",123,"2020-05-23",4.66881545114845,-5.79967190385454,0.0352581611292664,4.78804671328762,4.83321423987573,4.91562257905331,19.6591982780574
