"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.SE","r.grf","r.SE.grf","t0.grf"
"2020-03-18","Androscoggin","Maine",23001,3,0,2020-03-18,57,1.09861228866811,1.57142857142857,0.451985123743056,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-19","Androscoggin","Maine",23001,3,0,2020-03-19,58,1.09861228866811,1.85714285714286,0.619039208406225,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-19","Cumberland","Maine",23005,34,0,2020-03-19,58,3.52636052461616,15.5714285714286,2.74543773317383,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-20","Androscoggin","Maine",23001,3,0,2020-03-20,59,1.09861228866811,2.14285714285714,0.762140052046895,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-20","Cumberland","Maine",23005,35,0,2020-03-20,59,3.55534806148941,20.4285714285714,3.01693448120459,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-21","Androscoggin","Maine",23001,3,0,2020-03-21,60,1.09861228866811,2.42857142857143,0.887303195000903,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-21","Cumberland","Maine",23005,41,0,2020-03-21,60,3.71357206670431,26,3.25809653802148,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-21","Lincoln","Maine",23015,4,0,2020-03-21,60,1.38629436111989,3.14285714285714,1.145132304303,-2.25572888443946,0.05796153788682,0.00788434863506229,0.11193215600655,0.0455386103873227,50.770603710249
"2020-03-22","Androscoggin","Maine",23001,3,0,2020-03-22,61,1.09861228866811,2.71428571428571,0.998528830111126,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-22","Cumberland","Maine",23005,56,0,2020-03-22,61,4.02535169073515,32.5714285714286,3.48343547989913,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-22","Lincoln","Maine",23015,4,0,2020-03-22,61,1.38629436111989,3.57142857142857,1.27296567581289,-2.25572888443946,0.05796153788682,0.00788434863506229,0.11193215600655,0.0455386103873227,50.770603710249
"2020-03-23","Androscoggin","Maine",23001,3,0,2020-03-23,62,1.09861228866811,3,1.09861228866811,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-23","Cumberland","Maine",23005,66,0,2020-03-23,62,4.18965474202643,40.1428571428571,3.69244452027843,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-23","Kennebec","Maine",23011,4,0,2020-03-23,62,1.38629436111989,3,1.09861228866811,-6.15021770637833,0.117602577545379,0.00910942337344996,0.11193215600655,0.0455386103873227,51.6784070234952
"2020-03-23","Lincoln","Maine",23015,5,0,2020-03-23,62,1.6094379124341,4,1.38629436111989,-2.25572888443946,0.05796153788682,0.00788434863506229,0.11193215600655,0.0455386103873227,50.770603710249
"2020-03-23","Oxford","Maine",23017,5,0,2020-03-23,62,1.6094379124341,2.42857142857143,0.887303195000903,-11.4042890198955,0.199010235063439,0.0126320600950761,0.11193215600655,0.0455386103873227,51.7076872921799
"2020-03-23","York","Maine",23031,12,0,2020-03-23,62,2.484906649788,5.42857142857143,1.69167601067107,-15.9573864803882,0.285503299526495,0.0132175836520299,0.11193215600655,0.0455386103873227,42.5440543026178
"2020-03-24","Androscoggin","Maine",23001,3,0,2020-03-24,63,1.09861228866811,3,1.09861228866811,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
"2020-03-24","Cumberland","Maine",23005,74,0,2020-03-24,63,4.30406509320417,47.8571428571429,3.86822038276975,-7.77842903416384,0.183590719835032,0.00882025868912938,0.11193215600655,0.0455386103873227,29.4800789389835
"2020-03-24","Kennebec","Maine",23011,5,0,2020-03-24,63,1.6094379124341,3.57142857142857,1.27296567581289,-6.15021770637833,0.117602577545379,0.00910942337344996,0.11193215600655,0.0455386103873227,51.6784070234952
"2020-03-24","Lincoln","Maine",23015,5,0,2020-03-24,63,1.6094379124341,4.28571428571429,1.45528723260684,-2.25572888443946,0.05796153788682,0.00788434863506229,0.11193215600655,0.0455386103873227,50.770603710249
"2020-03-24","Oxford","Maine",23017,6,0,2020-03-24,63,1.79175946922805,3.14285714285714,1.145132304303,-11.4042890198955,0.199010235063439,0.0126320600950761,0.11193215600655,0.0455386103873227,51.7076872921799
"2020-03-24","Penobscot","Maine",23019,4,0,2020-03-24,63,1.38629436111989,2.14285714285714,0.762140052046895,-11.8793711305525,0.200434542715323,0.00922066093518567,0.11193215600655,0.0455386103873227,54.7359776945928
"2020-03-24","York","Maine",23031,16,0,2020-03-24,63,2.77258872223978,7.57142857142857,2.02438176449681,-15.9573864803882,0.285503299526495,0.0132175836520299,0.11193215600655,0.0455386103873227,42.5440543026178
"2020-03-25","Androscoggin","Maine",23001,4,0,2020-03-25,64,1.38629436111989,3.14285714285714,1.145132304303,-4.69754775017295,0.0920887477954859,0.00597918247340006,0.11193215600655,0.0455386103873227,52.9592144987545
