"fips","county","state","predicted.lm","predicted.slm","predicted.grf","predicted.grf.augmented","predicted.grf.fonly","date.y","days_from_start.y","log_rolled_cases.y"
22085,"Sabine","Louisiana",3.82893317614299,3.75567912571178,3.79911879783894,3.61436732973221,3.61063090998396,"2020-05-27",127,3.68530156108146
22085,"Sabine","Louisiana",3.80477091485081,3.749538182409,3.83500351974256,3.66316584326529,3.65384898417416,"2020-05-28",128,3.69244459145281
22085,"Sabine","Louisiana",3.79723702722411,3.74480098444488,3.90511677100884,3.7355206563201,3.71624312484081,"2020-05-29",129,3.69953671325223
22085,"Sabine","Louisiana",3.81369502098029,3.74458044866875,3.91225046576868,3.77732042257669,3.75440894451861,"2020-05-30",130,3.72051643525089
22085,"Sabine","Louisiana",3.85427513836039,3.76948801391571,3.91562762114579,3.86357509986303,3.8816632774098,"2020-05-31",131,3.74106527508111
22085,"Sabine","Louisiana",3.90581770912342,3.78810830657567,3.94905056914591,3.94121052900304,3.94146242522196,"2020-06-01",132,3.76451693454472
22085,"Sabine","Louisiana",3.96808484612542,3.883823596922,4.04614213412907,4.02958841993932,3.99460039987564,"2020-06-02",133,3.78743119256735
22085,"Sabine","Louisiana",3.99299783854252,3.91533604167042,4.07493693811384,4.01602241639715,4.05400956389608,"2020-06-03",134,3.81299153018474
22085,"Sabine","Louisiana",3.9791960505368,3.9272931513612,4.09922239641349,4.04103348358525,4.03457444427324,"2020-06-04",135,3.84098726298624
22085,"Sabine","Louisiana",3.93823725320107,3.91401580976946,4.00432944656961,3.97104237316264,3.97223458688155,"2020-06-05",136,3.86822032306826
22085,"Sabine","Louisiana",3.9035319357945,3.89568405912093,3.94389872916343,3.94588665923659,3.94187139938981,"2020-06-06",137,3.88303549796666
22085,"Sabine","Louisiana",3.8812647128905,3.87385059014346,3.91900844808367,3.90706472023437,3.90217624159301,"2020-06-07",138,3.89763418101952
22085,"Sabine","Louisiana",3.88129270604648,3.8595292360797,3.87869334086757,3.89813773140688,3.89502587777424,"2020-06-08",139,3.90916171584052
22085,"Sabine","Louisiana",3.90299543705806,3.84632104654092,3.86182854180056,3.91607427039882,3.90912595622891,"2020-06-09",140,3.92338679232705
22085,"Sabine","Louisiana",3.9531540510905,3.89314269624602,3.90636843528573,3.92977671994539,3.95495985064968,"2020-06-10",141,3.93462289321131
22085,"Sabine","Louisiana",4.00088781932245,3.94792227490693,3.98824489579603,3.97807219291419,3.99127758833527,"2020-06-11",142,3.9429678369784
