"fips","county","state","predicted.lm","predicted.slm","predicted.grf","predicted.grf.augmented","predicted.grf.fonly","date.y","days_from_start.y","log_rolled_cases.y"
55049,"Iowa","Wisconsin",3.68093148160153,3.58340153968161,3.63164798556306,3.52809566745229,3.53584857021695,"2020-07-07",168,3.55534806148941
55049,"Iowa","Wisconsin",3.71667928272633,3.63528888419059,3.69794683625334,3.58808119352677,3.59136687599542,"2020-07-08",169,3.57954271039519
55049,"Iowa","Wisconsin",3.72978953903102,3.65596817268878,3.74653922260127,3.65173762203457,3.63167288217146,"2020-07-09",170,3.60316605257142
55049,"Iowa","Wisconsin",3.73182192292038,3.65685411183411,3.72617408175626,3.66931746160602,3.67520517262292,"2020-07-10",171,3.63381960145921
55049,"Iowa","Wisconsin",3.74164669807213,3.67726422336362,3.75668797751546,3.72887066695475,3.72538844618741,"2020-07-11",172,3.66721803032546
55049,"Iowa","Wisconsin",3.75473030345025,3.70891468284306,3.80761392072122,3.75899410002954,3.77280138291892,"2020-07-12",173,3.69599681549982
55049,"Iowa","Wisconsin",3.76390804273825,3.7094560381422,3.75091950574673,3.79908255682736,3.78235341119125,"2020-07-13",174,3.72397073944245
55049,"Iowa","Wisconsin",3.78283847372018,3.71751459692324,3.75373695109457,3.81048643645276,3.81101370080126,"2020-07-14",175,3.75453352466982
55049,"Iowa","Wisconsin",3.8045447347292,3.74059683778927,3.79475171062599,3.82262963630307,3.82386578110742,"2020-07-15",176,3.78418963391826
55049,"Iowa","Wisconsin",3.82117017813357,3.77001072182941,3.81211087626455,3.8433933172605,3.83964331011928,"2020-07-16",177,3.81299153018474
55049,"Iowa","Wisconsin",3.83757221506373,3.7928490636665,3.8278911436508,3.86418435331853,3.85905813087735,"2020-07-17",178,3.83174223608685
55049,"Iowa","Wisconsin",3.86104737089917,3.8109209498644,3.84626753960731,3.89239090824607,3.89159197028398,"2020-07-18",179,3.84710339835322
55049,"Iowa","Wisconsin",3.88982372140347,3.82982441359104,3.86860349771229,3.91835029016901,3.92097458273152,"2020-07-19",180,3.86223237095516
55049,"Iowa","Wisconsin",3.92373322367699,3.85767532622975,3.89661985376261,3.96624823748832,3.96509643928433,"2020-07-20",181,3.87713565767031
55049,"Iowa","Wisconsin",3.96144929298281,3.89650342755152,3.93823764451592,3.99715215595283,4.01215275590141,"2020-07-21",182,3.88890052952776
55049,"Iowa","Wisconsin",3.99514609240476,3.93785487249268,3.98888833469287,4.0433637470337,4.04233361429119,"2020-07-22",183,3.90916171584052
55049,"Iowa","Wisconsin",4.02110130454717,3.96566900819092,4.00379813173653,4.06889458715391,4.07093195142872,"2020-07-23",184,3.92902052561694
55049,"Iowa","Wisconsin",4.03429926613599,3.98068079662724,4.01622481823382,4.08369954701024,4.08218798442651,"2020-07-24",185,3.9539872593217
55049,"Iowa","Wisconsin",4.03840424950928,3.99589837016428,4.01945878449851,4.10185872475243,4.1064468894963,"2020-07-25",186,3.97029191355212
55049,"Iowa","Wisconsin",4.03363664911347,4.00549122438199,4.0524652495429,4.10464863469804,4.09906948619662,"2020-07-26",187,3.98898404656427
55049,"Iowa","Wisconsin",4.02356252927824,4.00361679725135,4.02891742586826,4.08873460240712,4.08635167635666,"2020-07-27",188,4.00733318523247
55049,"Iowa","Wisconsin",4.01236757833802,3.9958123905096,4.02208218139815,4.09675726442362,4.09350616395304,"2020-07-28",189,4.02535169073515
55049,"Iowa","Wisconsin",4.0159165637906,3.98890722783606,4.01000630184109,4.11252661411116,4.10532121228746,"2020-07-29",190,4.03044068410049
55049,"Iowa","Wisconsin",4.03597794134207,4.00182968971502,4.03183417871543,4.12049113776724,4.12290257837697,"2020-07-30",191,4.05054191468809
