"fips","county","state","predicted.lm","predicted.slm","predicted.grf","predicted.grf.augmented","predicted.grf.fonly","date.y","days_from_start.y","log_rolled_cases.y"
39081,"Jefferson","Ohio",3.44345862399678,3.42864149654672,3.49516156098887,3.80854318823208,3.82023505957541,"2020-04-26",96,3.49216907291136
39081,"Jefferson","Ohio",3.43145031962269,3.39621250279303,3.49956295845859,3.79642081179641,3.80958135300175,"2020-04-27",97,3.5305534865582
39081,"Jefferson","Ohio",3.46206119175759,3.40779714464023,3.49363178078096,3.83329735132978,3.8397120513,"2020-04-28",98,3.57555088880693
39081,"Jefferson","Ohio",3.51306210886856,3.43779277413706,3.52127936060344,3.89265643879414,3.87935638291997,"2020-04-29",99,3.62243431653784
39081,"Jefferson","Ohio",3.58587608253368,3.49165060198653,3.5763569921305,3.88525006854404,3.86606517568791,"2020-04-30",100,3.65989184371127
39081,"Jefferson","Ohio",3.66415926868506,3.56713507957254,3.6535684331866,3.88516710244633,3.8888849251705,"2020-05-01",101,3.69599681549982
39081,"Jefferson","Ohio",3.73060834421918,3.63885684176948,3.69264845130549,3.89497286833673,3.90037927397971,"2020-05-02",102,3.72397073944245
39081,"Jefferson","Ohio",3.78172758217673,3.69288663786912,3.72472923610811,3.90987238583655,3.89062244262248,"2020-05-03",103,3.75118337100714
39081,"Jefferson","Ohio",3.82339309460933,3.73831886812727,3.76865947580755,3.89543462341524,3.90357987042236,"2020-05-04",104,3.77111751945617
39081,"Jefferson","Ohio",3.8674982086851,3.78978172233414,3.85315587983845,3.8972434645688,3.91958369253401,"2020-05-05",105,3.78418963391826
39081,"Jefferson","Ohio",3.9120853673386,3.82819828414252,3.8945713708957,3.95608402657949,3.96772159806415,"2020-05-06",106,3.80029313733148
39081,"Jefferson","Ohio",3.95314432446369,3.86668817281589,3.92223353780486,3.95797045469039,3.93868101129874,"2020-05-07",107,3.81928098507749
39081,"Jefferson","Ohio",3.9893209405856,3.90489860138919,3.96103356492798,3.99212082626769,3.99235806517076,"2020-05-08",108,3.84098726298624
39081,"Jefferson","Ohio",4.01102124206,3.93809296797643,4.0125949766645,4.0278001435404,4.01090606076519,"2020-05-09",109,3.87417284064423
39081,"Jefferson","Ohio",4.02004444221617,3.96673449995229,4.01265979791755,4.03219266476123,4.04695850153477,"2020-05-10",110,3.90052859710068
39081,"Jefferson","Ohio",4.01011967657219,3.97098035548523,4.01610502044964,4.05050070021471,4.06158457382597,"2020-05-11",111,3.93182563272433
39081,"Jefferson","Ohio",3.98800626963127,3.95624631667974,3.98572813249347,4.04108097889242,4.05307302025677,"2020-05-12",112,3.9594516717513
39081,"Jefferson","Ohio",3.9712119720921,3.94911593114251,3.98298957269819,4.04893929060214,4.0539755849588,"2020-05-13",113,3.98101590358176
39081,"Jefferson","Ohio",3.96211301718405,3.9388418531303,3.96048889256646,4.05649226690746,4.04609933124529,"2020-05-14",114,4.00473235144908
39081,"Jefferson","Ohio",3.96886767011968,3.94224111482673,3.98817872726042,4.0363125558709,4.05335876926704,"2020-05-15",115,4.02789951370453
39081,"Jefferson","Ohio",4.00010326689252,3.95414381153263,3.97336922876882,4.07934222015858,4.07388015019797,"2020-05-16",116,4.04054180597787
39081,"Jefferson","Ohio",4.04468634380216,3.98293022045391,4.00416029956604,4.12278992542296,4.11480583203367,"2020-05-17",117,4.05797686866851
39081,"Jefferson","Ohio",4.09956500265586,4.03204496860773,4.0655946698066,4.13945827375491,4.14753912276211,"2020-05-18",118,4.07024703503328
39081,"Jefferson","Ohio",4.14740081561209,4.07950993950575,4.1216842690838,4.17637740926035,4.17290083106749,"2020-05-19",119,4.08236829888623
39081,"Jefferson","Ohio",4.17953268666766,4.12024972472496,4.16034668671601,4.19368814015863,4.19621745427121,"2020-05-20",120,4.09672273213301
39081,"Jefferson","Ohio",4.20033220357473,4.15517761883751,4.17366440136677,4.21815076742156,4.24014058068857,"2020-05-21",121,4.10617909045734
39081,"Jefferson","Ohio",4.21093871539911,4.16569266617373,4.18624215233569,4.24836457359326,4.25210133706435,"2020-05-22",122,4.11321309325545
39081,"Jefferson","Ohio",4.21280937814485,4.17990287194344,4.23414995695267,4.23892126648963,4.24047508153024,"2020-05-23",123,4.12019796425029
39081,"Jefferson","Ohio",4.21031967341121,4.17979016837654,4.21658238460641,4.25030346399097,4.23826374941549,"2020-05-24",124,4.12251550863324
39081,"Jefferson","Ohio",4.20673697664813,4.17919011189356,4.20175701726911,4.25734872908319,4.25308510304932,"2020-05-25",125,4.1248275327578
39081,"Jefferson","Ohio",4.2039559353451,4.184672090826,4.19861474512192,4.27292912046407,4.25712759630601,"2020-05-26",126,4.12943592801038
39081,"Jefferson","Ohio",4.20243192278985,4.18321712400081,4.20460519432778,4.27232077968944,4.28489820741504,"2020-05-27",127,4.13630878415218
39081,"Jefferson","Ohio",4.20155933954668,4.17728697844458,4.19828929880422,4.27692134575913,4.29716146500733,"2020-05-28",128,4.14539977827125
39081,"Jefferson","Ohio",4.20278341866957,4.18637264154285,4.21002482313548,4.29518641688638,4.29634673147428,"2020-05-29",129,4.15664840081553
39081,"Jefferson","Ohio",4.19827436708373,4.18246316915337,4.18929392222083,4.30820895867313,4.29748625534665,"2020-05-30",130,4.16777205290081
39081,"Jefferson","Ohio",4.19054735775357,4.18219289054368,4.19531894132366,4.29538304138855,4.29842355307625,"2020-05-31",131,4.17877317619338
39081,"Jefferson","Ohio",4.1783542201991,4.17734393441671,4.19059407547608,4.28804581758707,4.30707512794924,"2020-06-01",132,4.18965474202643
39081,"Jefferson","Ohio",4.16784843836066,4.16536096320512,4.18097425284359,4.3001497377645,4.27056398590283,"2020-06-02",133,4.19612723502667
39081,"Jefferson","Ohio",4.16733409989592,4.16217979967119,4.18076235607288,4.29609814958472,4.2880997316827,"2020-06-03",134,4.20041917285341
39081,"Jefferson","Ohio",4.17587912498591,4.16550907421852,4.18386922894317,4.27083559393748,4.30614835315158,"2020-06-04",135,4.20255810412729
39081,"Jefferson","Ohio",4.19311952111513,4.17236153447872,4.19089159424749,4.29489630344987,4.2863538334987,"2020-06-05",136,4.20255810412729
39081,"Jefferson","Ohio",4.21733514764125,4.19159920647825,4.2045508673157,4.30348592011592,4.30498079461545,"2020-06-06",137,4.20469261939097
39081,"Jefferson","Ohio",4.24089823499695,4.21419084272432,4.22285026754374,4.33525153861536,4.33521292396222,"2020-06-07",138,4.20682258820198
39081,"Jefferson","Ohio",4.26055523061002,4.23483633504922,4.24565979732842,4.32777733416225,4.32999952179828,"2020-06-08",139,4.2110688153438
39081,"Jefferson","Ohio",4.27084418688076,4.24982493682628,4.26078192612868,4.33993564104139,4.34947906623785,"2020-06-09",140,4.21740461287406
39081,"Jefferson","Ohio",4.27136298733191,4.25739086415887,4.2703895013199,4.34185316955345,4.34950224769849,"2020-06-10",141,4.22160638376175
39081,"Jefferson","Ohio",4.26327091508971,4.25613853496429,4.27318822177102,4.34882933064682,4.32784242868776,"2020-06-11",142,4.22579042747877
39081,"Jefferson","Ohio",4.24922766974156,4.24944646304879,4.26597577444155,4.33759543324141,4.34171539366171,"2020-06-12",143,4.22995718342051
39081,"Jefferson","Ohio",4.23568185156903,4.23950327942523,4.25826814386443,4.33363213268174,4.33096348913493,"2020-06-13",144,4.23410650459726
39081,"Jefferson","Ohio",4.22568080886813,4.22695970402239,4.24810058680696,4.3382748791811,4.33825859763516,"2020-06-14",145,4.2382386800265
39081,"Jefferson","Ohio",4.22480883662171,4.22240595289957,4.24853916254109,4.32404321985336,4.31908158714652,"2020-06-15",146,4.24235399456116
