"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-01-27","Snohomish","Washington",53061,1,0,2020-01-27,6,0,1,0,6,0,0,0,NA,NA
"2020-01-28","Snohomish","Washington",53061,1,0,2020-01-28,7,0,1,0,6,0,0,0,NA,NA
"2020-01-29","Snohomish","Washington",53061,1,0,2020-01-29,8,0,1,0,6,0,0,0,NA,NA
"2020-01-30","Snohomish","Washington",53061,1,0,2020-01-30,9,0,1,0,6,0,0,0,NA,NA
"2020-01-31","Snohomish","Washington",53061,1,0,2020-01-31,10,0,1,0,6,0,0,0,NA,NA
"2020-02-01","Snohomish","Washington",53061,1,0,2020-02-01,11,0,1,0,6,0,0,0,NA,NA
"2020-02-02","Snohomish","Washington",53061,1,0,2020-02-02,12,0,1,0,6,0,0,0,NA,NA
"2020-02-03","Snohomish","Washington",53061,1,0,2020-02-03,13,0,1,0,6,0,0,0,NA,NA
"2020-02-04","Snohomish","Washington",53061,1,0,2020-02-04,14,0,1,0,6,0,0,0,NA,NA
"2020-02-05","Snohomish","Washington",53061,1,0,2020-02-05,15,0,1,0,6,0,0,0,NA,NA
"2020-02-06","Snohomish","Washington",53061,1,0,2020-02-06,16,0,1,0,6,0,0,0,NA,NA
"2020-02-07","Snohomish","Washington",53061,1,0,2020-02-07,17,0,1,0,6,0,0,0,NA,NA
"2020-02-08","Snohomish","Washington",53061,1,0,2020-02-08,18,0,1,0,6,0,0,0,NA,NA
"2020-02-09","Snohomish","Washington",53061,1,0,2020-02-09,19,0,1,0,6,0,0,0,NA,NA
"2020-02-10","Snohomish","Washington",53061,1,0,2020-02-10,20,0,1,0,6,0,0,0,NA,NA
