"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","Predicted_Double_Days"
1017,"Chambers","Alabama",76,"2020-04-06",4.27268997063642,47.8929903926861,0.142922705958085,5.01758881117377,4.849804486372
1073,"Jefferson","Alabama",76,"2020-04-06",5.88610403145016,29.8851187275649,0.130774928776872,6.94609481539469,5.30030631286058
1081,"Lee","Alabama",76,"2020-04-06",4.57618264911484,35.4186295331888,0.11515303891775,5.47913940512461,6.01935638932668
1089,"Madison","Alabama",76,"2020-04-06",4.79932620042905,35.1731919625049,0.120355397053179,5.75621447113891,5.75916990455921
1097,"Mobile","Alabama",76,"2020-04-06",4.56285898791637,46.4849983799074,0.152024695780451,5.55118201271725,4.55943803736313
1101,"Montgomery","Alabama",76,"2020-04-06",3.98898404656427,49.6735226102632,0.152326549753404,5.07650731621345,4.5504029447398
1117,"Shelby","Alabama",76,"2020-04-06",4.7548209604925,31.8424124171159,0.10943276305259,5.5983161602999,6.33400054266049
1125,"Tuscaloosa","Alabama",76,"2020-04-06",3.80666248977032,45.9578029802495,0.128934515366556,4.77601772085401,5.37596297305926
1127,"Walker","Alabama",76,"2020-04-06",3.75453342433537,43.2320179929021,0.120682537581758,4.79930098312227,5.74355821852324
2020,"Anchorage","Alaska",76,"2020-04-06",4.31748811353631,33.8972826014983,0.105652540882682,5.18782685739598,6.56062953875976
2090,"Fairbanks North Star Borough","Alaska",76,"2020-04-06",3.79709303875417,41.5776922126008,0.109832853128891,4.54953024747315,6.31092756687765
4005,"Coconino","Arizona",76,"2020-04-06",4.83059684331687,38.8744971696285,0.129792348818646,5.72715265515774,5.34043175016775
4013,"Maricopa","Arizona",76,"2020-04-06",6.99025650049388,27.0503316610095,0.144109405702144,8.06287345356401,4.80986773335664
4017,"Navajo","Arizona",76,"2020-04-06",5.01253824424234,42.6776835199946,0.150693464650249,6.07630957309586,4.59971626618779
4019,"Pima","Arizona",76,"2020-04-06",5.67919699918359,37.3460054042737,0.14819991288274,6.7659180218357,4.67710923088318
4021,"Pinal","Arizona",76,"2020-04-06",4.40322884232448,41.6708145750763,0.135167198398874,5.5863502059945,5.12807240788177
5007,"Benton","Arkansas",76,"2020-04-06",3.70657903121334,36.9782594763691,0.104571061511639,4.81254225916931,6.62847991155559
5023,"Cleburne","Arkansas",76,"2020-04-06",4.15888308335967,31.0916285972856,0.0971672665022429,5.04379455778495,7.13354615717162
5045,"Faulkner","Arkansas",76,"2020-04-06",3.72051653905712,35.6163938908615,0.0950338245459915,4.50304530933224,7.29368920877742
5051,"Garland","Arkansas",76,"2020-04-06",3.64507683145554,40.8330068047568,0.109346915203332,4.61083062929976,6.33897334251292
5069,"Jefferson","Arkansas",76,"2020-04-06",3.97834564835922,43.387855533562,0.12353625532638,4.89353599283134,5.61088061742413
5119,"Pulaski","Arkansas",76,"2020-04-06",4.91055183553927,29.9320064712408,0.117682287431224,6.24516286784976,5.88998731831276
6001,"Alameda","California",76,"2020-04-06",6.14203740558736,18.3045275305128,0.107026891235938,6.92415529544943,6.47638338884309
6013,"Contra Costa","California",76,"2020-04-06",5.75529003180213,25.6653149408424,0.114628304203735,6.57217772038646,6.04691123518653
6019,"Fresno","California",76,"2020-04-06",4.57471097850338,46.5240453511309,0.158152753644817,5.7687726695421,4.38277023058752
6025,"Imperial","California",76,"2020-04-06",3.95672318434605,47.4146307672005,0.141098233466385,5.02103273599705,4.91251494459766
6029,"Kern","California",76,"2020-04-06",5.17776263614929,45.2312082919143,0.166159722043154,6.27565193212132,4.17157161818027
6037,"Los Angeles","California",76,"2020-04-06",8.44973995041629,19.3485912712856,0.149362150695686,9.50711130253094,4.64071504950528
6041,"Marin","California",76,"2020-04-06",4.83401175841694,26.4008514809855,0.0992417007968436,5.61699576268015,6.98443471841417
6053,"Monterey","California",76,"2020-04-06",3.97298370521783,43.1049376507189,0.125359513053072,5.00122558932781,5.5292746731275
6059,"Orange","California",76,"2020-04-06",6.56667242980324,21.1054997027844,0.120446682079116,7.45498719974445,5.75480510210028
6061,"Placer","California",76,"2020-04-06",4.51242813428948,34.2452496845997,0.108532897400299,5.29149431375856,6.38651687334418
6065,"Riverside","California",76,"2020-04-06",6.41649882856006,35.5183014671098,0.156850317062097,7.44751946953075,4.41916340076971
6067,"Sacramento","California",76,"2020-04-06",5.90963452886035,32.6089135831791,0.137180317560835,6.91266523689496,5.05281801999444
6071,"San Bernardino","California",76,"2020-04-06",5.8158348356036,41.5692530118162,0.166127983088344,6.88280643499045,4.17236860205148
6073,"San Diego","California",76,"2020-04-06",6.98999337721911,22.7282444612516,0.131425005620518,7.92121581043847,5.27408903113438
6075,"San Francisco","California",76,"2020-04-06",6.20686390368876,14.1275847628228,0.101595214820603,6.99710782123475,6.82263610332346
6077,"San Joaquin","California",76,"2020-04-06",5.20948615284142,35.652614205821,0.133263743676881,6.30968988424585,5.2013185389763
6079,"San Luis Obispo","California",76,"2020-04-06",4.49663001741289,28.9282443118282,0.0989157234787778,5.34854683366323,7.0074519619589
6081,"San Mateo","California",76,"2020-04-06",6.15818890708827,17.1628734091274,0.1049976023097,6.91274043500182,6.60155246703104
6083,"Santa Barbara","California",76,"2020-04-06",4.99624655664416,39.5185555932603,0.13721244480485,5.96619529069493,5.05163494131871
6085,"Santa Clara","California",76,"2020-04-06",6.98180202477177,8.97530803527581,0.105430245066183,7.80444141478956,6.57446238624248
6087,"Santa Cruz","California",76,"2020-04-06",4.09672268462707,35.0125916801311,0.102373193079505,4.91262421731496,6.77078793490047
6095,"Solano","California",76,"2020-04-06",4.27069595202955,37.2299291811035,0.119012216274397,5.44719756719296,5.82416832707167
6097,"Sonoma","California",76,"2020-04-06",4.60230895370706,32.1551678559211,0.106561701675715,5.41811183468915,6.5046557033155
6099,"Stanislaus","California",76,"2020-04-06",4.06535702534885,46.1121809190484,0.136794358833952,5.0460455599616,5.06707430385577
6107,"Tulare","California",76,"2020-04-06",4.47895887485007,48.2138406050174,0.159685518348656,5.55484589434676,4.34070157223984
6111,"Ventura","California",76,"2020-04-06",5.24325758936501,32.8319130194828,0.123042934283464,6.17282862947086,5.63337654938469
8001,"Adams","Colorado",76,"2020-04-06",5.65198780146647,38.0454442801943,0.148356114002701,6.66928319330827,4.67218479817641
8005,"Arapahoe","Colorado",76,"2020-04-06",6.21002618891708,26.9751202559972,0.12635861678447,7.07922630996849,5.48555530440986
8013,"Boulder","Colorado",76,"2020-04-06",4.98262766910935,28.371805966076,0.105298530246742,5.75226854180604,6.58268618693651
8031,"Denver","Colorado",76,"2020-04-06",6.55616940455088,20.0344413857174,0.118119094108282,7.43743474354098,5.86820603216382
8035,"Douglas","Colorado",76,"2020-04-06",5.24401202169049,31.4489061156342,0.118497745113562,6.10868838343489,5.84945460266496
8037,"Eagle","Colorado",76,"2020-04-06",5.74848265357411,17.934868595763,0.0998200007185697,6.49480146352477,6.94397090332817
