"state","fips","county","date.x","weekly.new.cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block.new.cases","block.mse.0","block.mse.last","block.mape","block.mape.0","block.mape.last","b1","b2","R0"
"Texas",48217,"Hill","2020-08-29",15.4285714285714,221,3.83174217416734,135.80282868237,0.0471177431795549,4.3441226400255,4.16437307327887,4.16156637642422,14.7109588402509,2.77938067697181,3.27203645672938,3.24393136959841,4.04305126783455,1.10746472077962,-10.857142857143,0.313270490132741,0.345521541967973,0.274643086450412,0.146070818963593,0.153405625391971,5.054676538,5.42004789,1.01809588262711
"Texas",48219,"Hockley","2020-08-29",20.7142857142857,221,4.14539973302238,-926.790500211548,0.00361742382819977,4.17736667204399,4.17207411701713,4.17072169981978,191.613483373579,3.83479393615696,3.95556763789223,3.95645679812576,4.13630876132113,0.0964759610464026,0.571428571428427,0.0360362243415023,0.0356994326473484,0.0749278276811582,0.0457934354600213,0.0455789422167167,5.054676538,5.42004789,1.00138355193149
"Texas",48221,"Hood","2020-08-29",66.7142857142857,221,5.57594910314632,538.780135713852,-0.0172747591508836,5.36865199333572,5.45545060703865,5.45502578909013,-40.1248535221685,5.31402196600575,5.4977610489502,5.49637331256462,5.75166519774703,0.068605825170655,-50.7142857142848,0.00611337181897546,0.00633230644670269,0.0469744490660385,0.0140223758771402,0.0142712548320785,5.054676538,5.42004789,0.993406116177744
"Texas",48223,"Hopkins","2020-08-29",13.2857142857143,221,4.04805127825126,276.324729502877,-0.0678736226717576,3.27997445599303,3.57488607825823,3.57293591954896,-10.2123203871416,4.16496875591495,4.18801898842934,4.19118008880315,4.22787595484662,0.0136696965832394,-11.2857142857138,0.0195909598924948,0.0204858564099987,0.0288824102332512,0.034576565502042,0.0353574598525641,5.054676538,5.42004789,0.974217568938001
"Texas",48225,"Houston","2020-08-29",149.428571428571,221,5.25376819663586,165.499962380972,0.104665146438171,6.54157558978674,5.98398473842473,5.98642422170305,6.62252148062882,4.3855245377118,4.40301551081599,4.40923370105208,4.46426473291085,0.753847051261839,104.428571428572,0.723780132429721,0.713238514230949,0.165261128094692,0.161931903726668,0.160748336046604,5.054676538,5.42004789,1.04041719802776
"Texas",48227,"Howard","2020-08-29",39.7142857142857,221,4.63055941999291,-41.4315841693972,0.0180773964176107,4.87062155445504,4.75832425977882,4.75710119491618,38.3433081040748,4.7390687335958,4.63677300710395,4.63738859108822,4.49503639157761,0.0117742711385703,12.9999999999996,3.86086647864883e-05,4.66375778490192e-05,0.023433305516908,0.00134186532284041,0.00147480476458729,5.054676538,5.42004789,1.00692358230337
"Texas",48229,"Hudspeth","2020-08-29",1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.054676538,5.42004789,NA
"Texas",48231,"Hunt","2020-08-29",77.8571428571429,221,5.67724291942159,413.223508678243,-0.0287858326700983,5.33181292738041,5.47682360338809,5.4757420907309,-24.0794556302678,5.72066562868258,5.7479756497182,5.74990225564742,5.79083353339818,0.00188553167956447,-35.142857142856,0.00500311913521301,0.00527937914077823,0.00764855580028871,0.0124589930888173,0.0127983489974096,5.054676538,5.42004789,0.98902436206433
"Texas",48233,"Hutchinson","2020-08-29",8,221,3.23587340123677,350.508146503319,-0.0240336835820741,2.94432202928714,3.06582706936489,3.06763761616225,-28.8406551660246,3.34822248565316,3.33666446525447,3.33417891207886,3.31678003984957,0.0126223167692012,-2.14285714285713,0.0101588385858201,0.00966397346192433,0.0347198640013079,0.0311480245114587,0.0303799001544737,5.054676538,5.42004789,0.990832121639606
"Texas",48235,"Irion","2020-08-29",0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.054676538,5.42004789,NA
