"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days","predicted.grf.past","predicted.grf.past0","predicted.grf.past6","block.mse","block.mse0","block.mse6"
1001,"Autauga","Alabama",108,"2020-05-08",4.00733318523247,27.4236902025098,0.0487391186336381,4.26839215271612,4.35065887331793,4.34850701566794,14.2215780668951,4.04096486426917,3.97674434632979,3.96644707468893,0.00113108983482757,0.00093567706541414,0.00167167403537858
1003,"Baldwin","Alabama",108,"2020-05-08",5.26490830441691,-165.65648315926,0.0192391141025988,5.3995821031351,5.39677205025315,5.3995821031351,36.0280196304005,5.30199401724706,5.40737996118387,5.4029438769912,0.00137535009612041,0.0202981729819226,0.0190538192959122
1005,"Barbour","Alabama",108,"2020-05-08",3.85620822632175,4.33389327873649,0.0372418686996921,4.12141261601941,4.12173045282239,4.1169013072196,18.6120408229052,3.90535696519661,3.93047602090522,3.9269362243689,0.00241559853298919,0.00551570531229249,0.00500244970775766
1007,"Bibb","Alabama",108,"2020-05-08",3.76120011569356,-418.616002431013,0.00732676244789905,3.90967768820955,3.8192186857479,3.81248745282885,94.6048388341983,3.90839449089034,3.96912094604673,3.96105969189817,0.0216661840895704,0.0432310716947516,0.0399438502006862
1009,"Blount","Alabama",108,"2020-05-08",3.72397077392521,-57.7860361820331,0.0234921106103332,4.05910867390936,3.89682155589755,3.88841554819754,29.5055302632135,3.94540365868014,3.84347375838849,3.84456139654943,0.04903252245089,0.0142809632956309,0.014542098264897
1013,"Butler","Alabama",108,"2020-05-08",4.8317364445798,72.20003979499,0.1349648551817,5.7764904308517,5.72752682257993,5.7764904308517,5.13576056245736,NA,NA,NA,NA,NA,NA
1015,"Calhoun","Alabama",108,"2020-05-08",4.71210089681543,-46.8340227974012,0.0302891276628934,4.90181137671009,4.92482087345198,4.92412479045568,22.8843560063668,4.62421068476164,4.62510365529434,4.62421068476164,0.00772468937486023,0.00756852003227894,0.00772468937486023
1017,"Chambers","Alabama",108,"2020-05-08",5.71561693230321,-566.18906611092,0.00847776568859819,5.7749612921234,5.78156861852481,5.7749612921234,81.7605966029663,5.76287945774555,5.76851312556458,5.76287945774555,0.00223374631118777,0.00279800726154412,0.00223374631118777
1021,"Chilton","Alabama",108,"2020-05-08",4.08477511120595,-78.2151672127341,0.0221526861241868,4.28023495369596,4.24470810396048,4.23984391407526,31.2895319634919,4.13744280351954,4.10638274132159,4.09587575251464,0.00277388581363899,0.000466889679214314,0.000123224237464206
1023,"Choctaw","Alabama",108,"2020-05-08",3.97298370521783,17.483898486171,0.0426265635234498,4.15677629573841,4.27811609973006,4.27136964988198,16.2609209672422,4.06179916074887,4.37734222278511,4.373851716521,0.00788818514118612,0.163505810729208,0.160695162486158
1025,"Clarke","Alabama",108,"2020-05-08",3.80348283685294,51.635035696482,0.0645269567050586,4.08874830823069,4.26357831623811,4.25517153378835,10.7419784839412,3.53557696198522,3.57465749482951,3.56638282616705,0.0717735577886384,0.0523610371521398,0.0562164150672493
1027,"Clay","Alabama",108,"2020-05-08",3.16003532484527,-6.50484913034562,0.0283421643056985,3.44371039799136,3.37129787729693,3.35843047498516,24.4563955343587,NA,NA,NA,NA,NA,NA
1031,"Coffee","Alabama",108,"2020-05-08",4.89783979995091,-22.6918776749855,0.0374762371394742,5.16017345992723,5.16268658552198,5.16017345992723,18.4956450665065,5.01770992832306,5.01724405142692,5.01770992832306,0.0143688476759557,0.0142573752705463,0.0143688476759557
1033,"Colbert","Alabama",108,"2020-05-08",3.81928095372953,61.6548355110327,0.0760613264508859,4.05750397077154,4.34619200286528,4.35171023888573,9.11300411001276,NA,NA,NA,NA,NA,NA
1037,"Coosa","Alabama",108,"2020-05-08",3.42006586596654,-417.196467247483,0.00652960483116539,3.47503262366831,3.48130896571465,3.4657730997847,106.15453744637,3.55084580748581,3.61149137089908,3.59086716132257,0.0171033931037837,0.0366437239386779,0.0291730824952977
1039,"Covington","Alabama",108,"2020-05-08",3.83174217416734,9.71956623578902,0.0393786970627193,4.14580630783254,4.10727645791846,4.10739305360637,17.6020851948442,3.95266198233375,3.85695350231662,3.84772973495151,0.0146216000070014,0.000635611067050693,0.000255602099827536
1043,"Cullman","Alabama",108,"2020-05-08",4.07753744390572,-169.221679429604,0.0148376683814742,4.21718702620214,4.18187373552343,4.18140112257604,46.7153708210236,4.20690395625024,4.16215711003446,4.15901303672519,0.016735694516185,0.00716048789573953,0.00663827222528409
1045,"Dale","Alabama",108,"2020-05-08",3.53472877428668,35.9009857207228,0.0478625485978352,3.78588041498277,3.88030966979334,3.86976661447153,14.4820365999335,3.38348935836002,3.43767788207753,3.42812550301886,0.0228733609298373,0.00941887567859205,0.0113642574450004
1047,"Dallas","Alabama",108,"2020-05-08",4.25864761351338,67.9446828660508,0.0988908567762718,4.65334062725542,4.94914278422118,4.95088361094728,7.00921402802793,3.76152138056558,3.88402692029832,3.87750711328447,0.247134491484871,0.140340663784932,0.145268080914744
1049,"DeKalb","Alabama",108,"2020-05-08",4.62497281328427,17.6958364568513,0.0512154991732401,4.98348130749695,4.98519255293452,4.98348130749695,13.5339339018317,4.54817001553065,4.64741795653013,4.6412877435882,0.00589866974278337,0.00050378445532717,0.000266176950822102
1051,"Elmore","Alabama",108,"2020-05-08",4.74617359345131,20.7237098032202,0.0530149048637618,4.99804855569068,5.12509963157968,5.11727792749764,13.0745718084603,4.56087531479566,4.55773723528686,4.56087531479566,0.0343354520727469,0.035508261078281,0.0343354520727469
1053,"Escambia","Alabama",108,"2020-05-08",3.45676723281697,-34.3497110809147,0.0241866735587598,3.61227270800917,3.62601197923635,3.62607394772829,28.6582269726341,NA,NA,NA,NA,NA,NA
1055,"Etowah","Alabama",108,"2020-05-08",5.02669610224644,-126.55474357679,0.0214308012943715,5.17671171130704,5.17750574697978,5.17671171130704,32.3435027481679,5.06071335670679,5.06003438417232,5.06071335670679,0.00115717360102021,0.00111144104176943,0.00115717360102021
1059,"Franklin","Alabama",108,"2020-05-08",5.02950377840064,78.1789769531106,0.152772025306874,5.62522226474439,6.05384133597685,6.09890795554876,4.53713419827757,4.25603700441961,4.76491732855839,4.75150719119494,0.598250850452622,0.0700059894401255,0.0772821024980164
1063,"Greene","Alabama",108,"2020-05-08",4.13173209429372,-8.05435202805046,0.036182953137249,4.4524698527655,4.39093629866222,4.38501276625446,19.1567332254695,4.11024903826387,4.21028072454608,4.20543324869053,0.000461521696381675,0.00616988731452199,0.0054318601594224
1065,"Hale","Alabama",108,"2020-05-08",4.05302641289137,15.360921817019,0.0437507204560673,4.35928145608384,4.3754218556992,4.35928145608384,15.8431032297165,3.95030771817978,4.00947804658711,4.01676783077045,0.0105511302432528,0.00189646020777002,0.00131468477741947
1067,"Henry","Alabama",108,"2020-05-08",3.29053181377464,-21.1161706348224,0.0252049703227835,3.43080404130164,3.47550466594764,3.46696660603412,27.5004164529164,3.42509052393333,3.27939571053339,3.27190342120136,0.0181060464795703,0.000124012795399784,0.000347017009864241
1069,"Houston","Alabama",108,"2020-05-08",4.58204776856724,-99.3810645315941,0.0220948222968986,4.73671152464553,4.73825219602051,4.73671152464553,31.3714756899058,4.60274024936637,4.57611046806462,4.57293714973005,0.000428178761622354,3.52515372584167e-05,8.30033755965633e-05
1071,"Jackson","Alabama",108,"2020-05-08",3.97029191355212,-93.5073672133003,0.0197591897153113,4.11993662580768,4.11005197170426,4.1086062415593,35.0797371019131,4.01541117069955,3.96634913746265,3.96288478269798,0.00203574736553589,1.55454832916992e-05,5.48655874903547e-05
1073,"Jefferson","Alabama",108,"2020-05-08",6.92671721686353,-174.154212544816,0.024549402096073,7.09856303153604,7.10246742785291,7.09856303153604,28.2347886863942,6.94213084462713,6.94448948810125,6.94213084462713,0.000237579920834817,0.000315853624947096,0.000237579920834817
1077,"Lauderdale","Alabama",108,"2020-05-08",4.23823874188217,65.1250436388161,0.0988511499855236,4.93019679178084,4.93386618035834,4.93019679178084,7.01202950761275,3.90853936501286,3.882373703179,3.8950826105281,0.108701679108011,0.126639925771208,0.117756130485892
1081,"Lee","Alabama",108,"2020-05-08",6.01056664898147,-416.414704577556,0.0114614761876735,6.09079698229518,6.09479370071454,6.09079698229518,60.4762570902873,6.0836734665815,6.08588621201399,6.0836734665815,0.00534460677960399,0.0056730365754097,0.00534460677960399
1083,"Limestone","Alabama",108,"2020-05-08",3.88890058800729,-89.8893517602926,0.0201285161658494,4.12411862911745,4.0294933666101,4.02980020116824,34.4360793835344,3.88986225939908,3.86828947962867,3.85447772395497,9.24811865787183e-07,0.00042481778859522,0.00118493356956451
1085,"Lowndes","Alabama",108,"2020-05-08",4.3658246600976,31.3472185014838,0.0573464275294715,4.79718817184337,4.76830096881318,4.7672496528039,12.0870158861025,4.41174247658944,4.5193046872308,4.48350721474396,0.00210844587137835,0.023556118728808,0.0138491836680936
1087,"Macon","Alabama",108,"2020-05-08",3.71705033108063,-45.8123262250022,0.024074565306167,3.87148684974045,3.89251213905664,3.8855722882238,28.7916800052205,3.80496478501631,3.85428010882958,3.84347839939172,0.00772895121080884,0.0188320119010263,0.0159840564568736
1089,"Madison","Alabama",108,"2020-05-08",5.47167025335923,-351.056619467673,0.0121274075793558,5.65205857934121,5.56161985421465,5.55656210641472,57.1554288106777,5.48397314024329,5.49296392842584,5.48397314024329,0.000151361025681965,0.000453420597842357,0.000151361025681965
1091,"Marengo","Alabama",108,"2020-05-08",4.19612725653204,34.8849523811893,0.0587107007283547,4.70361058458588,4.61944733579036,4.60710216163052,11.8061472944605,4.04725383284801,4.06728042256561,4.07359816100828,0.0221632962794047,0.0166015066231726,0.0150133792498706
1093,"Marion","Alabama",108,"2020-05-08",4.48380932898382,-70.1585250410875,0.0251402342548855,4.65492869382202,4.6631796431542,4.65979096876802,27.5712299866596,4.44895414889708,4.46768782183943,4.46793694196391,0.00121488357887905,0.000259902992606606,0.000251932669709787
1095,"Marshall","Alabama",108,"2020-05-08",6.04432803666505,-17.9495926662655,0.0479900562495743,6.38025843041207,6.3854727767895,6.38025843041207,14.4435584104174,6.10457829799612,6.08804573802441,6.10457829799612,0.00363009399046229,0.00191123741214618,0.00363009399046229
1097,"Mobile","Alabama",108,"2020-05-08",7.15126152481523,-98.901091050603,0.0345636723736087,7.39320723143049,7.388304793639,7.39320723143049,20.0542110533718,7.19615381572379,7.19404742253631,7.19615381572379,0.00201531778301872,0.00183063304379872,0.00201531778301872
1101,"Montgomery","Alabama",108,"2020-05-08",6.12718105063784,-1.30746763069694,0.0560545512895693,6.51956290966483,6.51121479755013,6.51956290966482,12.3655825372547,5.98685876828679,5.97270968999262,5.97483186667698,0.0196903429242077,0.0238614012595855,0.0232102738535399
1103,"Morgan","Alabama",108,"2020-05-08",4.36944785246702,-62.8308778434626,0.0254143726154508,4.51946019204647,4.54989454917697,4.54734846077517,27.2738261553049,4.48561445360156,4.49231933323946,4.48561445360156,0.0134946792191513,0.0150974007872122,0.0134946792191513
1107,"Pickens","Alabama",108,"2020-05-08",4.05054193956371,-37.8183784808709,0.0271630470486641,4.15101280457645,4.24202019963992,4.24068326890436,25.5180200998119,4.25750722711608,4.00227050275052,3.99862773229878,0.0428346302516351,0.00233013161200986,0.00269508491594612
1109,"Pike","Alabama",108,"2020-05-08",4.39091558209113,-29.9757548278207,0.0328791345281552,4.76667734630476,4.6278478574796,4.62106952378822,21.0816735448552,4.45282326834981,4.46532471244934,4.46570371917294,0.00383256161790324,0.00553671868066518,0.0055932654481677
