"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.SE","r.grf","r.SE.grf","t0.grf"
"2020-03-12","Tulsa","Oklahoma",40143,2,0,2020-03-12,51,0.693147180559945,1.42857142857143,0.356674943938733,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-13","Tulsa","Oklahoma",40143,2,0,2020-03-13,52,0.693147180559945,1.57142857142857,0.451985123743056,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-14","Tulsa","Oklahoma",40143,2,0,2020-03-14,53,0.693147180559945,1.71428571428571,0.538996500732684,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-15","Tulsa","Oklahoma",40143,3,0,2020-03-15,54,1.09861228866811,2,0.693147180559945,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-16","Tulsa","Oklahoma",40143,3,0,2020-03-16,55,1.09861228866811,2.28571428571429,0.82667857318447,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-17","Tulsa","Oklahoma",40143,4,0,2020-03-17,56,1.38629436111989,2.57142857142857,0.944461608840851,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-18","Tulsa","Oklahoma",40143,4,0,2020-03-18,57,1.38629436111989,2.85714285714286,1.04982212449868,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-19","Oklahoma","Oklahoma",40109,18,0,2020-03-19,58,2.89037175789616,6.14285714285714,1.81528996663825,-11.0191293020728,0.224393629057286,0.00528761307308998,0.20520352669067,0.00951164196822597,47.6199059822837
"2020-03-19","Tulsa","Oklahoma",40143,5,1,2020-03-19,58,1.6094379124341,3.28571428571429,1.18958406687384,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-20","Jackson","Oklahoma",40065,1,0,2020-03-20,59,0,1,0,-0.654277175577441,0.0104086437066408,0.00409427518725442,0.0540506355308083,0.032559899015273,64.9914215727979
"2020-03-20","Oklahoma","Oklahoma",40109,19,0,2020-03-20,59,2.94443897916644,8.71428571428571,2.164963715118,-11.0191293020728,0.224393629057286,0.00528761307308998,0.20520352669067,0.00951164196822597,47.6199059822837
"2020-03-20","Tulsa","Oklahoma",40143,5,1,2020-03-20,59,1.6094379124341,3.71428571428571,1.31218638896617,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-21","Cleveland","Oklahoma",40027,12,0,2020-03-21,60,2.484906649788,5.57142857142857,1.71765149707433,-10.3118289478166,0.202926398347919,0.00658985629873986,0.194152636782142,0.0139566115425229,50.1294282981922
"2020-03-21","Jackson","Oklahoma",40065,1,0,2020-03-21,60,0,1,0,-0.654277175577441,0.0104086437066408,0.00409427518725442,0.0540506355308083,0.032559899015273,64.9914215727979
"2020-03-21","Kay","Oklahoma",40071,3,0,2020-03-21,60,1.09861228866811,2,0.693147180559945,-11.9258183783586,0.209780211962357,0.00637397099120335,0.202964782356419,0.00964985275889541,56.5418290362023
"2020-03-21","Oklahoma","Oklahoma",40109,20,0,2020-03-21,60,2.99573227355399,11.4285714285714,2.43611648561857,-11.0191293020728,0.224393629057286,0.00528761307308998,0.20520352669067,0.00951164196822597,47.6199059822837
"2020-03-21","Payne","Oklahoma",40119,1,0,2020-03-21,60,0,1,0,-14.1992910100587,0.234773917148829,0.00680164602020463,0.199749058223688,0.0197887675438663,59.5129229980501
"2020-03-21","Tulsa","Oklahoma",40143,5,1,2020-03-21,60,1.6094379124341,4.14285714285714,1.42138568093116,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
"2020-03-22","Canadian","Oklahoma",40017,2,0,2020-03-22,61,0.693147180559945,1.85714285714286,0.619039208406225,-12.7376654289392,0.216252525968078,0.00657119708754053,0.202601697787138,0.00765781554599395,58.389862889183
"2020-03-22","Cleveland","Oklahoma",40027,13,0,2020-03-22,61,2.56494935746154,7.28571428571429,1.98591548366901,-10.3118289478166,0.202926398347919,0.00658985629873986,0.194152636782142,0.0139566115425229,50.1294282981922
"2020-03-22","Jackson","Oklahoma",40065,1,0,2020-03-22,61,0,1,0,-0.654277175577441,0.0104086437066408,0.00409427518725442,0.0540506355308083,0.032559899015273,64.9914215727979
"2020-03-22","Kay","Oklahoma",40071,4,0,2020-03-22,61,1.38629436111989,2.42857142857143,0.887303195000903,-11.9258183783586,0.209780211962357,0.00637397099120335,0.202964782356419,0.00964985275889541,56.5418290362023
"2020-03-22","Oklahoma","Oklahoma",40109,26,0,2020-03-22,61,3.25809653802148,15,2.70805020110221,-11.0191293020728,0.224393629057286,0.00528761307308998,0.20520352669067,0.00951164196822597,47.6199059822837
"2020-03-22","Payne","Oklahoma",40119,2,0,2020-03-22,61,0.693147180559945,1.14285714285714,0.13353139262452,-14.1992910100587,0.234773917148829,0.00680164602020463,0.199749058223688,0.0197887675438663,59.5129229980501
"2020-03-22","Tulsa","Oklahoma",40143,6,1,2020-03-22,61,1.79175946922805,4.57142857142857,1.51982575374441,-10.4555600217394,0.203630257494335,0.0091368103338938,0.200831137315996,0.0134515210263302,51.2042817075285
