"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.sigma","r.grf","r.sigma.grf","t0.grf"
"2020-03-02","Salt Lake","Utah",49035,1,0,2020-03-02,41,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-03","Salt Lake","Utah",49035,1,0,2020-03-03,42,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-04","Salt Lake","Utah",49035,1,0,2020-03-04,43,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-05","Salt Lake","Utah",49035,1,0,2020-03-05,44,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-06","Salt Lake","Utah",49035,1,0,2020-03-06,45,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-07","Salt Lake","Utah",49035,1,0,2020-03-07,46,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-08","Salt Lake","Utah",49035,1,0,2020-03-08,47,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-09","Salt Lake","Utah",49035,1,0,2020-03-09,48,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-10","Salt Lake","Utah",49035,1,0,2020-03-10,49,0,1,0,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-11","Salt Lake","Utah",49035,2,0,2020-03-11,50,0.693147180559945,1.14285714285714,0.13353139262452,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-12","Davis","Utah",49011,1,0,2020-03-12,51,0,1,0,51,0,0,0.0213085872330352,0.0121932462512703,51.5
"2020-03-12","Salt Lake","Utah",49035,4,0,2020-03-12,51,1.38629436111989,1.57142857142857,0.451985123743056,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-12","Washington","Utah",49053,1,0,2020-03-12,51,0,1,0,51,0,0,0.0213085872330352,0.0121932462512703,51.5
"2020-03-13","Davis","Utah",49011,1,0,2020-03-13,52,0,1,0,51,0,0,0.0213085872330352,0.0121932462512703,51.5
"2020-03-13","Salt Lake","Utah",49035,4,0,2020-03-13,52,1.38629436111989,2,0.693147180559945,-1.94646925640579,0.0441510659028621,0.0141809859391421,0.0213085872330352,0.0121932462512703,41.4994193931309
"2020-03-13","Washington","Utah",49053,1,0,2020-03-13,52,0,1,0,51,0,0,0.0213085872330352,0.0121932462512703,51.5
