,date,county,state,fips,cases,deaths,datetime,logcases,difflogcases,days_from_start,rolled_cases,log_rolled_cases,diff_log_rolled_cases,cluster,rate,intercept
150624,2020-05-17,Lowndes,Georgia,13185,203,4,2020-05-17,5.313205979041787,0.004938281640582076,117,197.57142857142858,5.286100182609445,0.01310062404569834,0.0,0.019176457143113976,-110.28843134799392
150625,2020-05-17,Lumpkin,Georgia,13187,82,1,2020-05-17,4.406719247264253,0.0,117,80.14285714285714,4.383810756467383,0.010752791776262427,0.0,0.019176457143113976,-110.28843134799392
150626,2020-05-17,Macon,Georgia,13193,91,5,2020-05-17,4.51085950651685,0.011049836186584727,117,88.14285714285714,4.478958874850075,0.00977206473379244,0.0,0.019176457143113976,-110.28843134799392
150627,2020-05-17,Madison,Georgia,13195,29,1,2020-05-17,3.367295829986474,0.0,117,29.0,3.367295829986474,0.0,0.0,0.019176457143113976,-110.28843134799392
150628,2020-05-17,Marion,Georgia,13197,40,2,2020-05-17,3.6888794541139363,0.025317807984289953,117,38.857142857142854,3.659891917240684,0.0,0.0,0.019176457143113976,-110.28843134799392
150629,2020-05-17,McDuffie,Georgia,13189,55,5,2020-05-17,4.007333185232471,0.0,117,53.142857142857146,3.972983705217833,0.010810916104215806,0.0,0.019176457143113976,-110.28843134799392
150630,2020-05-17,McIntosh,Georgia,13191,10,0,2020-05-17,2.302585092994046,0.0,117,8.857142857142858,2.181224235989778,0.049596941139371964,0.0,0.019176457143113976,-110.28843134799392
150631,2020-05-17,Meriwether,Georgia,13199,72,1,2020-05-17,4.276666119016055,0.0,117,69.85714285714286,4.246452340419559,0.014418375424272156,0.0,0.019176457143113976,-110.28843134799392
150632,2020-05-17,Miller,Georgia,13201,37,0,2020-05-17,3.6109179126442243,-0.02666824708216131,117,36.0,3.58351893845611,0.020040750883445924,0.0,0.019176457143113976,-110.28843134799392
150633,2020-05-17,Mitchell,Georgia,13205,388,32,2020-05-17,5.961005339623274,0.0,117,377.2857142857143,5.933002763241819,0.01372495810966523,0.0,0.019176457143113976,-110.28843134799392
150634,2020-05-17,Monroe,Georgia,13207,95,6,2020-05-17,4.553876891600541,0.0,117,57.857142857142854,4.057976918051226,0.16324540973314106,0.0,0.019176457143113976,-110.28843134799392
150635,2020-05-17,Montgomery,Georgia,13209,8,0,2020-05-17,2.0794415416798357,0.0,117,6.142857142857143,1.8152899666382492,0.09763846956391609,1.0,0.035070820420041976,51.51532820729313
150636,2020-05-17,Morgan,Georgia,13211,33,0,2020-05-17,3.4965075614664802,0.0,117,33.0,3.4965075614664802,0.0,0.0,0.019176457143113976,-110.28843134799392
150637,2020-05-17,Murray,Georgia,13213,60,1,2020-05-17,4.0943445622221,0.0,117,54.714285714285715,4.002124840125333,0.0345319835423763,0.0,0.019176457143113976,-110.28843134799392
150638,2020-05-17,Muscogee,Georgia,13215,424,15,2020-05-17,6.049733455231958,0.0,117,407.0,6.008813185442595,0.01877823114420707,0.0,0.019176457143113976,-110.28843134799392
150639,2020-05-17,Newton,Georgia,13217,257,10,2020-05-17,5.54907608489522,-0.015444322427473622,117,260.85714285714283,5.5639729120996,-0.0005474952230937191,0.0,0.019176457143113976,-110.28843134799392
150640,2020-05-17,Oconee,Georgia,13219,79,2,2020-05-17,4.3694478524670215,-0.012578782206859707,117,73.85714285714286,4.302132725453116,0.023484445233068918,0.0,0.019176457143113976,-110.28843134799392
150641,2020-05-17,Oglethorpe,Georgia,13221,55,4,2020-05-17,4.007333185232471,0.0,117,55.42857142857143,4.01509519056796,-0.0025740039951731575,0.0,0.019176457143113976,-110.28843134799392
150642,2020-05-17,Paulding,Georgia,13223,240,10,2020-05-17,5.480638923341991,-0.008298802814695527,117,235.42857142857142,5.461407561414104,0.010369107848403836,0.0,0.019176457143113976,-110.28843134799392
150643,2020-05-17,Peach,Georgia,13225,69,2,2020-05-17,4.23410650459726,-0.014388737452099676,117,68.42857142857143,4.225790448355602,0.012605208918982314,0.0,0.019176457143113976,-110.28843134799392
150644,2020-05-17,Pickens,Georgia,13227,35,3,2020-05-17,3.5553480614894135,0.0,117,34.857142857142854,3.5512580762378887,0.008230499136515856,0.0,0.019176457143113976,-110.28843134799392
150645,2020-05-17,Pierce,Georgia,13229,71,4,2020-05-17,4.2626798770413155,0.014184634991956102,117,69.0,4.23410650459726,0.008316056241657321,0.0,0.019176457143113976,-110.28843134799392
150646,2020-05-17,Pike,Georgia,13231,44,2,2020-05-17,3.784189633918261,0.0,117,44.57142857142857,3.797093038754169,0.0,0.0,0.019176457143113976,-110.28843134799392
150647,2020-05-17,Polk,Georgia,13233,79,0,2020-05-17,4.3694478524670215,0.0,117,73.0,4.290459441148391,0.02576951317905163,0.0,0.019176457143113976,-110.28843134799392
150648,2020-05-17,Pulaski,Georgia,13235,36,2,2020-05-17,3.58351893845611,0.0,117,35.42857142857143,3.567518597109669,0.008097210232619556,0.0,0.019176457143113976,-110.28843134799392
150649,2020-05-17,Putnam,Georgia,13237,77,7,2020-05-17,4.343805421853684,0.0,117,64.57142857142857,4.167772030776918,0.04989697114462288,0.0,0.019176457143113976,-110.28843134799392
150650,2020-05-17,Quitman,Georgia,13239,8,1,2020-05-17,2.0794415416798357,0.0,117,7.285714285714286,1.9859154836690125,0.04000533461369926,0.0,0.019176457143113976,-110.28843134799392
150651,2020-05-17,Rabun,Georgia,13241,15,2,2020-05-17,2.70805020110221,0.06899287148695166,117,14.142857142857142,2.649209701079277,0.010152371464018373,0.0,0.019176457143113976,-110.28843134799392
150652,2020-05-17,Randolph,Georgia,13243,169,21,2020-05-17,5.1298987149230735,0.0,117,168.85714285714286,5.12905304891073,0.000846381768681681,0.0,0.019176457143113976,-110.28843134799392
150653,2020-05-17,Richmond,Georgia,13245,490,17,2020-05-17,6.194405391104672,0.0,117,477.0,6.1675164908883415,0.012961748914292137,0.0,0.019176457143113976,-110.28843134799392
150654,2020-05-17,Rockdale,Georgia,13247,249,7,2020-05-17,5.517452896464707,0.0,117,247.42857142857142,5.511121940067067,0.005790404134704552,0.0,0.019176457143113976,-110.28843134799392
150655,2020-05-17,Schley,Georgia,13249,16,1,2020-05-17,2.772588722239781,0.0,117,15.285714285714286,2.7269186854065928,0.00938974034983886,0.0,0.019176457143113976,-110.28843134799392
150656,2020-05-17,Screven,Georgia,13251,19,1,2020-05-17,2.9444389791664403,0.0,117,18.0,2.8903717578961645,0.016000341346440905,0.0,0.019176457143113976,-110.28843134799392
150657,2020-05-17,Seminole,Georgia,13253,40,2,2020-05-17,3.6888794541139363,0.0,117,38.142857142857146,3.641338509344936,0.02272825107755594,0.0,0.019176457143113976,-110.28843134799392
150658,2020-05-17,Spalding,Georgia,13255,239,15,2020-05-17,5.476463551931511,0.0,117,238.0,5.472270673671475,0.0024038473113945358,0.0,0.019176457143113976,-110.28843134799392
150659,2020-05-17,Stephens,Georgia,13257,107,2,2020-05-17,4.672828834461906,0.08786135579133347,117,96.42857142857143,4.568802541817217,0.023989156370022968,0.0,0.019176457143113976,-110.28843134799392
150660,2020-05-17,Stewart,Georgia,13259,37,0,2020-05-17,3.6109179126442243,0.0,117,36.0,3.58351893845611,0.02409755157906046,0.0,0.019176457143113976,-110.28843134799392
150661,2020-05-17,Sumter,Georgia,13261,415,39,2020-05-17,6.028278520230698,0.0,117,410.0,6.016157159698354,0.005240186663556301,0.0,0.019176457143113976,-110.28843134799392
150662,2020-05-17,Talbot,Georgia,13263,28,1,2020-05-17,3.332204510175204,0.0,117,27.428571428571427,3.311585222972468,0.005221943981151611,0.0,0.019176457143113976,-110.28843134799392
150663,2020-05-17,Taliaferro,Georgia,13265,1,0,2020-05-17,0.0,0.0,117,1.0,0.0,0.0,3.0,0.038357908459847455,80.68341140992308
150664,2020-05-17,Tattnall,Georgia,13267,11,0,2020-05-17,2.3978952727983707,0.0,117,10.428571428571429,2.344549292093078,0.027779564107075938,0.0,0.019176457143113976,-110.28843134799392
150665,2020-05-17,Taylor,Georgia,13269,22,2,2020-05-17,3.091042453358316,0.0,117,21.857142857142858,3.0845277723371223,0.013158084577510998,0.0,0.019176457143113976,-110.28843134799392
150666,2020-05-17,Telfair,Georgia,13271,29,1,2020-05-17,3.367295829986474,0.0,117,28.714285714285715,3.3573947590037623,0.004987541511038973,0.0,0.019176457143113976,-110.28843134799392
150667,2020-05-17,Terrell,Georgia,13273,199,24,2020-05-17,5.293304824724492,0.0,117,198.57142857142858,5.291148877069424,0.0007196833703932981,0.0,0.019176457143113976,-110.28843134799392
150668,2020-05-17,Thomas,Georgia,13275,283,29,2020-05-17,5.645446897643238,0.0,117,271.85714285714283,5.6052767182408365,0.021780409459137395,0.0,0.019176457143113976,-110.28843134799392
150669,2020-05-17,Tift,Georgia,13277,181,12,2020-05-17,5.198497031265826,0.028013036227674704,117,169.14285714285714,5.130743666388637,0.021340972104199274,0.0,0.019176457143113976,-110.28843134799392
150670,2020-05-17,Toombs,Georgia,13279,44,4,2020-05-17,3.784189633918261,0.0,117,42.285714285714285,3.744449305268747,0.013605652055778794,0.0,0.019176457143113976,-110.28843134799392
150671,2020-05-17,Towns,Georgia,13281,21,1,2020-05-17,3.044522437723423,0.0,117,20.714285714285715,3.030823593365261,0.0069204428445739374,0.0,0.019176457143113976,-110.28843134799392
150672,2020-05-17,Treutlen,Georgia,13283,8,0,2020-05-17,2.0794415416798357,0.0,117,6.714285714285714,1.9042374526547452,0.06595796779179741,0.0,0.019176457143113976,-110.28843134799392
150673,2020-05-17,Troup,Georgia,13285,200,6,2020-05-17,5.298317366548036,0.005012541823544048,117,194.85714285714286,5.272266689348094,0.010316966970932206,2.0,0.044211949906158794,-1.2713184218232896
150674,2020-05-17,Turner,Georgia,13287,81,12,2020-05-17,4.394449154672439,0.0,117,80.0,4.382026634673881,0.005371543801910406,0.0,0.019176457143113976,-110.28843134799392
150675,2020-05-17,Twiggs,Georgia,13289,9,0,2020-05-17,2.1972245773362196,0.0,117,8.571428571428571,2.1484344131667874,0.016807118316381153,0.0,0.019176457143113976,-110.28843134799392
150676,2020-05-17,Union,Georgia,13291,36,1,2020-05-17,3.58351893845611,0.0,117,35.857142857142854,3.5795427900764705,0.008000042667076102,0.0,0.019176457143113976,-110.28843134799392
150678,2020-05-17,Upson,Georgia,13293,260,29,2020-05-17,5.560681631015528,0.007722046093910251,117,255.57142857142858,5.543501934453406,0.005605395842884775,0.0,0.019176457143113976,-110.28843134799392
150679,2020-05-17,Walker,Georgia,13295,74,0,2020-05-17,4.30406509320417,0.0,117,71.71428571428571,4.272689970636415,0.018090945649039014,0.0,0.019176457143113976,-110.28843134799392
150680,2020-05-17,Walton,Georgia,13297,158,8,2020-05-17,5.062595033026967,0.0,117,156.42857142857142,5.052599493195288,0.005494519317641,0.0,0.019176457143113976,-110.28843134799392
150681,2020-05-17,Ware,Georgia,13299,171,12,2020-05-17,5.14166355650266,0.0,117,168.42857142857142,5.126511751482058,0.005102051883895342,0.0,0.019176457143113976,-110.28843134799392
150682,2020-05-17,Warren,Georgia,13301,16,0,2020-05-17,2.772588722239781,0.0,117,15.857142857142858,2.763620052257021,0.009049835519918226,0.0,0.019176457143113976,-110.28843134799392
150683,2020-05-17,Washington,Georgia,13303,63,1,2020-05-17,4.143134726391533,0.0,117,62.0,4.127134385045092,0.01392133851860855,0.0,0.019176457143113976,-110.28843134799392
150684,2020-05-17,Wayne,Georgia,13305,14,0,2020-05-17,2.6390573296152584,0.0,117,13.714285714285714,2.618438042412523,0.01047129986729578,0.0,0.019176457143113976,-110.28843134799392
150685,2020-05-17,Webster,Georgia,13307,11,1,2020-05-17,2.3978952727983707,0.0,117,10.857142857142858,2.3848231912310176,0.013245226750020489,0.0,0.019176457143113976,-110.28843134799392
150686,2020-05-17,Wheeler,Georgia,13309,7,0,2020-05-17,1.9459101490553132,0.0,117,6.714285714285714,1.9042374526547452,0.04348511193973881,3.0,0.038357908459847455,80.68341140992308
150687,2020-05-17,White,Georgia,13311,89,2,2020-05-17,4.48863636973214,0.0,117,88.42857142857143,4.482195123629283,0.001616815226904933,0.0,0.019176457143113976,-110.28843134799392
150688,2020-05-17,Whitfield,Georgia,13313,180,6,2020-05-17,5.19295685089021,0.0,117,173.28571428571428,5.154941759888737,0.021667514334382076,0.0,0.019176457143113976,-110.28843134799392
150689,2020-05-17,Wilcox,Georgia,13315,95,12,2020-05-17,4.553876891600541,0.0,117,96.0,4.564348191467836,0.0,0.0,0.019176457143113976,-110.28843134799392
150690,2020-05-17,Wilkes,Georgia,13317,28,1,2020-05-17,3.332204510175204,0.0,117,27.571428571428573,3.316780039849572,0.0051948168771041026,0.0,0.019176457143113976,-110.28843134799392
150691,2020-05-17,Wilkinson,Georgia,13319,45,3,2020-05-17,3.8066624897703196,0.0,117,41.714285714285715,3.7308436532129683,0.01727158650866034,0.0,0.019176457143113976,-110.28843134799392
150692,2020-05-17,Worth,Georgia,13321,196,17,2020-05-17,5.278114659230517,0.005115100666770012,117,191.28571428571428,5.25376819663586,0.009756174945365181,0.0,0.019176457143113976,-110.28843134799392
153464,2020-05-18,Appling,Georgia,13001,111,11,2020-05-18,4.709530201312334,0.02739897418811399,118,105.42857142857143,4.658033675545159,0.024692612590371255,0.0,0.019176457143113976,-110.28843134799392
153465,2020-05-18,Atkinson,Georgia,13003,22,2,2020-05-18,3.091042453358316,0.09531017980432521,118,20.285714285714285,3.0099169085459474,0.014184634991956546,0.0,0.019176457143113976,-110.28843134799392
153466,2020-05-18,Bacon,Georgia,13005,61,2,2020-05-18,4.110873864173311,0.06782259633876109,118,55.142857142857146,4.0099272204095175,0.04775443129590018,0.0,0.019176457143113976,-110.28843134799392
153467,2020-05-18,Baker,Georgia,13007,33,2,2020-05-18,3.4965075614664802,0.0,118,33.285714285714285,3.505128304510387,0.0,0.0,0.019176457143113976,-110.28843134799392
153468,2020-05-18,Baldwin,Georgia,13009,290,14,2020-05-18,5.66988092298052,0.010398707220898196,118,282.2857142857143,5.6429197292525,0.007620052111467324,0.0,0.019176457143113976,-110.28843134799392
153469,2020-05-18,Banks,Georgia,13011,43,0,2020-05-18,3.7612001156935624,0.0,118,41.42857142857143,3.7239707739252066,0.02443402533728234,0.0,0.019176457143113976,-110.28843134799392
153470,2020-05-18,Barrow,Georgia,13013,263,8,2020-05-18,5.572154032177765,0.023077947282544642,118,253.85714285714286,5.536771679099338,0.0390181450390612,0.0,0.019176457143113976,-110.28843134799392
153471,2020-05-18,Bartow,Georgia,13015,396,35,2020-05-18,5.981414211254481,0.030771658666753687,118,382.42857142857144,5.94654189446504,0.012025699227953268,0.0,0.019176457143113976,-110.28843134799392
153472,2020-05-18,Ben Hill,Georgia,13017,47,1,2020-05-18,3.8501476017100584,0.04348511193973881,118,44.57142857142857,3.797093038754169,0.022691411202070633,0.0,0.019176457143113976,-110.28843134799392
153473,2020-05-18,Berrien,Georgia,13019,22,0,2020-05-18,3.091042453358316,0.09531017980432521,118,20.0,2.995732273553991,0.021661496781179235,0.0,0.019176457143113976,-110.28843134799392
153474,2020-05-18,Bibb,Georgia,13021,397,17,2020-05-18,5.983936280687191,0.002522069432710161,118,388.0,5.961005339623274,0.009990832409721762,0.0,0.019176457143113976,-110.28843134799392
153475,2020-05-18,Bleckley,Georgia,13023,33,0,2020-05-18,3.4965075614664802,-0.029852963149681333,118,32.42857142857143,3.4790398684260895,0.017778246021284083,0.0,0.019176457143113976,-110.28843134799392
153476,2020-05-18,Brantley,Georgia,13025,39,2,2020-05-18,3.6635616461296463,0.02597548640326064,118,33.285714285714285,3.505128304510387,0.05741090721333908,0.0,0.019176457143113976,-110.28843134799392
153477,2020-05-18,Brooks,Georgia,13027,64,9,2020-05-18,4.1588830833596715,0.01574835696813892,118,63.714285714285715,4.154408802964751,0.0,0.0,0.019176457143113976,-110.28843134799392
153478,2020-05-18,Bryan,Georgia,13029,65,4,2020-05-18,4.174387269895637,0.06351340572232544,118,61.57142857142857,4.120197941048435,0.011668743834377437,0.0,0.019176457143113976,-110.28843134799392
153479,2020-05-18,Bulloch,Georgia,13031,45,2,2020-05-18,3.8066624897703196,0.0,118,45.0,3.8066624897703196,0.0031796529173795385,0.0,0.019176457143113976,-110.28843134799392
153480,2020-05-18,Burke,Georgia,13033,116,4,2020-05-18,4.7535901911063645,0.03509131981127034,118,112.42857142857143,4.72231809936209,0.00893432873376554,0.0,0.019176457143113976,-110.28843134799392
153481,2020-05-18,Butts,Georgia,13035,199,16,2020-05-18,5.293304824724492,0.010101095986503772,118,195.42857142857142,5.275194949127182,0.007336790063853904,0.0,0.019176457143113976,-110.28843134799392
153482,2020-05-18,Calhoun,Georgia,13037,122,6,2020-05-18,4.804021044733257,0.0,118,120.28571428571429,4.789869865187013,0.005955943752851134,0.0,0.019176457143113976,-110.28843134799392
153483,2020-05-18,Camden,Georgia,13039,50,1,2020-05-18,3.912023005428146,0.06187540371808753,118,45.142857142857146,3.809832064531599,0.04200940807754305,0.0,0.019176457143113976,-110.28843134799392
153484,2020-05-18,Candler,Georgia,13043,10,0,2020-05-18,2.302585092994046,0.0,118,10.0,2.302585092994046,0.014388737452099676,0.0,0.019176457143113976,-110.28843134799392
153485,2020-05-18,Carroll,Georgia,13045,408,22,2020-05-18,6.0112671744041615,0.004914014802428923,118,403.7142857142857,6.00070741418916,0.004610754754616586,0.0,0.019176457143113976,-110.28843134799392
153486,2020-05-18,Catoosa,Georgia,13047,71,0,2020-05-18,4.2626798770413155,0.0,118,68.85714285714286,4.232033964995287,0.03375847992495462,0.0,0.019176457143113976,-110.28843134799392
153487,2020-05-18,Charlton,Georgia,13049,26,1,2020-05-18,3.258096538021482,0.0,118,22.857142857142858,3.1292636661785136,0.057893978418902314,0.0,0.019176457143113976,-110.28843134799392
153488,2020-05-18,Chatham,Georgia,13051,363,14,2020-05-18,5.8944028342648505,0.025105921131076236,118,347.7142857142857,5.85138112449216,0.02159552363222783,0.0,0.019176457143113976,-110.28843134799392
153489,2020-05-18,Chattahoochee,Georgia,13053,19,0,2020-05-18,2.9444389791664403,0.0,118,17.714285714285715,2.8743714165497236,0.04115807249350745,0.0,0.019176457143113976,-110.28843134799392
153490,2020-05-18,Chattooga,Georgia,13055,15,2,2020-05-18,2.70805020110221,0.0,118,15.428571428571429,2.7362210780689065,-0.009216655104923976,0.0,0.019176457143113976,-110.28843134799392
153491,2020-05-18,Cherokee,Georgia,13057,723,26,2020-05-18,6.583409222158765,0.012526259819180652,118,685.4285714285714,6.530044294344327,0.021488081891707367,0.0,0.019176457143113976,-110.28843134799392
153492,2020-05-18,Clarke,Georgia,13059,200,13,2020-05-18,5.298317366548036,0.030459207484708095,118,193.85714285714286,5.267121510779556,0.008882367798929813,0.0,0.019176457143113976,-110.28843134799392
153493,2020-05-18,Clay,Georgia,13061,30,3,2020-05-18,3.4011973816621555,0.0,118,28.142857142857142,3.337293579682675,0.015345569674660275,0.0,0.019176457143113976,-110.28843134799392
153494,2020-05-18,Clayton,Georgia,13063,1009,38,2020-05-18,6.9167150203536085,0.0039721998604322906,118,986.2857142857143,6.8939460837079505,0.009459431665168161,0.0,0.019176457143113976,-110.28843134799392
153495,2020-05-18,Clinch,Georgia,13065,42,1,2020-05-18,3.7376696182833684,0.02409755157906046,118,38.857142857142854,3.659891917240684,0.04897400459645951,0.0,0.019176457143113976,-110.28843134799392
153496,2020-05-18,Cobb,Georgia,13067,2429,133,2020-05-18,7.795234929002173,0.009514032467548894,118,2361.8571428571427,7.767203513496032,0.014806960955254134,0.0,0.019176457143113976,-110.28843134799392
153497,2020-05-18,Coffee,Georgia,13069,200,12,2020-05-18,5.298317366548036,0.03562717764315071,118,191.14285714285714,5.253021091632861,0.01733929607630902,0.0,0.019176457143113976,-110.28843134799392
153498,2020-05-18,Colquitt,Georgia,13071,253,11,2020-05-18,5.53338948872752,0.02805795279515788,118,240.14285714285714,5.4812339843533024,0.025912868995600746,0.0,0.019176457143113976,-110.28843134799392
153499,2020-05-18,Columbia,Georgia,13073,212,6,2020-05-18,5.356586274672012,0.03357629553360386,118,199.71428571428572,5.296887773738442,0.020962097505306865,0.0,0.019176457143113976,-110.28843134799392
153500,2020-05-18,Cook,Georgia,13075,31,2,2020-05-18,3.4339872044851463,-0.03174869831458027,118,31.857142857142858,3.4612616224048054,-0.0044742803949211485,0.0,0.019176457143113976,-110.28843134799392
153501,2020-05-18,Coweta,Georgia,13077,285,4,2020-05-18,5.652489180268651,0.0035149421074445186,118,282.2857142857143,5.6429197292525,0.0035487996686880408,0.0,0.019176457143113976,-110.28843134799392
153502,2020-05-18,Crawford,Georgia,13079,19,0,2020-05-18,2.9444389791664403,0.0,118,19.0,2.9444389791664403,0.007547205635382692,0.0,0.019176457143113976,-110.28843134799392
153503,2020-05-18,Crisp,Georgia,13081,197,7,2020-05-18,5.2832037287379885,0.02051353983310289,118,192.85714285714286,5.261949722377162,0.00892863074430128,0.0,0.019176457143113976,-110.28843134799392
153504,2020-05-18,Dade,Georgia,13083,20,1,2020-05-18,2.995732273553991,0.0,118,18.714285714285715,2.929287174145838,0.023167059281534286,0.0,0.019176457143113976,-110.28843134799392
153505,2020-05-18,Dawson,Georgia,13085,84,1,2020-05-18,4.430816798843313,0.011976191046715101,118,82.28571428571429,4.410197511640578,0.005221943981151611,0.0,0.019176457143113976,-110.28843134799392
153506,2020-05-18,DeKalb,Georgia,13089,2856,86,2020-05-18,7.957177323459475,0.01908859656252293,118,2730.0,7.912056888179006,0.015876279563514117,0.0,0.019176457143113976,-110.28843134799392
153507,2020-05-18,Decatur,Georgia,13087,128,4,2020-05-18,4.852030263919617,0.0984400728132524,118,117.0,4.762173934797756,0.02347235618514265,0.0,0.019176457143113976,-110.28843134799392
153508,2020-05-18,Dodge,Georgia,13091,44,2,2020-05-18,3.784189633918261,0.14660347419187536,118,38.285714285714285,3.6450768314555435,0.03802739558923962,0.0,0.019176457143113976,-110.28843134799392
153509,2020-05-18,Dooly,Georgia,13093,162,12,2020-05-18,5.087596335232384,0.03135052988407594,118,154.57142857142858,5.040656310351114,0.014897854680637757,0.0,0.019176457143113976,-110.28843134799392
153510,2020-05-18,Dougherty,Georgia,13095,1664,135,2020-05-18,7.416979621381154,0.0018045117678591183,118,1654.142857142857,7.41103824255696,0.0047612954078539715,0.0,0.019176457143113976,-110.28843134799392
153511,2020-05-18,Douglas,Georgia,13097,439,18,2020-05-18,6.0844994130751715,0.004566217979581566,118,430.7142857142857,6.065444960105973,0.007323601308587335,0.0,0.019176457143113976,-110.28843134799392
153512,2020-05-18,Early,Georgia,13099,231,28,2020-05-18,5.442417710521793,-0.00862074304390692,118,232.14285714285714,5.447352945708524,0.0030816665374082675,0.0,0.019176457143113976,-110.28843134799392
153513,2020-05-18,Echols,Georgia,13101,16,0,2020-05-18,2.772588722239781,0.06453852113757108,118,13.0,2.5649493574615367,0.10414025925259685,0.0,0.019176457143113976,-110.28843134799392
153514,2020-05-18,Effingham,Georgia,13103,45,1,2020-05-18,3.8066624897703196,0.06899287148695121,118,40.142857142857146,3.6924445202784324,0.02522656294567538,0.0,0.019176457143113976,-110.28843134799392
153515,2020-05-18,Elbert,Georgia,13105,48,0,2020-05-18,3.871201010907891,0.04255961441879608,118,45.857142857142854,3.8255309740747023,0.018868484304382704,0.0,0.019176457143113976,-110.28843134799392
153516,2020-05-18,Emanuel,Georgia,13107,26,1,2020-05-18,3.258096538021482,0.0,118,25.285714285714285,3.230239583518516,0.011363758650315248,0.0,0.019176457143113976,-110.28843134799392
153517,2020-05-18,Evans,Georgia,13109,5,0,2020-05-18,1.6094379124341003,0.2231435513142097,118,4.285714285714286,1.455287232606842,0.0,0.0,0.019176457143113976,-110.28843134799392
153518,2020-05-18,Fannin,Georgia,13111,38,1,2020-05-18,3.6375861597263857,0.054067221270275745,118,36.142857142857146,3.587479339672207,0.01593659226281252,0.0,0.019176457143113976,-110.28843134799392
153519,2020-05-18,Fayette,Georgia,13113,210,11,2020-05-18,5.3471075307174685,0.014388737452099676,118,205.14285714285714,5.323706600552856,0.006287132131332918,0.0,0.019176457143113976,-110.28843134799392
153520,2020-05-18,Floyd,Georgia,13115,187,13,2020-05-18,5.231108616854587,0.038151765964376416,118,173.42857142857142,5.15576582256413,0.024177918050211744,0.0,0.019176457143113976,-110.28843134799392
153521,2020-05-18,Forsyth,Georgia,13117,405,11,2020-05-18,6.003887067106539,0.014925650216675024,118,396.14285714285717,5.981774896560465,0.005061471398492223,0.0,0.019176457143113976,-110.28843134799392
153522,2020-05-18,Franklin,Georgia,13119,33,1,2020-05-18,3.4965075614664802,0.0,118,30.714285714285715,3.4247278790723494,0.03309994842634456,0.0,0.019176457143113976,-110.28843134799392
153523,2020-05-18,Fulton,Georgia,13121,3751,171,2020-05-18,8.229777750081887,-0.002130493482290774,118,3685.1428571428573,8.212064571074954,0.009151688773432198,0.0,0.019176457143113976,-110.28843134799392
153524,2020-05-18,Gilmer,Georgia,13123,111,0,2020-05-18,4.709530201312334,0.018182319083190457,118,105.42857142857143,4.658033675545159,0.01777216974579776,0.0,0.019176457143113976,-110.28843134799392
153525,2020-05-18,Glascock,Georgia,13125,1,0,2020-05-18,0.0,0.0,118,1.0,0.0,0.0,0.0,0.019176457143113976,-110.28843134799392
153526,2020-05-18,Glynn,Georgia,13127,77,1,2020-05-18,4.343805421853684,0.026317308317374,118,75.42857142857143,4.323186134650948,0.007604599385219402,0.0,0.019176457143113976,-110.28843134799392
153527,2020-05-18,Gordon,Georgia,13129,128,15,2020-05-18,4.852030263919617,0.0,118,125.85714285714286,4.835147476880866,0.004550633563996875,0.0,0.019176457143113976,-110.28843134799392
153528,2020-05-18,Grady,Georgia,13131,92,4,2020-05-18,4.5217885770490405,0.02197890671877545,118,89.42857142857143,4.493440222044785,0.014481347194710281,0.0,0.019176457143113976,-110.28843134799392
153529,2020-05-18,Greene,Georgia,13133,60,6,2020-05-18,4.0943445622221,0.05129329438755015,118,57.57142857142857,4.05302641289137,0.007472014838700858,0.0,0.019176457143113976,-110.28843134799392
153530,2020-05-18,Gwinnett,Georgia,13135,2680,105,2020-05-18,7.893572073504902,0.03261570862851304,118,2575.0,7.853604813097837,0.011438261128350113,0.0,0.019176457143113976,-110.28843134799392
153531,2020-05-18,Habersham,Georgia,13137,455,15,2020-05-18,6.12029741895095,0.08004270767353638,118,412.85714285714283,6.023101632051165,0.02416507010448221,0.0,0.019176457143113976,-110.28843134799392
153532,2020-05-18,Hall,Georgia,13139,2164,42,2020-05-18,7.679713639966372,0.006490518844663562,118,2128.1428571428573,7.6630049803242795,0.008426353407139153,0.0,0.019176457143113976,-110.28843134799392
153533,2020-05-18,Hancock,Georgia,13141,161,5,2020-05-18,5.081404364984463,0.012500162764231604,118,148.28571428571428,4.99914091467052,0.032308243232657574,0.0,0.019176457143113976,-110.28843134799392
153534,2020-05-18,Haralson,Georgia,13143,34,2,2020-05-18,3.5263605246161616,0.0,118,33.857142857142854,3.5221499920798176,0.008474626990972123,0.0,0.019176457143113976,-110.28843134799392
153535,2020-05-18,Harris,Georgia,13145,74,3,2020-05-18,4.30406509320417,0.0,118,73.28571428571429,4.294365696115456,0.013739175883303645,0.0,0.019176457143113976,-110.28843134799392
153536,2020-05-18,Hart,Georgia,13147,22,0,2020-05-18,3.091042453358316,0.09531017980432521,118,19.428571428571427,2.9667447366807385,0.02985296314968089,0.0,0.019176457143113976,-110.28843134799392
153537,2020-05-18,Heard,Georgia,13149,17,1,2020-05-18,2.833213344056216,0.0,118,17.0,2.833213344056216,0.016949558313773316,0.0,0.019176457143113976,-110.28843134799392
153538,2020-05-18,Henry,Georgia,13151,627,18,2020-05-18,6.440946540632921,0.0,118,623.1428571428571,6.434775797706261,0.0039049090620819626,0.0,0.019176457143113976,-110.28843134799392
