"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.SE","r.grf","r.SE.grf","t0.grf"
"2020-03-13","Bennington","Vermont",50003,1,0,2020-03-13,52,0,1,0,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-14","Bennington","Vermont",50003,1,0,2020-03-14,53,0,1,0,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-15","Bennington","Vermont",50003,2,0,2020-03-15,54,0.693147180559945,1.14285714285714,0.13353139262452,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-16","Bennington","Vermont",50003,3,0,2020-03-16,55,1.09861228866811,1.42857142857143,0.356674943938733,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-17","Bennington","Vermont",50003,3,0,2020-03-17,56,1.09861228866811,1.71428571428571,0.538996500732684,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-17","Chittenden","Vermont",50007,6,0,2020-03-17,56,1.79175946922805,2.28571428571429,0.82667857318447,-22.6244243512802,0.419164595202223,0.0383032762604687,0.236944779600224,0.080340207508664,51.6487212025273
"2020-03-18","Bennington","Vermont",50003,3,0,2020-03-18,57,1.09861228866811,2,0.693147180559945,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-18","Chittenden","Vermont",50007,11,0,2020-03-18,57,2.39789527279837,3.71428571428571,1.31218638896617,-22.6244243512802,0.419164595202223,0.0383032762604687,0.236944779600224,0.080340207508664,51.6487212025273
"2020-03-19","Bennington","Vermont",50003,4,0,2020-03-19,58,1.38629436111989,2.42857142857143,0.887303195000903,-8.37547089754514,0.15905960907967,0.0125434773551633,0.236944779600224,0.080340207508664,53.4266055472263
"2020-03-19","Chittenden","Vermont",50007,12,1,2020-03-19,58,2.484906649788,5.28571428571429,1.66500776358891,-22.6244243512802,0.419164595202223,0.0383032762604687,0.236944779600224,0.080340207508664,51.6487212025273
