"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2020-06-06,137,"Autauga","Alabama",5.02856876196973,0.0374789785717195,0.228266310877027,5.29092161197177,0.0444504653679798,20.5028838448611,5.33972201954559,2020-06-13,144,5.14166355650266,0.0222779671224199,0.0392271547829283,0.0290291369376635,0.0385203078471455
1003,2020-06-06,137,"Baldwin","Alabama",4.35670882668959,-0.0180468995192318,377.245914289087,4.23038053005497,0.00629391231254311,-580.876217438721,4.40076621287739,2020-06-13,144,4.46918681011628,0.0570284393967223,0.00468137812652629,0.0534339445200098,0.0153094064190861
1005,2020-06-06,137,"Barbour","Alabama",4.71338377062832,0.0508562531913131,43.3050967313877,5.06937754296751,0.0493522594104713,40.678335565743,5.05884958650162,2020-06-13,144,4.77551555173533,0.0863548698909406,0.0802781752569424,0.0615351343846831,0.0593305647729126
1007,2020-06-06,137,"Bibb","Alabama",3.47462485021697,0.0514058678059921,68.1995218277035,3.83446592485892,0.029762874412929,21.4414431238109,3.68296497110748,2020-06-13,144,3.69244452027843,0.0201700793590133,8.98618524846158e-05,0.0384627050726205,0.00256728276319327
1011,2020-06-06,137,"Bullock","Alabama",5.24551918098107,0.097891610663563,80.6486803553769,5.93076045562601,0.125641336539281,91.4382084370172,6.12500853675604,2020-06-13,144,5.28029886104536,0.423100286024405,0.713534436239244,0.123186511161203,0.159973838212531
1013,2020-06-06,137,"Butler","Alabama",5.32787616878958,-0.0153158746638198,489.434662452354,5.22066504614284,0.0136880351884658,-273.239626351182,5.42369241510884,2020-06-13,144,5.20164912213414,0.000361605365904628,0.0493032239550476,0.00365574908307107,0.0426870955270427
1015,2020-06-06,137,"Calhoun","Alabama",3.85014760171006,-0.00160933940547444,2445.86095149461,3.83888222587174,0.00975646517947613,-252.586225694162,3.91844285796639,2020-06-13,144,4.04305126783455,0.0416849976960129,0.0155272558098711,0.0504987516698411,0.0308203882695009
1017,2020-06-06,137,"Chambers","Alabama",3.90916177314711,0.0138356230686794,-140.592207788887,4.00601113462787,0.0130409422681405,-157.050918171292,4.0004483690241,2020-06-13,144,4.48863636973214,0.232927117559452,0.238327524035315,0.107521571218983,0.108760870896115
1021,2020-06-06,137,"Chilton","Alabama",3.67449071666184,0.0202178458797692,-45.3038607631641,3.81601563782022,0.0198031711497657,-48.9642211780362,3.8131129147102,2020-06-13,144,3.76120011569356,0.00300474146601818,0.00269493870174138,0.0145739446029317,0.0138021901041713
1023,2020-06-06,137,"Choctaw","Alabama",4.4274096405217,0.00784583845168523,-440.722374539777,4.4823305096835,0.0223947657889559,-70.2731378098076,4.58417300104439,2020-06-13,144,4.00992722040952,0.223164867716873,0.329758216576952,0.117808444719287,0.143206035688654
1025,2020-06-06,137,"Clarke","Alabama",4.4576640488795,0.0349040066774036,6.34739159019406,4.70199209562133,0.0380014595157193,16.3854112169704,4.72367426548954,2020-06-13,144,4.43081679884331,0.0735360415826435,0.085765495770444,0.0612021008967929,0.0660955936437443
1031,2020-06-06,137,"Coffee","Alabama",4.47733681447821,0.0107681986092189,-280.848497981997,4.55271420474274,0.00966466151031653,-327.703195429873,4.54498944505042,2020-06-13,144,4.42570169817654,0.0161321768242279,0.0142295665542467,0.0286988403711273,0.0269534087494029
1033,2020-06-06,137,"Colbert","Alabama",4.80050197951806,0.0314627635959764,-17.9491323200317,5.0207413246899,0.0386564339308686,9.49003733987835,5.07109701703414,2020-06-13,144,4.87082573153965,0.0224746850695904,0.0401085877936166,0.0307782707518175,0.0411164957509551
1035,2020-06-06,137,"Conecuh","Alabama",3.29053181377464,0.0259396749198725,8.27331005278862,3.47210953821375,0.016057615710458,-68.4850678581916,3.40293512374784,2020-06-13,144,3.81614123372486,0.118357807516254,0.170739289322341,0.0901517198762885,0.10827851608985
1039,2020-06-06,137,"Covington","Alabama",3.44771739729705,0.0180386626548151,-53.6856635211599,3.57398803588075,0.0160302235790681,-76.6371365881334,3.55992896235052,2020-06-13,144,3.75118333745009,0.0313981748982489,0.0365782359947261,0.0472371744138182,0.0509850780126292
