"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2020-05-10,110,"Autauga","Alabama",3.65989191724069,0.0301113294204217,-9.03742223577315,3.87067122318364,0.0278649518286984,-18.1098062504613,3.85494658004157,2020-05-17,117,4.21106883653024,0.115870535172065,0.12682306156658,0.0808340178136531,0.0845681394232678
1003,2020-05-10,110,"Baldwin","Alabama",4.70824237112791,-0.0111230011467429,534.777825835676,4.63038136310071,0.00678376414891399,-603.644830809449,4.7557287201703,2020-05-17,117,4.67015503607751,0.00158194506206542,0.00732285540921393,0.00851656372637386,0.0183235210462459
1005,2020-05-10,110,"Barbour","Alabama",3.64880123054653,0.0149239808656218,-133.621986853499,3.75326909660588,0.0168206741901724,-106.884194748116,3.76654594987773,2020-05-17,117,3.8098320645316,0.00319936934056628,0.0018736877218278,0.0148465777408686,0.0113616857438019
1013,2020-05-10,110,"Butler","Alabama",4.93550115458722,0.143609814626973,74.8273080131258,5.94076985697603,0.150412273832645,76.1240427315607,5.98838707141574,2020-05-17,117,5.41419382393384,0.27728231857445,0.329697885453806,0.0972584377593618,0.106053323200886
1015,2020-05-10,110,"Calhoun","Alabama",4.01251454397447,-0.0254016476567021,260.702360158147,3.83470301037755,0.0136702616252397,-188.608452128414,4.10820637535115,2020-05-17,117,3.78418963391826,0.00255160120131818,0.104986848728785,0.0133485320097421,0.0856238119064316
1017,2020-05-10,110,"Chambers","Alabama",4.44433051801004,-0.0778312864416314,167.234681444715,3.89951151291862,0.0357381681861803,-35.302644331053,4.6944976953133,2020-05-17,117,4.05054193956371,0.0228101897725984,0.414679015363026,0.0372864739826295,0.158980147683387
1021,2020-05-10,110,"Chilton","Alabama",3.29053181377464,-0.0227240259476191,253.309661476382,3.1314636321413,0.00632630621662845,-434.614741528845,3.33481595729104,2020-05-17,117,3.31158522297247,0.0324437874835492,0.000539667016979957,0.0543913499739219,0.00701498912285807
1023,2020-05-10,110,"Choctaw","Alabama",3.8098320645316,0.0506265552286447,33.1543842597028,4.16421795113211,0.0634708560521254,47.3898981062362,4.25412805689648,2020-05-17,117,4.02023659006838,0.0207306323337655,0.054705218255,0.0358141511918545,0.058178532926621
1025,2020-05-10,110,"Clarke","Alabama",3.29583686600433,0.0221532262571446,-37.5129649911349,3.45090944980434,0.0196028269954916,-55.8592658527199,3.43305665497277,2020-05-17,117,3.78093759853188,0.10891857895253,0.12102115089158,0.0872873831230887,0.0920091735166945
1031,2020-05-10,110,"Coffee","Alabama",4.57471097850338,0.0147061564911468,-206.733865449221,4.67765407394141,0.0229365818032918,-95.4114076926166,4.73526705112643,2020-05-17,117,4.44265125649032,0.0552263242099523,0.0856240032705212,0.052896976126086,0.0658651282178908
