"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse"
17091,2020-07-04,165,"Kankakee","Illinois",7.21691924024981,0.00860438133344039,-674.441945851471,7.2771499095839,0.00967871798386925,-581.596980239091,7.2846702661369,2020-07-11,172,7.25478384586906,0.000500240806096102,0.000893198116425821
17093,2020-07-04,165,"Kendall","Illinois",6.92067150424868,0.00609805267404601,-969.979947282684,6.96335787296701,0.00632195438466905,-929.889141312587,6.96492518494137,2020-07-11,172,6.97260625130175,8.55325018226343e-05,5.89987804326724e-05
17095,2020-07-04,165,"Knox","Illinois",4.87628724156518,0.0141612252222855,-179.304138322788,4.97541581812118,0.0135553678649887,-194.558731583426,4.9711748166201,2020-07-11,172,5.02199905274657,0.00216999774816482,0.00258310297783971
17097,2020-07-04,165,"Lake","Illinois",9.18742261197414,0.00452502293664756,-1865.37374890217,9.21909777253068,0.00460779341301053,-1828.95573361341,9.21967716586522,2020-07-11,172,9.22272056303655,1.31246110494516e-05,9.26226634248349e-06
17099,2020-07-04,165,"LaSalle","Illinois",5.37857983029322,0.0153649604744005,-185.148361746975,5.48613455361402,0.0152631785230331,-187.463307983061,5.48542207995445,2020-07-11,172,5.47046833013762,0.000245430558012716,0.000223614633584508
17103,2020-07-04,165,"Lee","Illinois",4.58350868920691,0.00252476657569475,-1649.4284695529,4.60118205523678,0.00218779563837957,-1928.4301909919,4.59882325867557,2020-07-11,172,4.64163986576949,0.00163683443310068,0.00183326184303483
17105,2020-07-04,165,"Livingston","Illinois",3.83174217416734,0.0219235837590139,-9.40660801449392,3.98520726048044,0.0210188424884862,-16.7846847281294,3.97887407158675,2020-07-11,172,3.97298370521783,0.000149415303258021,3.4696415960031e-05
17109,2020-07-04,165,"McDonough","Illinois",4.61370508843793,0.00040548473929887,-11206.741403933,4.61654348161302,0.000546585156600638,-8271.91206047371,4.61753118453414,2020-07-11,172,4.63749907310345,0.000439136814713625,0.000398716573916522
17111,2020-07-04,165,"McHenry","Illinois",7.62677903995541,0.0081798540110404,-767.394099340991,7.68403801803269,0.00794114139708917,-795.331908750337,7.68236702973503,2020-07-11,172,7.71174080161893,0.000767444218426,0.000862818474687264
17113,2020-07-04,165,"McLean","Illinois",5.57161070154772,0.00531302689268612,-883.014147422207,5.60880188979652,0.00454404123995094,-1059.86132900317,5.60341899022738,2020-07-11,172,5.68794341062645,0.0062633803192747,0.00714437764380027
