"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.x","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","r.y","lm_mse","grf_mse"
4013,"2020-02-14",24,"Maricopa","Arizona",0,0,17,0,0,NA,NA,"2020-02-21",31,0,0,0,NA
6037,"2020-02-14",24,"Los Angeles","California",0,0,17,0,0.00196113594631383,20.5,0.0205919274362952,"2020-02-21",31,0,0,0,0.000424027475541647
6059,"2020-02-14",24,"Orange","California",0,0,17,0,0.00196113594631383,20.5,0.0205919274362952,"2020-02-21",31,0,0,0,0.000424027475541647
6075,"2020-02-14",24,"San Francisco","California",0.693147180559945,6.29437290637736e-17,-11012172155508256,0.693147180559945,0.00196113594631383,-332.441678463338,0.712758540023084,"2020-02-21",31,0.693147180559945,5.23364152894592e-17,1.23259516440783e-32,0.000384605419992424
6085,"2020-02-14",24,"Santa Clara","California",0.693147180559945,0.00617566434614339,-90.2384802199953,0.699322844906089,0.00196113594631383,-328.21814232265,0.704475611477026,"2020-02-21",31,0.693147180559945,5.23364152894592e-17,3.81388301162249e-05,0.00012833334704306
17031,"2020-02-14",24,"Cook","Illinois",0.693147180559945,5.23364152894592e-17,-13244070628955502,0.693147180559945,3.46309028098729e-18,-200152789653042432,0.693147180559945,"2020-02-21",31,0.693147180559945,5.23364152894592e-17,1.23259516440783e-32,0
25025,"2020-02-14",24,"Suffolk","Massachusetts",0,0,17,0,0,NA,NA,"2020-02-21",31,0,0,0,NA
53061,"2020-02-14",24,"Snohomish","Washington",0,0,17,0,0,NA,NA,"2020-02-21",31,0,0,0,NA
55025,"2020-02-14",24,"Dane","Wisconsin",0,0,21,0,0,NA,NA,"2020-02-21",31,0,0,0,NA
